numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
68,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Etoffe de soye fil et coton,,3684,1228,Nîmes,,aunes,,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Farine,,1760,8800,Bordeaux,,livres,2240,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Farine,,480,2400,Bordeaux,,livres,2240,,,,,,0
71,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Farine,,1200,6000,Bordeaux,,livres,,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fayence,,2082,,Angleterre,,,,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fer en barres,,2179,10896,Hollande,,livres,,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fer feuillard,,2100,6000,Hollande,,livres,,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Fer en clous,,4844,13456,St Malo,,livres,5744,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Fer en clous,,900,2500,St Malo,,livres,5744,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Fer blanc en feuilles,,100,250,Allemagne,,feuilles,,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fil à coudre,,15096,6800,Suède,,livres,,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Fil à coudre,,1430,550,Rennes,,livres,,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Fil à voile,,355,325,St Malo,,livres,,,,,,"Pas de valeur, j'ai mis celle qui permettait d'arriver à la somme totale du pdf",0
81,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Fil à voile,,231,165,St Malo,,livres,,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Fromage,,165,330,Hollande,,livres,,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Prunes sèches,,980,2450,Bordeaux,,livres,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Raisins secs,,100,200,Malaga,,livres,,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Futailles vides,,9000,6000,St Malo,,en nombre,,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Gaze en argent faux,,100,5,Paris,,livres,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Gaze en argent faux,,100,13,Paris,,onces,,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Riz,,6468,23100,Hollande,,livres,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Hardes de toutes sortes,,280,,,,,,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Hardes de toutes sortes,,969,,,,,,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Huile d'olive,,1000,500,Marseille,,bouteilles,,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fèves,,6400,32,Hollande,,livres,,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,89,Fèves,,9058,120780,Nantes,,livres,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Pois secs,,800,10000,Dol,,livres,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,89,Librairie,,306,202,,,volumes,406,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,89,Librairie,,100,50,,,volumes,406,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Linge de corps (chemises communes),,23312,9352,Bretagne,,en nombre,23937,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,90,Linge de corps (chemises communes),,625,250,Bretagne,,en nombre,23937,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Chemises moins communes,,3260,815,Bretagne,,en nombre,4060,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Chemises moins communes,,800,200,Bretagne,,en nombre,4060,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Chemises de toile de coton,,150,30,St Malo,,en nombre,,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Linge de table,,216,,,,,288,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,90,Linge de table,,72,,,,,288,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Liqueurs divers,,3200,1600,,,pintes,,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Anisette,,1032,1,Bordeaux,,muids,,,,,,,1
106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Anisette,,1032,56,Bordeaux,,pintes,,,,,,,2
107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Anisette,,36000,12000,Bordeaux,,pintes,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Marchandises diverses à la valeur,,363,,,,,865,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Marchandises diverses à la valeur,,502,,,,,865,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Marchandises diverses à la valeur,,239,,,,,,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Mercerie mêlée,,1995,,,,,,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Meubles divers,,172,,,,,220,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Meubles divers,,48,,,,,220,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Miroirs,,480,,Hollande,,,,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Mouchoirs mazulipatan,,288,12,Indes,,pièces,,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Mouchoirs romals,,579,351,Indes,,en nombre,,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Mouchoirs de traitte,,600,20,Indes,,pièces,,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Mouchoirs pitre et fil,,699,233,Indes,,en nombre,,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Mouchoirs de traitte,,"155,3333",1802,Cholet,,douzaines,,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Nacre de perle,,250,25,Hollande,,livres,,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Ornements d'église,,500,,Paris,,,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Ouvrages de cuir (bottes),,990,55,,,paires,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Souliers de cuir pour hommes,,372,93,St Malo,,paires,972,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Souliers de cuir pour hommes,,600,150,St Malo,,paires,972,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Souliers de cuir pour femmes,,207,65,St Malo,,paires,,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Ouvrages de modes,,84,,St Malo,,,,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Ouvrages en terre cuite (pipes),,120,20,Hollande,,grosses,,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Ouvrages en terre cuite (pipes),,117,"195,5",Hollande,,grosses,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Papier commun,,152,78,Fougères,,rames,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Papier peint,,46,2,Paris,,rames,,,,,,,1
131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Papier peint,,46,8,Paris,,???,,,,,,Unité illisible,2
132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Parasols,,840,40,Paris,,en nombre,,,,,,,
133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Parfumerie,,38,,Marseille,,,,,,,,,
134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Poudre à poudrer,,306,612,St Servan,,livres,606,,,,,,
135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Poudre à poudrer,,300,600,St Servan,,livres,606,,,,,,
136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Peaux de veaux corroyée,,850,340,Dinan,,livres,,,,,,Le pdf donne aussi la quantité en nombre,
137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,90,Peaux de maroquin,,288,28,Marseille,,livres,,,,,,Le pdf donne aussi la quantité en nombre,
138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,90,Peaux de chats,,600,600,Dinan,,en nombre,,,,,,,
139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,90,Pierres à bâtir,,270,674,St Cast,,en nombre,,,,,,,
140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Plomb à giboyer,,173,510,St Malo,,livres,,,,,,,
141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Plomb à giboyer,,1088,3200,St Malo,,livres,,,,,,,
142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Plomb de pêche,,4607,12197,St Malo,,livres,,,,,,,
143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Poissons salés divers,,1162,,,,,,,,,,,
144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Poudre de traitte,,29520,32800,St Malo,,livres,,,,,,,
145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Poudre de mine,,75,100,St Malo,,livres,,,,,,,
146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Poudre de chasse,,600,300,Bureau du roy,,livres,,,,,,,
147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Quincaillerie française,,862,,,,,2629,,,,,,
148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Quincaillerie française,,1767,,,,,2629,,,,,,
149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Quincaillerie étrangère,,152,,,,,,,,,,,
150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Quincaillerie étrangère,,260,,,,,,,,,,,
151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Sacs vides à caffé,,17545,11697,St Malo,,en nombre,,,,,,,
152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Sel,,1000,80000,Brouage,,livres,,,,,,,
153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Tabac,,990,300,Morlaix,,livres,,,,,,,
154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Tabac de cantine,,759,843,Morlaix,,livres,,,,,,,
155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Terrerie,,2352,,St Malo,,,,,,,,,
156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,91,Terrerie,,7750,,Hollande,,,,,,,,,
157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Terrerie,,4650,,Hollande,,,,,,,,,
158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Toile de coton,,5635,225,Rouen,,en nombre,,,,,,,
159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyane,,91,Toile bazin,,192,48,,,aunes,,,,,,,
160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile indienne,,19770,659,Hambourg,,pièces,,,,,,,
161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile indienne,,25200,900,Ostende,,pièces,,,,,,,
162,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile bajutapaux,,27715,1205,Indes,,pièces,,,,,,,
163,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile bajutapaux,,17625,705,Hollande,,pièces,,,,,,,
164,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile chasselas,,28968,1207,Indes,,pièces,,,,,,,
165,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile chasselas,,39210,1307,Hollande,,pièces,,,,,,,
166,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile chitte,,520,20,Indes,,pièces,,,,,,,
167,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile chitte,,11,200,Hollande,,pièces,,,,,,,
168,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile cochelis,,7200,1100,Indes,,pièces,,,,,,,
169,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile coupis,,3600,200,Indes,,pièces,,,,,,,
170,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile coupis,,3186,177,Hollande,,pièces,,,,,,,
171,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile coupis,,3186,177,Hollande,,pièces,,,,,,,
172,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile limencas,,92064,1002,Nantes,,pièces,,,,,,,
173,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile corrots double,,2680,145,Hollande,,pièces,,,,,,,
174,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,91,Toile corrots double,,3600,200,Indes,,pièces,,,,,,,
175,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,92,Toile corrots simple,,4644,516,Indes,,pièces,,,,,,,
176,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,92,Toile brants,,2196,244,Hollande,,pièces,,,,,,,
177,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,92,Toile bayette,,6729,28,Angleterre,,pièces,,,,,,,
178,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,92,Toile bayette,,6729,2242,Angleterre,,aunes,,,,,,,
