numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
15,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,1,1761,Etoffe de soie,Marseille,Angleterre,"200,00",Livres,"40,000","8 000,00","0,00",
16,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,1,1761,Fayence,Marseille,Angleterre,"5900,00",Livres,"0,500","2 950,00","0,00",
17,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Huile d'olive,Marseille,Angleterre,"400,00",Livres,"0,400","160,00","0,00",
18,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Jambon,Marseille,Angleterre,"400,00",Livres,"0,400","160,00","0,00",
19,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Jus de réglisse,Marseille,Angleterre,"600,00",Livres,"0,350","210,00","0,00",
20,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Lard,Marseille,Angleterre,"400,00",Livres,"0,300","120,00","0,00",
21,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Liqueurs,Marseille,Angleterre,"2200,00",Livres,"0,750","1 650,00","0,00",
22,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Olives,Marseille,Angleterre,"4300,00",Livres,"0,150","645,00","0,00",
23,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Papier blanc,Marseille,Angleterre,"24,00",Rames,"6,000","144,00","0,00",
24,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Poisson salé,Marseille,Angleterre,"1000,00",Livres,"0,250","250,00","0,00",
25,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Pommes,Marseille,Angleterre,"1600,00",Livres,"0,100","160,00","0,00",
26,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Poudre à poudrer,Marseille,Angleterre,"1000,00",Livres,"0,250","250,00","0,00",
27,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Quincaille de fer et acier,Marseille,Angleterre,"200,00",Livres,"1,000","200,00","0,00",
28,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Riz,Marseille,Angleterre,"1000,00",Livres,"0,160","160,00","0,00",
29,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Savon,Marseille,Angleterre,"2120,00",Livres,"0,250","530,00","0,00",
30,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Sirop de capillaire,Marseille,Angleterre,"750,00",Livres,"1,000","750,00","0,00",
31,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Toile blanche,Marseille,Angleterre,"200,00",Livres,"5,000","1 000,00","0,00",
32,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Vermichel,Marseille,Angleterre,"2400,00",Livres,"0,200","480,00","0,00",
33,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Verres communs,Marseille,Angleterre,"300,00",Livres,"1,000","300,00","0,00",
34,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Vin blanc,Marseille,Angleterre,"10,00",Milleroles,"10,000","100,00","0,00",
35,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Vin muscat,Marseille,Angleterre,"4,00",Milleroles,"45,000","180,00","0,00",
36,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Vin rouge,Marseille,Angleterre,"200,00",Milleroles,"8,000","1 600,00","0,00",
37,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Amandes,Marseille,Danemark,"804,00",Livres,"0,250","201,00","0,00",
38,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Canefice,Marseille,Danemark,"2048,00",Livres,"1,000","2 048,00","0,00",
39,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Citron,Marseille,Danemark,"27,00",Milliers,"15,000","405,00","0,00",
40,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Coque levant,Marseille,Danemark,"37,50",Livres,"1,500","56,00","0,25",
41,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Cotton en laine,Marseille,Danemark,"486,00",Livres,"1,000","486,00","0,00",
42,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Eau de la reine d'Hongrie,Marseille,Danemark,"225,00",Livres,"0,750","168,00","0,75",
43,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Etoffe de soie,Marseille,Danemark,"20,00",Livres,"40,000","800,00","0,00",
44,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Huile d'olive,Marseille,Danemark,"1600,00",Livres,"0,400","640,00","0,00",
45,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Indigo,Marseille,Danemark,"370,00",Livres,"8,000","2 960,00","0,00",
46,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Jus de réglisse,Marseille,Danemark,"108,00",Livres,"0,350","37,00","0,80",
47,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Liqueurs,Marseille,Danemark,"700,00",Livres,"0,750","525,00","0,00",
48,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Olives,Marseille,Danemark,"100,00",Livres,"0,050","5,00","0,00",
49,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Papier blanc,Marseille,Danemark,"90,00",Rames,"6,000","540,00","0,00",
50,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Poisson salé,Marseille,Danemark,"150,00",Livres,"0,200","30,00","0,00",
51,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Pommes,Marseille,Danemark,"600,00",Livres,"0,100","60,00","0,00",
52,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Pruneaux,Marseille,Danemark,"469,00",Livres,"0,200","93,00","0,80",
53,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Safranon,Marseille,Danemark,"102,00",Livres,"0,750","76,00","0,50",
54,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Savon,Marseille,Danemark,"1000,00",Livres,"0,250","250,00","0,00",
55,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Vermichel,Marseille,Danemark,"2100,00",Livres,"0,200","420,00","0,00",
56,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Acier,Marseille,Espagne,"2273,00",Livres,"0,350","795,00","0,55",
57,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Ajamis,Marseille,Espagne,"3973,00",Livres,"9,000","35 757,00","0,00",
58,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Alun,Marseille,Espagne,"6730,00",Livres,"0,200","1 346,00","0,00",
59,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Amandes,Marseille,Espagne,"26893,00",Livres,"0,200","5 378,00","0,60",
60,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Amidon,Marseille,Espagne,"3309,00",Livres,"0,200","661,00","0,80",
61,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Anis,Marseille,Espagne,"77,00",Livres,"0,200","15,00","0,40",
62,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Arbres fruitiers,Marseille,Espagne,"800,00",Livres,"0,500","400,00","0,00",
63,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Argent vif,Marseille,Espagne,"170,00",Livres,"3,000","510,00","0,00",
64,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Argenterie,Marseille,Espagne,"450,00",Marcs,"57,000","25 650,00","0,00",
65,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Arquifou,Marseille,Espagne,"700,00",Livres,"0,150","105,00","0,00",
66,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Aviron,Marseille,Espagne,"18,00",Paires,"10,000","180,00","0,00",
67,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Azur,Marseille,Espagne,"2658,00",Livres,"0,600","1 594,00","0,80",
68,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Balets de palme,Marseille,Espagne,"50,00",Douzaines,"0,900","45,00","0,00",
69,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Bas de chamois,Marseille,Espagne,"1175,00",Livres,"8,000","9 400,00","0,00",
70,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Bas de cotton,Marseille,Espagne,"3347,00",Livres,"5,000","16 735,00","0,00",
71,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Bas de fil,Marseille,Espagne,"426,00",Livres,"5,000","2 130,00","0,00",
72,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Bas de filozelle,Marseille,Espagne,"10,00",Douzaines,"15,000","150,00","0,00",
73,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,2,1761,Bas de filozelle,Marseille,Espagne,"212,00",Livres,"15,000","3 180,00","0,00",
74,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bas de laine,Marseille,Espagne,"9507,00",Livres,"6,000","57 042,00","0,00",
75,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bas de soie,Marseille,Espagne,"6073,00",Livres,"40,000","242 920,00","0,00",
76,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Batanonis,Marseille,Espagne,"725,00",Pièces,"3,000","2 175,00","0,00",
77,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bazin,Marseille,Espagne,"1115,00",Livres,"6,000","6 690,00","0,00",
78,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bœuf salé,Marseille,Espagne,"2500,00",Livres,"0,250","625,00","0,00",
79,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bierre,Marseille,Espagne,"2000,00",Livres,"0,250","500,00","0,00",
80,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Biscuits de mer,Marseille,Espagne,"3600,00",Livres,"0,150","540,00","0,00",
81,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bled froment,Marseille,Espagne,"7013,00",Charges,"22,000","154 286,00","0,00",
82,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bois de campeche,Marseille,Espagne,"2174,00",Livres,"0,250","543,00","0,50",
83,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bois de construction,Marseille,Espagne,"156,00",Pièces,"20,000","3 120,00","0,00",
84,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bois fustel,Marseille,Espagne,"25452,00",Livres,"0,100","2 545,00","0,20",
85,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bonnets de coton,Marseille,Espagne,"350,00",Livres,"8,000","2 800,00","0,00",
86,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bonnets de laine,Marseille,Espagne,"1791,00",Douzaines,"10,000","17 910,00","0,00",
87,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bonnets de soie,Marseille,Espagne,"290,00",Livres,"40,000","11 600,00","0,00",
88,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bouchons de liège,Marseille,Espagne,"650,00",Livres,"3,000","1 950,00","0,00",
89,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Boulets de canon,Marseille,Espagne,"100,00",Nombres,"0,600","60,00","0,00",
90,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bourse de laine,Marseille,Espagne,"139,00",Pièces,"10,000","1 390,00","0,00",
91,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bourse de laine,Marseille,Espagne,"600,00",Livres,"0,500","300,00","0,00",
92,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bourse de soie,Marseille,Espagne,"290,00",Livres,"40,000","11 600,00","0,00",
93,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Boyaux salés,Marseille,Espagne,"800,00",Livres,"0,250","200,00","0,00",
94,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Bray sec,Marseille,Espagne,"34806,00",Livres,"0,100","3 480,00","0,60",
95,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cacao,Marseille,Espagne,"12459,00",Livres,"1,400","17 442,00","0,60",
96,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Caffé,Marseille,Espagne,"12179,00",Livres,"0,900","10 961,00","0,10",
97,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Callemande,Marseille,Espagne,"900,00",Livres,"1,000","900,00","0,00",
98,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Canefice,Marseille,Espagne,"278,00",Livres,"1,000","278,00","0,00",
99,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Canelle,Marseille,Espagne,"2182,00",Livres,"10,000","21 820,00","0,00",
100,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Capots,Marseille,Espagne,"30,00",Pièces,"9,000","270,00","0,00",
101,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Capots,Marseille,Espagne,"800,00",Livres,"1,000","800,00","0,00",
102,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Capres,Marseille,Espagne,"13966,00",Livres,"0,300","4 189,00","0,80",
103,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cardes à carder,Marseille,Espagne,"1721,00",Livres,"2,000","3 442,00","0,00",
104,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Carreaux de terre,Marseille,Espagne,"16000,00",Nombres,"0,020","320,00","0,00",
105,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cartes géographiques,Marseille,Espagne,"200,00",Livres,"10,000","2 000,00","0,00",
106,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cartes à jouer,Marseille,Espagne,"150,00",Livres,"2,500","375,00","0,00",
107,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Ceintures en or et argent,Marseille,Espagne,"155,00",Livres,"5,000","775,00","0,00",
108,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Ceruze,Marseille,Espagne,"1700,00",Livres,"0,250","425,00","0,00",
109,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chaises de paille,Marseille,Espagne,"259,00",Douzaines,"10,000","2 590,00","0,00",
110,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Champignons,Marseille,Espagne,"60,00",Livres,"3,000","180,00","0,00",
111,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chandelle,Marseille,Espagne,"67369,00",Livres,"0,400","26 947,00","0,60",
112,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chanvre peigné,Marseille,Espagne,"12986,00",Livres,"0,350","4 545,00","0,10",
113,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chapeaux de paille,Marseille,Espagne,"5,00",Douzaines,"12,000","60,00","0,00",
114,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chapeaux poil et laine,Marseille,Espagne,"4917,00",Douzaines,"60,000","295 020,00","0,00",
115,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Charbon de terre,Marseille,Espagne,"300,00",Mesures,"1,000","300,00","0,00",
116,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Charbon de terre,Marseille,Espagne,"50000,00",Livres,"0,010","500,00","0,00",
117,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Chataignes ,Marseille,Espagne,"10232,00",Livres,"0,050","511,00","0,60",
118,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cheveux,Marseille,Espagne,"56,00",Livres,"20,000","1 120,00","0,00",
119,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cire blanche,Marseille,Espagne,"3503,00",Livres,"2,000","7 006,00","0,00",
120,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cire jaune,Marseille,Espagne,"11589,00",Livres,"1,500","17 383,00","0,50",
121,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cloux de fer,Marseille,Espagne,"80327,00",Livres,"0,250","20 081,00","0,75",
122,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cochenille,Marseille,Espagne,"2296,00",Livres,"15,000","34 440,00","0,00",
123,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Cochon salé,Marseille,Espagne,"124295,00",Livres,"0,350","43 503,00","0,25",
124,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Colle forte,Marseille,Espagne,"10339,00",Livres,"0,400","4 135,00","0,60",
125,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Coloquinte,Marseille,Espagne,"600,00",Livres,"1,500","900,00","0,00",
126,Anthony Rebours,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Marseille – Sorties – 1761.csv,Local,Exports,3,1761,Confitures,Marseille,Espagne,"26613,00",Livres,"1,000","26 613,00","0,00",
