numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
42,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Chandeliers de fer,Espagne,"3 700,00",Livres,"0,350",,,
43,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Chemises de toile de Bretagne,Espagne,"100,00",Nombre,"6,000",,,
44,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Chitte,Espagne,"10,00",Pièces,"50,000",,,
45,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Citrons confits,Espagne,"120,00",Livres,"0,500",,,
46,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Coupons de toile,Espagne,"125,00",Pièces,"4,000",,,
47,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Couty,Espagne,"3 200,00",Livres,"2,250",,,
48,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Cuir tanné,Espagne,"22 707,00",Livres,"0,400",,,
49,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Drap de Carcassonne,Espagne,"180,00",Livres,"8,000",,,
50,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Drap d'Elbeuf,Espagne,"30,00",Aunes,"15,000",,,
51,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Drap de Louvier,Espagne,"80,00",Aunes,"18,000",,,
52,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Drap de lit,Espagne,"24,00",Nombre,"9,000",,,
53,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Drogueries,Espagne,"610,00",Livres,"2,000",,,
54,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Eau de vie,Espagne,"83,00",Veltes,"4,000",,,
55,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Confiture,Espagne,"170,00",Livres,"0,500",,,
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Etamine de laine,Espagne,"27 924,00",Aunes,"2,500",,,
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Etamine de laine,Espagne,"1 448,00",Livres,"0,250",,,
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Etoffe façonnée,Espagne,"450,00",Livres,"20,000",,,
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Etoffe de soye,Espagne,"23,00",Livres,"2,000",,,
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Fayance,Espagne,"98,00",Douzaines,"1,750",,,
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Fer en barres,Espagne,"4 090,00",Livres,"0,130",,,Prix unitaire en Milliers
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Feves,Espagne,"740,00",Tonneaux,"80,000",,,
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Fils de Rennes,Espagne,"930,00",Livres,"1,250",,,
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,3,Fontaine de fayance et sa cuvette,Espagne,"1,00",Nombre,"6,000",,,
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Guinée,Espagne,"13,00",Pièces,"30,000",,,
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Guingan,Espagne,"540,00",Pièces,"11,000",,,
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Huile d'olive,Espagne,"20,00",Livres,"0,750",,,
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Indienne,Espagne,"194,00",Pièces,"25,000",,,
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Indigo,Espagne,"1 550,00",Livres,"3,750",,,
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Lamproies,Espagne,"150,00",Boîtes,"4,000",,,
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Livres,Espagne,"7,00",Balles,"50,000",,,
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Manchettes brodées,Espagne,"30,00",Paires,"6,000",,,Quantité d'origine = 30 nombre
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Mercerie,Espagne,"33 420,00",Livres,"3,500",,,
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Mouchoirs de toille de chollet,Espagne,"125,00",Livres,"4,000",,,
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Mousseline,Espagne,"34,00",Pièces,"60,000",,,
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Pannes d'Amiens,Espagne,"100,00",Aunes,"8,000",,,
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Papier blanc,Espagne,"76 485,00",Livres,"0,650",,,
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Peaux de veau corroiées,Espagne,"139,00",Douzaines,"30,000",,,
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Pierres a fusils,Espagne,"254,00",Milliers,"1,500",,,
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Pruneaux d'Amont,Espagne,"120,00",Livres,"0,100",,,
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Quinquaillerie,Espagne,"39 450,00",Livres,"1,000",,,
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Ruban de soye,Espagne,"40,00",Livres,"60,000",,,
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Savon,Espagne,"1 350,00",Livres,"0,400",,,
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Sel du Poulinguen,Espagne,"28,00",Muids,"50,000",,,
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Serge drapé,Espagne,"24,00",Aunes,"3,000",,,
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Sirop melasse,Espagne,"585,00",Livres,"0,070",,,Prix unitaire en pourcentage
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Souffre,Espagne,"130,00",Livres,"0,200",,,Prix unitaire en pourcentage
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Sucre brut,Espagne,"15 500,00",Livres,"0,180",,,Prix unitaire en pourcentage
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Sucre en pain,Espagne,"640,00",Livres,"0,500",,,
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Sucre terré,Espagne,"1 005 906,00",Livres,"0,340",,,Prix unitaire en pourcentage
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Thé,Espagne,"6,00",Livres,"3,000",,,
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Toille de Bretagne,Espagne,"291 956,00",Livres,"4,250",,,
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,4,Toille cholet,Espagne,"52,00",Pièces,"12,000",,,
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Toile fil et coton,Espagne,"780,00",Livres,"7,000",,,
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Toille peinte,Espagne,"449,00",Pièces,"25,000",,,
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Verres a boire,Espagne,"50,00",Nombre,"0,150",,,
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Vin de Bourgogne,Espagne,"300,00",Bouteilles,"1,750",,,
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Vin de Champagne,Espagne,"420,00",Bouteilles,"1,750",,,
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Vin de Frontignan,Espagne,"450,00",Bouteilles,"1,500",,,
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Vin nantois,Espagne,"2,75",Tonneaux,"70,000",,,
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Vinaigre,Espagne,"4,00",Quarts,"9,000",,,
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Arbres fruitiers,Flandre autrichienne,"68,00",Nombre,"0,250",,,
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Bougie,Flandre autrichienne,"80,00",Livres,"2,000",,,
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Cacao,Flandre autrichienne,"814,00",Livres,"0,500",,,
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Caffé des Isles,Flandre autrichienne,"3 153,00",Livres,"0,750",,,
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Chataignes,Flandre autrichienne,"683,00",Boisseaux,"0,500",,,
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Confiture,Flandre autrichienne,"145,00",Livres,"1,000",,,
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Cotton en laine,Flandre autrichienne,"37 462,00",Livres,"1,400",,,
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Cuirs secs en poil,Flandre autrichienne,"645,00",Pièces,"6,000",,,
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Eau de vie,Flandre autrichienne,"12 622,00",Veltes,"4,000",,,
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Fil de Rennes,Flandre autrichienne,"120,00",Livres,"1,250",,,
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Fruit cuit,Flandre autrichienne,"698,00",Livres,"0,100",,,Prix unitaire en pourcentage
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Graine de lain,Flandre autrichienne,"6 130,00",Livres,"0,060",,,Prix unitaire en pourcentage
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Huile d'olive,Flandre autrichienne,"390,00",Livres,"0,750",,,
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Jambons,Flandre autrichienne,"70,00",Livres,"0,400",,,
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Indigo,Flandre autrichienne,"5 998,00",Livres,"3,750",,,
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,5,Manchettes brodées,Flandre autrichienne,"40,00",Paires,"6,000",,,
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Miel,Flandre autrichienne,"810,00",Livres,"0,100",,,
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Mouchoirs des Indes,Flandre autrichienne,"15,00",Pièces,"20,000",,,
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Papier,Flandre autrichienne,"183,00",Rames,"3,000",,,
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Papier,Flandre autrichienne,"170,00",Livres,"0,650",,,
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Plumes a ecrire,Flandre autrichienne,"50,00",Livres,"5,000",,,
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Plume a lit,Flandre autrichienne,"50,00",Livres,"0,750",,,
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Poix resine,Flandre autrichienne,"500,00",Livres,"5,500",,,
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Prunnes Brignolle,Flandre autrichienne,"112,00",Livres,"0,250",,,Prix unitaire en pourcentage
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Prunnes de Ste Catherine,Flandre autrichienne,"8 802,00",Livres,"0,150",,,
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Pruneaux d'Amont,Flandre autrichienne,"5 200,00",Livres,"0,100",,,
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Rocou,Flandre autrichienne,"722,00",Livres,"0,750",,,
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Sable,Flandre autrichienne,"18,00",Barriques,"2,000",,,
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Saffran,Flandre autrichienne,"30,00",Livres,"24,000",,,
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Sirop melasse,Flandre autrichienne,"792 725,00",Livres,"0,070",,,Prix unitaire en pourcentage
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Sucre brut,Flandre autrichienne,"456 407,00",Livres,"0,180",,,Prix unitaire en pourcentage
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Sucre terré,Flandre autrichienne,"581 758,00",Livres,"0,340",,,Prix unitaire en pourcentage
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Sucre teste,Flandre autrichienne,"19 000,00",Livres,"0,230",,,Prix unitaire en pourcentage
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Taffia,Flandre autrichienne,"20,00",Veltes,"2,500",,,
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Thé,Flandre autrichienne,"3 803,00",Livres,"3,000",,,
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vert de gris,Flandre autrichienne,"300,00",Livres,"1,200",,,
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vin d'Amont,Flandre autrichienne,"1 300,00",Tonneaux,"40,000",,,
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vin d'Amont,Flandre autrichienne,"23,00",Barriques,"35,000",,,
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vin nantois,Flandre autrichienne,"670,83",Tonneaux,"70,000",,,
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vinaigre,Flandre autrichienne,"6,00",Barriques,"18,000",,,
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Vinaigre,Flandre autrichienne,"2,00",Quarts,"9,000",,,
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,6,Alibamis,Guinée,"910,00",Pièces,"20,000",,,
144,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Anabas,Guinée,"4 630,00",Pièces,"25,000",,,
145,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Bajutapaux,Guinée,"1 656,00",Pièces,"22,000",,,
146,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Bazin,Guinée,"625,00",Livres,"4,000",,,
147,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Beuf salé,Guinée,"90,00",Barrils,"24,000",,,
148,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Beuf salé,Guinée,"339,00",Tierçons,"36,000",,,
149,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1751.csv,Local,1751,Exports,Nantes,7,Beure salé d'Irlande,Guinée,"8 685,00",Livres,"0,250",,,
