numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
26,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,aiguilles,Hollande,"8,00",livres,"5,0000000","40,00","0,00",,1
27,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,acier,Hollande,"315,00",barils,"24,0000000","7562,00","2,00",erreur de calcul,1
28,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,ancres de fer,Hollande,"78 625,00",livres,"0,2400000","0,00","-18 870,00",prix total illisible,1
29,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,azur commun,Hollande,"12 350,00",livres,"0,7000000","8652,00","7,00",prix illisible,1
30,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,amidon,Hollande,"3 225,00",livres,"0,1600000","520,00","4,00",prix illisible,1
31,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,ambre jaune,Hollande,"375,00",livres,"1,5000000","0,00","-562,50",prix illisible,1
32,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,arsenic,Hollande,"830,00",livres,"0,7500000","500,00","-122,50",prix illisible,1
33,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,assietes de fayance,Hollande,"3,00",douzaines,"3,5000000","560,00","549,50",prix illisible,1
34,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,avirons,Hollande,"76,00",nombre,"0,6000000","730,00","684,40",prix illisible,1
35,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,bœuf fumé,Hollande,"1 600,00",livres,"0,6000000","960,00","0,00",prix illisible,1
36,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,beurre sallé,Hollande,"125,00",livres,"0,2200000","434,00","406,50",prix illisible,1
37,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,biere,Hollande,"772,00",bariques,"24,0000000","18299,00","-229,00",prix illisible,1
38,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,?,Hollande,"116,00",livres,"9,0000000","9285,00","8 241,00",prix illisible,1
39,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,1,?,Hollande,"500,00",livres,"4,0000000","309,00","-1 691,00",prix illisible,1
40,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,brosserie,Hollande,"1 150,00",livres,"1,0000000","1150,00","0,00",,1
41,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bourre de bœuf,Hollande,"3 950,00",livres,"0,0600000","237,00","0,00",,1
42,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,borax,Hollande,"175,00",livres,"2,5000000","437,00","-0,50",,1
43,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bray gras,Hollande,"152,00",barils,"15,0000000","2280,00","0,00",,1
44,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bassins d'etain,Hollande,"1 400,00",livres,"1,1000000","1540,00","0,00",,1
45,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bassins de cuivre,Hollande,"10 955,00",livres,"1,5000000","16432,00","-0,50",,1
46,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,boites de fer blanc,Hollande,"172,00",nombre,"0,4000000","68,00","-0,80",,1
47,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bouteilles de verre,Hollande,"100,00",livres,"0,2000000","40,00","20,00",erreur de calcul,1
48,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,barbançons de terre,Hollande,"4 250,00",livres,"0,3000000","1274,00","-1,00",,1
49,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,baleine coupée,Hollande,"2 604,00",livres,"4,5000000","11702,00","-16,00",erreur de calcul,1
50,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,baleine en fanon,Hollande,"1 100,00",livres,"4,2000000","4620,00","0,00",,1
51,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bois de sandal moulu,Hollande,"31 200,00",livres,"0,2200000","6864,00","0,00",,1
52,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bois de campêche,Hollande,"198 225,00",livres,"0,1300000","25769,00","-0,25",,1
53,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bois de sapan,Hollande,"31 200,00",livres,"0,2200000","6864,00","0,00",,1
54,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,bourdilles ,Hollande,"50,00",nombre,"12,0000000","600,00","0,00",,1
55,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,batons de sapin de 4 pieds de long,Hollande,"450,00",pièces,"0,1000000","45,00","0,00",,1
56,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,canelle,Hollande,"2 260,00",livres,"6,0000000","13560,00","0,00",,1
57,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,camphre,Hollande,"32,00",livres,"6,0000000","192,00","0,00",,1
58,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,corous ?,Hollande,"1 920,00",pieces,"3,0000000","5760,00","0,00",,1
59,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cerutis,Hollande,"90,00",aunes,"5,0000000","450,00","0,00",,1
60,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cartes de geographie,Hollande,"1,00",livres,"157,5000000","157,50","0,00",en valeur,1
61,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cuir de roussy,Hollande,"2 880,00",livres,"1,2500000","2600,00","-1 000,00",erreur de calcul,1
62,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cordage,Hollande,"18 100,00",livres,"0,1800000","1528,00","-1 730,00",erreur de calcul,1
63,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,chanvre cru,Hollande,"5 350,00",livres,"0,1300000","695,00","-0,50",,1
64,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,corail rapé,Hollande,"5,00",livres,"0,0000000","0,00","0,00",,1
65,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cauris,Hollande,"207 850,00",livres,"1,0500000","218241,00","-1,50",erreur de calcul,1
66,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cristaux,Hollande,,,,"5250,00","5 250,00",en valeur,1
67,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,canons de bronze d'une demie livre de balles,Hollande,"63,00",pieces,"0,0000000","0,00","0,00",,1
68,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,canons de fer,Hollande,"16,00",pieces,"0,1200000","1378,00","1 376,08",erreur de calcul,1
69,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cuivre rouge œuvré,Hollande,"1 960,00",livres,"1,5000000","2940,00","0,00",,1
70,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cuivre rouge brut,Hollande,"2 590,00",livres,"1,4500000","3755,00","-0,50",,1
71,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cuivre jaune œuvre,Hollande,"14 640,00",livres,"1,4000000","30596,00","10 100,00",erreur de calcul,1
72,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,couteaux a gaisne,Hollande,"180,00",douzaines,"1,8000000","324,00","0,00",,1
73,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,couteaux comuns,Hollande,"4 790,00",douzaines,"0,1250000","11975,00","11 376,25",erreur de calcul,1
74,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,couteaux comuns,Hollande,"63 655,00",livres,"0,0000000","0,00","0,00",,1
75,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,caves garnies de 12 facons,Hollande,"47,00",pièces,"12,0000000","444,00","-120,00",erreur de calcul,1
76,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,caves garnies de 9 flacons,Hollande,"250,00",pièces,"9,0000000","2250,00","0,00",,1
77,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,caves garnies de 6 flacons,Hollande,"740,00",pièces,"6,0000000","4440,00","0,00",,1
78,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,cabarets vernis,Hollande,"8,00",nombre,"3,0000000","0,00","-24,00",prix illisible,1
79,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,chaises de commodité,Hollande,"166,00",nombre,"2,5000000","0,00","-415,00",prix illisible,1
80,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,? Forts de fer,Hollande,"2,00",nombre,"100,0000000","0,00","-200,00",prix illisible,1
81,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,? De fer,Hollande,"16,00",nombre,"27,0000000","0,00","-432,00",prix illisible,1
82,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,? Pieds,Hollande,"24,00",douzaines,"13,6000000","0,00","-326,40",prix illisible,1
83,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,2,? De fer,Hollande,,livres,"0,2000000","0,00","0,00",prix illisible,1
84,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,camelot de suin,Hollande,"21 250,00",aunes,"0,9000000","19124,00","-1,00",,1
85,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cotonade,Hollande,"600,00",aunes,"2,0000000","1200,00","0,00",,1
86,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cotonade,Hollande,"3 360,00",livres,"4,0000000","13440,00","0,00",,1
87,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,couty,Hollande,"420,00",livres,"2,6666667","1120,00","0,00",,1
88,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux castor,Hollande,"3 667,00",nombre,"12,0000000","44004,00","0,00",,1
89,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux castor bordés d'or et d'argent,Hollande,"70,00",nombre,"1,2500000","87,00","-0,50",,1
90,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux communs bordés d'or et d'argent faux,Hollande,"300,00",nombre,"1,5000000","450,00","0,00",,1
91,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux demi castor,Hollande,"156,00",nombre,"10,0000000","1560,00","0,00",,1
92,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux vigognes,Hollande,"183,00",nombre,"5,0000000","915,00","0,00",,1
93,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux demi vigognes,Hollande,"474,00",nombre,"3,0000000","1422,00","0,00",,1
94,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chapeaux a neyrese ?,Hollande,"285,00",douzaines,"10,0000000","2850,00","0,00",,1
95,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cartes a joüer,Hollande,"600,00",livres,"1,2500000","750,00","0,00",,1
96,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cordage,Hollande,"534 350,00",livres,"0,1900000","91526,00","-10 000,50",erreur de calcul,1
97,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chanvre ,Hollande,"5 625,00",livres,"0,1300000","731,00","-0,25",,1
98,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,crin,Hollande,"300,00",livres,"0,8000000","230,00","-10,00",erreur de calcul,1
99,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cabaret ?,Hollande,"1,00",nombre,"100,0000000","100,00","0,00",,1
100,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chaises de paille,Hollande,"38,00",douzaines,"10,0000000","380,00","0,00",,1
101,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cercles a tonneaux,Hollande,"2 800,00",fournitures,"10,0000000","28000,00","0,00",,1
102,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chandelle,Hollande,"57 125,00",livres,"0,4000000","22850,00","0,00",,1
103,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cristaux,Hollande,"150,00",livres,"0,5000000","75,00","0,00",,1
104,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,carreaux de verre a vitres,Hollande,"1 200,00",nombre,"0,2500000","300,00","0,00",,1
105,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,carreaux de terre,Hollande,"538 700,00",nombre,"0,0130000","7003,00","-0,10",,1
106,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,charbon de terre,Hollande,"1 630,00",bariques de 500 livres,"6,0000000","9780,00","0,00",,1
107,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,ceruse,Hollande,"700,00",livres,"0,1600000","112,00","0,00",,1
108,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,choux,Hollande,"80,00",bariques,"3,5000000","280,00","0,00",,1
109,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cuivre ouvré,Hollande,"30 625,00",livres,"1,5000000","45937,00","-0,50",,1
110,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,cuivre rouge en planches,Hollande,"2 460,00",livres,"1,4000000","3444,00","0,00",,1
111,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,canons de fer,Hollande,"12,00",nombre,"75,0000000","900,00","0,00",,1
112,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chaudieres de fer,Hollande,"76,00",nombre,"0,0000000","0,00","0,00",,1
113,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,chaudieres de fer,Hollande,"1 000,00",livres,"0,1000000","100,00","0,00",,1
114,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,clouds de fer,Hollande,"226 650,00",livres,"0,2500000","56662,00","-0,50",,1
115,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,dentelle de fil,Hollande,"603,00",livres,"260,0000000","216780,00","60 000,00",erreur de calcul,1
116,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,drap de laine,Hollande,"4 457,00",aunes,"16,0000000","71312,00","0,00",,1
117,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,drap de sedan,Hollande,"150,00",aunes,"12,0000000","1800,00","0,00",,1
118,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,eau de vie,Hollande,"247,00",bariques,"65,0000000","16052,00","-3,00",erreur de calcul,1
119,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,etoffe de soye,Hollande,"3 095,50",livres,"40,0000000","123820,00","0,00",,1
120,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,etamine de laine,Hollande,"15 566,00",livres,"1,7500000","27240,00","-0,50",,1
121,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,etoupes,Hollande,"1 000,00",livres,"7,5000000","7500,00","0,00",,1
122,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,etain ouvré,Hollande,"560,00",livres,"1,0000000","560,00","0,00",,1
123,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,essieux de fer,Hollande,"4 600,00",livres,"0,1500000","730,00","40,00",erreur de calcul,1
124,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,farine,Hollande,"2 053,00",barils,"20,0000000","41060,00","0,00",,1
125,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,fromage,Hollande,"7 975,00",livres,"0,1800000","1434,00","-1,50",erreur de calcul,1
126,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,fruit cuit,Hollande,"275,00",livres,"0,3500000","99,00","2,75",erreur de calcul,1
127,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,fil de rennes,Hollande,"6 190,00",livres,"1,5000000","9285,00","0,00",,1
128,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,fil a voile,Hollande,"400,00",livres,"0,7500000","300,00","0,00",,1
129,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,3,fontes de pistolet,Hollande,"30,00",paires,"3,0000000","90,00","0,00",,1
130,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fayence,Hollande,"2 032,00",douzaines,"3,5000000","7112,00","0,00",,1
131,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fusils boucaniers,Hollande,"535,00",nombre,"20,0000000","10700,00","0,00",,1
132,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fusils de tuaille,Hollande,"70,00",nombre,"6,5000000","455,00","0,00",,1
133,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fleaux de fer,Hollande,"400,00",livres,"0,2000000","80,00","0,00",,1
134,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fer ouvré,Hollande,"14 950,00",livres,"0,1500000","2242,00","-0,50",,1
135,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fer de fonte ouvrée,Hollande,"201 150,00",livres,"0,1500000","30172,00","-0,50",,1
136,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,ferremens a moulin a sucre,Hollande,"63 975,00",livres,"0,3000000","19192,00","-0,50",,1
137,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,fer en barres,Hollande,"104 100,00",livres,"0,1300000","13532,00","-1,00",erreur de calcul,1
138,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,farine de terre a sucre ?,Hollande,"13 850,00",nombre,"0,7500000","10387,00","-0,50",,1
139,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,guinée bleuë,Hollande,"6,00",pieces,"21,0000000","126,00","0,00",,1
140,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,guingam,Hollande,"8,00",pieces,"10,0000000","80,00","0,00",,1
141,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1736.csv,Local,1736,Imports,Nantes,4,galon d'argent,Hollande,"12,00",livres,"104,0000000","1248,00","0,00",,1
