numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
38,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,1,brosserie,Hollande,,"2 848,00",livres,"1,0000000",,absence de prix
39,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,baleine coupée,Hollande,,"4 656,00",livres,"4,0000000",,absence de prix
40,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bassins de cuivre,Hollande,,"30 142,00",livres,"1,4000000",,absence de prix
41,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bassins d'étain,Hollande,,"820,00",livres,"1,2000000",,absence de prix
42,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bouteilles de verre,Hollande,,"2 030,00",livres,"0,1350000",,absence de prix
43,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,Barbaçons de terre,Hollande,,"1 725,00",livres,"0,2000000",,absence de prix
44,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,boulles de marbre,Hollande,,"450,00",livres,"1,5000000",,absence de prix
45,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,boulets de fer,Hollande,,"95 875,00",livres,"0,1000000",,absence de prix
46,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de campesch,Hollande,,"110 475,00",livres,"0,1400000",,absence de prix
47,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de campesch rapé,Hollande,,"875,00",livres,"0,2000000",,absence de prix
48,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois rouge rapé,Hollande,,"4 200,00",livres,"0,2000000",,absence de prix
49,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de caliatour,Hollande,,"2 675,00",livres,"0,3600000",,absence de prix
50,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois d'inde rapé,Hollande,,"39 550,00",livres,"0,2000000",,absence de prix
51,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de teinture moulu,Hollande,,"825,00",livres,"0,2000000",,absence de prix
52,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de brezil,Hollande,,"92 200,00",livres,"0,1500000",,absence de prix
53,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,bois de ste marthe,Hollande,,"11 575,00",livres,"0,1800000",,absence de prix
54,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,batons de sapin,Hollande,,"1 366,00",nombre,"0,2500000",,absence de prix
55,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,citrons verts,Hollande,,"200,00",nombre,"0,0250000",,absence de prix
56,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,camfre,Hollande,,"190,00",livres,"3,0000000",,absence de prix
57,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,canelle,Hollande,,"1 281,00",livres,"5,0000000",,absence de prix
58,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cassialinea,Hollande,,"50,00",livres,"1,5000000",,absence de prix
59,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,couperose verte,Hollande,,"34 850,00",livres,"0,0750000",,absence de prix
60,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,ceruze,Hollande,,"8 350,00",livres,"0,2325000",,absence de prix
61,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,colle forte,Hollande,,"3 975,00",livres,"0,2800000",,absence de prix
62,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cinabre broyé,Hollande,,"50,00",livres,"5,0000000",,absence de prix
63,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cinabre en pierre,Hollande,,"25,00",livres,"4,0000000",,absence de prix
64,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cauris,Hollande,,"78 039,00",livres,"1,2500000",,absence de prix
65,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,crayon,Hollande,,"1 000,00",livres,"0,5000000",,absence de prix
66,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cendre bleuë,Hollande,,"25,00",livres,"5,0000000",,absence de prix
67,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,couty,Hollande,,"1 043,00",pièces de 10 aunes,"17,5000000",,absence de prix
68,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,couty,Hollande,,"213,00",livres,"4,0000000",,absence de prix
69,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,coroos,Hollande,,"126,00",pièces,"3,6000000",,absence de prix
70,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,chasselas,Hollande,,"50,00",pièces,"21,0000000",,absence de prix
71,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,chanvre cru,Hollande,,"158 000,00",livres,"0,2800000",,absence de prix
72,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cordages de chanvre,Hollande,,"8 825,00",livres,"0,2600000",,absence de prix
73,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,chapeaux à negres,Hollande,,"6,00",douzaines,"14,0000000",,absence de prix
74,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,couteaux communs,Hollande,,"7 918,00",douzaines,"1,3000000",,absence de prix
75,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,couteaux communs,Hollande,,"3 475,00",livres,"1,0000000",,absence de prix
76,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,chandrons de cuivre,Hollande,,"285,00",livres,"1,4000000",,absence de prix
77,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cuivre jaune brut,Hollande,,"6 136,00",livres,"1,3500000",,absence de prix
78,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cuivre rouge ouvré,Hollande,,"1 150,00",livres,"1,4000000",,absence de prix
79,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cuivre rouge brut,Hollande,,"3 300,00",livres,"1,3500000",,absence de prix
80,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,canons de fer,Hollande,,"11 800,00",livres,"0,1200000",,absence de prix
81,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,coffre de fer,Hollande,,"1,00",nombre,"100,0000000",,absence de prix
82,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,2,cricks de fer,Hollande,,"34,00",nombre,"25,0000000",,absence de prix
83,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,clous de fer,Hollande,,"3 500,00",livres,"0,2200000",,absence de prix
84,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,chauffe pieds,Hollande,,"66,00",nombre,"0,3500000",,absence de prix
85,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,caves garnies,Hollande,,"6,00",15 flacons,"12,0000000",,absence de prix
86,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,caves garnies,Hollande,,"244,00",9 flacons,"8,0000000",,absence de prix
87,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,caves garnies,Hollande,,"583,00",6 flacons,"5,0000000",,absence de prix
88,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,canettes de terre,Hollande,,"3 700,00",nombre,"0,3750000",,absence de prix
89,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,canettes de terre,Hollande,,"2 640,00",livres,"0,1500000",,absence de prix
90,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,chaises de commodité,Hollande,,"119,00",nombre,"6,0000000",,absence de prix
91,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,chaises de commodité,Hollande,,"42,00",livres,"6,7500000",,absence de prix
92,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,cannes a main,Hollande,,"21,00",nombre,"3,0000000",,absence de prix
93,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,charbon de terre,Hollande,,"111,00",barriques,"11,0000000",,absence de prix
94,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,drogueries,Hollande,,"20 242,00",livres,"1,0000000",,absence de prix
95,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,draps de lit vieux,Hollande,,"340,00",paires,"4,0000000",,absence de prix
96,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,epicerie,Hollande,,"484,00",livres,"1,0000000",,absence de prix
97,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,esprit de vitriol,Hollande,,"141,00",livres,"2,0000000",,absence de prix
98,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,eau forte,Hollande,,"82,00",livres,"1,0000000",,absence de prix
99,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,eau de senteur,Hollande,,"327,00",livres,"2,0000000",,absence de prix
100,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,etaim ouvré,Hollande,,"2 830,00",livres,"2,5000000",,absence de prix
101,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,etaim en bloc,Hollande,,"194,00",livres,"2,1500000",,absence de prix
102,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fromage,Hollande,,"108 422,00",livres,"0,2400000",,absence de prix
103,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fromage,Hollande,,"1,00",livres,"68,0000000",,en valeur
104,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fottes,Hollande,,"135,00",pièces,"15,0000000",,absence de prix
105,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil a coudre,Hollande,,"155,00",livres,"2,2500000",,absence de prix
106,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil a voile,Hollande,,"8 415,00",livres,"0,7500000",,absence de prix
107,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil a ralingue,Hollande,,"275,00",livres,"0,8000000",,absence de prix
108,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil de laton,Hollande,,"50,00",livres,"1,4000000",,absence de prix
109,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil de fer,Hollande,,"15 422,00",livres,"0,4500000",,absence de prix
110,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fusils de traitte,Hollande,,"100,00",nombre,"9,0000000",,absence de prix
111,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fleaux de fer,Hollande,,"2,00",nombre,"40,0000000",,absence de prix
112,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fil de lin,Hollande,,"218,00",livres,"1,0000000",,absence de prix
113,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,ferremens,Hollande,,"20 225,00",livres,"0,2750000",,absence de prix
114,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer ouvré,Hollande,,"5 775,00",livres,"0,2500000",,absence de prix
115,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer en tambourgs,Hollande,,"40 925,00",livres,"0,1200000",,absence de prix
116,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer en cercles,Hollande,,"51 875,00",livres,"0,1800000",,absence de prix
117,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer rond,Hollande,,"10 175,00",livres,"0,2000000",,absence de prix
118,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer en barres,Hollande,,"110 250,00",livres,"135,0000000",,absence de prix
119,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer en plaques,Hollande,,"450,00",livres,"170,0000000",,absence de prix
120,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fer en fonte,Hollande,,"5 250,00",livres,"0,1200000",,absence de prix
121,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,ferailles,Hollande,,"575,00",livres,"0,2750000",,absence de prix
122,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fayence,Hollande,,"10,00",douzaines,"4,0000000",,absence de prix
123,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,fayence,Hollande,,"14 166,00",livres,"0,3000000",,absence de prix
124,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,gruau,Hollande,,"12,00",barriques,"75,0000000",,absence de prix
125,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,gerofle,Hollande,,"3 485,00",livres,"7,5000000",,absence de prix
126,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,3,garence,Hollande,,"5 775,00",livres,"0,4500000",,absence de prix
127,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,gaudron,Hollande,,"2 568,00",barils,"18,0000000",,absence de prix
128,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,gobelets de verre,Hollande,,"200,00",livres,"0,5000000",,absence de prix
129,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,grenades de fer,Hollande,,"1 200,00",livres,"0,2000000",,absence de prix
130,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,harans blancs,Hollande,,"492,00",barils,"19,0000000",,absence de prix
131,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,harans pects,Hollande,,"1,00",,,,en valeur / absence de prix
132,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,huile de lin,Hollande,,"126,00",barriques,"110,0000000",,absence de prix
133,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,huile de lin,Hollande,,"124 025,00",livres,"0,2800000",,absence de prix
134,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,huile de poisson,Hollande,,"184 025,00",livres,"0,2250000",,absence de prix
135,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,horloges de sables ,Hollande,,"1,00",douzaines,"18,0000000",,absence de prix
136,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,horloges de sables ,Hollande,,"160,00",livres,"1,5000000",,absence de prix
137,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,jambons,Hollande,,"5 800,00",livres,"0,6500000",,absence de prix
138,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,indienne,Hollande,,"1 265,00",pièces,"16,7500000",,absence de prix
139,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,indienne,Hollande,,"150,00",livres,"0,0000000",,absence de prix
140,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,langues fourées,Hollande,,"1,00",,,,en valeur
141,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,limeneas,Hollande,,"1 455,00",pièces,"16,0000000",,absence de prix
142,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,limeneas,Hollande,,"400,00",livres,"0,0000000",,absence de prix
143,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,laine d'Espagne,Hollande,,"10 162,00",livres,"1,2500000",,absence de prix
144,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,laine peignée,Hollande,,"866,00",livres,"1,5000000",,absence de prix
145,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,lin peigné,Hollande,,"7 085,00",livres,"0,3000000",,absence de prix
146,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,lin cru,Hollande,,"1 518,00",livres,"0,2500000",,absence de prix
147,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,linge vieux,Hollande,,"2 340,00",livres,"0,9000000",,absence de prix
148,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,linge vieux,Hollande,,"1,00",,,,en valeur
149,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,liens de fil,Hollande,,"165,00",livres,"2,0000000",,absence de prix
150,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,litarge,Hollande,,"578,00",livres,"0,2000000",,absence de prix
151,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,limes de fer,Hollande,,"2 275,00",livres,"15,0000000",,absence de prix
152,Hasna,AD44 C706,Local/Nantes/Nantes - Imports – 1741.csv,Local,1741,Imports,Nantes,4,muscades,Hollande,,"101,00",livres,"8,0000000",,absence de prix
