numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
40,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Chapeaux demi castors,Espagne,224.00,Pièce,16.000,"3,584.00",0.00,,1
41,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Chaussettes,Espagne,6.00,Douzaine,7.000,42.00,0.00,,1
42,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Cidre,Espagne,200.00,Bouteille,0.250,50.00,0.00,,1
43,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Commodes de noyer,Espagne,1.00,Nombre,110.000,110.00,0.00,,1
44,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Confitures,Espagne,265.00,Livre,1.000,265.00,0.00,,1
45,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Couty,Espagne,47319.00,Livre,2.250,"106,467.00",0.75,,1
46,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Cuirs secs en poil,Espagne,207.00,Pièce,6.000,"1,242.00",0.00,,1
47,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Cuir tanné,Espagne,7355.00,Livre,0.400,"2,942.00",0.00,,1
48,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Cuivre doré,Espagne,200.00,Livre,2.000,400.00,0.00,,1
49,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Cuivre ouvré,Espagne,150.00,Livre,1.500,225.00,0.00,,1
50,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Drap d'Elbeuf,Espagne,900.00,Aune,15.000,"13,500.00",0.00,,1
51,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Drap de Louvier,Espagne,230.00,Aune,20.000,"4,600.00",0.00,,1
52,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Drap de Sedan,Espagne,25.00,Pièce,25.000,625.00,0.00,,1
53,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Draperie petite,Espagne,170.00,Aune,9.000,"1,530.00",0.00,,1
54,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Drogueries,Espagne,2810.00,Livre,2.000,"5,620.00",0.00,,1
55,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Eau de vie,Espagne,17.00,Pot,2.500,42.00,0.50,,1
56,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Estampes,Espagne,37.00,Pièce,0.000,370.00,-370.00,,1
57,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Etamine de laine,Espagne,16266.00,Livre,5.000,"81,330.00",0.00,,1
58,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Etoffe de soye,Espagne,680.00,Livre,40.000,"1,360.00","25,840.00",Erreur prix unitaire,1
59,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Etoffe au quart de soye,Espagne,89.00,Livre,19.000,"1,691.00",0.00,,1
60,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Etoffe au 6e de soye,Espagne,90.00,Livre,10.000,900.00,0.00,,1
61,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Evantails communs,Espagne,102.00,Pièce,0.750,76.00,0.50,,1
62,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Fayance,Espagne,386.00,Douzaine,3.250,"1,254.00",0.50,,1
63,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Feves,Espagne,215.00,Tonneau,100.000,"21,500.00",0.00,,1
64,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Flanelle,Espagne,420.00,Livre,0.400,168.00,0.00,,1
65,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Garance,Espagne,28.00,Livre,1.800,50.00,0.40,,1
66,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Guingans,Espagne,174.00,Pièce,11.000,"1,914.00",0.00,,1
67,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Gingas,Espagne,620.00,Pièce,12.000,"7,440.00",0.00,,1
68,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,3,Lamproyes,Espagne,219.00,Boëte,4.000,876.00,0.00,,1
69,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Liqueur,Espagne,18.00,Pot,4.000,72.00,0.00,,1
70,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Livres,Espagne,6.00,Balle,50.000,300.00,0.00,,1
71,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Manchons,Espagne,10.00,Pièce,12.000,120.00,0.00,,1
72,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Marmittes de fer,Espagne,300.00,Pièce,1.500,450.00,0.00,,1
73,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Mercerie,Espagne,32335.00,Livre,3.500,"113,172.00",0.50,,1
74,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Panne,Espagne,15.75,Aune,10.000,157.00,0.50,,1
75,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Peaux de mouton passées,Espagne,600.00,Pièce,1.000,600.00,0.00,,1
76,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Peaux de veau corroyées,Espagne,5.00,Douzaine,30.000,150.00,0.00,,1
77,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Pierres a faux,Espagne,400.00,Livre,0.200,80.00,0.00,,1
78,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Pierres a fusils,Espagne,220.50,Millier,1.500,330.00,0.75,,1
79,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Plume a lit,Espagne,30.00,Livre,0.750,22.00,0.50,,1
80,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Porcelaine,Espagne,32.00,Livre,5.000,160.00,0.00,,1
81,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Poudre a poudrer,Espagne,200.00,Livre,0.400,80.00,0.00,,1
82,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Prunes de Ste Catherine,Espagne,30.00,Livre,0.150,4.00,0.50,,1
83,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Quinquaillerie,Espagne,26887.00,Livre,1.000,"26,887.00",0.00,,1
84,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Raves de morüe,Espagne,52.00,Barique,30.000,"1,560.00",0.00,,1
85,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Rubans de fil,Espagne,1165.00,Livre,2.000,"2,330.00",0.00,,1
86,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Rubans or et soye,Espagne,11.00,Livre,2.000,22.00,0.00,,1
87,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Savon,Espagne,530.00,Livre,0.400,212.00,0.00,,1
88,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Sel du Croisic,Espagne,11.00,Muid,27.000,297.00,0.00,,1
89,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Soufflets petits,Espagne,216.00,Pièce,1.000,216.00,0.00,Quantité d'origine = 18 douzaines,1
90,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Sucre candy,Espagne,682.00,Livre,1.200,818.00,0.40,,1
91,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Sucre en pain,Espagne,3113.00,Livre,0.450,"1,400.00",0.85,,1
92,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Sucre terré,Espagne,2157811.00,Livre,0.350,"755,233.00",0.85,Prix unitaire en pourcentage,1
93,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Thé,Espagne,724.00,Livre,3.000,"2,172.00",0.00,,1
94,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Toille de Bretagne,Espagne,235979.00,Livre,4.250,"1,002,910.00",0.75,,1
95,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Toille cholet,Espagne,12803.00,Livre,5.000,"64,015.00",0.00,,1
96,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Toille peinte,Espagne,208.00,Pièce,15.000,"3,120.00",0.00,,1
97,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Verres christalins,Espagne,60.00,Livre,2.000,120.00,0.00,,1
98,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Verres a vitres,Espagne,2.00,Panier,50.000,100.00,0.00,,1
99,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,4,Vin de Bordeaux,Espagne,1264.00,Bouteille,0.750,948.00,0.00,,1
100,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Vin de Bourgogne,Espagne,318.00,Bouteille,2.000,636.00,0.00,,1
101,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Vin de Champagne,Espagne,2501.00,Bouteille,2.250,"5,627.00",0.25,,1
102,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Vinaigre,Espagne,4.00,Barique,30.000,120.00,0.00,,1
103,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Vinaigre,Espagne,16.00,Quart,8.000,128.00,0.00,,1
104,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Caffé des Isles,Flandre autrichienne,2037.00,Livre,0.750,"1,527.00",0.75,,1
105,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Chataignes,Flandre autrichienne,866.00,Boisseau,0.400,346.00,0.40,,1
106,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Confitures,Flandre autrichienne,25.00,Livre,1.000,25.00,0.00,,1
107,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Cotton en laine,Flandre autrichienne,23756.00,Livre,1.200,"28,507.00",0.20,,1
108,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Cuirs secs en poil,Flandre autrichienne,1284.00,Pièce,8.000,"10,272.00",0.00,,1
109,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Cuirs secs en poil,Flandre autrichienne,798.00,Livre,0.400,319.00,0.20,,1
110,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Dattes,Flandre autrichienne,180.00,Livre,2.000,360.00,0.00,,1
111,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Eau de vie,Flandre autrichienne,53.60,Velte,115.000,"6,160.00",4.00,Prix pour les 29 veltes/Quantité d'origine =1553 veltes,1
112,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Huille d'olive,Flandre autrichienne,1020.00,Livre,0.600,612.00,0.00,,1
113,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Indigo,Flandre autrichienne,6285.00,Livre,3.750,"23,568.00",0.75,,1
114,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Miel,Flandre autrichienne,27044.00,Livre,0.110,"2,974.00",0.84,Prix unitaire en pourcentage,1
115,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Peaux de lapin,Flandre autrichienne,500.00,Pièce,0.100,50.00,0.00,,1
116,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Plume a lit,Flandre autrichienne,180.00,Livre,0.750,135.00,0.00,,1
117,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Porcelaine,Flandre autrichienne,100.00,Livre,5.000,500.00,0.00,,1
118,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Prunes de Ste Catherine,Flandre autrichienne,633.00,Livre,0.150,94.00,0.95,,1
119,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Pruneaux d'Amont,Flandre autrichienne,350.00,Livre,0.100,35.00,0.00,,1
120,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Sirop melasse,Flandre autrichienne,494925.00,Livre,0.080,"39,594.00",0.00,Prix unitaire en pourcentage,1
121,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Sucre brut,Flandre autrichienne,446190.00,Livre,0.200,"89,238.00",0.00,Prix unitaire en pourcentage,1
122,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Sucre terré,Flandre autrichienne,302900.00,Livre,0.350,"106,015.00",0.00,Prix unitaire en pourcentage,1
123,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Thé,Flandre autrichienne,328.00,Livre,3.000,984.00,0.00,,1
124,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,5,Verd de gris,Flandre autrichienne,160.00,Livre,1.200,192.00,0.00,,1
125,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Vin d'Amont,Flandre autrichienne,681.75,Tonneau,110.000,"74,992.00",0.50,,1
126,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Vin nantois,Flandre autrichienne,1324.00,Tonneau,90.000,"119,160.00",0.00,,1
127,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Vinaigre,Flandre autrichienne,2.00,Barique,30.000,60.00,0.00,,1
128,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Ajamis,Guinée,125.00,Pièce,20.000,"2,500.00",0.00,,1
129,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Aiguilles,Guinée,155.00,Livre,0.002,3.00,-2.77,Prix unitaire en millier,1
130,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Alibanis,Guinée,80.00,Pièce,25.000,"2,000.00",0.00,,1
131,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Anabas,Guinée,7857.00,Pièce,25.000,"196,425.00",0.00,,1
132,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Argenterie,Guinée,37.00,Marc,57.000,"2,109.00",0.00,,1
133,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Baffetas bleu,Guinée,533.00,Pièce,18.000,"9,594.00",0.00,,1
134,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Bajutapaux,Guinée,1885.00,Pièce,24.000,"45,240.00",0.00,,1
135,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Bazin fibres coton,Guinée,4319.00,Livre,4.000,"17,276.00",0.00,,1
136,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Beuf salé d'Irlande,Guinée,239.00,Baril,30.000,"7,170.00",0.00,,1
137,Anthony Rebours,AD 44 C706,Local/Nantes/Nantes - Exports – 1752.csv,Local,1752,Exports,Nantes,6,Beuf salé d'Irlande,Guinée,435.00,Tierçon,45.000,"19,575.00",0.00,,1
