numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
13,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,planches de sapin,Dannemark,3003,10 aunes ?,1,,,absence de prix total,1
14,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,planches de sapin,Dannemark,5749,7 à 8 pieds,"0,75",,,absence de prix total,1
15,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,planches de sapin,Dannemark,1200,5 à 6 pieds,"0,4",,,absence de prix total,1
16,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,saumon salé,Dannemark,14,barils,25,,,absence de prix total,1
17,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,stocfiche,Dannemark,9652,livres,"0,2",,,absence de prix total,1
18,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,ancres de fer,Espagne,33381,livres,"0,25",,,absence de prix total,1
19,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,avirons,Espagne,237,braques,"2,5",,,absence de prix total,1
20,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,balais de jongs,Espagne,661,douzaines,"2,25",,,absence de prix total,1
21,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,bouchons de liege,Espagne,10,milliers,5,,,absence de prix total,1
22,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,bouteilles de verre,Espagne,727,livres,"0,2",,,absence de prix total,1
23,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,bray gras,Espagne,236,barils,15,,,absence de prix total,1
24,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,canons de 4 livres de balle,Espagne,6,nombre,200,,,absence de prix total,1
25,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,canelle,Espagne,942,livres,5,,,absence de prix total,1
26,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,charbon de terre,Espagne,60,barriques,10,,,absence de prix total,1
27,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,chocolat,Espagne,12,livres,"1,5",,,absence de prix total,1
28,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,citrons,Espagne,59,caisses,10,,,absence de prix total,1
29,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,citrons,Espagne,2,miliers,10,,,absence de prix total,1
30,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,cochenille,Espagne,315,livres,15,,,absence de prix total,1
31,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,cochons salés,Espagne,100,livres,"0,3",,,absence de prix total,1
32,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,couteaux a indigo,Espagne,150,livres,"0,3",,,absence de prix total,1
33,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,cuirs en poil,Espagne,3313,cuirs,12,,,absence de prix total,1
34,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,2,cuisses d'oye,Espagne,218,livres,"0,5",,,absence de prix total,1
35,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,degras de peaux,Espagne,47,bariques,80,,,absence de prix total,1
36,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,degras de peaux,Espagne,5,barils,30,,,absence de prix total,1
37,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,eau de vie,Espagne,20,pots,1,,,absence de prix total,1
38,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,fer en bares,Espagne,670800,livres,"0,15",,,absence de prix total,1
39,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,fer en masses,Espagne,818,livres,"0,1",,,absence de prix total,1
40,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,figues,Espagne,77809,livres,"0,1",,,absence de prix total,1
41,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,goudron,Espagne,90,bariques,36,,,absence de prix total,1
42,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,goudron,Espagne,400,barils,15,,,absence de prix total,1
43,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,goudron,Espagne,134,petits barils,10,,,absence de prix total,1
44,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,haches de hoües et serpes,Espagne,801,nombre,1,,,absence de prix total,1
45,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,huile d'olive,Espagne,21844,livres,"0,5",,,absence de prix total,1
46,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,jambons,Espagne,13353,livres,"0,4",,,absence de prix total,1
47,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,laine en suin,Espagne,88798,livres,"0,9",,,absence de prix total,1
48,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,meules batardes,Espagne,653,nombre,1,,,absence de prix total,1
49,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,morüe seche,Espagne,20415,livres,"0,2",,,absence de prix total,1
50,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,nattes de jongs,Espagne,30,livres,"0,1",,,absence de prix total,1
51,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,olives,Espagne,47,barils,3,,,absence de prix total,1
52,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,olives,Espagne,400,livres,"0,4",,,absence de prix total,1
53,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,oranges,Espagne,89,caisses,10,,,absence de prix total,1
54,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,peaux de chien de mer,Espagne,120,livres,4,,,absence de prix total,1
55,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,pinces de fer,Espagne,258,livres,1,,,absence de prix total,1
56,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,planches de sapin,Espagne,3817,9 pieds,"0,75",,,absence de prix total,1
57,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,3,planches de sapin,Espagne,1942,livres,1,,,absence de prix total,1
58,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,raisin sec,Espagne,114304,livres,"0,2",,,absence de prix total,1
59,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,raisine,Espagne,125000,livres,"0,025",,,absence de prix total,1
60,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,reglisse,Espagne,29427,livres,"0,15",,,absence de prix total,1
61,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,saucissons,Espagne,95,livres,"0,5",,,absence de prix total,1
62,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,sucre brut,Espagne,44784,livres,"0,35",,,absence de prix total,1
63,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,sucre terré,Espagne,168859,livres,"0,5",,,absence de prix total,1
64,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,vin d'Espagne,Espagne,24,tonneaux,400,,,absence de prix total,1
65,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,vin d'Espagne,Espagne,"115,5",bariques,100,,,absence de prix total,1
66,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,vin d'Espagne,Espagne,1,tiercon,66,,,absence de prix total,1
67,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,vin d'Espagne,Espagne,759,bouteilles,"0,5",,,absence de prix total,1
68,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,vin d'Espagne,Espagne,4420,pots,1,,,absence de prix total,1
69,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,amidon,Flandre,115980,livres,"0,2",,,absence de prix total,1
70,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,bœuf fumé,Flandre,18,livres,"0,2",,,absence de prix total,1
71,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,boeure,Flandre,160,livres,"0,35",,,absence de prix total,1
72,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,bouteilles de verre,Flandre,62,livres,"0,2",,,absence de prix total,1
73,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,cabillauds,Flandre,13355,livres,"0,15",,,absence de prix total,1
74,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,chanvre cru,Flandre,300,livres,"0,2",,,absence de prix total,1
75,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,chanvre peigné,Flandre,45,livres,"0,25",,,absence de prix total,1
76,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,creme de tartre,Flandre,882,livres,"0,45",,,absence de prix total,1
77,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,etaim vieux,Flandre,3,livres,1,,,absence de prix total,1
78,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,goudron,Flandre,13,barils,20,,,absence de prix total,1
79,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,huile de poisson,Flandre,633,livres,"0,3",,,absence de prix total,1
80,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,lin cru,Flandre,2516,livres,"0,35",,,absence de prix total,1
81,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,lin peigné,Flandre,52,livres,12,,,absence de prix total,1
82,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,4,matreaux,Flandre,15,nombre,6,,,absence de prix total,1
83,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,orobes,Flandre,160,livres,"0,2",,,absence de prix total,1
84,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,orpiment,Flandre,395,livres,"0,36",,,absence de prix total,1
85,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,peaux de mouton blanches,Flandre,156,nombre,"1,25",,,absence de prix total,1
86,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,ris,Flandre,470,livres,"0,2",,,absence de prix total,1
87,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,vin,Flandre,1,demi barique,15,,,absence de prix total,1
88,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,vin,Flandre,32,pots,"0,3",,,absence de prix total,1
89,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,acier,Hollande,29336,livres,"0,25",,,absence de prix total,1
90,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,aigre de vitriol,Hollande,3992,livres,"0,7",,,absence de prix total,1
91,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,aiguilleot,Hollande,385,livres,3,,,absence de prix total,1
92,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,alun,Hollande,48385,livres,"0,2",,,absence de prix total,1
93,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,amidon,Hollande,445,livres,"0,2",,,absence de prix total,1
94,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,arceniot,Hollande,843,livres,"0,2",,,absence de prix total,1
95,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,arcelles de baleine,Hollande,2,nombre,0,,,absence de prix total,1
96,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,argent vif,Hollande,50,livres,4,,,absence de prix total,1
97,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,azur,Hollande,47531,livres,"0,7",,,absence de prix total,1
98,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,balais de brin,Hollande,79,livres,1,,,absence de prix total,1
99,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,baleine coupée,Hollande,3119,livres,4,,,absence de prix total,1
100,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,batons de sapin,Hollande,480,nombre,"0,5",,,absence de prix total,1
101,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,beure,Hollande,2533,livres,"0,35",,,absence de prix total,1
102,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,bierre,Hollande,1276,bariques,20,,,absence de prix total,1
103,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,bierre,Hollande,75,tiercons,15,,,absence de prix total,1
104,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,blanc de seruze,Hollande,13939,livres,"0,15",,,absence de prix total,1
105,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,bleu de prusse,Hollande,5,livres,12,,,absence de prix total,1
106,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,bois de caliatour,Hollande,4589,livres,"0,18",,,absence de prix total,1
107,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,5,bois de campeche,Hollande,12666,livres,"0,13",,,absence de prix total,1
108,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois fustel,Hollande,20000,livres,"0,15",,,absence de prix total,1
109,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois de gayac,Hollande,2070,livres,"0,06",,,absence de prix total,1
110,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois d'inde en buche,Hollande,6547,livres,"0,13",,,absence de prix total,1
111,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois d'inde moulu,Hollande,23218,livres,"0,25",,,absence de prix total,1
112,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,jaune (bois),Hollande,525,livres,"0,07",,,absence de prix total,1
113,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois merain ,Hollande,500,doüelles,"0,2",,,absence de prix total,1
114,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois de sandal en buches,Hollande,25840,livres,"0,2",,,absence de prix total,1
115,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois de sandal moulu,Hollande,1364,livres,"0,25",,,absence de prix total,1
116,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois de sapin,Hollande,68260,livres,"0,13",,,absence de prix total,1
117,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bois a teindre,Hollande,26761,livres,"0,15",,,absence de prix total,1
118,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,borax,Hollande,10,livres,"2,5",,,absence de prix total,1
119,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bouchons de liege,Hollande,3000,nombre,"0,005",,,absence de prix total,1
120,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bouteilles de verre,Hollande,449,livres,"0,2",,,absence de prix total,1
121,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,bray gras,Hollande,140,barils,20,,,absence de prix total,1
122,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,brosserie,Hollande,1853,livres,1,,,absence de prix total,1
123,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cabilleauds,Hollande,1223191,livres,"0,15",,,absence de prix total,1
124,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cables vieux,Hollande,300,livres,"0,1",,,absence de prix total,1
125,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cassatinea,Hollande,450,livres,0,,,absence de prix total,1
126,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,camphre,Hollande,45,livres,4,,,absence de prix total,1
127,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,canelle,Hollande,1830,livres,5,,,absence de prix total,1
128,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cendre potasse,Hollande,5233,livres,"0,06",,,absence de prix total,1
129,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,ceruze,Hollande,31457,livres,"0,15",,,absence de prix total,1
130,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,charbon de terre,Hollande,74,barils,5,,,absence de prix total,1
131,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,chevrons,Hollande,15,nombre,3,,,absence de prix total,1
132,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cinabre,Hollande,100,livres,5,,,absence de prix total,1
133,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,citrons confits,Hollande,15,livres,"0,75",,,absence de prix total,1
134,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,cocos,Hollande,128,livres,"0,1",,,absence de prix total,1
135,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,6,colle forte,Hollande,6373,livres,"0,4",,,absence de prix total,1
136,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,corne a lanterne,Hollande,227,livres,1,,,absence de prix total,1
137,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,cornichons,Hollande,25,livres,"0,4",,,absence de prix total,1
138,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,coton en laine,Hollande,8190,livres,"1,2",,,absence de prix total,1
139,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,couperose,Hollande,252623,livres,"0,075",,,absence de prix total,1
140,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,coutil,Hollande,146,aunes,2,,,absence de prix total,1
141,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,crayons,Hollande,100,livres,3,,,absence de prix total,1
142,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,cuirs de russie,Hollande,1935,livres,1,,,absence de prix total,1
143,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,cuivre en chaudron,Hollande,18898,livres,"1,4",,,absence de prix total,1
144,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,cuivre jaune,Hollande,9356,livres,1,,,absence de prix total,1
145,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,degras de peaux,Hollande,1,bariques,80,,,absence de prix total,1
146,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,drogueries,Hollande,3004,livres,2,,,absence de prix total,1
147,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,chaises de commodité,Hollande,60,nombre,6,,,absence de prix total,1
148,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,chanvre cru,Hollande,4000,livres,"0,2",,,absence de prix total,1
149,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,chapeaux de paille,Hollande,7,nombre,"0,5",,,absence de prix total,1
150,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,chaufepieds,Hollande,94,nombre,"0,5",,,absence de prix total,1
151,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,eau forte,Hollande,849,livres,1,,,absence de prix total,1
152,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,epicerie,Hollande,728,livres,"0,2",,,absence de prix total,1
153,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,esprit de vitre,Hollande,43,livres,1,,,absence de prix total,1
154,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,etaim en bloc,Hollande,3179,livres,1,,,absence de prix total,1
155,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,fayance,Hollande,469,livres,"0,5",,,absence de prix total,1
156,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,fer en barres,Hollande,133691,livres,"0,15",,,absence de prix total,1
157,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1761.csv,Local,1761,Imports,Nantes,7,fer en poële a frire,Hollande,15881,livres,"0,35",,,absence de prix total,1
