numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
62,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Cartes a jouer,Flandre Imperialle,"1225,00",Livre,"1,500","1 837,00","0,50",
63,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Cire blanches,Flandre Imperialle,"362,00",Livre,"1,800","668,00","-16,40",erreur de calcul
64,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Damas,Flandre Imperialle,"168,00",Pièce,"90,000","15 120,00","0,00",
65,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Eau de vie,Flandre Imperialle,"2908,00",Barique,"75,000","218 100,00","0,00",Erreur prix total/Droits à 3 livres et 5 sous
66,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Gingembre,Flandre Imperialle,"2090,00",Livre,"0,200","418,00","0,00",Prix unitaire en pourcentage
67,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Gourgouran,Flandre Imperialle,"25,00",Pièce,"72,000","1 800,00","0,00",
68,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Guingans,Flandre Imperialle,"301,00",Pièce,"30,000","9 030,00","0,00",
69,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Guinée blanche,Flandre Imperialle,"330,00",Pièce,"45,000","14 850,00","0,00",
70,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Guinée bleüe,Flandre Imperialle,"100,00",Pièce,"20,000","2 000,00","0,00",
71,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Huile d'olive,Flandre Imperialle,"50,00",Livre,"1,000","50,00","0,00",
72,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Jamavar,Flandre Imperialle,"48,00",Pièce,"54,500","2 616,00","0,00",
73,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Indigo,Flandre Imperialle,"1350,00",Livre,"3,250","4 387,00","0,50",
74,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Limeneas,Flandre Imperialle,"300,00",Pièce,"17,500","5 250,00","0,00",
75,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Lampas,Flandre Imperialle,"28,00",Pièce,"159,000","4 452,00","0,00",
76,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Neganipau,Flandre Imperialle,"160,00",Pièce,"13,500","2 160,00","0,00",
77,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Pruneaux de Ste Caterine,Flandre Imperialle,"1225,00",Livre,"0,300","367,00","0,50",Prix unitaire en pourcentage
78,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Pruneaux d'amont,Flandre Imperialle,"8425,00",Livre,"0,060","508,00","-2,50",erreur de calcul
79,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Pekin,Flandre Imperialle,"25,00",Pièce,"45,000","1 125,00","0,00",
80,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Pinasse,Flandre Imperialle,"10,00",Pièce,"25,000","250,00","0,00",
81,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Plume a lit,Flandre Imperialle,"190,00",Livre,"0,800","150,00","2,00",erreur de calcul
82,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Porcelaine des Indes,Flandre Imperialle,"262,00",Livre,"5,000","1 310,00","0,00",
83,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Porcelaine des Indes,Flandre Imperialle,,,"0,000","220,00","-220,00",
84,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Rocou,Flandre Imperialle,"1640,00",Livre,"0,325","530,00","3,00",erreur de calcul
85,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Saffran,Flandre Imperialle,"53,00",Livre,"30,000","1 500,00","90,00",erreur de calcul
86,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sel,Flandre Imperialle,"51,00",Charge,"30,000","1 530,00","0,00",
87,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sucre en pain,Flandre Imperialle,"38725,00",Livre,"0,500","19 362,00","0,50",Prix unitaire en pourcentage
88,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sucre terré,Flandre Imperialle,"133450,00",Livre,"0,250","33 362,00","0,50",Prix unitaire en pourcentage
89,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sucre teste de forme,Flandre Imperialle,"22250,00",Livre,"0,180","4 005,00","0,00",Prix unitaire en pourcentage
90,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sucre brut,Flandre Imperialle,"234600,00",Livre,"0,135","31 007,00","664,00",erreur de calcul
91,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Sirop de sucre,Flandre Imperialle,"944400,00",Livre,"0,050","47 220,00","0,00",Prix unitaire en pourcentage
92,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,3,Satin,Flandre Imperialle,"19,00",Pièce,"90,000","1 710,00","0,00",
93,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Soucy,Flandre Imperialle,"95,00",Pièce,"30,000","2 850,00","0,00",
94,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Salemporis,Flandre Imperialle,"60,00",Pièce,"18,500","1 110,00","0,00",
95,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Stinkerques a barre,Flandre Imperialle,"7,00",Pièce,"20,000","140,00","0,00",
96,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Soyerie,Flandre Imperialle,"8,00",Livre,"40,000","320,00","0,00",
97,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Soye tanis,Flandre Imperialle,"3456,00",Livre,"10,000","34 560,00","0,00",
98,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Thé bout,Flandre Imperialle,"14140,00",Livre,"3,500","59 360,00","-9 870,00",erreur de calcul
99,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Thé divers,Flandre Imperialle,"84340,00",Livre,"3,000","253 020,00","0,00",
100,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Toile peinte,Flandre Imperialle,"323,00",Pièce,"20,000","6 460,00","0,00",
101,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Toile de Bretagne,Flandre Imperialle,"495,00",Livre,"4,000","1 980,00","0,00",
102,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Vin de Bordeaux,Flandre Imperialle,"12,00",Tonneau,"0,000","2 400,00","-2 400,00",Droits sur le vin et le vinaigre à 49 sous par tonneau / 50 livres la barrique
103,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Vin d'amont,Flandre Imperialle,"1854,00",Tonneau,"200,000","370 800,00","0,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
104,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Vin nantois,Flandre Imperialle,"260,00",Tonneau,"80,000","16 800,00","4 000,00",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
105,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Vinaigre,Flandre Imperialle,"4,00",Quart,"60,000","240,00","0,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
106,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Armoisin,Hollande,"276,00",Pièce,"26,000","7 116,00","60,00",erreur de calcul
107,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Alibanis,Hollande,"1680,00",Pièce,"12,500","21 100,00","-100,00",erreur de calcul
108,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Ariobadis,Hollande,"1220,00",Pièce,"8,000","9 760,00","0,00",
109,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Arbres fruitiers,Hollande,,,"0,000","12,00","-12,00",
110,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bled froment,Hollande,"37,00",Tonneau,"105,000","3 885,00","0,00",
111,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Beure d'Irlande,Hollande,"71000,00",Livre,"0,220","15 620,00","0,00",Prix unitaire en pourcentage
112,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bajutapau,Hollande,"1760,00",Pièce,"13,000","22 850,00","30,00",erreur de calcul
113,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bafetas,Hollande,"3494,00",Pièce,"18,000","62 892,00","0,00",
114,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bazin des indes,Hollande,"3738,00",Pièce,"37,000","138 306,00","0,00",
115,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bois rouge,Hollande,"455300,00",Livre,"0,205","93 336,00","0,50",Prix unitaire en pourcentage
116,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bois des Indes,Hollande,"400,00",Livre,"0,205","82,00","0,00",Prix unitaire en pourcentage
117,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Bois de buy,Hollande,"4900,00",Livre,"0,120","588,00","0,00",
118,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Confitures,Hollande,"675,00",Livre,"0,500","337,00","0,50",
119,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Caffé de moka,Hollande,"82660,00",Livre,"1,838","151 887,00","0,75",
120,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Caffé de Bourbon,Hollande,"493300,00",Livre,"1,113","548 796,00","0,25",
121,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Caffé des Isles,Hollande,"131450,00",Livre,"1,000","131 450,00","0,00",
122,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Chataignes,Hollande,"640,00",Boisseau,"0,400","256,00","0,00",
123,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Camelot,Hollande,"86,00",Pièce,"30,500","623,00","2 000,00",erreur de calcul
124,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Chitte,Hollande,"348,00",Pièce,"46,000","16 208,00","-200,00",erreur de calcul
125,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Caladaris,Hollande,"448,00",Pièce,"22,000","9 856,00","0,00",
126,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Chasselas,Hollande,"3684,00",Pièce,"13,000","47 892,00","0,00",
127,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Charanis,Hollande,"200,00",Pièce,"6,350","1 270,00","0,00",
128,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,4,Chaconis,Hollande,"198,00",Pièce,"6,000","1 188,00","0,00",
129,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Coroos,Hollande,"28,00",Pièce,"3,750","105,00","0,00",
130,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Cotonade,Hollande,"8,00",Aune,"2,000","16,00","0,00",
131,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Cinabre,Hollande,"400,00",Livre,"7,500","3 000,00","0,00",
