numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
14,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,1,planches de sapin,Danemark,"1,211.00",7 à 8 pieds,0.6000000,,,absence de prix,1
15,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,planches de sapin,Danemark,"5,681.00",9 à 10 pieds,0.7500000,,,absence de prix,1
16,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,planches de sapin,Danemark,"1,075.00",5 pieds,0.4000000,,,absence de prix,1
17,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,planches de sapin,Danemark,"1,700.00",divers,1.0000000,,,absence de prix,1
18,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,planches de sapin,Danemark,400.00,données ?,0.5000000,,,absence de prix,1
19,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,raves de morüe,Danemark,54.50,barils,22.0000000,,,absence de prix,1
20,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,stockfish,Danemark,"2,700.00",livres,0.2000000,,,absence de prix,1
21,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,ancres de fer,Espagne,"8,500.00",livres,0.4775000,,,absence de prix,1
22,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,bois de brezil,Espagne,645.00,livres,0.5675000,,,absence de prix,1
23,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,bois de campêche en buche,Espagne,"786,688.00",livres,0.1500000,,,absence de prix,1
24,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,bois de campêche moulu,Espagne,"5,712.00",livres,0.2000000,,,absence de prix,1
25,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,citrons,Espagne,"18,224.00",livres,0.0100000,,,absence de prix,1
26,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,couperose,Espagne,"24,684.00",livres,0.1000000,,,absence de prix,1
27,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,fer en barres,Espagne,"762,344.00",livres,0.1500000,,,absence de prix,1
28,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,huile d'olive,Espagne,"115,650.00",livres,0.6000000,,,absence de prix,1
29,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,jambons,Espagne,453.00,livres,0.4000000,,,absence de prix,1
30,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,laine d'Espagne,Espagne,"133,678.00",livres,1.2500000,,,absence de prix,1
31,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,meules batardes,Espagne,"1,061.00",livres,2.2500000,,,absence de prix,1
32,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,noisettes,Espagne,"3,300.00",boisseaux,0.7500000,,,absence de prix,1
33,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,olives,Espagne,140.00,barils,20.0000000,,,absence de prix,1
34,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,oranges,Espagne,"10,700.00",livres,2.5000000,,,absence de prix,1
35,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,poivre,Espagne,"10,370.00",livres,1.2000000,,,absence de prix,1
36,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,quinquina,Espagne,"1,264.00",livres,7.0000000,,,absence de prix,1
37,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,raisins secs,Espagne,200.00,livres,1.5000000,,,absence de prix,1
38,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,vanille,Espagne,20.00,livres,120.0000000,,,absence de prix,1
39,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,2,vin d'Espagne,Espagne,230.00,pots,4.0000000,,,absence de prix,1
40,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,anchois,Flandre,1.00,baril,40.0000000,,,absence de prix,1
41,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,beure,Flandre,246.00,livres,0.3000000,,,absence de prix,1
42,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,charbon de terre,Flandre,80.00,bariquet,10.0000000,,,absence de prix,1
43,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,cuivre en étuves,Flandre,12.00,livres,1.5000000,,,absence de prix,1
44,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,cuivre ouvré,Flandre,300.00,livres,1.7500000,,,absence de prix,1
45,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,fer en plaques,Flandre,"7,962.00",livres,0.2700000,,,absence de prix,1
46,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,acier,Hollande,"48,295.00",livres,0.2500000,,,absence de prix,1
47,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,aiguilles à voile,Hollande,10.00,livres,2.0000000,,,absence de prix,1
48,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,alun,Hollande,"12,204.00",livres,0.2000000,,,absence de prix,1
49,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,amidon,Hollande,"53,546.00",livres,0.2000000,,,absence de prix,1
50,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,arbres à planter,Hollande,600.00,pieces,0.5000000,,,absence de prix,1
51,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,arsenic,Hollande,100.00,livres,0.4000000,,,absence de prix,1
52,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,asur,Hollande,"8,043.00",livres,0.7500000,,,absence de prix,1
53,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,baleine coupée,Hollande,"4,225.00",livres,3.7500000,,,absence de prix,1
54,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,barbençons de grais,Hollande,"6,650.00",livres,0.1500000,,,absence de prix,1
55,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,barres d'anspects,Hollande,"1,120.00",nombre,3.0000000,,,absence de prix,1
56,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bâtons à lave place,Hollande,8.00,douzaines,36.0000000,,,absence de prix,1
57,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bœuf sallé,Hollande,40.00,barils,30.0000000,,,absence de prix,1
58,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,beure,Hollande,"5,037.00",livres,0.3000000,,,absence de prix,1
59,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bierre,Hollande,146.00,bariques,25.0000000,,,absence de prix,1
60,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de brezil,Hollande,"21,336.00",livres,0.5675000,,,absence de prix,1
61,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de caliatour moulu,Hollande,"1,517.00",livres,0.2000000,,,absence de prix,1
62,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de campêche en buche,Hollande,"7,141.00",livres,0.1500000,,,absence de prix,1
63,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de campêche moulu,Hollande,"5,029.00",livres,0.2000000,,,absence de prix,1
64,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois jaune,Hollande,540.00,livres,0.1500000,,,absence de prix,1
65,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de fernambouck,Hollande,369.00,buches,0.4000000,,,absence de prix,1
66,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,3,bois de fernambouck,Hollande,"1,180.00",livres,0.4500000,,,absence de prix,1
67,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois d'inde,Hollande,"10,539.00",buches,0.2000000,,,absence de prix,1
68,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois d'inde,Hollande,"11,111.00",moulu,0.2500000,,,absence de prix,1
69,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois fustel,Hollande,912.00,livres,0.2000000,,,absence de prix,1
70,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois merrain à bariques,Hollande,400.00,doüelles,0.2000000,,,absence de prix,1
71,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois de ste marthe,Hollande,330.00,buches,0.2500000,,,absence de prix,1
72,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois de ste marthe,Hollande,352.00,moulu,0.3000000,,,absence de prix,1
73,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois de sandal en buches,Hollande,"37,101.00",livres,0.2500000,,,absence de prix,1
74,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois de sapin,Hollande,"20,700.00",livres,0.2000000,,,absence de prix,1
75,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,bois à teindre en buches,Hollande,"13,013.00",livres,0.2000000,,,absence de prix,1
76,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,brosserie,Hollande,"2,544.00",livres,1.0000000,,,absence de prix,1
77,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cabillaus,Hollande,"17,126.00",livres,0.2500000,,,absence de prix,1
78,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,canelle,Hollande,92.00,livres,8.0000000,,,absence de prix,1
79,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,caves garnies,Hollande,"10,304.00",livres,0.4500000,,,absence de prix,1
80,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cendre commune,Hollande,"12,480.00",livres,0.0250000,,,absence de prix,1
81,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,céruse,Hollande,"35,725.00",livres,0.1000000,,,absence de prix,1
82,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,chair fumée,Hollande,36.00,livres,0.4000000,,,absence de prix,1
83,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,chaises de commodité,Hollande,32.00,livres,6.0000000,,,absence de prix,1
84,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,chanvre cru,Hollande,"189,680.00",livres,0.1800000,,,absence de prix,1
85,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,charbon de terre,Hollande,990.00,bariques,10.0000000,,,absence de prix,1
86,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,chauffepieds,Hollande,54.00,livres,0.4000000,,,absence de prix,1
87,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cire à cacheter,Hollande,10.00,livres,0.2500000,,,absence de prix,1
88,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,clouds de fer,Hollande,"3,960.00",livres,0.3000000,,,absence de prix,1
89,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cocos,Hollande,"60,000.00",livres,10.0000000,,,absence de prix,1
90,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,coffres fort,Hollande,1.00,livres,50.0000000,,,absence de prix,1
91,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,colle forte,Hollande,"4,518.00",livres,0.4000000,,,absence de prix,1
92,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cornes à lanterne,Hollande,700.00,livres,0.6000000,,,absence de prix,1
93,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cornichons,Hollande,15.00,livres,0.6000000,,,absence de prix,1
94,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,couperose,Hollande,"48,364.00",livres,0.1000000,,,absence de prix,1
95,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,couteaux flamand,Hollande,165.00,livres,1.5000000,,,absence de prix,1
96,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,coutit,Hollande,16.00,aulnes,1.0000000,,,absence de prix,1
97,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,creuset,Hollande,400.00,livres,0.0500000,,,absence de prix,1
98,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,4,cricks de fer,Hollande,36.00,livres,10.0000000,,,absence de prix,1
99,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,cuivre brut,Hollande,"28,496.00",livres,1.4000000,,,absence de prix,1
100,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,cuivre ouvré,Hollande,3.00,livres,1.7500000,,,absence de prix,1
101,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,drogueries,Hollande,"26,711.00",livres,2.0000000,,,absence de prix,1
102,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,eau vulneraire,Hollande,25.00,pots,2.5000000,,,absence de prix,1
103,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,epiceries,Hollande,"4,415.00",livres,1.5000000,,,absence de prix,1
104,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fayance,Hollande,145.00,livres,0.2000000,,,absence de prix,1
105,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fayance,Hollande,137.00,carreaux,0.1000000,,,absence de prix,1
106,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en barres,Hollande,"114,564.00",livres,0.1500000,,,absence de prix,1
107,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en cercles,Hollande,"11,550.00",livres,0.2500000,,,absence de prix,1
108,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en cuilleres,Hollande,6.00,douzaines,6.0000000,,,absence de prix,1
109,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en etaux,Hollande,277.00,livres,0.2500000,,,absence de prix,1
110,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en fleaux,Hollande,98.00,livres,0.5000000,,,absence de prix,1
111,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en poïles à frire,Hollande,"2,288.00",livres,0.3500000,,,absence de prix,1
112,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en poids,Hollande,825.00,livres,0.1500000,,,absence de prix,1
113,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer rond,Hollande,"2,538.00",livres,0.4000000,,,absence de prix,1
114,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fer en taule,Hollande,500.00,livres,0.3000000,,,absence de prix,1
115,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fil de fer,Hollande,"14,276.00",livres,1.0000000,,,absence de prix,1
116,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fil de leton,Hollande,113.00,livres,1.7500000,,,absence de prix,1
117,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fil à voile,Hollande,"2,500.00",livres,1.0000000,,,absence de prix,1
118,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fleches marines,Hollande,170.00,livres,6.0000000,,,absence de prix,1
119,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fleurets,Hollande,24.00,nombre,2.2500000,,,absence de prix,1
120,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,fromage de hollande,Hollande,"573,040.00",livres,0.2500000,,,absence de prix,1
121,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,garance,Hollande,"14,861.00",livres,0.4500000,,,absence de prix,1
122,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,girofle,Hollande,"1,904.00",livres,15.0000000,,,absence de prix,1
123,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,graine de jardin,Hollande,10.00,livres,1.0000000,,,absence de prix,1
124,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,graine de lin,Hollande,"2,000.00",livres,0.5000000,,,absence de prix,1
125,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,guaisnes de couteaux,Hollande,30.00,livres,2.0000000,,,absence de prix,1
126,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,guaisnes de couteaux,Hollande,20.00,nombre,0.0500000,,,absence de prix,1
127,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,harangs sors,Hollande,330.00,barils,40.0000000,,,absence de prix,1
128,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,huile de graine,Hollande,"11,245.00",livres,0.0500000,,,absence de prix,1
129,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,huile de lin,Hollande,"71,039.00",livres,0.2500000,,,absence de prix,1
130,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,huile de poisson,Hollande,"89,674.00",livres,0.2500000,,,absence de prix,1
131,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,5,jambon ,Hollande,"5,839.00",livres,0.4000000,,,absence de prix,1
132,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,laine de hollande,Hollande,"31,412.00",livres,1.2500000,,,absence de prix,1
133,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,lames de coutelat,Hollande,545.00,livres,0.1500000,,,absence de prix,1
134,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,lames d'epée,Hollande,22.00,douzaines,20.0000000,,,absence de prix,1
135,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,lames de sabre,Hollande,250.00,livres,3.0000000,,,absence de prix,1
136,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,limes,Hollande,"2,619.00",livres,0.5000000,,,absence de prix,1
137,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,lin cru,Hollande,"196,549.00",livres,0.3500000,,,absence de prix,1
138,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,lin peigné,Hollande,"11,043.00",livres,0.6000000,,,absence de prix,1
139,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,marbre ouvré,Hollande,116.00,carreaux,1.0000000,,,absence de prix,1
140,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,mats,Hollande,1.00,livres,"6,300.0000000",,,absence de prix,1
141,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,matreaux,Hollande,35.00,40 à 60 pieds,50.0000000,,,absence de prix,1
142,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,mercerie,Hollande,"1,055.00",livres,3.5000000,,,absence de prix,1
143,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,mine de plomb,Hollande,"4,366.00",livres,0.2500000,,,absence de prix,1
144,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,moulins à caffé,Hollande,"2,919.00",livres,1.5000000,,,absence de prix,1
145,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,muscades,Hollande,50.00,livres,8.0000000,,,absence de prix,1
146,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,ocre,Hollande,8.00,bariques,22.0000000,,,absence de prix,1
147,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,orge mondée,Hollande,"1,252.00",livres,0.2000000,,,absence de prix,1
148,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,outils à charpentier,Hollande,580.00,livres,0.5000000,,,absence de prix,1
149,Hasna,AD 44 C716,Local/Nantes/Nantes – Imports – 1756.csv,Local,1756,Imports,Nantes,6,papier,Hollande,202.00,rames,20.0000000,,,absence de prix,1
