numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
38,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Dareins,Flandre,"75,00",pièces,"28,000","2 100,00","0,00",
39,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Eaux de vie,Flandre,"86 731,00",veltes,"2,000","173 462,00","0,00",
40,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Elatchas,Flandre,"113,00",pièces,"15,500","1 851,00","-99,50",erreur de calcul
41,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Etamine de laine,Flandre,"440,00",aunes,"2,500","1 100,00","0,00",
42,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Eventails,Flandre,"156,00",pièces,"0,700","108,00","1,20",
43,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Fichus rayés,Flandre,"562,00",pièces,"2,000","1 124,00","0,00",
44,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Guinée blanche,Flandre,"100,00",pièces,"40,000","4 000,00","0,00",
45,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Guingans,Flandre,"289,00",pièces,"20,000","5 780,00","0,00",
46,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Gomme de Senegal,Flandre,"1 650,00",livres,"0,350","517,00","60,50",erreur de calcul
47,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Hamans,Flandre,"78,00",pièces,"22,500","1 725,00","30,00",erreur de calcul
48,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Huile d'olive,Flandre,"1 240,00",livres,"0,450","558,00","0,00",Prix unitaire en pourcentage
49,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Indigo,Flandre,"22 351,00",livres,"4,000","89 404,00","0,00",
50,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Mouchoirs de Bengale,Flandre,"300,00",pièces,"11,000","3 300,00","0,00",
51,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Mouchoirs brodés,Flandre,"173,00",pièces,"12,000","2 076,00","0,00",
52,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Mouchoirs de fil organdis,Flandre,"50,00",pièces,"48,250","2 412,00","0,50",
53,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Mouchoirs masulipatan,Flandre,"136,00",pièces,"24,000","3 264,00","0,00",
54,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Mouchoirs de Pontichery,Flandre,"175,00",pièces,"22,000","3 850,00","0,00",
55,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Peaux de veau en poil,Flandre,"1 320,00",pièces,"1,000","1 320,00","0,00",
56,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Plume a lit,Flandre,"350,00",livres,"1,100","385,00","0,00",
57,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Porcelaine,Flandre,"200,00",livres,"5,000","1 000,00","0,00",
58,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Pruneaux communs,Flandre,"3 290,00",livres,"0,150","493,00","0,50",Prix unitaire en pourcentage
59,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Pruneaux de Ste Catherine,Flandre,"2 933,00",livres,"0,400","1 173,00","0,20",Prix unitaire en pourcentage
60,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Rocou,Flandre,"3 221,00",livres,"0,675","2 174,00","0,18",Prix unitaire en pourcentage
61,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sel du Croisic,Flandre,"14,00",muids,"24,000","336,00","0,00",
62,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sirop de sucre,Flandre,"520 375,00",livres,"0,070","36 426,00","0,25",Prix unitaire en pourcentage
63,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Soye tanis,Flandre,"7 446,00",livres,"14,000","104 244,00","0,00",
64,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sucre blanc,Flandre,"2 425,00",livres,"0,453","1 091,00","6,31",Prix unitaire en pourcentage
65,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sucre brut,Flandre,"316 500,00",livres,"0,230","72 795,00","0,00",Prix unitaire en pourcentage
66,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sucre terré,Flandre,"114 975,00",livres,"0,363","41 578,00","100,44",Prix unitaire en pourcentage
67,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Sucre tete,Flandre,"3 625,00",livres,"0,268","969,00","0,69",Prix unitaire en pourcentage
68,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Tapais,Flandre,"81,00",pièces,"24,000","1 944,00","0,00",
69,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Tapis de toile peinte,Flandre,"2,00",douzaines,"30,000","60,00","0,00",
70,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Thé,Flandre,"70 198,00",livres,"3,500","245 693,00","0,00",
71,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Toile,Flandre,"50,00",livres,"4,000","200,00","0,00",
72,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,2,Tournesol,Flandre,"1 500,00",livres,"0,400","600,00","0,00",Prix unitaire en pourcentage
73,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Vanille,Flandre,"17,00",livres,"50,000","850,00","0,00",
74,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Vin d'Amont,Flandre,"1 473,50",tonneaux,"140,000","206 298,00","-8,00",
75,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Vin nantois,Flandre,"1 138,50",tonneaux,"72,000","81 972,00","0,00",
76,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Vinaigre,Flandre,"32,00",quarts,"6,000","192,00","0,00",
77,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Adatis,Hollande,"100,00",pièces,"13,500","1 350,00","0,00",
78,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Amandes cassées,Hollande,"4 975,00",livres,"0,400","1 990,00","0,00",Prix unitaire en pourcentage
79,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Arbres fruitiers,Hollande,"94,00",pièces,"0,500","47,00","0,00",
80,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Amandes en coques,Hollande,"140,00",livres,"0,200","28,00","0,00",Prix unitaire en pourcentage
81,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Armoisin,Hollande,"1 190,00",pièces,"36,000","42 840,00","0,00",
82,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Baffetas,Hollande,"2 055,00",pièces,"20,000","41 100,00","0,00",
83,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Basin,Hollande,"256,00",pièces,"35,000","8 960,00","0,00",
84,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Bled seigle,Hollande,"160,00",tonneaux,"50,000","8 000,00","0,00",
85,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Bois rouge,Hollande,"32 300,00",livres,"0,300","9 690,00","0,00",Prix unitaire en pourcentage
86,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Borax,Hollande,"482,00",livres,"4,000","1 928,00","0,00",
87,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Cabaret verni,Hollande,"1,00",pièces,"9,000","9,00","0,00",
88,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Caffé de Bourbon,Hollande,"888 854,00",livres,"0,700","622 192,00","5,80",
89,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Caffé des Isles,Hollande,"446 622,00",livres,"0,500","223 311,00","0,00",
90,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Caffé de moka avarié,Hollande,"20 375,00",livres,"1,500","30 562,00","0,50",
91,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Caladaris,Hollande,"366,00",pièces,"18,500","6 776,00","-5,00",
92,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Casses ,Hollande,"237,00",pièces,"40,000","9 480,00","0,00",
93,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Chalbafs,Hollande,"255,00",pièces,"25,000","6 375,00","0,00",
94,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Chataignes,Hollande,"8 414,00",boisseaux,"1,000","8 414,00","0,00",
95,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Chitte,Hollande,"275,00",pièces,"33,000","9 075,00","0,00",
96,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Chuquelas,Hollande,"269,00",pièces,"23,500","6 321,00","0,50",
97,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Circacas,Hollande,"178,00",pièces,"36,000","6 408,00","0,00",
98,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Citrons confits,Hollande,"400,00",livres,"1,000","400,00","0,00",
99,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Cochenille mesteque,Hollande,"15 041,00",livres,"17,000","255 697,00","0,00",
100,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Confitures,Hollande,"307,00",livres,"0,520","15 964,00","-15 804,36",erreur de calcul
101,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Courte pointe de toile peinte,Hollande,"38,00",pièces,"30,000","1 140,00","0,00",
102,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Cuirs secs en poil,Hollande,"1 237,00",pièces,"5,500","6 803,00","0,50",
103,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Damas,Hollande,"417,00",pièces,"145,000","60 465,00","0,00",
104,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,dareins,Hollande,"297,00",pièces,"28,000","8 316,00","0,00",
105,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Dariabadis,Hollande,"480,00",pièces,"13,500","3 480,00","3 000,00",erreur de calcul
106,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Dissouchais,Hollande,"217,00",pièces,"18,500","4 014,00","0,50",
107,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Doutis,Hollande,"250,00",pièces,"20,000","5 000,00","0,00",
108,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Eaux de vie,Hollande,"24,00",bariques,"60,000","1 440,00","0,00",
109,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Eaux de vie,Hollande,"22 719,00",veltes,"2,000","45 438,00","0,00",
110,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Ecorce d'arbre,Hollande,"211,00",pièces,"15,500","3 270,00","0,50",
111,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Elatchas,Hollande,"228,00",pièces,"15,500","3 534,00","0,00",
112,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Fenouïl,Hollande,"2 500,00",livres,"0,250","605,00","20,00",Prix unitaire en pourcentage
113,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,3,Fer ouvré,Hollande,"750,00",livres,"0,300","225,00","0,00",Prix unitaire en pourcentage
114,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Galanga,Hollande,"7 000,00",livres,"0,300","2 100,00","0,00",Prix unitaire en pourcentage
115,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Garas blancs,Hollande,"16 186,00",pièces,"15,000","242 470,00","320,00",
116,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Gase,Hollande,"11,00",pièces,"40,000","440,00","0,00",
117,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Guinée blanche,Hollande,"11 016,00",pièces,"40,000","440 640,00","0,00",
118,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Guinée bleüe,Hollande,"1 500,00",pièces,"21,000","31 500,00","0,00",
119,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Guingans divers,Hollande,"2 883,00",pièces,"20,000","57 660,00","0,00",
120,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Guingans de madras,Hollande,"320,00",pièces,"21,000","6 720,00","0,00",
121,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Gomme de Senegal,Hollande,"257 750,00",livres,"0,350","91 213,00","-1 000,50",Prix unitaire en pourcentage
122,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Gourgouran,Hollande,"155,00",pièces,"100,000","15 500,00","0,00",
123,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Hamans,Hollande,"462,00",pièces,"22,500","10 395,00","0,00",
124,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Huile d'olive,Hollande,"340,00",livres,"0,450","147,00","6,00",Prix unitaire en pourcentage
125,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Jamavars,Hollande,"69,00",pièces,"55,000","3 795,00","0,00",
126,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Indiennes,Hollande,"370,25",pièces,"18,000","6 360,00","304,50",
127,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Indigo,Hollande,"76 846,00",livres,"4,000","307 384,00","0,00",
128,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Lampas,Hollande,"29,00",pièces,"160,000","4 640,00","0,00",
129,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Marchandises blanches des Indes,Hollande,"1 000,00",livres,"2,000","2 000,00","0,00",
130,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Miel,Hollande,"61 850,00",livres,"0,120","7 422,00","0,00",Prix unitaire en pourcentage
131,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Mouchoirs de Bengale,Hollande,"500,00",pièces,"11,250","5 625,00","0,00",
132,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Mouchoirs brodés,Hollande,"1,00",pièces,"80,000","81,00","-1,00",
133,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Mouchoirs divers,Hollande,"1 432,00",pièces,"20,000","28 640,00","0,00",
134,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Mouchoirs de fil organdis,Hollande,"7,00",pièces,"63,000","441,00","0,00",
135,Anthony Rebours,AD44 C706 ,Local/Nantes/Nantes - Exports – 1743.csv,Local,1743,Exports,Nantes,4,Mouchoirs foulas,Hollande,"200,00",pièces,"0,000","400,00","-400,00",pas de prix unitaire
