numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Unverified
106,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,cercles en feüillards,Hollande,"33 125,00",livres,"0,2000000","6625,00","0,00",,1
107,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,carreaux de marbre,Hollande,"300,00",nombre,"1,0000000","300,00","0,00",,1
108,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,couteaux communs,Hollande,"2 913,00",douzaines,"1,5000000","4324,00","-45,50",erreur de calcul,1
109,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,couteaux communs,Hollande,"8 542,00",livres,"0,7500000","6406,00","-0,50",,1
110,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,cabarets vernis,Hollande,"6,00",nombre,"3,0000000","18,00","0,00",,1
111,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,cotton filé,Hollande,"52,00",livres,"1,2500000","60,00","-5,00",erreur de calcul,1
112,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,couety,Hollande,"233,00",aunes,"1,5000000","454,00","104,50",erreur de calcul,1
113,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,coroos,Hollande,"2 590,00",pieces,"4,0000000","10360,00","0,00",,1
114,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,cotonine,Hollande,"60,00",pieces,"0,0000000","1800,00","1 800,00",absence de prix,1
115,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,clinquant en papier,Hollande,"18,00",livres,"0,6000000","10,00","-0,80",,1
116,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,cordage,Hollande,"4 000,00",livres,"0,1800000","720,00","0,00",,1
117,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,canettes de terre,Hollande,"5 450,00",nombre,"0,3000000","1635,00","0,00",,1
118,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,plus,Hollande,"10 239,00",livres,"0,1000000","1023,00","-0,90",,1
119,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,charbon de terre,Hollande,"224,00",bariques de 1000 livres,"12,0000000","2688,00","0,00",,1
120,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,droguerie,Hollande,"723,00",livres,"0,3000000","216,00","-0,90",,1
121,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,dez a coudre,Hollande,"38,00",livres,"2,5000000","95,00","0,00",,1
122,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,epicerie,Hollande,"205,00",livres,"3,0000000","615,00","0,00",,1
123,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,eau forte,Hollande,"431,00",livres,"1,0000000","431,00","0,00",,1
124,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,esprit de vitriol,Hollande,"188,00",livres,"0,0000000","200,00","200,00",absence de prix,1
125,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,epars,Hollande,"550,00",nombre,"1,2500000","690,00","2,50",erreur de calcul,1
126,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,eguille à coudre,Hollande,"2,00",livres,"8,0000000","16,00","0,00",,1
127,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,eguilles à voile,Hollande,"20,00",livres,"6,0000000","120,00","0,00",,1
128,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fromage,Hollande,"264 656,00",livres,"0,1800000","47638,00","-0,08",,1
129,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fer en barres,Hollande,"182 192,00",livres,"0,1200000","21883,00","19,96",erreur de calcul,1
130,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fer ouvré,Hollande,"1 918,00",livres,"0,1300000","250,00","0,66",,1
131,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,ferrement,Hollande,"7 118,00",livres,"0,1400000","996,00","-0,52",,1
132,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fer de fonte ouvré,Hollande,"15 094,00",livres,"0,1500000","2255,00","-9,10",erreur de calcul,1
133,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fer en cercles,Hollande,"21 093,00",livres,"0,1700000","3577,00","-8,81",erreur de calcul,1
134,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fleau de fer,Hollande,"1,00",livres,"40,0000000","40,00","0,00",,1
135,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fusils de traite,Hollande,"1 730,00",nombre,"6,0000000","10380,00","0,00",,1
136,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fleurets a faire armer,Hollande,"78,00",livres,"1,0000000","78,00","0,00",,1
137,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fleches marine,Hollande,"105,00",livres,"4,0000000","420,00","0,00",,1
138,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fil de laton,Hollande,"1 332,00",livres,"1,5000000","1998,00","0,00",,1
139,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fil de lin,Hollande,"104,00",livres,"1,5000000","156,00","0,00",,1
140,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fil de couleur,Hollande,"103,00",livres,"1,7500000","180,00","-0,25",,1
141,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,fayence,Hollande,"8 832,00",livres,"0,3000000","1650,00","-999,60",erreur de calcul,1
142,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1737.csv,Local,1737,Imports,Nantes,3,geroffle,Hollande,"3 919,00",livres,"8,0000000","31352,00","0,00",,1
