"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks","Unverified"
11,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"?","Angleterre","5 750,00","livres","0,1500000","862,00","-0,50",,1
12,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"laine filée","Angleterre","5 775,00","livres","1,6000000","9240,00","0,00",,1
13,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"laine peignée","Angleterre","12 375,00","livres","1,3000000","16087,00","-0,50",,1
14,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"laine en suin","Angleterre","66 050,00","livres","0,9000000","59445,00","0,00",,1
15,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"planches de sapin","Angleterre","104,00","livres","0,6500000","68,00","0,40",,1
16,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"saumon salé","Angleterre","93,00","tierçons","50,0000000","4650,00","0,00",,1
17,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"saumon salé","Angleterre","8,00","barils","40,0000000","320,00","0,00",,1
18,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"suif","Angleterre","170 150,00","livres","0,2700000","45940,00","-0,50",,1
19,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"beure ","Flandre imperialle","120,00","livres","0,5000000",,,"absence de valeur totale",1
20,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",1,"bariques vielles","Flandre imperialle","23,00","nombre","1,2500000",,,"absence de valeur totale",1
21,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"graine de lin","Flandre imperialle","20,50","barriques","50,0000000","1000,00","-25,00","erreur de calcul",1
22,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"lin cru","Flandre imperialle","150,00","livres","0,1800000","27,00","0,00",,1
23,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"lin peigné","Flandre imperialle","80,00","livres","0,3000000","24,00","0,00",,1
24,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"argent vif","Hollade","207,00","livres","5,0000000","1035,00","0,00",,1
25,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"aiguilles a coudre","Hollade","130,00","livres","5,0000000","650,00","0,00",,1
26,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"aiguilles a voiles","Hollade","4 500,00","nombre","0,1200000","540,00","0,00",,1
27,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"acier","Hollade","295,00","barils","0,2600000","77,00","0,30",,1
28,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"ancre de fer","Hollade","59,00","nombre","0,2000000","2746,00","2 734,20","erreur de calcul",1
29,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"ancre de fer","Hollade","137 300,00","livres","0,2000000",,,"absence de valeur totale",1
30,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"azur commun","Hollade","11 880,00","livres","0,6000000","13068,00","5 940,00","erreur de calcul",1
31,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"amidon","Hollade","18 150,00","livres","0,1600000","2904,00","0,00",,1
32,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"arcenic","Hollade","800,00","livres","0,2000000","260,00","100,00","erreur de calcul",1
33,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"avirons","Hollade","36,00","nombre","1,5000000","54,00","0,00",,1
34,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"beure","Hollade","550,00","livres","0,2200000","111,00","-10,00","erreur de calcul",1
35,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"biere","Hollade","605,00","bariques","22,0000000","13310,00","0,00",,1
36,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"canelle","Hollade","1 426,00","livres","6,0000000","8556,00","0,00",,1
37,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"blanc de baleine","Hollade","30,00","livres","2,5000000","75,00","0,00",,1
38,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"borax","Hollade","298,00","livres","2,0000000","596,00","0,00",,1
39,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"bray gras","Hollade","10,00","barils","18,0000000","180,00","0,00",,1
40,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"brosse a gan donner","Hollade","3 600,00","livres","0,6000000",,,"absence de valeur totale",1
41,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"brosse ","Hollade","1 722,00","livres","1,0000000","1722,00","0,00",,1
42,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"bassins d'etain","Hollade","150,00","livres","1,2500000","187,00","-0,50",,1
43,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"boulles de marbre pour jouet d'enfant","Hollade","900,00","livres","0,2000000","180,00","0,00",,1
44,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"barbançons de terre","Hollade","600,00","livres","0,1000000","60,00","0,00",,1
45,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"boulets de canons","Hollade","19 700,00","livres","0,1000000","1970,00","0,00",,1
46,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"balene coupée","Hollade","1 960,00","livres","0,2500000","490,00","0,00",,1
47,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"baleine en fanon","Hollade","1 170,00","livres","4,5000000","5260,00","-5,00","erreur de calcul",1
48,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"bois de pernamboucq ","Hollade","6 725,00","livres","0,3500000","2354,00","0,25",,1
49,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"bois de campesche","Hollade","152 650,00","livres","0,1250000","18081,00","-1 000,25","erreur de calcul",1
50,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",2,"bois de campesche moulu","Hollade","5 550,00","livres","0,1500000","832,00","-0,50",,1
51,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"bois a bruler","Hollade","11,00","cordes","7,0000000","77,00","0,00",,1
52,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"barres d'anspect","Hollade","120,00","nombre","0,2000000","24,00","0,00",,1
53,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"bâtons de sapin","Hollade","1 170,00","nombre","0,2000000","234,00","0,00",,1
54,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cabillau","Hollade","57,00","barils","15,0000000","885,00","30,00","erreur de calcul",1
55,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cabillau","Hollade","35 725,00","livres","15,0000000",,,"absence de valeur totale",1
56,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"coque de Levant","Hollade","140,00","livres","1,0000000","140,00","0,00",,1
57,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cassialinea","Hollade","280,00","livres","1,0000000","280,00","0,00",,1
58,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"camfre","Hollade","25,00","livres","8,0000000","200,00","0,00",,1
59,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cinabre","Hollade","480,00","livres","3,5000000","1680,00","0,00",,1
60,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"ceruze","Hollade","17 500,00","livres","0,2000000","3500,00","0,00",,1
61,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"couperosse verte","Hollade","194 400,00","livres","0,0600000","11664,00","0,00",,1
62,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"calcuma","Hollade","680,00","livres","0,4000000","272,00","0,00",,1
63,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cornaline","Hollade","460,00","livres","1,0000000","460,00","0,00",,1
64,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"charbon de terre","Hollade","540,00","bariques","5,0000000","2700,00","0,00",,1
65,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cire jaune","Hollade","2 400,00","livres","1,3000000","3020,00","-100,00","erreur de calcul",1
66,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"colle de poisson","Hollade","575,00","livres","2,0000000","1150,00","0,00",,1
67,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"colle forte","Hollade","6 600,00","livres","0,3000000","1980,00","0,00",,1
68,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cartes marinne","Hollade","133,00","livres","6,0000000","798,00","0,00",,1
69,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cordage","Hollade","41 750,00","livres","0,2000000","8350,00","0,00",,1
70,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cuivre rouge brut","Hollade","10 050,00","livres","1,2500000","12562,00","-0,50",,1
71,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cuivre jaune brut","Hollade","15 510,00","livres","1,2500000","19388,00","0,50","chiffre arrondit",1
72,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cuivre en chaudron","Hollade","10 025,00","livres","1,4000000","14035,00","0,00",,1
73,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cuivre en mitraille","Hollade","225,00","livres","0,9000000","202,00","-0,50",,1
74,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"coffre fort de fer","Hollade","1,00","nombre","35,0000000","35,00","0,00",,1
75,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"caves garnies de 12 flacons","Hollade","32,00","pièces","8,0000000","256,00","0,00",,1
76,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"caves garnies de 9 flacons","Hollade","32,00","pièces","6,0000000","192,00","0,00",,1
77,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"caves garnies de 6 flacons","Hollade","180,00","pièces",,"900,00",,"absence de prix unitaire",1
78,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cabarets façon de la chine","Hollade","50,00","nombre","4,0000000","200,00","0,00",,1
79,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"chaises de commodité garnies de leurs pots","Hollade","280,00","nombre","2,5000000","700,00","0,00",,1
80,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"chauffe pied garnis","Hollade","288,00","nombre","0,3000000","86,00","-0,40",,1
81,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cadenats","Hollade","160,00","livres","0,1000000","16,00","0,00",,1
82,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"chaines de fer","Hollade","6 000,00","livres","0,1600000","690,00","-270,00","erreur de calcul",1
83,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"crics de fer","Hollade","1 000,00","livres","0,6000000","600,00","0,00",,1
84,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",3,"cloud de fer ","Hollade","500,00","livres","0,2300000","115,00","0,00",,1
85,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"couteaux a gaine","Hollade","850,00","livres","0,7500000","166993,00","166 355,50","erreur de calcul",1
86,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"couteaux communs","Hollade","50,00","douzaines","1,0000000","53,00","3,00","erreur de calcul",1
87,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"couteaux communs","Hollade","755,00","livres","0,0500000","37,00","-0,75",,1
88,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"droguerie a teindre","Hollade","21 660,00","livres","0,2500000","5414,00","-1,00","erreur de calcul",1
89,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"dez a coudre","Hollade","100,00","livres","1,7500000","175,00","0,00",,1
90,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"eturgeon","Hollade","25,00","livres","0,2000000","5,00","0,00",,1
91,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"épicerie","Hollade","806,00","livres","3,0000000","2418,00","0,00",,1
92,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"eau de spa","Hollade","48,00","bouteilles","0,4000000","19,00","-0,20",,1
93,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"eau forte","Hollade","93,00","livres","1,0000000","93,00","0,00",,1
94,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"épars de sapin de 37 pieds","Hollade","90,00","pièces","17,0000000","1530,00","0,00",,1
95,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fromage","Hollade","331 500,00","livres","0,1750000","58012,00","-0,50",,1
96,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fil de lin","Hollade","36,00","livres","0,4000000","13,00","-1,40","erreur de calcul",1
97,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fil a voile","Hollade","6 150,00","livres","0,4000000","2460,00","0,00",,1
98,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fil de caret","Hollade","19 000,00","livres","0,4500000","8550,00","0,00",,1
99,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fil de laton","Hollade","1 075,00","livres","1,2500000","1338,00","-5,75","erreur de calcul",1
100,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fil de fer","Hollade","11 610,00","livres","0,5000000","5805,00","0,00",,1
101,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fer blanc","Hollade","6,00","barils","95,0000000","570,00","0,00",,1
102,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fleau de fer","Hollade","1,00","pesant","120,0000000","8,00","-112,00",,1
103,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fer ouvré","Hollade","4 700,00","livres","0,2000000","940,00","0,00",,1
104,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fer de fonte ouvré","Hollade","6 550,00","livres","0,1500000","992,00","9,50","erreur de calcul",1
105,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fer en barres","Hollade","116 600,00","livres","0,1350000","15741,00","0,00",,1
106,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"fayence","Hollade","121,25","livres","30,0000000","3637,00","-0,50","12125 livres à 30 livres le cent",1
107,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"geroffle","Hollade","3 004,00","livres","8,0000000","24032,00","0,00",,1
108,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"gruau","Hollade","137,00","livres","5,0000000","685,00","0,00",,1
109,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"guinée bleue","Hollade","798,00","livres","13,0000000","10374,00","0,00",,1
110,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"guingam","Hollade","200,00","livres","8,0000000","1600,00","0,00",,1
111,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"graine de choux","Hollade","125,00","livres","12,0000000","1136,00","-364,00","erreur de calcul",1
112,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"graine de lin","Hollade","5 925,00","livres",,"1200,00",,"absence de prix unitaire",1
113,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"galle","Hollade","625,00","livres","0,7500000","506,00","37,25","erreur de calcul",1
114,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"garence","Hollade","67 350,00","livres","0,3500000","23472,00","-100,50","erreur de calcul",1
115,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"gomme arabique","Hollade","75,00","livres","0,4000000","30,00","0,00",,1
116,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"gaudron","Hollade","93,00","barils","14,0000000","1302,00","0,00",,1
117,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"harans blancs","Hollade","1 330,00","barils","22,0000000","29260,00","0,00",,1
118,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"harans sors","Hollade","260,00","barils","18,0000000","4680,00","0,00",,1
119,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"huile d'olives","Hollade","5 000,00","livres","0,3700000","1850,00","0,00",,1
120,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"huile de vitriol","Hollade","30,00","livres","2,0000000","60,00","0,00",,1
121,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"huile de lin","Hollade","32,00","bariques","190,0000000","6086,00","6,00","erreur de calcul",1
122,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"huile de rabelle","Hollade","48 250,00","livres","180,0000000","23400,00","-8 661 600,00","erreur de calcul",1
123,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"huille de baleine","Hollade","46 550,00","livres","90,0000000","10640,00","-4 178 860,00","erreur de calcul",1
124,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",4,"jambons","Hollade","9 230,00","livres","0,5500000","5000,00","-76,50","erreur de calcul",1
125,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"jalape","Hollade","732,00","livres","1,7500000","1281,00","0,00",,1
126,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"ipecacuana","Hollade","70,00","livres","6,0000000","420,00","0,00",,1
127,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"liqueur a boire","Hollade","1,00","livres","20,0000000","4000,00","3 980,00","en valeur",1
128,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"limeneas","Hollade","42,00","pieces","6,0000000","252,00","0,00",,1
129,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"lin peigné","Hollade","250,00","livres","0,3000000","75,00","0,00",,1
130,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"lin cru","Hollade","9 525,00","livres","0,1800000","1114,00","-600,50","erreur de calcul",1
131,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"lignes a péchers","Hollade","1 030,00","livres","0,2500000","257,00","-0,50",,1
132,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"litarge","Hollade","1 435,00","livres","0,1750000","247,00","-4,13","erreur de calcul",1
133,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"limes de fer","Hollade","300,00","livres","1,0000000","300,00","0,00",,1
134,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"muscades","Hollade","831,00","livres","8,0000000","6648,00","0,00",,1
135,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mâne de calabre","Hollade","160,00","livres","1,7500000","280,00","0,00",,1
136,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mouchoirs","Hollade","100,00","pieces","20,0000000","2000,00","0,00",,1
137,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mercerie commune","Hollade","104,00","livres","2,0000000","208,00","0,00",,1
138,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mastic","Hollade","20,00","livres","1,5000000","30,00","0,00",,1
139,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mine de plomb","Hollade","35 100,00","livres","0,1750000","6142,00","-0,50",,1
140,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"moulins à caffé","Hollade","155,00","nombre","4,0000000","675,00","55,00","erreur de calcul",1
141,"Hasna","AD44 C706","Local/Nantes/Nantes – Imports – 1734.csv","Local",1734,"Imports","Nantes",5,"mature complette d'un grand navire","Hollade","1,00","nombre","900,0000000","900,00","0,00",,1
