numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
15,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Papier,Angleterre,"18190,00",Livre,"0,500","9 095,00","0,00",
16,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Portraits a cadre doré,Angleterre,"2,00",Nombre,"30,000","60,00","0,00",
17,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sucre blanc,Angleterre,"3151,00",Livre,"0,360","1 134,00","0,36",Prix unitaire en pourcentage
18,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sucre terré,Angleterre,"36000,00",Livre,"0,270","9 420,00","300,00",erreur de calcul
19,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sucre cassonnade,Angleterre,"160,00",Livre,"0,200","32,00","0,00",Prix unitaire en pourcentage
20,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sucre brut,Angleterre,"1900,00",Livre,"0,163","310,00","-1,25",erreur de calcul
21,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sirop de sucre,Angleterre,"8100,00",Livre,"0,060","486,00","0,00",Prix unitaire en pourcentage
22,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Sels,Angleterre,"546,25",Muid,"30,000","16 380,00","7,50",erreur de calcul
23,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Noix,Angleterre,"268,00",Millier,"1,500","402,00","0,00",
24,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Soirie,Angleterre,"22,00",Livre,"40,000","880,00","0,00",
25,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Thé,Angleterre,"18574,00",Livre,"3,000","55 722,00","0,00",
26,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Toile de Bretagne,Angleterre,"2575,00",Livre,"4,000","10 300,00","0,00",
27,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin d'Amont,Angleterre,"14,25",Tonneau,"150,000","2 100,00","37,50",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
28,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin nantois,Angleterre,"13,50",Tonneau,"60,000","780,00","30,00",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
29,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin de Païs,Angleterre,"3,00",Barique,"0,000","45,00","-45,00",prix de 60 livres le tonneau
30,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin hors,Angleterre,"1,50",Barique,"70,000","100,00","5,00",erreur de calcul
31,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin de Croisic,Angleterre,"2,00",Barique,"10,000","20,00","0,00",
32,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vin d'Anjou,Angleterre,"1,00",Barique,"40,000","40,00","0,00",
33,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vinaigre,Angleterre,"10,00",Tonneau,"50,000","500,00","0,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
34,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Vinaigre,Angleterre,"10,00",Quart,"6,000","60,00","0,00",
35,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Velours,Angleterre,"3,00",Aune,"0,000","0,00","0,00",Pas de prix
36,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Amandes,Flandre Imperialle,"3616,00",Livre,"0,300","0,00","1 084,80",Prix unitaire en pourcentage
37,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Boutons d'or filé,Flandre Imperialle,"2,00",Livre,"10,000","0,00","20,00",
38,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Chataignes,Flandre Imperialle,"4854,00",Boisseau,"0,500","0,00","2 427,00",
39,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Caffé de moka,Flandre Imperialle,"48,00",Livre,"1,750","0,00","84,00",
40,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Caffé de la martinique,Flandre Imperialle,"21212,00",Livre,"0,600","0,00","12 727,20",
41,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,1,Confitures,Flandre Imperialle,"236,00",Livre,"0,500","0,00","118,00",Prix unitaire en pourcentage
42,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Cotton en laine,Flandre Imperialle,"16040,00",Livre,"1,000","0,00","16 040,00",Prix unitaire en pourcentage
43,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Cuirs secs en poil,Flandre Imperialle,"470,00",Nombre,"6,000","0,00","2 820,00",
44,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Cartes a jouer,Flandre Imperialle,"400,00",Livre,"1,000","0,00","400,00",
45,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Cotonnade,Flandre Imperialle,"8,00",Aune,"2,000","0,00","16,00",
46,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Eau de vie,Flandre Imperialle,"2652,25",Barique,"50,000","0,00","132 612,50",Droits à 3 livres et 5 sous par barique
47,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Eau de citronnelle,Flandre Imperialle,"96,00",Bouteille,"2,000","0,00","192,00",
48,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Etamine,Flandre Imperialle,"190,00",Aune,"1,500","0,00","285,00",
49,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Gingembre,Flandre Imperialle,"3782,00",Livre,"0,150","0,00","567,30",Prix unitaire en pourcentage
50,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Gomme Senegal,Flandre Imperialle,"2929,00",Livre,"0,350","0,00","1 025,15",Prix unitaire en pourcentage
51,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Huile d'olive,Flandre Imperialle,"2260,00",Livre,"0,600","0,00","1 356,00",
52,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Indigo,Flandre Imperialle,"750,00",Livre,"3,500","0,00","2 625,00",
53,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Mouchoirs de Rouen,Flandre Imperialle,"248,00",Nombre,"0,500","0,00","124,00",
54,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Pruneaux de Ste Catherine,Flandre Imperialle,"1378,00",Livre,"0,300","0,00","413,40",Prix unitaire en pourcentage
55,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Pruneaux d'Amont,Flandre Imperialle,"1714,00",Livre,"0,060","0,00","102,84",
56,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Porcelaine,Flandre Imperialle,"40,00",Livre,"4,000","0,00","160,00",
57,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Reglisse,Flandre Imperialle,"1007,00",Livre,"0,160","0,00","161,12",Prix unitaire en pourcentage
58,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Saffran de Gatinois,Flandre Imperialle,"140,00",Livre,"28,000","0,00","3 920,00",
59,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sucre blanc,Flandre Imperialle,"39748,00",Livre,"0,360","0,00","14 309,28",Prix unitaire en pourcentage
60,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sucre terré,Flandre Imperialle,"110768,00",Livre,"0,270","0,00","29 907,36",Prix unitaire en pourcentage
61,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sucre tete de forme,Flandre Imperialle,"6100,00",Livre,"0,200","0,00","1 220,00",Prix unitaire en pourcentage
62,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sucre brut,Flandre Imperialle,"316275,00",Livre,"0,163","0,00","51 394,69",Prix unitaire en pourcentage
63,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sucre cassonnade,Flandre Imperialle,"214,00",Livre,"0,200","0,00","42,80",Prix unitaire en pourcentage
64,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sirop de sucre,Flandre Imperialle,"1203961,00",Livre,"0,060","0,00","72 237,66",Prix unitaire en pourcentage
65,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sels,Flandre Imperialle,"1940,00",Muid,"30,000","0,00","58 200,00",
66,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Sels,Flandre Imperialle,"25,00",Charge,"30,000","0,00","750,00",
67,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Soirie,Flandre Imperialle,"20,00",Livre,"40,000","0,00","800,00",
68,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Savon,Flandre Imperialle,"3000,00",Livre,"0,320","0,00","960,00",Prix unitaire en pourcentage
69,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Thé,Flandre Imperialle,"16038,00",Livre,"3,000","0,00","48 114,00",
70,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Toile Batiste,Flandre Imperialle,"2,00",Aune,"3,000","0,00","6,00",
71,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Toile de Bretagne,Flandre Imperialle,"1180,00",Livre,"4,000","0,00","4 720,00",
72,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Vin d'Amont,Flandre Imperialle,"1117,25",Tonneau,"150,000","0,00","167 587,50",Droits sur le vin et le vinaigre à 49 sous par tonneau
73,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Vin de Bordeaux,Flandre Imperialle,"2,25",Tonneau,"200,000","0,00","450,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
74,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Vin de Païs,Flandre Imperialle,"4,00",Tonneau,"60,000","0,00","240,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
75,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Vin nantois,Flandre Imperialle,"286,75",Tonneau,"60,000","0,00","17 205,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
76,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Vinaigre,Flandre Imperialle,"2,00",Tonneau,"50,000","0,00","100,00",Droits sur le vin et le vinaigre à 49 sous par tonneau
77,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Velours,Flandre Imperialle,"4,00",Aune,"20,000","0,00","80,00",
78,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Ains,Hollande,"50,00",Livre,"1,000","50,00","0,00",
79,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Bois de sandal,Hollande,"600,00",Livre,"0,180","108,00","0,00",Prix unitaire en pourcentage
80,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Chataignes,Hollande,"1135,00",Boisseau,"0,500","567,00","0,50",
81,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Caffé de moka,Hollande,"4389,00",Livre,"1,750","7 680,00","0,75",
82,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Caffé de la martinique,Hollande,"35295,00",Livre,"0,600","21 177,00","0,00",
83,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Confitures,Hollande,"40,00",Livre,"0,750","50,00","-20,00",erreur de calcul
84,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Couty,Hollande,"198,00",Livre,"1,000","198,00","0,00",
85,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Chasselas,Hollande,"80,00",Pièce,"13,000","1 040,00","0,00",
86,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Damas,Hollande,"15,00",Pièce,"75,000","941,00","184,00",erreur de calcul
87,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Eau de vie,Hollande,"498,00",Barique,"50,000","24 900,00","0,00",Droits à 3 livres et 5 sous par barique
88,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,2,Ecorce de gayac,Hollande,"3020,00",Livre,"0,000","800,00","-800,00",
89,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Fruit cuit,Hollande,"178,00",Livre,"0,500","89,00","0,00",
90,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Graine de Genièvre,Hollande,"1720,00",Livre,"0,150","258,00","0,00",Prix unitaire en pourcentage
91,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Guinée blanche,Hollande,"180,00",Pièce,"45,000","8 100,00","0,00",
92,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Huile d'olive,Hollande,"740,00",Livre,"0,600","444,00","0,00",
93,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Indigo,Hollande,"23519,00",Livre,"3,500","82 316,00","0,50",
94,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Miel,Hollande,"192200,00",Livre,"0,120","23 064,00","0,00",Prix unitaire en pourcentage
95,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Mairain ganivelle,Hollande,"2000,00",Douelle,"0,060","120,00","0,00",Prix unitaire en millier
96,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Mouchoirs de Rouen,Hollande,"5,00",Douzaine,"6,000","30,00","0,00",
97,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Mouchoirs des Indes,Hollande,"4520,00",Livre,"6,000","27 120,00","0,00",
98,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Neganipau,Hollande,"160,00",Pièce,"14,000","2 240,00","0,00",
99,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Ocre,Hollande,"478,00",Barique,"10,000","4 780,00","0,00",
100,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Pruneaux de Ste Catherine,Hollande,"595,00",Livre,"0,300","169,00","9,50",erreur de calcul
101,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Pruneaux d'Amont,Hollande,"137610,00",Livre,"0,060","8 256,00","0,60",Prix unitaire en pourcentage
102,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Porcelaine,Hollande,"475,00",Livre,"4,000","1 900,00","0,00",
103,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Panne de soye,Hollande,"5,00",Aune,"8,000","40,00","0,00",
104,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Peaux de lapin en poil,Hollande,"150,00",Douzaine,"1,000","150,00","0,00",
105,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Peaux de chevreau passées,Hollande,"1000,00",Livre,"1,500","1 500,00","0,00",
106,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Pierres a fusil,Hollande,"3964,00",Millier,"3,000","12 000,00","-108,00",Erreur prix total
107,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Papier gros,Hollande,"720,00",Rame,"3,000","2 160,00","0,00",
108,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sucre blanc,Hollande,"13562,00",Livre,"0,360","4 882,00","0,32",Prix unitaire en pourcentage
109,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sucre terré,Hollande,"713495,00",Livre,"0,270","222 643,00","-29 999,35",erreur de calcul
110,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sucre tete de forme,Hollande,"87033,00",Livre,"0,200","17 406,00","0,60",Prix unitaire en pourcentage
111,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sucre brut,Hollande,"4762999,00",Livre,"0,163","726 357,00","47 630,34",erreur de calcul
112,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sirop de sucre,Hollande,"81000,00",Livre,"0,060","4 860,00","0,00",Prix unitaire en pourcentage
113,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sels,Hollande,"1199,00",Muid,"30,000","35 970,00","0,00",
114,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Sels,Hollande,"2553,00",Charge,"30,000","76 590,00","0,00",
115,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Soirie,Hollande,"11,25",Livre,"40,000","440,00","10,00",erreur de calcul
116,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Salemporis blanc,Hollande,"480,00",Pièce,"24,000","11 520,00","0,00",
117,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Thé,Hollande,"32022,00",Livre,"3,000","96 066,00","0,00",
118,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Tabac filé,Hollande,"278,00",Livre,"0,150","38,00","3,70",erreur de calcul
119,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Toile de Bretagne,Hollande,"6600,00",Livre,"4,000","26 400,00","0,00",
120,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Toile de Laval,Hollande,"600,00",Livre,"3,500","2 100,00","0,00",
121,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Toile de cotton des Indes,Hollande,"3000,00",Livre,"6,000","18 000,00","0,00",
122,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Vin d'Amont,Hollande,"728,25",Tonneau,"150,000","109 200,00","37,50",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
123,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Vin de paÿs,Hollande,"1,50",Tonneau,"60,000","60,00","30,00",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
124,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Vin nantois,Hollande,"161,25",Tonneau,"60,000","10 275,00","-600,00",Droits sur le vin et le vinaigre à 49 sous par tonneau / erreur de calcul
125,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Amandes,Nord,"394,00",Livre,"0,300","0,00","118,20",Prix unitaire en pourcentage
126,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Anis,Nord,"2500,00",Livre,"0,250","0,00","625,00",Prix unitaire en pourcentage
127,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Confitures,Nord,"1089,00",Livre,"0,500","0,00","544,50",Prix unitaire en pourcentage
128,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Chataignes,Nord,"570,00",Boisseau,"0,500","0,00","285,00",
129,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Cacao,Nord,"1500,00",Livre,"1,350","0,00","2 025,00",Droits unitaire en pourcentage
130,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports - 1737.csv,Local,1737,Exports,Nantes,3,Caffé de moka,Nord,"3716,00",Livre,"1,750","0,00","6 503,00",
