numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
30,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Borax,Hollande,"3 306,000",Livre,"2,750",,,,1
31,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Caffé Bourbon,Hollande,"456 626,000",Livre,"1,050",,,,1
32,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Caffé des Isles,Hollande,"39 699,000",Livre,"0,850",,,,1
33,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Caffé de Moka,Hollande,"774,000",Livre,"3,250",,,,1
34,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Cauris,Hollande,"41 786,000",Livre,,"22 564,45",,,1
35,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Calbaf,Hollande,"67,000",Pièce,,"156,75",,,1
36,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Chataignes,Hollande,"3 569,000",Boisseau,"0,600",,,,1
37,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Chazelas,Hollande,"1 918,000",Pièce,,"29 893,00",,,1
38,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Chazelas,Hollande,"360,000",Pièce,"24,000",,,,1
39,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Chuquelas,Hollande,"123,000",Pièce,,"2 616,80",,,1
40,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Cotonis,Hollande,"14,000",Pièce,,"346,50",,,1
41,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Cotton en laine,Hollande,"3 000,000",Livre,"1,680",,,Prix unitaire en pourcentage,1
42,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Cuirs secs en poil,Hollande,"125,000",Pièce,"7,000",,,,1
43,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Doutis,Hollande,"80,000",Pièce,,"2 016,00",,,1
44,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Eau de vie,Hollande,"229 433,000",Velte,"2,000","458 866,00","0,00",,1
45,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Ecorce d'arbre,Hollande,"60,000",Pièce,,"972,00",,,1
46,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Fichus de mousseline,Hollande,"2,000",Pièce,,"20,00",,,1
47,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,1,Fruit cuit,Hollande,"400,000",Livre,"0,250",,,,1
48,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Garas bleu,Hollande,"930,000",Pièce,,"12 204,00",,,1
49,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Garas bleu,Hollande,"126,000",Pièce,"13,000",,,,1
50,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée blanche,Hollande,"2 812,000",Pièce,,"126 540,00",,,1
51,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée blanche,Hollande,"1 143,000",Pièce,"44,000",,,,1
52,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée bleue,Hollande,"13 480,000",Pièce,,"245 772,00",,,1
53,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée bleue,Hollande,"450,000",Pièce,"18,000",,,,1
54,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans divers,Hollande,"7 367,000",Pièce,,"69 518,15",,,1
55,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans ,Hollande,"1 120,000",Pièce,"8,000",,,,1
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de madras,Hollande,"1 440,000",Pièce,,"9 784,80",,,1
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de madras,Hollande,"220,000",Pièce,"7,000",,,,1
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de Ponticherie,Hollande,"640,000",Pièce,,"4 752,00",,,1
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de Ponticherie,Hollande,"240,000",Pièce,"7,000",,,,1
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Gomme du Senegal,Hollande,"539 150,000",Livre,"0,280",,,Prix unitaire en pourcentage,1
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Graine de fenouil,Hollande,"2 300,000",Livre,"0,240",,,Prix unitaire en pourcentage,1
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Huile d'olive,Hollande,"470,000",Livre,"0,470",,,Prix unitaire en pourcentage,1
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Indienne,Hollande,"1 435,000",Pièce,"17,000",,,,1
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Indigo,Hollande,"133 185,000",Livre,"4,250",,,,1
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Laine d'Espagne,Hollande,"16 430,000",Livre,"1,000",,,Prix unitaire en pourcentage,1
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Miel,Hollande,"528 100,000",Livre,"0,150",,,,1
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Bengale,Hollande,"31,000",Pièce,"10,500",,,,1
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs divers,Hollande,"1 038,000",Pièce,,"23 715,00",,,1
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs mazulipatan,Hollande,"976,000",Pièce,,"20 642,40",,,1
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs paliacate,Hollande,"69,000",Pièce,,"3 105,00",,,1
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs peints,Hollande,"88,000",Pièce,,"2 235,25",,,1
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs peints,Hollande,"14,000",Pièce,"25,000",,,,1
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Pontichery,Hollande,"700,000",Pièce,,"11 555,00",,,1
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Pontichery,Hollande,"375,000",Pièce,"17,000",,,,1
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Neganipau,Hollande,"712,000",Pièce,,"11 854,80",,,1
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Neganipau,Hollande,"130,000",Pièce,"17,000",,,,1
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Nelis,Hollande,"407,000",Pièce,,"6 593,40",,,1
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Ocre,Hollande,"293,000",Barique,"20,000",,,,1
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Peaux de veau corroyées,Hollande,"75,000",Douzaine,"30,000",,,,1
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pinasse,Hollande,"199,000",Pièce,,"2 874,10",,,1
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux d'Amont,Hollande,"12 100,000",Livre,"0,200",,,Prix unitaire en pourcentage,1
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux communs,Hollande,"84 250,000",Livre,"0,150",,,Prix unitaire en pourcentage,1
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux noirs,Hollande,"18 500,000",Livre,"0,160",,,Prix unitaire en pourcentage,1
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux de Ste Catherine,Hollande,"1 125,000",Livre,"0,225",,,Prix unitaire en pourcentage,1
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Ris,Hollande,"3 500,000",Livre,"0,200",,,,1
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Rocou,Hollande,"468,000",Livre,"1,000",,,,1
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sang de dragon,Hollande,"258,000",Livre,,"420,00",,,1
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis blanc,Hollande,"3 520,000",Pièce,,"52 659,00",,,1
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis blanc,Hollande,"64,000",Pièce,"18,000",,,,1
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis bleu,Hollande,"60,000",Pièce,"14,000",,,,1
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"1 743,000",Charge,"26,000",,,,1
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"1 202,000",Charge,"25,000",,,,1
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"1 340,000",Charge,"24,000",,,,1
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"60,000",Charge,"23,500",,,,1
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"376,000",Charge,"23,000",,,,1
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"1 214,000",Charge,"22,000",,,,1
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,"732,000",Charge,"21,000",,,,1
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,"1 149,000",Muid,"26,000",,,,1
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,"108,000",Muid,"25,000",,,,1
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,"629,000",Muid,"20,000",,,,1
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,"2 088,000",Muid,"19,000",,,,1
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,"276,000",Muid,"14,000",,,,1
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,"52,000",Muid,"21,000",,,,1
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,"35,000",Muid,"12,000",,,,1
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,"34,000",Muid,"13,000",,,,1
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Senegre,Hollande,"1 500,000",Livre,,,,pas de prix unitaire,1
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sirop de sucre,Hollande,"1 080 400,000",Livre,"0,090",,,Prix unitaire en pourcentage,1
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Soucis,Hollande,"13,000",Pièce,,"320,00",,,1
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sucre blanc,Hollande,"24 600,000",Livre,"0,600",,,Prix unitaire en pourcentage,1
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Sucre brut,Hollande,"6 959 400,000",Livre,"0,340",,,Prix unitaire en pourcentage,1
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Sucre terré,Hollande,"1 585 375,000",Livre,"0,480",,,Prix unitaire en pourcentage,1
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tabac filé,Hollande,"5 258,000",Livre,"0,750",,,,1
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tabac de St Domingue,Hollande,"4 963,000",Livre,"0,900",,,,1
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tafetas foulas,Hollande,"79,000",Pièce,,"1 404,25",,,1
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Thé,Hollande,"45 560,000",Livre,"3,400",,,,1
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Toile de Bretagne,Hollande,"1 200,000",Livre,"5,250",,,,1
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Toile de coton des Indes,Hollande,"4 200,000",Livre,"5,500",,,,1
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin d'Amont,Hollande,"2 659,750",Tonneau,"150,000",,,,1
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin de Bordeaux,Hollande,"17,000",Barique,"75,000",,,,1
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin nantois,Hollande,"401,000",Tonneau,"70,000",,,,1
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin de païs,Hollande,"1,000",Barique,"17,000",,,,1
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vinaigre,Hollande,"5,000",Quart,"12,000",,,,1
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Armoisin,Nord,"19,000",Pièce,"35,000",,,,1
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de fil divers,Nord,"384,000",Paire,"1,500",,,,1
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de fil a coton,Nord,"139,000",Paire,"1,750",,,,1
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de laine,Nord,"329,000",Paire,"2,000",,,,1
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de soye pour hommes,Nord,"13,000",Paire,"14,000",,,Pour homme,1
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de soye pour femmes,Nord,"13,000",Paire,"9,000",,,Pour femme,1
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Basin,Nord,"12,000",Pièce,"25,000",,,,1
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bled seigle,Nord,"86,000",Tonneau,"45,000",,,,1
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois de Fernambourg,Nord,"9 075,000",Livre,"0,460",,,Prix unitaire en pourcentage,1
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois de gayac,Nord,"1 900,000",Livre,"0,100",,,Prix unitaire en pourcentage,1
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois rouge,Nord,"3 000,000",Livre,"0,300",,,Prix unitaire en pourcentage,1
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cacao,Nord,"2 000,000",Livre,"1,000",,,,1
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé de Bourbon,Nord,"350 408,000",Livre,"1,050",,,,1
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé des Isles,Nord,"406 374,000",Livre,"0,850",,,,1
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé de Moka,Nord,"1 033,000",Livre,"3,250",,,,1
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Camelot,Nord,"153,500",Aune,"3,000",,,,1
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cassonade,Nord,"150,000",Livre,"0,480",,,Prix unitaire en pourcentage,1
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cendres d'orfevre,Nord,"2,000",Barique,,,,pas de prix unitaire,1
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chagrin de soye,Nord,"54,000",Aune,"4,000",,,,1
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chalbeuf,Nord,"136,000",Pièce,,"3 182,40",,,1
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chapeaux de poil,Nord,"3,000",Douzaine,"18,000",,,,1
,Loïc,AD44 C707,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Citrons confits,Nord,"180,000",Livre,"1,250",,,,1
