"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks","Droits totaux indiqués","Droits unitaires","remarks pour les droits"
44,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Lin cru","Espagne",2520,"Livres","0,5",,-1260,,,,
45,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Marchandises meslées","Espagne",,"valeurs",0,220,220,,,,
46,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Meules batardes","Espagne",364,"Nombre",3,,-1092,,,,
47,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Noisette","Espagne","437,5","Boisseaux",1,,"-437,5",,,,
48,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Olives","Espagne",633,"Livres","0,3",,"-189,9",,,,
49,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Peaux ; de lapin","Espagne",550,"Nombre","0,2",,-110,,,,
50,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Peaux ; de lievre","Espagne",550,"Nombre","0,3",,-165,,,,
51,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Peaux ; de mouton","Espagne",262,"Nombre",1,,-262,,,,
52,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Raisin sec","Espagne",95817,"Livres","0,2",,"-19163,4",,,,
53,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Réglisse","Espagne",1000,"Livres","0,1",,-100,,,,
54,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Rogues","Espagne",100,"Barils",25,,-2500,,,,
55,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Satin","Espagne",1,"Pieces",90,,-90,,,,
56,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Sumac","Espagne",6260,"Livres","0,175",,"-1095,5",,,,
57,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Vin","Espagne",12298,"Pots","1,5",,-18447,,,,
58,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Vin","Espagne",250,"pipes",150,,-37500,,,,
59,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Vin","Espagne",531,"Barriques",75,,-39825,,,,
60,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Acier","Hollande",29368,"Livres","0,35",,"-10278,8",,,,
61,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Alun","Hollande",8217,"Livres","0,1875",,"-1540,69",,,,
62,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Amadou","Hollande",1310,"Livres",1,,-1310,,,,
63,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Amandes","Hollande",3548,"Livres","0,6",,"-2128,8",,,,
64,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Ambre","Hollande",33,"Livres",2,,-66,,,,
65,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Azur","Hollande",13538,"Livres",1,,-13538,,,,
66,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Baffetas","Hollande",390,"Pieces",19,,-7410,,,,
67,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Bajutapeaux","Hollande",420,"Pieces",22,,-9240,,,,
68,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Baleine coupée","Hollande",1030,"Livres","3,5",,-3605,,,,
69,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Batons de sapin","Hollande",173,"Douzaines",216,,-37368,,,,
70,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",3,"Bayette","Hollande",4,"Douzaines","1,5",,-6,,,,
71,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bierre","Hollande",1900,"Barriques",25,,-47500,,,,
72,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bled seigle","Hollande",273500,"Livres","0,1",,-27350,,,,
73,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bois ; Rhodes","Hollande",45,"Livres",0,,0,"prix inconnu",,,
74,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bois ; Rose","Hollande",103,"Livres","0,4",,"-41,2",,,,
75,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bois ; a teindre ; en buche","Hollande",84590,"Livres","0,15",,"-12688,5",,,,
76,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bois ; a teindre ; moulu","Hollande",43913,"Livres","0,2",,"-8782,6",,,,
77,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Borax","Hollande",126,"Livres",3,,-378,,,,
78,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bourre de bœuf","Hollande",2858,"Livres","0,075",,"-214,35",,,,
79,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Bouteilles de verre","Hollande",952,"Nombre","0,2",,"-190,4",,,,
80,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Braule","Hollande",150,"Pieces",10,,-1500,,,,
81,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Briques","Hollande",1700,"Nombre","0,017",,"-28,9",,,,
82,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Brosserie","Hollande",1268,"Livres","0,3",,"-380,4",,,,
83,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Cadenas","Hollande",1592,"Livres","0,8",,"-1273,6",,,,
84,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Camphre","Hollande",185,"Livres","4,5",,"-832,5",,,,
85,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Canettes de grez","Hollande",7600,"Nombre","0,6",,-4560,,,,
86,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Carreaux de terre","Hollande",1000,"Nombre","0,03",,-30,,,,
87,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Caves ;  de 9 flacons","Hollande",85,"Nombre",7,,-595,,,,
88,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Caves ;  de 6 flacons","Hollande",2285,"Nombre",5,,-11425,,,,
89,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Cendre gravelée","Hollande",193,"Livres","0,5",,"-96,5",,,,
90,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Cendre potasse","Hollande",5046,"Livres","0,5",,-2523,,,,
91,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Ceruse","Hollande",95355,"Livres","0,25",,"-23838,75",,,,
92,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Chaise de comodité","Hollande",18,"Nombre",6,,-108,,,,
93,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Chanvre cru","Hollande",158200,"Livres","0,3",,-47460,,,,
94,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Chasselas","Hollande",500,"Nombre",22,,-11000,,,,
95,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Cochenille","Hollande",8,"Livres",20,,-160,,,,
96,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Coros","Hollande",70,"Pieces",9,,-630,,,,
97,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Colle forte","Hollande",1751,"Livres","0,45",,"-787,95",,,,
98,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Colle de poisson","Hollande",2688,"Livres",4,,-10752,,,,
99,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Couperose","Hollande",70936,"Livres","0,125",,-8867,,,,
100,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Coupis","Hollande",50,"Pieces",10,,-500,"doute sur le prix",,,
101,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",4,"Couteaux flamands","Hollande",4398,"Douzaines","1,5",,-6597,,,,
102,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Crick","Hollande",30,"Nombre",10,,-300,,,,
103,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Crick","Hollande",,"valeurs",0,450,450,,,,
104,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Crin","Hollande",1115,"Livres",1,,-1115,,,,
105,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Cuir ; en poil","Hollande",420,"Nombre",15,,-6300,,,,
106,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Cuir ; de vache en poil","Hollande",403,"Nombre",10,,-4030,,,,
107,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Cuivre ; jaune","Hollande",62767,"Livres","1,4",,"-87873,8",,,,
108,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Cuivre ; ouvré","Hollande",557,"Livres","1,6",,"-891,2",,,,
109,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Drogueries","Hollande",21658,"Livres",2,,-43316,,,,
110,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Epicerie","Hollande",81718,"Livres","2,25",,"-183865,5",,,,
111,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en barres","Hollande",88537,"Livres","0,175",,"-15493,98",,,,
112,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; blanc simple","Hollande",92,"Barils",120,,-11040,,,,
113,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en cercles","Hollande",24100,"Livres","0,2",,-4820,,,,
114,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en enclumes","Hollande",5094,"Livres","0,5",,-2547,,,,
115,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en Etaux","Hollande",620,"Livres","0,6",,-372,,,,
116,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en Etaux","Hollande",36,"Nombre",25,,-900,,,,
117,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en Etuves","Hollande",1850,"Livres","0,1",,-185,,,,
118,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en fleaux","Hollande",4,"Nombre",12,,-48,,,,
119,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en fleaux","Hollande",,"valeurs",0,620,620,,,,
120,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en plaques","Hollande",1200,"Livres","0,1",,-120,,,,
121,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en poiles a frire","Hollande",19821,"Livres","0,35",,"-6937,35",,,,
122,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fer ; en taule","Hollande",1561,"Livres","0,35",,"-546,35",,,,
123,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fil de fer","Hollande",13839,"Livres","0,5",,"-6919,5",,,,
124,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fil de leton","Hollande",2040,"Livres","1,6",,-3264,,,,
125,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Fromage d'hollande","Hollande",402987,"Livres","0,3",,"-120896,1",,,,
126,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Garance","Hollande",84210,"Livres","0,6",,-50526,,,,
127,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Garas","Hollande",320,"Pieces",8,,-2560,,,,
128,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Gaudron","Hollande",601,"Barils",17,,-10217,,,,
129,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Gomme de cidre","Hollande",1230,"Livres",1,,-1230,,,,
130,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Graine de jardin","Hollande",287,"Livres",1,,-287,,,,
131,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Guinguans","Hollande",50,"Pieces",10,,-500,,,,
132,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",5,"Guinée","Hollande",5270,"Pieces",32,,-168640,,,,
133,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Harangs blanc","Hollande",4,"Barils",30,,-120,,,,
134,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Herbes capilaire","Hollande",266,"Livres",1,,-266,,,,
135,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Huile carabé","Hollande","24,5","Livres","0,35",,"-8,58",,,,
136,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Huile de lin","Hollande",3316,"Livres","0,35",,"-1160,6",,,,
137,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Huile de poisson","Hollande",12865,"Livres","0,35",,"-4502,75",,,,
138,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"huile de rabette","Hollande",120731,"Livres","0,35",,"-42255,85",,,,
139,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"huile de therebantine","Hollande",500,"Livres","0,35",,-175,,,,
140,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Jambon","Hollande",2889,"Livres","0,6",,"-1733,4",,,,
141,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Inde flotante","Hollande",52,"Livres",10,,-520,,,,
142,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Indienne","Hollande",799,"Pieces",28,,-22372,,,,
143,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Librairie","Hollande",130,"Livres",2,,-260,,,,
144,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Limes","Hollande",545,"Livres","0,35",,"-190,75",,,,
145,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Limeneas","Hollande",486,"Pieces",26,,-12636,,,,
146,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Lin cru","Hollande",15673,"Livres","0,5",,"-7836,5",,,,
147,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Marchandises meslées","Hollande",,"valeurs",0,887,887,,,,
148,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Mats","Hollande",36,"Nombre",100,,-3600,,,,
149,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Mats","Hollande",,"valeurs",0,6100,6100,,,,
150,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Matreaux","Hollande",61,"Nombre",25,,-1525,,,,
151,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Mercerie","Hollande",7896,"Livres",2,,-15792,,,,
152,"Demba","AD44 C717","Local/Nantes/Nantes - Imports - 1772.csv","Local",1772,"Imports","Nantes",6,"Mine de plomb","Hollande",6659,"Livres","0,25",,"-1664,75",,,,
