numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
24,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Sucre terré,Angleterre,"40 000,00",Livres,"0,350",,,
25,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Sucre teste,Angleterre,"6 000,00",Livres,"0,240",,,Prix unitaire en pourcentage
26,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Thé,Angleterre,"22 556,00",Livres,"3,750",,,
27,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Toile baptiste,Angleterre,"1,00",Pièces,"0,000",,,9 Livress et 12 sous l'aune
28,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin d'Amont,Angleterre,"21,00",Tonneaux,"140,000",,,
29,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin d'Amont,Angleterre,"26,00",Bariques,"25,000",,,De 25 à 40 Livress la Bariques
30,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin de Bordeaux,Angleterre,"4,00",Tonneaux,"340,000",,,
31,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin de Bordeaux,Angleterre,"6,00",Bariques,"75,000",,,
32,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin de Frontignan,Angleterre,"1,00",Caisse,"90,000",,,
33,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin nantois,Angleterre,"3,00",Tierçons,"20,000",,,Tierçons en bouteille
34,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vin nantois,Angleterre,"4,00",Bariques,"20,000",,,
35,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Vinaigre,Angleterre,"1,00",Ancres,"4,000",,,
36,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Amandes,Danemark,"80,00",Livres,"0,300",,,
37,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Caffé des Isles,Danemark,"30 662,00",Livres,"0,900",,,
38,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Capres,Danemark,"18,00",Flacons,"4,000",,,
39,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Confitures,Danemark,"64,00",Livres,"1,000",,,
40,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,2,Coton filé,Danemark,"123,00",Livres,"4,000",,,
41,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Eau de vie,Danemark,"53,00",Bariques,"68,000",,,
42,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Eau de vie,Danemark,"4,50",Ancres,"50,000",,,
43,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Eau de vie,Danemark,"19 760,50",Veltes,"2,350",,,
44,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Gands de peau,Danemark,"16,00",Livres,"10,000",,,
45,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Gingembre,Danemark,"30,00",Livres,"0,600",,,
46,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Indigo,Danemark,"3 060,00",Livres,"5,000",,,
47,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Liqueurs,Danemark,"12,00",Bouteilles,"2,000",,,
48,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sel de Bourneuf,Danemark,"80,00",Charges,"30,000",,,
49,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sel du Croisic,Danemark,"654,50",Muids,"50,000",,,
50,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sel de Pouliguen,Danemark,"12,50",Muids,"50,000",,,
51,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sirop melasse,Danemark,"720,00",Livres,"0,080",,,Prix unitaire en pourcentage
52,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sucre brut,Danemark,"195 300,00",Livres,"0,240",,,Prix unitaire en pourcentage
53,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sucre en pain,Danemark,"1 524,00",Livres,"0,600",,,
54,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Sucre terré,Danemark,"294 300,00",Livres,"0,350",,,
55,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Thé,Danemark,"20 636,00",Livres,"3,750",,,
56,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Vin d'Amont,Danemark,"26,00",Bariques,"40,000",,,
57,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Vin de Bordeaux,Danemark,"1,00",Tonneaux,"320,000",,,
58,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Vin de Bordeaux,Danemark,"5,50",Bariques,"75,000",,,
59,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Vin de Bourgogne,Danemark,"2,00",Futailles,"0,000",,,40 livres le quart mais pas conversion futaille/quart
60,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Vin de Nantes,Danemark,"9,00",Bariques,"20,000",,,
61,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Acier,Espagne,"1 000,00",Livres,"0,200",,,Prix unitaire en pourcentage
62,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Aiguilles,Espagne,"40,00",Livres,"3,000",,,
63,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Beures,Espagne,"7 535,00",Livres,"0,300",,,
64,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Bled Mahy,Espagne,"30,00",Tonneaux,"80,000",,,
65,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,3,Bougie,Espagne,"1 195,00",Livres,"2,250",,,
66,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Cacao,Espagne,"1 082,00",Livres,"0,600",,,
67,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Caffé des Isles,Espagne,"2 000,00",Livres,"0,900",,,
68,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Chaises de paille,Espagne,"180,00",Pièces,"20,000",,,
69,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Chapeaux castors,Espagne,"10,00",Douzaines,"192,000",,,
70,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Chapeaux castors,Espagne,"10,00",Pièces,"16,000",,,
71,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Chapeaux communs,Espagne,"12,00",Pièces,"3,000",,,
72,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Chemises bretonnes,Espagne,"12,00",Pièces,"4,000",,,De 4 à 7 Livres Pièces
73,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Clouds de fer,Espagne,"150,00",Livres,"0,300",,,
74,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Confitures,Espagne,"484,00",Livres,"1,000",,,
75,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Coton,Espagne,"256,00",Livres,"1,000",,,
76,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Cuirs de vache tannés,Espagne,"1 109,00",Pièces,"10,000",,,
77,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Cuirs de vache tannés,Espagne,"190,00",Livres,"0,500",,,
78,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Cuivre ouvré,Espagne,"140,00",Livres,"1,500",,,
79,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Dentelle de Bretagne,Espagne,"600,00",Aunes,"1,250",,,
80,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Dentelle de Bretagne,Espagne,"30,00",Livres,"12,000",,,
81,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Dorure fausse,Espagne,"80,00",Livres,"24,000",,,
82,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Drap d'Elbœuf,Espagne,"160,00",Aunes,"15,000",,,
83,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Drap de Sedan,Espagne,"12,50",Pièces,"15,000",,,De 15 à 21 Livress la Pièces
84,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Drap de Varobais,Espagne,"200,00",Livres,"24,000",,,
85,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Drogueries,Espagne,"1 090,00",Livres,"2,000",,,
86,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Eau de vie,Espagne,"191,00",Veltes,"2,350",,,
87,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Etamine,Espagne,"21 722,00",Aunes,"5,000",,,
88,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Fayance,Espagne,"1 380,00",Pièces,"3,250",,,
89,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Feves,Espagne,"127,00",Tonneaux,"120,000",,,
90,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Fromage de Gruiére,Espagne,"1 150,00",Livres,"0,500",,,
91,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Galles,Espagne,"350,00",Livres,"0,900",,,
92,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Garas,Espagne,"226,00",Pièces,"18,000",,,De 18 à 32 Livres la Pièces
93,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Huile d'olive,Espagne,"209,00",Livres,"0,800",,,
94,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,4,Lamproyes,Espagne,"357,00",Bottes,"4,000",,,
95,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Librairie,Espagne,"7,00",Balles,"300,000",,,
96,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Librairie,Espagne,"1,00",Ballots,"2,000",,,
97,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Librairie,Espagne,"4 198,00",Livres,"2,000",,,
98,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Lignes à pêches,Espagne,"250,00",Livres,"0,750",,,
99,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Liqueurs,Espagne,"50,00",Bouteilles,"2,000",,,
100,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Manne,Espagne,"322,00",Livres,"2,250",,,
101,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Marchandises melées,Espagne,,Valeur,"0,000","600,00",,
102,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Mercerie,Espagne,"85 250,00",Livres,"3,500",,,
103,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Peau de veau corroyées,Espagne,"506,00",Douzaine,"28,000",,,
104,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Peau de veau corroyées,Espagne,"800,00",Livres,"2,400",,,
105,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Peignes de buis,Espagne,"500,00",Livres,"1,000",,,
106,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Pierres à fusils,Espagne,"70,00",Milliers,"1,500",,,
107,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Poudre à poudrer,Espagne,"500,00",Livres,"0,300",,,
108,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Pruneaux,Espagne,"1 132,00",Livres,"0,060",,,
109,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Quincaillerie,Espagne,"70 962,00",Livres,"1,000",,,
110,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Rogues de morüe,Espagne,"250,00",Barils,"10,000",,,
111,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Rubans or et argent,Espagne,"21,00",Livres,"176,000",,,
112,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Savon,Espagne,"19 054,00",Livres,"0,450",,,
113,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sel du Croisic,Espagne,"33,00",Muids,"50,000",,,
114,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sel du Pouliguen,Espagne,"183,00",Muids,"50,000",,,
115,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Serges,Espagne,"60,00",Aunes,"2,000",,,
116,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sirop,Espagne,"2 300,00",Livres,"0,080",,,Prix unitaire en pourcentage
117,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Souffre,Espagne,"200,00",Livres,"0,130",,,De 13 à 30 % la Livres
118,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sucre brut,Espagne,"45 600,00",Livres,"0,240",,,Prix unitaire en pourcentage
119,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sucre en pain,Espagne,"4 568,00",Livres,"0,600",,,
120,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sucre terré,Espagne,"1 338 773,00",Livres,"0,350",,,
121,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Sucre teste,Espagne,"5 500,00",Livres,"0,240",,,Prix unitaire en pourcentage
122,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Thé,Espagne,"67,00",Livres,"3,750",,,
123,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,5,Toiles de Bretagne,Espagne,"316 494,00",Livres,"3,500",,,
124,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin d'Amont,Espagne,"1,00",Tonneaux,"140,000",,,
125,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin de Bourgogne,Espagne,"1,00",Bariques,"180,000",,,
126,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin de Bourgogne,Espagne,"100,00",Bouteille,"1,000",,,
127,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin de Champagne,Espagne,"1,00",Bariques,"200,000",,,
128,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin de Champagne,Espagne,"300,00",Bouteille,"0,750",,,De 15 à 20 sous la bouteille
129,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vin nantois,Espagne,"20,00",Tonneaux,"80,000",,,
130,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vinaigre,Espagne,"3,00",Tonneaux,"64,000",,,
131,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Vinaigre,Espagne,"198,00",Quarts,"9,000",,,
132,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Cacao,Flandre autrichienne,"2 723,00",Livres,"0,600",,,
133,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Caffé des Isles,Flandre autrichienne,"180 414,00",Livres,"0,900",,,
134,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Chataignes,Flandre autrichienne,"2 580,00",Boisseaux,"0,900",,,
135,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Confitures,Flandre autrichienne,"17,00",Livres,"1,000",,,
136,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Coton en laine,Flandre autrichienne,"35 039,00",Livres,"1,000",,,
137,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Cuirs secs en poil,Flandre autrichienne,"1 457,00",Pièces,"6,000",,,
138,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Drap de laine,Flandre autrichienne,"60,00",Aunes,"2,000",,,De 40 à 50 sous la Livres
139,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Eau de vie,Flandre autrichienne,"6,00",Ancres,"50,000",,,
140,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Eau de vie,Flandre autrichienne,"0,50",Bariques,"34,000",,,
141,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Eau de vie,Flandre autrichienne,"30 843,00",Veltes,"2,350",,,
142,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Fruits cuits,Flandre autrichienne,"175,00",Livres,"0,250",,,
143,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Huile d'olive,Flandre autrichienne,"270,00",Livres,"0,800",,,
144,Anthony Rebours,AD 44 C716-15,Local/Nantes/Nantes - Exports - 1754.csv,Local,1754,Exports,Nantes,6,Indigo,Flandre autrichienne,"5 845,00",Livres,"5,000",,,
