"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks"
62,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Fayence","Flandre Impérialle",,,"0,000",,,
63,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Toilles de Bretagne","Flandre Impérialle","794,00","Aune","1,250",,,
64,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Anchois","Hollande","12,00","Pot","1,000",,,
65,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Amandes cassées","Hollande","6685,00","Livre","0,280",,,"Prix unitaire en pourcentage"
66,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Bled seigle","Hollande","490,00","Tonneau","70,000",,,
67,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Beurre de Bretagne","Hollande","90,00","Livre","0,210",,,
68,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Confitures","Hollande","222,00","Livre","1,500",,,
69,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Caffé","Hollande","50688,00","Livre","2,900",,,
70,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Cacao","Hollande","5930,00","Livre","1,250",,,
71,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Chataignes","Hollande","3140,00","Boisseau","0,500",,,
72,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",3,"Eau de citronelle","Hollande","12,00","Bouteille","4,000",,,
73,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Eau de vie","Hollande","7010,00","Barrique","95,000",,,"Droits à 3 livres et 5 sous par barriques"
74,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Fruit cuit ","Hollande","375,00","Livre","0,320",,,"Prix unitaire en pourcentage"
75,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Fruit cru","Hollande","3,00","Barrique","12,000",,,
76,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Fruit cru","Hollande","43,00","Barrique","6,000",,,
77,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Gingembre","Hollande","47400,00","Livre","0,120",,,"Prix unitaire en pourcentage"
78,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Huile d'olive","Hollande","30,00","Livre","0,350",,,"Prix unitaire en pourcentage"
79,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Liqueurs a boire","Hollande","200,00","Livre","0,000",,,
80,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Miel","Hollande","588925,00","Livre","0,000",,,
81,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Pruneaux de Ste Catherine","Hollande","15860,00","Livre","0,300",,,"Prix unitaire en pourcentage"
82,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Pruneaux communs","Hollande","181800,00","Livre","0,200",,,"Prix unitaire en pourcentage"
83,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Quinquina","Hollande","106,00","Livre","0,000",,,
84,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Reglisse","Hollande","800,00","Livre","0,120",,,"Prix unitaire en pourcentage"
85,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sel","Hollande","2451,00","Charge","34,000",,,
86,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sel","Hollande","1683,00","Muid","26,000",,,
87,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sucre blanc","Hollande","30550,00","Livre","0,450",,,"Prix unitaire en pourcentage"
88,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sucre terré","Hollande","1366575,00","Livre","0,400",,,"Prix unitaire en pourcentage"
89,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sucre teste","Hollande","130025,00","Livre","0,320",,,"Prix unitaire en pourcentage"
90,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sucre brut","Hollande","2525550,00","Livre","0,240",,,"Prix unitaire en pourcentage"
91,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sirop de sucre","Hollande","512150,00","Livre","0,070",,,"Prix unitaire en pourcentage"
92,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Safran du gastinois","Hollande","12,00","Livre","0,000",,,
93,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Sirop de limon","Hollande","40,00","Livre","0,000",,,
94,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Thé en fleurs blanc","Hollande","65,00","Boete","33,000",,,
95,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Thé vert","Hollande","1207,00","Livre","5,500",,,
96,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Thé bou","Hollande","11900,00","Livre","7,000",,,
97,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Thé Imperial","Hollande","5021,00","Livre","9,000",,,
98,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Thé Camhou","Hollande","715,00","Livre","7,500",,,
99,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Vin de champagne","Hollande","184,00","Bouteille","1,500",,,"Droits sur le vin à 49 sous par tonneaux"
100,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Vin de Bordeaux","Hollande","246,00","Tonneau","200,000",,,"Droits sur le vin à 49 sous par tonneaux"
101,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Vin d'amont","Hollande","2938,00","Tonneau","150,000",,,"Droits sur le vin à 49 sous par tonneaux"
102,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Vin nantois","Hollande","2906,00","Tonneau","80,000",,,"Droits sur le vin à 49 sous par tonneaux"
103,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",4,"Vinaigre","Hollande","34,00","Tonneau","80,000",,,"Droits sur le vin à 49 sous par tonneaux"
104,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Arbres fruitiers","Hollande",,,"0,000",,,
105,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Bois de fustel rapé","Hollande","530,00","Livre","0,150",,,"Prix unitaire en pourcentage"
106,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Bois rouge des Indes","Hollande","103200,00","Livre","0,170",,,"Prix unitaire en pourcentage"
107,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Bois de caliatour","Hollande","150000,00","Livre","0,170",,,"Prix unitaire en pourcentage"
108,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Cotton en laine","Hollande","2500,00","Livre","1,000",,,
109,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Capilaire","Hollande","80,00","Livre","1,000",,,
110,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Esquine","Hollande","800,00","Livre","0,000",,,
111,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Encre de la Chine","Hollande","87,00","Boite","15,000",,,
112,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Fer en barres","Hollande","6900,00","Livre","0,120",,,"Prix unitaire en millier"
113,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Gomme Senegal","Hollande","300000,00","Livre","0,280",,,"Prix unitaire en pourcentage"
114,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Gomme laque","Hollande","2380,00","Livre","0,000",,,
115,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Graine a chapelets","Hollande","1100,00","Livre","0,400",,,
116,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Indigo","Hollande","205030,00","Livre","2,250",,,
117,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Ocre","Hollande","380,00","Barrique","10,000",,,
118,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Planches de noyer","Hollande","124,00","Nombre","8,000",,,
119,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Pierres à fusil","Hollande","1,00","Millier","1,000",,,
120,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Plumes a lit","Hollande","55,00","Livre","0,500",,,"Prix unitaire en pourcentage"
121,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Rocou","Hollande","850,00","Livre","0,750",,,
122,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Rotin","Hollande","1200,00","Livre","0,600",,,
123,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Soye nanquin","Hollande","4001,00","Livre","14,000",,,
124,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Sang de dragon","Hollande","40,00","Livre","0,000",,,
125,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Bazin des Indes","Hollande","382,00","Pièce","30,000",,,
126,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Caladaris","Hollande","92,00","Pièce","20,000",,,
127,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Cartes à jouer","Hollande","20,00","Livre","0,350",,,"Prix unitaire en pourcentage"
128,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Cabarets vernis des Indes","Hollande","205,00","Pièce","12,000",,,
129,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",5,"Etoffe des Indes","Hollande","7603,00","Pièce","30,000",,,
130,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Fleurs artificielles","Hollande",,,"0,000",,,
131,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Guinée bleüe ; demi","Hollande","2760,00","Pièce","40,000",,,
132,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Gourgouran","Hollande","12,00","Pièce","80,000",,,
133,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Indienne","Hollande","108,00","Pièce","0,000",,,
134,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Libanis etoffe","Hollande","886,00","Pièce","30,000",,,
135,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Meubles ","Hollande",,,"0,000",,,
136,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Mercerie fine","Hollande","300,00","Livre","7,000",,,
137,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Marmittes de fer","Hollande","4,00","Nombre","2,000",,,
138,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Porcelaine des Indes","Hollande","6462,00","Livre","0,000",,,
139,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Papier a ecrire","Hollande","18725,00","Livre","0,000",,,
140,"Anthony Rebours","20AD44_C706","Local/Nantes/Nantes - Exports - 1728.csv","Local",1728,"Exports","Nantes",6,"Papier a ecrire","Hollande","3,00","Rame","0,000",,,
