numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Unverified
298,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,planches de sapin de 30 pieds,Nord,"36,00",pièces,"5,0000000",,,absence de prix ,1
322,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 30 pieds,Dannomarck,"37,00",pièces,"15,0000000","555,00","0,00",,1
352,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 30 pieds,Suede,"60,00",pièces,"15,0000000",,,absence de prix ,1
169,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,mats de navires de 35 pieds,Hollande,"3,00",pièces,"55,0000000","165,00","0,00",,1
168,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,mats de navires de 36 pieds,Hollande,"2,00",pièces,"60,0000000","120,00","0,00",,1
174,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,matreaux de 36 pieds,Hollande,"15,00",pièces,"16,0000000","250,00","10,00",erreur de calcul,1
321,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 36 pieds,Dannomarck,"112,00",pièces,"16,0000000","1791,00","-1,00",erreur de calcul,1
351,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 36 pieds,Suede,"74,00",pièces,"16,0000000",,,absence de prix ,1
245,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,vergue de sapin de 38 pieds,Hollande,"1,00",pièces,"45,0000000","45,00","0,00",,1
173,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,matreaux de 40 pieds,Hollande,"3,00",pièces,"18,0000000","54,00","0,00",,1
293,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,matreaux de 40 pieds,Nord,"57,00",pièces,"18,0000000",,,absence de prix ,1
349,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 40 pieds,Suede,"234,00",pièces,"18,0000000",,,absence de prix ,1
320,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 44 pieds,Dannomarck,"55,00",pièces,"21,0000000","751,00","-404,00",erreur de calcul,1
348,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 44 pieds,Suede,"56,00",pièces,"21,0000000",,,absence de prix ,1
347,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 46 pieds,Suede,"46,00",pièces,"22,0000000",,,absence de prix ,1
346,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 50 pieds,Suede,"16,00",pièces,"24,0000000",,,absence de prix ,1
167,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,mats de navires de 54 pieds,Hollande,"4,00",pièces,"255,0000000","1020,00","0,00",,1
319,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 54 pieds,Dannomarck,"112,00",pièces,"24,0000000","2688,00","0,00",,1
166,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,mats de navires de 55 pieds,Hollande,"14,00",pièces,"275,0000000","3850,00","0,00",,1
172,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,matreaux de 55 pieds,Hollande,"1,00",pièces,"25,0000000","25,00","0,00",,1
274,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,caves garnies de 6 fioles,Nord,"162,00",pièces,"6,0000000",,,absence de prix ,1
102,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,caves garnies de 6 flacons,Hollande,"1 386,00",pièces,"6,0000000","8316,00","0,00",,1
171,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,matreaux de 60 pieds,Hollande,"2,00",pièces,"30,0000000","60,00","0,00",,1
350,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,matreaux de 60 pieds,Suede,"19,00",pièces,"30,0000000",,,absence de prix ,1
354,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,planches de chêne de 8 pieds,Suede,"78,00",pièces,"1,6000000",,,absence de prix ,1
376,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,planches de bois de hestre de 8 pieds,Espagne,"190,00",pièces,"1,2500000",,,absence de prix ,1
416,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,planches de bois d'acajou de 8 pieds,Isles francoises de l'amerique,"18,00",pièces,"2,5000000","0,00","-45,00",absence de prix ,1
273,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,caves garnies de 9 fioles,Nord,"62,00",pièces,"9,0000000",,,absence de prix ,1
101,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,caves garnies de 9 flacons,Hollande,"638,00",pièces,"9,0000000","5742,00","0,00",,1
271,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,chevron de 9 pieds,Nord,"30,00",pièces,"1,5000000",,,absence de prix ,1
51,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,bayette,Hollande,"400,00",aunes,"1,3500000","520,00","-20,00",erreur de calcul,1
84,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,couty,Hollande,"110,00",aunes,"1,8000000","200,00","2,00",erreur de calcul,1
191,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,perpetuanne,Hollande,"1 918,00",aunes,"17,0000000","32606,00","0,00",,1
305,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,tapisserie sur couty,Nord,"100,00",aunes,"0,0000000",,,absence de prix ,1
294,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,noir de fumée,Nord,"7 400,00",barillets,"0,1500000",,,absence de prix ,1
1,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,beuf salé,Angleterre,"16 853,00",barils,"24,0000000","404472,00","0,00",,1
13,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,farine,Angleterre,"607,00",barils,"33,0000000","9105,00","-10 926,00",erreur de calcul,1
26,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,saumon salé,Angleterre,"50,00",barils,"100,0000000","5000,00","0,00",,1
34,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,acier,Hollande,"169,00",barils,"22,5000000","3802,00","-0,50",,1
48,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,bray gras,Hollande,"8,00",barils,"17,5000000","140,00","0,00",,1
120,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,fer blanc,Hollande,"3,00",barils,"100,0000000","300,00","0,00",,1
136,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,gaudron,Hollande,"948,00",barils,"15,0000000","14220,00","0,00",,1
141,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,harangs blancs,Hollande,"1 250,00",barils,"20,0000000","25000,00","0,00",,1
212,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,raves de moruë,Hollande,"405,00",barils,"20,0000000","8100,00","0,00",,1
218,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,saumon salé,Hollande,"2,50",barils,"100,0000000","250,00","0,00",,1
249,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,acier,Nord,"90,00",barils,"22,5000000","2090,00","65,00",erreur de calcul,1
254,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,bray gras,Nord,"16,00",barils,"17,5000000",,,absence de prix ,1
280,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,fer blanc,Nord,"217,00",barils,"100,0000000",,,absence de prix ,1
281,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,fer noir,Nord,"9,00",barils,"55,0000000",,,absence de prix ,1
284,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,gaudron,Nord,"523,00",barils,"15,0000000",,,absence de prix ,1
313,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,acier,Dannomarck,"3,00",barils,"22,5000000","67,00","-0,50",,1
326,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,raves de moruë,Dannomarck,"524,00",barils,"20,0000000","10480,00","0,00",,1
328,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,acier,Suede,"420,00",barils,"22,5000000",,,absence de prix ,1
332,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,bray gras,Suede,"404,00",barils,"17,5000000",,,absence de prix ,1
342,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,goudron,Suede,"476,00",barils,"15,0000000",,,absence de prix ,1
373,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,ollives,Espagne,"78,00",barils,"1,5000000",,,absence de prix ,1
9,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,charbon de terre,Angleterre,"2 230,00",bariques,"12,0000000","26760,00","0,00",,1
42,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,bierre,Hollande,"1 007,00",bariques,"30,0000000","30210,00","0,00",,1
132,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,gruau,Hollande,"35,00",bariques,"75,0000000","2525,00","-100,00",erreur de calcul,1
142,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,huile de baleine,Hollande,"132,00",bariques,"110,0000000","14520,00","0,00",,1
407,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,huile de moruë,Isles francoises de l'amerique,"78,50",bariques,"110,0000000","0,00","-8 635,00",absence de prix ,1
418,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,raves de moruë,Isles francoises de l'amerique,"44,50",bariques,"55,0000000","0,00","-2 447,50",absence de prix ,1
161,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,marbres à joüer,Hollande,"738,00",boules,"0,0040000","3,00","0,05",,1
240,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,vin du rhin,Hollande,"204,00",bouteilles,"0,7500000","153,00","0,00",,1
369,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,liqueur,Espagne,"12,00",bouteilles,"1,0000000",,,absence de prix ,1
403,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,eau de citronnelle,Isles francoises de l'amerique,"177,00",bouteilles,"3,7500000","663,00","-0,75",absence de prix ,1
410,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,liqueur a boire,Isles francoises de l'amerique,"200,00",bouteilles,"3,7500000","0,00","-750,00",absence de prix ,1
423,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,sirop de sucre,Isles francoises de l'amerique,"31,00",bouteilles,"0,0000000","0,00","0,00",absence de prix ,1
425,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,9,sirop de limon,Isles francoises de l'amerique,"69,00",bouteilles,"1,2500000","0,00","-86,25",absence de prix ,1
387,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,oranges ,Portugal,"1 450,00",caisses,"8,0000000",,,absence de prix ,1
150,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,linge vieux,Hollande,"10,00",coffres,"18,0000000",,,absence de prix,1
210,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,planches de sapin,Hollande,"16 156,00",communes,"0,8000000",,,absence de prix,1
300,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,planches de sapin,Nord,"6 070,00",communes,"0,8000000",,,absence de prix ,1
356,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,planches de sapin,Suede,"30 741,00",communes,"0,8000000",,,absence de prix ,1
163,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,merrain à pipes,Hollande,"2 900,00",douelles,"0,4600000","1334,00","0,00",,1
291,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,merrain à pipes,Nord,"35 050,00",douelles,"460,0000000",,,absence de prix ,1
317,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,merrain à pipes,Dannomarck,"1 500,00",douelles,"0,4600000","690,00","0,00",,1
344,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,merrain a pipes,Suede,"2 400,00",douelles,"0,4600000",,,absence de prix ,1
24,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,planches de sapin,Angleterre,"3,00",douzaines,"7,2000000","22,00","0,40",,1
94,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,couteaux communs,Hollande,"3 898,00",douzaines,"1,5000000","5847,00","0,00",,1
238,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,5,tabatieres de cuivre jaune,Hollande,"20,00",douzaines,,"48,00",,absence prix unitaire,1
270,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,6,chauffe pieds,Nord,"2,00",douzaines,"0,3000000",,,absence de prix ,1
314,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,barres d'anspects,Dannomarck,"3,00",douzaines,"3,0000000","9,00","0,00",,1
325,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,7,perches de sapin,Dannomarck,"36,00",douzaines,"0,2000000","7,00","-0,20",3 douzaines à 4 sous la pièce,1
362,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,balais de jonc,Espagne,"40,00",douzaines,"3,0000000",,,absence de prix ,1
87,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,corne a lanterne,Hollande,"400,00",feüilles,"0,1500000","1900,00","1 840,00",erreur de calcul,1
139,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,3,grelots de cuivre,Hollande,"46,50",grosses,"8,0000000","372,00","0,00",,1
195,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,4,pipes à fumer,Hollande,"11 320,00",grosses,"12,5500000","22640,00","-119 426,00",erreur de calcul,1
374,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,8,ollives,Espagne,"14,00",jarres,"1,5000000",,,absence de prix ,1
4,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,beurre salé,Angleterre,"757 525,00",livres,"0,2800000","212100,00","-7,00",erreur de calcul,1
5,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,cire jaune,Angleterre,"130,00",livres,"1,2000000","205,00","49,00",erreur de calcul,1
6,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,chandelle,Angleterre,"28 025,00",livres,"0,3750000","10510,00","0,63",,1
7,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,crin,Angleterre,"282,00",livres,"0,6000000","170,00","0,80",,1
10,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,etain en blocs,Angleterre,"3 250,00",livres,"1,1000000","3570,00","-5,00",erreur de calcul,1
14,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,farine,Angleterre,"575 000,00",livres,"0,1500000","86250,00","0,00",,1
15,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,fromage,Angleterre,"7 425,00",livres,"0,1800000","6,00","-1 330,50",prix total illisible,1
16,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,fer de fonte ouvré,Angleterre,"200,00",livres,"0,1500000","30,00","0,00",,1
17,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,graisse,Angleterre,"50,00",livres,"0,3800000","19,00","0,00",,1
18,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,huille de rabette,Angleterre,"7 950,00",livres,"0,2500000","1775,00","-212,50",erreur de calcul,1
19,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,lard,Angleterre,"3 536,00",livres,"0,1600000","570,00","4,24",erreur de calcul,1
20,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,laine peignée,Angleterre,"13 200,00",livres,"1,3000000","16100,00","-1 060,00",erreur de calcul,1
21,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,laine en suin,Angleterre,"437 475,00",livres,"1,1000000","481222,00","-0,50",,1
23,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,plomb en saumon,Angleterre,"100 100,00",livres,"0,2150000","21530,00","8,50",erreur de calcul,1
25,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,ris,Angleterre,"229 375,00",livres,"0,3000000","68750,00","-62,50",erreur de calcul,1
27,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,suif,Angleterre,"55 725,00",livres,"0,3300000","18390,00","0,75",,1
28,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,assafetida,Hollande,"100,00",livres,"2,5000000","250,00","0,00",,1
29,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,arcenic,Hollande,"365,00",livres,"0,2000000","67,00","-6,00",erreur de calcul,1
30,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,agaric,Hollande,"25,00",livres,"3,7500000","95,00","1,25",erreur de calcul,1
31,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,argent vif,Hollande,"2 305,00",livres,"5,2500000","12104,00","2,75",erreur de calcul,1
32,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,asur commun,Hollande,"24 775,00",livres,"0,6000000","15220,00","355,00",erreur de calcul,1
33,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,aiguilles,Hollande,"34,00",livres,"6,0000000","204,00","0,00",,1
35,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,ancres de fer,Hollande,"11 700,00",livres,"0,2500000","2925,00","0,00",,1
38,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,amidon,Hollande,"1 925,00",livres,"0,1750000","337,00","0,12",,1
41,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,1,beurre ,Hollande,"175,00",livres,"0,5000000","81,00","-6,50",erreur de calcul,1
43,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1739.csv,Local,1739,Imports,Nantes,2,bedelium,Hollande,"30,00",livres,"1,2500000","37,00","-0,50",,1
