numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
14,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,1,Vin nantois,Allemagne,415.5,Tonneau,100,,,,1
15,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,1,Confitures,Angleterre,190,Livre,1,,,,1
16,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Eau de vie,Angleterre,2570,Velte,2.4,,,,1
17,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Sel,Angleterre,8,Muid,60,,,,1
18,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Thé,Angleterre,12827,Livre,3.75,,,,1
19,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Vin de Bordeaux,Angleterre,10,Barique,45,,,,1
20,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Vin nantois,Angleterre,6,Barique,100,,,,1
21,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Eau de vie,Danemark,8,Barique,75,,,,1
22,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Eau de vie,Danemark,20,Ancre,75,,,,1
23,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Echalottes,Danemark,1,Quart,6,,,,1
24,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Fruit cru,Danemark,4,Quart,8,,,,1
25,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Sel,Danemark,743,Muid,60,,,,1
26,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Beuf salé,Espagne,1500,Livre,0.25,,,,1
27,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Bougie,Espagne,750,Livre,2.25,,,,1
28,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Bougran,Espagne,3155,Livre,1,,,,1
29,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Cacao,Espagne,28787,Livre,0.35,,,,1
30,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Callemande,Espagne,3784,Aune,2.5,,,,1
31,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Chandelle,Espagne,450,Livre,0.5,,,,1
32,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Chanvre peignée,Espagne,360,Livre,0.5,,,,1
33,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Chapeaux castors,Espagne,108,Pièce,20,,,Quantité d'origine = 9 douzaines,1
34,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Chapeaux de poil,Espagne,15,Douzaine,72,,,,1
35,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Clouds de fer,Espagne,150,Livre,0.3,,,,1
36,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Confitures,Espagne,300,Livre,1,,,,1
37,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Coton en laine,Espagne,350,Livre,1,,,Prix unitaire en pourcentage,1
38,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Cuirs de beuf en poil,Espagne,830,Pièce,7,,,,1
39,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Cuirs de beuf tannés,Espagne,6400,Livre,0.36,,,Prix unitaire en pourcentage,1
40,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Cuirs de vache en poil,Espagne,402,Pièce,5,,,,1
41,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,2,Cuirs de vache tannés,Espagne,2354,Livre,0.3,,,Prix unitaire en pourcentage,1
42,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Drap de Sedan,Espagne,2100,Aune,12,,,,1
43,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Etamine de laine,Espagne,5420,Aune,4,,,,1
44,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Etoffe or et argent,Espagne,6.5,Livre,50,,,,1
45,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Etoffe de soye,Espagne,30,Livre,30,,,,1
46,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Fayance,Espagne,176,Douzaine,3.25,,,,1
47,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Feves,Espagne,230,Tonneau,100,,,,1
48,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Fil a coudre,Espagne,1340,Livre,2,,,,1
49,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Lamproyes,Espagne,256,Boïte,4,,,,1
50,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Lard,Espagne,310,Livre,0.3,,,,1
51,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Librairies,Espagne,21,Balle,0,,,,1
52,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Lin peigné,Espagne,50,Livre,0.7,,,,1
53,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Linge de table,Espagne,275,Douzaine,18,,,,1
54,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Mercerie,Espagne,4360,Livre,3.5,,,,1
55,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Peaux de veau corroyées,Espagne,399,Douzaine,36,,,,1
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Pierres a fusils,Espagne,500,Millier,2,,,,1
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Sel,Espagne,66,Muid,60,,,,1
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Syrop melasse,Espagne,1970,Livre,0.08,,,Prix unitaire en pourcentage,1
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Sucre en pain,Espagne,3276,Livre,0.7,,,,1
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Sucre terré,Espagne,213315,Livre,0.36,,,Prix unitaire en pourcentage,1
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Suif,Espagne,2080,Livre,0.4,,,,1
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Toile de Bretagne,Espagne,219685,Livre,3.5,,,,1
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Vin nantois,Espagne,2,Tonneau,100,,,,1
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Vinaigre,Espagne,5,Tonneau,80,,,,1
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Caffé,Flandre autrichienne,59898,Livre,0.95,,,,1
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Chataignes,Flandre autrichienne,6008,Boisseau,0.9,,,,1
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Confitures,Flandre autrichienne,86,Livre,1,,,,1
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Cuirs de beuf en poil,Flandre autrichienne,15,Pièce,7,,,,1
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Eau de vie,Flandre autrichienne,12360,Velte,2.4,,,,1
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Garance,Flandre autrichienne,2983,Livre,0.5,,,,1
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,3,Indigo,Flandre autrichienne,120,Livre,6.5,,,,1
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Pruneaux,Flandre autrichienne,787,Livre,0.1,,,,1
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sirop melasse,Flandre autrichienne,542208,Livre,0.08,,,Prix unitaire en pourcentage,1
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sucre brut,Flandre autrichienne,35000,Livre,0.22,,,Prix unitaire en pourcentage,1
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sucre terré,Flandre autrichienne,23000,Livre,0.32,,,Prix unitaire en pourcentage,1
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Thé,Flandre autrichienne,17744,Livre,3.75,,,,1
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Vin d'Amont,Flandre autrichienne,1646,Tonneau,140,,,,1
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Vin d'Amont,Flandre autrichienne,2,Barique,35,,,,1
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Vin nantois,Flandre autrichienne,2126,Tonneau,100,,,,1
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Vin nantois,Flandre autrichienne,2,Barique,25,,,,1
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Ardoises,Hollande,63,Millier,20,,,,1
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Bonnetrie,Hollande,330,Livre,3,,,,1
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Bougie,Hollande,152,Livre,2.25,,,,1
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Chataignes,Hollande,245,Boisseau,0.9,,,,1
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Confitures,Hollande,90,Livre,1,,,,1
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Cuirs de bœuf en poil,Hollande,362,Pièce,7,,,,1
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Eau de vie,Hollande,1714,Velte,2.4,,,,1
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Feves,Hollande,505,Tonneau,100,,,,1
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Huile d'olive,Hollande,828,Livre,0.7,,,,1
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Indigo,Hollande,14112,Livre,6.5,,,,1
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Mercerie,Hollande,583,Livre,3.5,,,,1
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Ocre,Hollande,704,Barique,20,,,,1
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Peaux de veau corroyées,Hollande,25,Douzaine,36,,,,1
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Pierres a fusils,Hollande,800,Millier,2,,,,1
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Plumes a lit,Hollande,80,Livre,1,,,,1
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Pruneaux,Hollande,35090,Livre,0.1,,,,1
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Rocou,Hollande,770,Livre,0.3,,,Prix unitaire en pourcentage,1
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sel,Hollande,58,Muid,60,,,,1
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sel,Hollande,1083.5,Charge,30,,,,1
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,4,Sirop melasse,Hollande,11820,Livre,0.08,,,Prix unitaire en pourcentage,1
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Sucre brut,Hollande,254944,Livre,0.22,,,Prix unitaire en pourcentage,1
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Sucre terré,Hollande,2950,Livre,0.32,,,Prix unitaire en pourcentage,1
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Thé,Hollande,6663,Livre,3.75,,,,1
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Toile de Bretagne,Hollande,104147,Livre,3.5,,,,1
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Vieux oing,Hollande,3850,Livre,0.25,,,,1
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Vin d'Amont,Hollande,3,Barique,35,,,,1
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Vin d'Amont,Hollande,1240,Tonneau,140,,,,1
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Vin nantois,Hollande,54,Tonneau,100,,,,1
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Caffé des Isles,Nord,32564,Livre,0.75,,,,1
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Indigo,Nord,24568,Livre,6.5,,,,1
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Peaux de veau corroyées,Nord,83,Douzaine,36,,,,1
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Pierres a fusils,Nord,740,Millier,2,,,,1
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Rocou,Nord,770,Livre,0.3,,,Prix unitaire en pourcentage,1
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Sel,Nord,3065,Muid,60,,,,1
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Sel,Nord,1164,Charge,30,,,,1
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Sucre brut,Nord,12000,Livre,0.22,,,Prix unitaire en pourcentage,1
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Vin nantois,Nord,11,Tonneau,100,,,,1
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Baudris,Portugal,280,Livre,1.5,,,,1
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Bougie,Portugal,967,Livre,2.25,,,,1
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Etamine de laine,Portugal,200,Livre,3,,,,1
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Indigo,Portugal,200,Livre,6.5,,,,1
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Papier,Portugal,111000,Livre,0.6,,,,1
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,5,Peaux de daim,Portugal,7,Douzaine,72,,,,1
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Peaux de loutre,Portugal,12,Douzaine,96,,,,1
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Peaux de mouton passées,Portugal,43813,Livre,1,,,,1
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Peaux de veau corroyées,Portugal,12002,Douzaine,36,,,,1
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Quincaillerie,Portugal,1953,Livre,1,,,,1
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Serge de laine,Portugal,3700,Aune,1.25,,,,1
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Sirop melasse,Portugal,31520,Livre,0.08,,,Prix unitaire en pourcentage,1
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Suif,Portugal,3200,Livre,0.4,,,,1
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Tapisserie d'aubusson,Portugal,660,Livre,0,,,,1
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Toile de Bretagne,Portugal,4961,Livre,3.5,,,,1
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Vinaigre,Portugal,90,Tonneau,80,,,,1
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Vinaigre,Portugal,26,Quart,10,,,,1
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Sel,Russie,80,Charge,30,,,,1
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Bouchons de liége,Suède,5000,Nombre,0.12,,,Prix unitaire en pourcentage,1
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Caffé,Suède,20077,Livre,0.75,,,,1
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Callemande,Suède,17,Aune,2.5,,,,1
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Confitures,Suède,70,Livre,1,,,,1
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Eau de vie,Suède,38.25,Barique,75,,,,1
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Eau de vie,Suède,24330,Velte,2.4,,,,1
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Epicerie,Suède,25,Livre,1.5,,,,1
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Indigo,Suède,50,Livre,6.5,,,,1
144,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Mercerie,Suède,40,Livre,3.5,,,,1
145,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Noix,Suède,30,Millier,0.75,,,,1
146,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Ris,Suède,1,Barique,0.18,,,Prix unitaire en pourcentage,1
147,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Savon,Suède,150,Livre,0.45,,,,1
148,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Sel,Suède,896,Muid,60,,,,1
149,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Sirop d'Amont,Suède,600,Livre,0.1,,,Prix unitaire en pourcentage,1
150,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,6,Sirop melasse,Suède,1,Barique,0.08,,,Prix unitaire en pourcentage,1
151,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Sucre cassonade,Suède,22,Livre,0.32,,,Prix unitaire en pourcentage,1
152,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Sucre cassonade,Suède,2,baril,0.32,,,Prix unitaire en pourcentage,1
153,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Sucre en pain,Suède,400,Livre,0.7,,,,1
154,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Sucre terré,Suède,150,Livre,0.32,,,Prix unitaire en pourcentage,1
155,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Vin d'Amont,Suède,4,Barique,35,,,,1
156,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Vin nantois,Suède,7,Barique,25,,,,1
