"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks"
25,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Bœuf salé","Espagne","1 350,00","Livres","0,200",,,
26,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Bœurre","Espagne","911,00","Livres","0,400",,,
27,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Bled mahy","Espagne","197 700,00","Livres","0,050",,,
28,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Bois de Campeche","Espagne","20 000,00","Livres","0,088",,,
29,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Bougie","Espagne","800,00","Livres","2,100",,,
30,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Cacao","Espagne","51 536,00","Livres","0,600",,,
31,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Caffé des isles","Espagne","4 614,00","Livres","0,675",,,
32,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Canelle","Espagne","66,00","Livres","8,000",,,
33,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Chandelles","Espagne","4 453,00","Livres","0,525",,,
34,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Chapeaux castors","Espagne","24,00","Nombre","15,000",,,
35,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Chapeaux mi castors","Espagne","324,00","Nombre","7,000",,,
36,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Chaussettes de fil","Espagne","11,00","Douzaines","24,000",,,
37,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Chemises brodées","Espagne","22,00","Douzaines","120,000",,,
38,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Compas de mer","Espagne","36,00","Nombre","1,800",,,
39,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Confitures de France","Espagne","512,00","Livres","1,200",,,
40,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Coton filé","Espagne","2 025,00","Livres","2,000",,,
41,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Cuirs de beuf tannés","Espagne","6 651,00","Livres","1,000",,,
42,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Drap d'Elbeuf","Espagne","54,00","Aunes","15,000",,,
43,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Drap de Sedan","Espagne","180,00","Aunes","20,000",,,
44,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Draperie","Espagne","160,00","Livres","3,750",,,
45,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Drogueries","Espagne","4 040,00","Livres","2,000",,,
46,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Eau de vie","Espagne","222,00","Veltes","4,500",,,
47,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Echelles angloises","Espagne","13,00","Nombre","8,000",,,
48,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Estampes","Espagne","3 110,00","Livres","10,000",,,
49,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Etain ouvré","Espagne","325,00","Livres","1,000",,,
50,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",2,"Faulx à faucher","Espagne","350,00","Livres","0,750",,,
51,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Fayence","Espagne","710,00","Douzaines","4,000",,,
52,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Fayaux","Espagne","32 000,00","Livres","0,075",,,
53,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Fer en chaudieres","Espagne","60,00","Nombre","2,000",,,
54,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Fer en marmites","Espagne","184,00","Nombre","1,500",,,
55,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Feves","Espagne","1 201 600,00","Nombre","0,050",,,
56,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Garas","Espagne","70,00","Pièces","16,000",,,
57,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Huile d'olive","Espagne","245,00","Livres","0,600",,,
58,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Images","Espagne","200,00","Livres","8,000",,,
59,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Indienne","Espagne","2,00","Pièces","26,000",,,
60,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Lamproyes","Espagne","733,00","Boétes","3,000",,,
61,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Librairie","Espagne","3 400,00","Livres","2,000",,,
62,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Lizieres de drap","Espagne","570,00","Livres","0,900",,,
63,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Manchetes brodées","Espagne","26,00","Paires","4,000",,,
64,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Marchandises melées","Espagne",,,,"394,00",,
65,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Mercerie et quincaille","Espagne","59 355,00","Livres","2,000",,,
66,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Nattes","Espagne","80,00","Paquets","0,250",,,
67,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Orge","Espagne","1 347 000,00","Livres","0,038",,,
68,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Papier peint","Espagne","8 484,00","Livres","2,000",,,
69,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Peaux de mouton apretées","Espagne","1 550,00","Nombre","0,600",,,
70,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Peaux de veau corroyées","Espagne","1 845,00","Douzaines","31,000",,,
71,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Peintures à l'huile","Espagne","600,00","Livres","0,300",,,
72,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Pierres à faulx","Espagne","5 500,00","Nombre","0,200",,,
73,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Pierres à fuzil","Espagne","1 312,00","Milliers","1,750",,,
74,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Plumes à ecrire","Espagne","20,00","Livres","4,000",,,
75,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Poix","Espagne","1 036 650,00","Livres","0,050",,,
76,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Poivre","Espagne","1 420,00","Livres","1,600",,,
77,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Porcelaine","Espagne","126,00","Livres","3,000",,,
78,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Poudre à poudrer","Espagne","1 040,00","Livres","0,300",,,
79,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Prunes","Espagne","382,00","Livres","0,450",,,
80,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Quarts de nanantes","Espagne","4,00","Nombre","18,000",,,
81,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Raves","Espagne","62,00","Barriques","35,000",,,
82,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Registres","Espagne","20,00","Nombre","4,500",,,
83,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Rogues","Espagne","1 200,00","Livres","0,350",,,
84,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Rubans de soye","Espagne","45,00","Livres","60,000",,,
85,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Savon","Espagne","35 780,00","Livres","0,400",,,
86,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Sucre brut","Espagne","2 300,00","Livres","0,200",,,
87,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",3,"Salsepareille","Espagne","80,00","Livres","2,250",,,
88,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Sucre terré","Espagne","256 610,00","Livres","0,350",,,
89,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Tavelle (passement)","Espagne","535,00","Livres","10,000",,,"En soye : 40 Livres la Livres/En fil : 10 livres la Livres"
90,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Thé","Espagne","36,00","Livres","1,600",,,
91,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile baptiste","Espagne","40,00","Livres","38,000",,,
92,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile cholet","Espagne","534 631,00","Livres","4,000",,,
93,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile coutil","Espagne","370,00","Pièces","25,000",,,
94,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile de coton","Espagne","97,00","Pièces","40,000",,,
95,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile gingas","Espagne","2,00","Pièces","24,000",,,
96,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Toile peinte","Espagne","9 482,00","Livres","2,000",,,
97,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Verres communs","Espagne","325,00","Livres","1,200",,,
98,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Vestes de toile","Espagne","42,00","Nombre","3,500",,,
99,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Vin de Bordeaux de ville","Espagne","1,25","Bariques","90,000",,,
100,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Vinaigre","Espagne","13,00","Tonneaux","90,000",,,
101,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Bois d'Acajou","Flandre autrichienne","15,00","Madriers","20,000",,,
102,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Cacao","Flandre autrichienne","15 323,00","Livres","0,600",,,
103,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Caffé des isles","Flandre autrichienne","360 060,00","Livres","0,675",,,
104,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Chataignes","Flandre autrichienne","1 673,00","Boisseaux","1,000",,,
105,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Corots","Flandre autrichienne","120,00","Pièces","9,500",,,
106,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Coton en laine","Flandre autrichienne","19 644,00","Livres","1,000",,,
107,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Eau de vie","Flandre autrichienne","2 688,00","Veltes","4,500",,,
108,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Garas","Flandre autrichienne","700,00","Pièces","16,000",,,
109,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Guingan","Flandre autrichienne","1 212,00","Pièces","9,000",,,
110,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Huile d'olive","Flandre autrichienne","382,00","Livres","0,600",,,
111,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Indigo","Flandre autrichienne","3 426,00","Livres","4,600",,,
112,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Marchandises melées","Flandre autrichienne",,,,"336,00",,
113,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Mercerie","Flandre autrichienne","380,00","Livres","2,000",,,
114,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Miel","Flandre autrichienne","15 778,00","Livres","0,150",,,
115,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Poix","Flandre autrichienne","2 720,00","Livres","0,050",,,
116,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Poivre","Flandre autrichienne","252,00","Livres","1,600",,,
117,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Prunes","Flandre autrichienne","1 247,00","Livres","0,450",,,
118,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",4,"Pruneaux","Flandre autrichienne","16 400,00","Livres","0,100",,,
119,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Sel amoniac","Flandre autrichienne","34,00","Livres","1,300",,,
120,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Sirop melasse","Flandre autrichienne","954 050,00","Livres","0,090",,,"Prix unitaire en pourcentage"
121,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Sucre brut","Flandre autrichienne","2 452 340,00","Livres","0,200",,,
122,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Sucre terré","Flandre autrichienne","1 394 383,00","Livres","0,350",,,
123,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Thé","Flandre autrichienne","4 238,00","Livres","1,600",,,
124,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Vin d'Amont","Flandre autrichienne","608,25","Tonneaux","220,000",,,
125,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Vin de Champagne","Flandre autrichienne","64,00","Bouteilles","1,750",,,
126,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Vin nantois","Flandre autrichienne","544,00","Tonneaux","130,000",,,
127,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Vinaigre","Flandre autrichienne","6,25","Bariques","22,500",,,
128,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Baffetas ","Hollande","400,00","Pièces","28,000",,,
129,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Bajutapeaux","Hollande","55,00","Pièces","22,500",,,
130,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Bois d'Acajou","Hollande","101,00","Madriers","20,000",,,
131,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Bois de Gayac","Hollande","12 000,00","Livres","0,038",,,
132,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Bougie","Hollande","442,00","Livres","2,100",,,
133,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Cacao","Hollande","6 500,00","Livres","0,600",,,
134,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Caffé des isles","Hollande","933 744,00","Livres","0,675",,,
135,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Chataignes","Hollande","421,00","Boisseaux","1,000",,,
136,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Cassialignea","Hollande","600,00","Livres","4,000",,,
137,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Confitures","Hollande","196,00","Livres","1,200",,,
138,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Cornes de bœuf","Hollande","1 000,00","pièces","0,400",,,
139,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Coton en laine","Hollande","8 092,00","Livres","1,000",,,
140,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Dégras","Hollande","30,00","Veltes","5,000",,,"1 barrique de 30 veltes"
141,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Drogueries","Hollande","100,00","Livres","2,000",,,
142,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Eau de vie","Hollande","564,00","Veltes","4,500",,,
143,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Fruit à l'eau de vie","Hollande","30,00","Livres","1,000",,,
144,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Fruit à l'eau de vie","Hollande","12,00","Flacons","3,000",,,
145,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Galles","Hollande","800,00","Livres","1,000",,,
146,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Garas","Hollande","420,00","Pièces","16,000",,,
147,"Anthony Rebours","AD44 C717_14","Local/Nantes/Nantes - Exports – 1768.csv","Local",1768,"Exports","Nantes",5,"Gingembre","Hollande","6 590,00","Livres","0,200",,,
