"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","quantit","quantity_unit","prix_unitaire","value","probleme","remarks","Droits totaux indiqués","Droits unitaires","remarks pour les droits"
13,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",1,"Laine d'Allemagne","Allemagne",39662,"Livres","1,5",59493,0,,,,
14,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",1,"Peaux de taupes","Allemagne",22500,"Nombre","0,15",3375,0,,,,
15,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",1,"Planches de sapin","Allemagne",1613,"Nombre",1,1613,0,,,,
16,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Plomb","Allemagne",96298,"Livres","0,25",2215,"-21859,5","erreur de calcul",,,
17,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Plumes ; a ecrire","Allemagne",32,"Livres","2,5",8,72,"erreur de prix dans la source",,,
18,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Plumes ; a lit","Allemagne",1273,"Livres","1,25","1591,25",0,,,,
19,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Toile ; de bazin","Allemagne",277,"Pieces",24,6648,0,,,,
20,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Toile ; platille","Allemagne",3000,"Pieces",5,15000,0,,,,
21,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Toile ; a voile","Allemagne",17248,"Livres","1,25",21560,0,,,,
22,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Verres a boire","Allemagne",4807,"Livres",1,4807,0,,,,
23,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Alun","Dannemarck",122511,"Livres","0,2","24302,2",-200,"erreur de calcul",,,
24,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Bœuf salé","Dannemarck",52125,"Livres","0,25","13031,25",0,,,,
25,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Bois ; anspect","Dannemarck",312,"Barres","0,5",156,0,,,,
26,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Bois ; esparts","Dannemarck",222,"Nombre","0,2","44,4",0,,,,
27,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Bray et gaudron","Dannemarck",32,"Barils",33,1056,0,,,,
28,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Cabillauds","Dannemarck",35049,"Livres","0,25","8762,25",0,,,,
29,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Chevrons","Dannemarck",400,"Nombre",3,1200,0,,,,
30,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Cuirs de Russie","Dannemarck",1025,"Livres","1,5","1537,5",0,,,,
31,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Fer en barres","Dannemarck",33230,"Livres","0,2",6646,0,,,,
32,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Harangs blanc","Dannemarck",179139,"Livres","0,25","44784,75",0,,,,
33,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Lard","Dannemarck",5467,"Livres","0,3","1640,1",0,,,,
34,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Manches de gaffe","Dannemarck",36,"Nombre","0,5",18,0,,,,
35,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Planches de sapin","Dannemarck",39243,"Nombre",1,39243,0,,,,
36,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Roues de voiture","Dannemarck",200,"Nombre",30,6000,0,,,,
37,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Soliveaux","Dannemarck",138,"Nombre",6,828,0,,,,
38,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Stocfiche","Dannemarck",16078,"Livres","0,25","4019,5",0,,,,
39,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Amandes","Espagne",5025,"Livres","0,3",0,"-1507,5","manque la valeur",,,
40,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Balais de jonc","Espagne",1040,"Douzaine",1,0,-1040,"manque la valeur",,,
41,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Bois de campesche","Espagne",293810,"Livres","0,1",0,-29381,"manque la valeur",,,
42,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",2,"Cuirs de bouf en poil","Espagne",254,"Nombre",30,0,-7620,"manque la valeur",,,
43,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Eau de vie ","Espagne",235,"Pipes",230,0,-54050,"manque la valeur",,,
44,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Fer en barres","Espagne",155635,"Livres","0,2",0,-31127,"manque la valeur",,,
45,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Figues","Espagne",35690,"Livres","0,15",0,"-5353,5","manque la valeur",,,
46,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Huile d'olive","Espagne",272145,"Livres","0,6",0,-163287,"manque la valeur",,,
47,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Jalap","Espagne",1128,"Livres",2,0,-2256,"manque la valeur",,,
48,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Laine d'Espagne","Espagne",54763,"Livres","2,25",0,"-123216,75","manque la valeur",,,
49,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Marchandises meslées","Espagne",,"valeurs",0,310,310,,,,
50,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Noisette","Espagne",3153,"Boisseaux",1,0,-3153,"manque la valeur",,,
51,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Quinquina","Espagne",694,"Livres",4,0,-2776,"manque la valeur",,,
52,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Raisin sec","Espagne",64467,"Livres","0,3",0,"-19340,1","manque la valeur",,,
53,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Resine","Espagne",62776,"Livres","0,08",0,"-5022,08","manque la valeur",,,
54,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Vin","Espagne",19,"Tonneaux",400,0,-7600,"manque la valeur",,,
55,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Bois ; merain","Etats Unis de l'Amerique",17600,"Douelles","0,07",0,-1232,"manque la valeur",,,
56,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Bois ; de teinture","Etats Unis de l'Amerique",12000,"Livres","0,2",0,-2400,"manque la valeur",,,
57,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Cire jaune","Etats Unis de l'Amerique",136,"Livres",2,0,-272,"manque la valeur",,,
58,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Coquillage","Etats Unis de l'Amerique",145,"Livres",1,0,-145,"manque la valeur",,,
59,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Cuivre vieux","Etats Unis de l'Amerique",112,"Livres","1,1",0,"-123,2","manque la valeur",,,
60,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Gaudron","Etats Unis de l'Amerique",10,"Barils",33,0,-330,"manque la valeur",,,
61,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Graine de lin","Etats Unis de l'Amerique",1063,"Livres","0,15",0,"-159,45","manque la valeur",,,
62,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Indigo","Etats Unis de l'Amerique",916,"Livres",5,0,-4580,"manque la valeur",,,
63,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Morphil","Etats Unis de l'Amerique",15,"Livres","3,5",0,"-52,5","manque la valeur",,,
64,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Peaux ; de martre","Etats Unis de l'Amerique",11,"Nombre",4,0,-44,"manque la valeur",,,
65,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Peaux ; de pecau","Etats Unis de l'Amerique",8,"Nombre",5,0,-40,"manque la valeur",,,
66,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Peaux ; de renard","Etats Unis de l'Amerique",50,"Nombre",6,0,-300,"manque la valeur",,,
67,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Peaux ; de visons","Etats Unis de l'Amerique",132,"Nombre",4,0,-528,"manque la valeur",,,
68,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",3,"Tabac en feuilles","Etats Unis de l'Amerique",902372,"Livres","0,9",0,"-812134,8","manque la valeur",,,
69,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Beurre","Flandre",430,"Livres","0,5",215,0,,,,
70,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Clouds de fer","Flandre",1494,"Livres","0,3","448,2",0,,,,
71,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Corne a lanterne","Flandre",2206,"Livres",3,6618,0,,,,
72,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Couperose","Flandre",22972,"Livres","0,1","2297,2",0,,,,
73,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Cuivre brut","Flandre",380,"Livres","1,4",532,0,,,,
74,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fayance","Flandre",564,"Livres","0,15","84,6",0,,,,
75,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fer ; en barres","Flandre",74840,"Livres","0,2",14968,0,,,,
76,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fer ; blanc","Flandre",4192,"Livres","0,75","628,8","-2515,2",,,,
77,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fer ; en cercles","Flandre",6462,"Livres","0,3","1938,6",0,,,,
78,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fer ; en poeles a frire","Flandre",29721,"Livres","0,35","10402,35",0,,,,
79,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fer ; en ferrement","Flandre",1485,"Livres","0,3","445,5",0,,,,
80,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Fromage","Flandre",184,"Livres","0,35","64,4",0,,,,
81,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Graine de lin","Flandre",30000,"Livres","0,15",4500,0,,,,
82,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Gruau","Flandre",400,"Livres","0,15",45,-15,"erreur de calcul",,,
83,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Hardes","Flandre",4,"Coffres",0,300,300,"prix imprécis",,,
84,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Harangs blanc","Flandre",49750,"Livres","0,25","12437,5",0,,,,
85,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Huile de vitriol","Flandre",2964,"Livres","0,7","2074,8",0,,,,
86,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Indienne","Flandre",600,"Pieces",30,18000,0,,,,
87,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Laine","Flandre",45545,"Livres",2,91090,0,,,,
88,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Librairie","Flandre",200,"Livres",3,600,0,,,,
89,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Lin cru","Flandre",19550,"Livres","0,6",11730,0,,,,
90,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Litarge","Flandre",1362,"Livres","0,2","272,4",0,,,,
91,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Marchandises meslées","Flandre",,"valeurs",0,815,815,,,,
92,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Mercerie","Flandre",1791,"Livres",2,3582,0,,,,
93,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Mine de plomb","Flandre",5397,"Livres","0,2","1079,4",0,,,,
94,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Morue","Flandre",46756,"Livres","0,3","14026,8",0,,,,
95,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Moulin a sucre","Flandre",4800,"Livres","0,15",720,0,,,,
96,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Patates","Flandre",4,"Sacs",6,6,-18,"erreur de calcul",,,
97,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",4,"Quincaille","Flandre",4183,"Livres",1,4183,0,,,,
98,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Serges de laine","Flandre",60,"Pieces",60,3600,0,,,,
99,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Stocfiche","Flandre",2150,"Livres","0,25","527,5",-10,,,,
100,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Toile ; blanche","Flandre",369,"Pieces",60,"221,4","-21918,6","erreur de calcul ",,,
101,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Toile ; coutil","Flandre",6,"Pieces",30,180,0,,,,
102,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Acier","Hollande",46423,"Livres","0,35","16248,05",0,,,,
103,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Aiguilles","Hollande",63,"Livres",6,378,0,,,,
104,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Alun","Hollande",25761,"Livres","0,2","5152,2",0,,,,
105,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Amandes","Hollande",476,"Livres","0,3","142,8",0,,,,
106,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Arsenic","Hollande",926,"Livres","0,25","231,5",0,,,,
107,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Argent vif","Hollande",213,"Livres",5,1065,0,,,,
108,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Armes blanche","Hollande",1120,"Livres","2,4",2688,0,,,,
109,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Azur","Hollande",24247,"Livres","0,75","18185,25",0,,,,
110,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Baleine ; coupée","Hollande",150,"Livres",3,450,0,,,,
111,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Baleine ; en fanon","Hollande",300,"Livres",2,600,0,,,,
112,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Battons de sapin","Hollande",1116,"Nombre","0,1","111,6",0,,,,
113,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Beurre","Hollande",1245,"Livres","0,5","622,5",0,,,,
114,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Bierre","Hollande",2062,"Barriques",28,57736,0,,,,
115,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Blanc ; de baleine","Hollande",222,"Livres",3,666,0,,,,
116,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Blanc ; de ceruze","Hollande",13524,"Livres","0,25",3381,0,,,,
117,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Bois ; de chene","Hollande",200,"Pieces",3,600,0,,,,
118,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Bois ; jaune","Hollande",2832,"Livres","0,1","283,2",0,,,,
119,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Bois ; de teinture","Hollande",26542,"Livres","0,2","5308,4",0,,,,
120,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Bois ; de teinture moulu","Hollande",34711,"Livres","0,3","10413,3",0,,,,
121,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Borax","Hollande",125,"Livres","3,5","437,5",0,,,,
122,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Boutons de cocos","Hollande",794,"Livres",1,794,0,,,,
123,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Brosserie","Hollande",2918,"Livres","0,3","875,4",0,,,,
124,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Cabillauds","Hollande",130161,"Livres","0,25",32540,"-0,25",,,,
125,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",5,"Camphre","Hollande",418,"Livres","4,5",1881,0,,,,
126,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Capilaire","Hollande",121,"Livres","1,25","151,25",0,,,,
127,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Carabé","Hollande",20,"Livres","0,6",24,12,"erreur de calcul",,,
128,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cendre potasse","Hollande",1818,"Livres","0,5",904,-5,"erreur de calcul",,,
129,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Ceruse","Hollande",45522,"Livres","0,25","11330,5",-50,"erreur de calcul",,,
130,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Chanvre","Hollande",159082,"Livres","0,28","44542,95","-0,01","erreur de calcul",,,
131,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cinabre","Hollande",273,"Livres","4,75","1296,75",0,,,,
132,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Clouds de fer","Hollande",8840,"Livres","0,3",2652,0,,,,
133,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Colle forte","Hollande",12742,"Livres","0,5",6371,0,,,,
134,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Colle de poisson","Hollande",336,"Livres",4,1344,0,,,,
135,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Corne a lanterne","Hollande",16300,"Livres",3,48900,0,,,,
136,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Coton en laine","Hollande",2870,"Livres","1,7",4879,0,,,,
137,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Couperose","Hollande",63785,"Livres","0,1","6378,5",0,,,,
138,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Crayons","Hollande",401,"Livres",2,802,0,,,,
139,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cricks","Hollande",,"valeurs",0,1090,1090,,,,
140,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Crin","Hollande",6081,"Livres",1,6081,0,,,,
141,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuirs secs","Hollande",620,"Nombre",30,12600,-6000,"erreur de calcul",,,
142,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuirs de Russie","Hollande",2009,"Livres","1,5","3013,5",0,,,,
143,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; brut","Hollande",13710,"Livres","1,25","3427,5",-13710,"erreur de calcul",,,
144,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; en chaudrons","Hollande",3330,"Livres","1,75","5827,5",0,,,,
145,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; en feuilles","Hollande",2181,"Livres","1,4","3053,4",0,,,,
146,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; en fourure","Hollande",1583,"Livres","1,4","2216,2",0,,,,
147,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; en planche","Hollande",1217,"Livres","1,4","1703,8",0,,,,
148,"Demba","AD44C717","Local/Nantes/Nantes - Imports - 1779.csv","Local",1779,"Imports","Nantes",6,"Cuivre ; rouge","Hollande",668,"Livres","1,5",1002,0,,,,
