numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
16,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Marchandises meslées,Danemark,,valeurs,"0,0000000","183,00","183,00",,,,
17,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Planches de sapin,Danemark,"56 419,00",Nombre,"1,0000000",,"-56 419,00",,,,
18,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Soliveaux,Danemark,"60,00",Nombre,"10,0000000",,"-600,00",,,,
19,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Amandes cassées,Espagne,"1 740,00",Livres,"0,6000000",,"-1 044,00",,,,
20,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Avirons,Espagne,"630,00",Traques,"6,0000000",,"-3 780,00",,,,
21,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Balais de palme,Espagne,"1 611,00",Douzaines,"19,0000000",,"-30 609,00",,,,
22,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Bois a teindre en buche,Espagne,"8 116,00",Livres,"0,1000000",,"-811,60",,,,
23,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Cacao,Espagne,"361,50",Livres,"0,6120000",,"-221,24",,,,
24,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Chocolat,Espagne,"152,00",Livres,"1,5000000",,"-228,00",,,,
25,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Citrons et orange,Espagne,"258,00",Caisse,"10,0000000",,"-2 580,00",,,,
26,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Citrons et orange,Espagne,"30 000,00",Nombre,"0,0180000",,"-540,00",,,,
27,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Cochenille,Espagne,"839,00",Livres,"20,0000000",,"-16 780,00",,,,
28,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Cuivre de bœuf en poil,Espagne,"6 756,00",Nombre,"30,0000000",,"-202 680,00",,,,
29,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Cuivre de bœuf en poil,Espagne,"15,00",Livres,"0,3000000",,"-4,50",,,,
30,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Cuivre brut,Espagne,"5 036,00",Livres,"1,1000000",,"-5 539,60",,,,
31,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Degras,Espagne,"36,00",Barriques,"180,0000000",,"-6 480,00",,,,
32,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Eau de vie,Espagne,"315,00",pipes,"300,0000000",,"-94 500,00",,,,
33,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Eau de vie,Espagne,"50,00",bottes,"320,0000000",,"-16 000,00",,,,
34,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Eau de vie,Espagne,"1 129,00",Barriques,"150,0000000",,"-169 350,00",,,,
35,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Ecorce d'arbre,Espagne,"2,00",Pieces,"14,0000000",,"-28,00",,,,
36,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Esprit de vin,Espagne,"4,00",Barriques,"300,0000000",,"-1 200,00",,,,
37,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Fer ; en ancres,Espagne,"57 372,00",Livres,"0,3000000",,"-17 211,60",,,,
38,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Fer ; en barres,Espagne,"886 848,00",Livres,"0,1750000",,"-155 198,40",,,,
39,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Fer ; en cercles,Espagne,"33 830,00",Livres,"0,2000000",,"-6 766,00",,,,
40,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Figues,Espagne,"14 269,00",Livres,"0,1500000",,"-2 140,35",,,,
41,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Huile d'olive,Espagne,"18 283,00",Livres,"0,8500000",,"-15 540,55",,,,
42,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Indienne,Espagne,"5,00",Pieces,"28,0000000",,"-140,00",,,,
43,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,2,Laine d'Espagne,Espagne,"102 623,00",Livres,"2,2500000",,"-230 901,75",,,,
44,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Lin cru,Espagne,"2 520,00",Livres,"0,5000000",,"-1 260,00",,,,
45,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Marchandises meslées,Espagne,,valeurs,"0,0000000","220,00","220,00",,,,
46,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Meules batardes,Espagne,"364,00",Nombre,"3,0000000",,"-1 092,00",,,,
47,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Noisette,Espagne,"437,50",Boisseaux,"1,0000000",,"-437,50",,,,
48,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Olives,Espagne,"633,00",Livres,"0,3000000",,"-189,90",,,,
49,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Peaux ; de lapin,Espagne,"550,00",Nombre,"0,2000000",,"-110,00",,,,
50,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Peaux ; de lievre,Espagne,"550,00",Nombre,"0,3000000",,"-165,00",,,,
51,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Peaux ; de mouton,Espagne,"262,00",Nombre,"1,0000000",,"-262,00",,,,
52,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Raisin sec,Espagne,"95 817,00",Livres,"0,2000000",,"-19 163,40",,,,
53,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Réglisse,Espagne,"1 000,00",Livres,"0,1000000",,"-100,00",,,,
54,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Rogues,Espagne,"100,00",Barils,"25,0000000",,"-2 500,00",,,,
55,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Satin,Espagne,"1,00",Pieces,"90,0000000",,"-90,00",,,,
56,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Sumac,Espagne,"6 260,00",Livres,"0,1750000",,"-1 095,50",,,,
57,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Vin,Espagne,"12 298,00",Pots,"1,5000000",,"-18 447,00",,,,
58,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Vin,Espagne,"250,00",pipes,"150,0000000",,"-37 500,00",,,,
59,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Vin,Espagne,"531,00",Barriques,"75,0000000",,"-39 825,00",,,,
60,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Acier,Hollande,"29 368,00",Livres,"0,3500000",,"-10 278,80",,,,
61,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Alun,Hollande,"8 217,00",Livres,"0,1875000",,"-1 540,69",,,,
62,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Amadou,Hollande,"1 310,00",Livres,"1,0000000",,"-1 310,00",,,,
63,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Amandes,Hollande,"3 548,00",Livres,"0,6000000",,"-2 128,80",,,,
64,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Ambre,Hollande,"33,00",Livres,"2,0000000",,"-66,00",,,,
65,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Azur,Hollande,"13 538,00",Livres,"1,0000000",,"-13 538,00",,,,
66,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Baffetas,Hollande,"390,00",Pieces,"19,0000000",,"-7 410,00",,,,
67,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Bajutapeaux,Hollande,"420,00",Pieces,"22,0000000",,"-9 240,00",,,,
68,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Baleine coupée,Hollande,"1 030,00",Livres,"3,5000000",,"-3 605,00",,,,
69,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Batons de sapin,Hollande,"173,00",Douzaines,"0,7500000",,"-129,75",,,,
70,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,3,Bayette,Hollande,"4,00",Douzaines,"1,5000000",,"-6,00",,,,
71,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bierre,Hollande,"1 900,00",Barriques,"25,0000000",,"-47 500,00",,,,
72,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bled seigle,Hollande,"273 500,00",Livres,"0,1000000",,"-27 350,00",,,,
73,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bois ; Rhodes,Hollande,"45,00",Livres,"0,0000000",,"0,00",prix inconnu,,,
74,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bois ; Rose,Hollande,"103,00",Livres,"0,4000000",,"-41,20",,,,
75,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bois ; a teindre ; en buche,Hollande,"84 590,00",Livres,"0,1500000",,"-12 688,50",,,,
76,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bois ; a teindre ; moulu,Hollande,"43 913,00",Livres,"0,2000000",,"-8 782,60",,,,
77,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Borax,Hollande,"126,00",Livres,"3,0000000",,"-378,00",,,,
78,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bourre de bœuf,Hollande,"2 858,00",Livres,"0,0750000",,"-214,35",,,,
79,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Bouteilles de verre,Hollande,"952,00",Nombre,"0,2000000",,"-190,40",,,,
80,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Braule,Hollande,"150,00",Pieces,"10,0000000",,"-1 500,00",,,,
81,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Briques,Hollande,"1 700,00",Nombre,"0,0170000",,"-28,90",,,,
82,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Brosserie,Hollande,"1 268,00",Livres,"0,3000000",,"-380,40",,,,
83,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Cadenas,Hollande,"1 592,00",Livres,"0,8000000",,"-1 273,60",,,,
84,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Camphre,Hollande,"185,00",Livres,"4,5000000",,"-832,50",,,,
85,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Canettes de grez,Hollande,"7 600,00",Nombre,"0,6000000",,"-4 560,00",,,,
86,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Carreaux de terre,Hollande,"1 000,00",Nombre,"0,0300000",,"-30,00",,,,
87,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Caves ;  de 9 flacons,Hollande,"85,00",Nombre,"7,0000000",,"-595,00",,,,
88,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Caves ;  de 6 flacons,Hollande,"2 285,00",Nombre,"5,0000000",,"-11 425,00",,,,
89,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Cendre gravelée,Hollande,"193,00",Livres,"0,5000000",,"-96,50",,,,
90,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Cendre potasse,Hollande,"5 046,00",Livres,"0,5000000",,"-2 523,00",,,,
91,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Ceruse,Hollande,"95 355,00",Livres,"0,2500000",,"-23 838,75",,,,
92,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Chaise de comodité,Hollande,"18,00",Nombre,"6,0000000",,"-108,00",,,,
93,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Chanvre cru,Hollande,"158 200,00",Livres,"0,3000000",,"-47 460,00",,,,
94,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Chasselas,Hollande,"500,00",Nombre,"22,0000000",,"-11 000,00",,,,
95,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Cochenille,Hollande,"8,00",Livres,"20,0000000",,"-160,00",,,,
96,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Coros,Hollande,"70,00",Pieces,"9,0000000",,"-630,00",,,,
97,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Colle forte,Hollande,"1 751,00",Livres,"0,4500000",,"-787,95",,,,
98,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Colle de poisson,Hollande,"2 688,00",Livres,"4,0000000",,"-10 752,00",,,,
99,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Couperose,Hollande,"70 936,00",Livres,"0,1250000",,"-8 867,00",,,,
100,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Coupis,Hollande,"50,00",Pieces,"10,0000000",,"-500,00",doute sur le prix,,,
101,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,4,Couteaux flamands,Hollande,"4 398,00",Douzaines,"1,5000000",,"-6 597,00",,,,
102,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Crick,Hollande,"30,00",Nombre,"10,0000000",,"-300,00",,,,
103,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Crick,Hollande,,valeurs,"0,0000000","450,00","450,00",,,,
104,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Crin,Hollande,"1 115,00",Livres,"1,0000000",,"-1 115,00",,,,
105,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Cuir ; en poil,Hollande,"420,00",Nombre,"15,0000000",,"-6 300,00",,,,
106,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Cuir ; de vache en poil,Hollande,"403,00",Nombre,"10,0000000",,"-4 030,00",,,,
107,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Cuivre ; jaune,Hollande,"62 767,00",Livres,"1,4000000",,"-87 873,80",,,,
108,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Cuivre ; ouvré,Hollande,"557,00",Livres,"1,6000000",,"-891,20",,,,
109,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Drogueries,Hollande,"21 658,00",Livres,"2,0000000",,"-43 316,00",,,,
110,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Epicerie,Hollande,"81 718,00",Livres,"2,2500000",,"-183 865,50",,,,
111,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en barres,Hollande,"88 537,00",Livres,"0,1750000",,"-15 493,98",,,,
112,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; blanc simple,Hollande,"92,00",Barils,"120,0000000",,"-11 040,00",,,,
113,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en cercles,Hollande,"24 100,00",Livres,"0,2000000",,"-4 820,00",,,,
114,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en enclumes,Hollande,"5 094,00",Livres,"0,5000000",,"-2 547,00",,,,
115,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en Etaux,Hollande,"620,00",Livres,"0,6000000",,"-372,00",,,,
116,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en Etaux,Hollande,"36,00",Nombre,"25,0000000",,"-900,00",,,,
117,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en Etuves,Hollande,"1 850,00",Livres,"0,1000000",,"-185,00",,,,
118,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en fleaux,Hollande,"4,00",Nombre,"12,0000000",,"-48,00",,,,
119,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en fleaux,Hollande,,valeurs,"0,0000000","620,00","620,00",,,,
120,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en plaques,Hollande,"1 200,00",Livres,"0,1000000",,"-120,00",,,,
121,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en poiles a frire,Hollande,"19 821,00",Livres,"0,3500000",,"-6 937,35",,,,
122,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fer ; en taule,Hollande,"1 561,00",Livres,"0,3500000",,"-546,35",,,,
123,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fil de fer,Hollande,"13 839,00",Livres,"0,5000000",,"-6 919,50",,,,
124,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fil de leton,Hollande,"2 040,00",Livres,"1,6000000",,"-3 264,00",,,,
125,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Fromage d'hollande,Hollande,"402 987,00",Livres,"0,3000000",,"-120 896,10",,,,
126,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Garance,Hollande,"84 210,00",Livres,"0,6000000",,"-50 526,00",,,,
127,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Garas,Hollande,"320,00",Pieces,"8,0000000",,"-2 560,00",,,,
128,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Gaudron,Hollande,"601,00",Barils,"17,0000000",,"-10 217,00",,,,
129,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Gomme de cidre,Hollande,"1 230,00",Livres,"1,0000000",,"-1 230,00",,,,
130,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Graine de jardin,Hollande,"287,00",Livres,"1,0000000",,"-287,00",,,,
131,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Guinguans,Hollande,"50,00",Pieces,"10,0000000",,"-500,00",,,,
132,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,5,Guinée,Hollande,"5 270,00",Pieces,"32,0000000",,"-168 640,00",,,,
133,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Harangs blanc,Hollande,"4,00",Barils,"30,0000000",,"-120,00",,,,
134,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Herbes capilaire,Hollande,"266,00",Livres,"1,0000000",,"-266,00",,,,
135,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Huile carabé,Hollande,"24,50",Livres,"0,3500000",,"-8,58",,,,
136,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Huile de lin,Hollande,"3 316,00",Livres,"0,3500000",,"-1 160,60",,,,
137,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Huile de poisson,Hollande,"12 865,00",Livres,"0,3500000",,"-4 502,75",,,,
138,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,huile de rabette,Hollande,"120 731,00",Livres,"0,3500000",,"-42 255,85",,,,
139,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,huile de therebantine,Hollande,"500,00",Livres,"0,3500000",,"-175,00",,,,
140,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Jambon,Hollande,"2 889,00",Livres,"0,6000000",,"-1 733,40",,,,
141,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Inde flotante,Hollande,"52,00",Livres,"10,0000000",,"-520,00",,,,
142,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Indienne,Hollande,"799,00",Pieces,"28,0000000",,"-22 372,00",,,,
143,Demba,AD44C717,Local/Nantes/Nantes - Entrées - 1772.csv,Local,1772,Imports,Nantes,6,Librairie,Hollande,"130,00",Livres,"2,0000000",,"-260,00",,,,
