numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
77,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de pin en planches,,9567,12756,Guyenne,,en nombre,11502,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois de pin en planches,,1521,2028,Guyenne,,en nombre,11502,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois de pin en planches,,414,552,Guyenne,,en nombre,11502,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de merrain,,11639,5173,Guyenne,,en nombre,11864,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois de merrain,,225,100,Guyenne,,en nombre,11864,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de merrain,,6800,34000,Étranger,,en nombre,34000,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,3,Bois de merrain,,70000,35000,Étranger,,en nombre,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois d'ozier,,10605,2121,Guyenne,,milliers,13255,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois d'ozier,,1650,330,Guyenne,,milliers,13255,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois d'ozier,,800,160,Guyenne,,milliers,13255,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,3,Bois d'ozier,,200,40,Guyenne,,milliers,13255,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,3,Bois d'ozier,,1050,210,Guyenne,,milliers,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de feuillard,,124208,31052,Guyenne,,faix,154824,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois de feuillard,,17128,4282,Guyenne,,faix,154824,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois de feuillard,,11856,2964,Guyenne,,faix,154824,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,3,Bois de feuillard,,1632,408,Guyenne,,faix,154824,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,3,Bois de feuillard,,8800,2200,Guyenne,,faix,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de feuillard,,23576,5894,Pays d'Aunis,,faix,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de feuillard,,12328,3082,Bretagne,,faix,19820,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois de feuillard,,7492,1873,Bretagne,,faix,19820,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de feuillard,,19668,4917,Languedoc,,faix,23284,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois de feuillard,,2960,740,Languedoc,,faix,23284,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois de feuillard,,656,164,Languedoc,,faix,23284,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bois de feuillard,,7468,1867,Pays des Basques,,faix,12832,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bois de feuillard,,1764,441,Pays des Basques,,faix,12832,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bois de feuillard,,3600,900,Pays des Basques,,faix,12832,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de coton en bonets,,70,7,Normandie,,douzaines,,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bonneterie de coton,,204,,Bourgogne,,,,,,,,Pas de quantité indiquée,0
105,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de coton en bas,,4320,120,Bretagne,,douzaines,4680,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bonneterie de coton en bas,,360,10,Bretagne,,douzaines,4680,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en gants,,1008,28,Flandres,,douzaines,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en gants,,7560,210,Bourgogne,,douzaines,7992,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bonneterie de fil en gants,,432,12,Bourgogne,,douzaines,7992,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en gants,,3456,96,Bretagne,,douzaines,3708,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bonneterie de fil en gants,,108,3,Bretagne,,douzaines,3708,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bonneterie de fil en gants,,144,4,Bretagne,,douzaines,3708,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en bas,,43584,1816,Bourgogne,,douzaines,48732,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bonneterie de fil en bas,,1956,81,Bourgogne,,douzaines,48732,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,3,Bonneterie de fil en bas,,2688,112,Bourgogne,,douzaines,48732,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,3,Bonneterie de fil en bas,,504,21,Bourgogne,,douzaines,48732,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,3,Bonneterie de fil en bas,,240,10,Bourgogne,,douzaines,,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en bas,,1848,77,Mame,,douzaines,,,,,,Doute sur l'origine,0
119,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,3,Bonneterie de fil en bas,,7176,299,Bretagne,,douzaines,8736,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,3,Bonneterie de fil en bas,,1560,65,Bretagne,,douzaines,8736,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de fil en bas,,2232,93,Flandres,,,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de fil en bas,,1200,50,Guyenne,,douzaines,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bonneterie de fil en bas,,192,4,Normandie,,douzaines,,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Bonneterie de fil en bas,,1341,169,Quercy,,douzaines,,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Bonneterie de fil en bas,,5420,603,Étranger,,douzaines,,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de soie en bas,,123427,16457,Languedoc,,paires,130755,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Bonneterie de soie en bas,,2798,373,Languedoc,,paires,130755,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bonneterie de soie en bas,,4530,604,Languedoc,,paires,130755,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de soie en bas,,1440,192,Bretagne,,paires,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de soie en bas,,2440,244,Isle de France,,paires,,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de soie en bas,,3420,456,Guyenne,,paires,4770,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bonneterie de soie en bas,,1350,180,Guyenne,,paires,4770,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bonneterie de soie en bas,,3642,738,Lyonnais,,paires,,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de cuivre,,3430,312,Guyenne,,grosses,3590,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Bouton de cuivre,,160,3,Guyenne,,grosses,3590,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de cuivre,,796,199,Touraine,,douzaines,,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de cuivre,,853,,Isle de France,,,,,,,,Pas de quantité indiquée,0
138,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton d'or,,550,,Isle de France,,,,,,,,Pas de quantité indiquée,0
139,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bouton de nacre,,500,,Isle de France,,,,,,,,Pas de quantité indiquée,0
140,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de nacre,,700,,Lyonnais,,,,,,,,Pas de quantité indiquée,0
141,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de bois,,3600,4800,Guyenne,,douzaines,,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bouton de fil,,2250,150,Guyenne,,grosses,,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bray gras,,3440,34400,Guyenne,,livres,3820,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Bray gras,,300,3000,Guyenne,,livres,3820,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bray gras,,80,800,Guyenne,,livres,3820,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Bray sec,,11921,170300,Guyenne,,livres,13937,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Bray sec,,1260,18000,Guyenne,,livres,13937,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Bray sec,,616,8800,Guyenne,,livres,13937,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,4,Bray sec,,140,2000,Guyenne,,livres,13937,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Bray sec,,1792,25600,Guyenne,,livres,,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Goudron,,28290,282900,Guyenne,,livres,37140,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Goudron,,5250,52500,Guyenne,,livres,37140,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Goudron,,3000,30000,Guyenne,,livres,37140,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,4,Goudron,,600,6000,Guyenne,,livres,37140,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Goudron,,5340,53400,Guyenne,,livres,,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Caffé,,604,806,Colonies,,livres,,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Cannes à pomme d'or,,3400,97,Isle de France,,en nombre,3880,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Cannes à pomme d'or,,480,10,Isle de France,,en nombre,3880,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Canevettes ou caisse de 6 flacons pour la traite,,300,50,Étranger,,en nombre,,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Canevettes ou caisse de 6 flacons pour la traite,,4800,800,Bretagne,,en nombre,,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Cartes à jouer,,3329,1009,Guyenne,,sixains,3567,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Cartes à jouer,,238,72,Guyenne,,sixains,3567,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Cendres de tabac,,160,2000,Guyenne,,livres,,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Cauris pour la traite,,117815,157087,Étranger,,livres,,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Chair de bœuf à la daube,,6115,3822,Guyenne,,livres,8067,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,4,Chair de bœuf à la daube,,1952,1220,Guyenne,,livres,8067,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,4,Chair de bœuf à la daube,,595,372,Guyenne,,livres,,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,4,Chair de bœuf salé,,415314,1384380,Étranger,,livres,621270,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,4,Chair de bœuf salé,,94446,314820,Étranger,,livres,621270,,,,,,0
