numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
48,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Cire en bougies,,500,200,Normandie,,livres,,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Corail faux,,800,400,Étranger,,livres,,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Cordages,,950,2100,,,livres,,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Cordages,,3125,7500,,,livres,,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Coutellerie,,8697,,Étranger,,,,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Couvertures diverses,,700,,,,,,,,,,Pas de quantité indiquée,0
54,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Crin frise,,500,500,,,livres,,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Cuivre potin ouvré,,2500,9751,,,livres,,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Cuivre en feuille,,1711,1426,Étranger,,livres,,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Dentelles de fil,,7000,6,Flandres,,livres,,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Dentelles de fil,,450,75,Carcassonne,,aunes,,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Drap,,1095,"111,5",Étranger,,aunes,,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Drap,,1272,212,,,aunes,,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Drogues pour la médecine,,350,,,,,,,,,,Pas de quantité indiquée,0
62,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Drogues pour la peinture,,200,,,,,,,,,,Pas de quantité indiquée,0
63,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Etain ouvré,,3260,3260,Étranger,,livres,,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Etoffes de coton,,440,,Normandie,,,,,,,,Pas de quantité indiquée,0
65,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Etoffes de laine,,1210,440,Étranger,,aunes,,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Etoffes mêlées,,1006,,Normandie,,,,,,,,Pas de quantité indiquée,0
67,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Etoupes,,108,,,,,,,,,,Pas de quantité indiquée,0
68,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fayence,,11590,,Normandie,,,,,,,,Pas de quantité indiquée,0
69,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Fayence,,670,,Normandie,,,,,,,,Pas de quantité indiquée,0
70,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fayence,,4000,,Normandie,,,,,,,,Pas de quantité indiquée,0
71,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer en barres,,640,3200,Normandie,,livres,,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Fer en barres,,1673,9820,Normandie,,livres,,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer en barres,,6000,22414,Étranger,,livres,,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Fer en barres,,6615,34325,Étranger,,livres,,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer en ancres,,978,2174,,,livres,,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Fer en ancres,,623,1385,,,livres,,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer ouvré,,830,830,,,,,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer en clous,,6750,14300,Normandie,,livres,,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fer en marmite,,3340,20515,,,livres,,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fil de lin à coudre,,2250,812,Flandres,,livres,,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fil de lin à coudre,,310,200,Normandie,,livres,,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Fil à voiles,,100,100,Amiens,,livres,,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Fruits divers confits,,590,,Amiens,,,,,,,,Pas de quantité indiquée,0
84,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Futailles vides,,625,85,Normandie,,en nombre,,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Futailles vides,,870,1120,Normandie,,douzaines,,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Gants de peau,,350,12,,,,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Gaze de soye,,600,,Valenciennes,,,,,,,,Pas de quantité indiquée,0
88,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Glaces,,450,120,,,livres,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Habillements divers,,920,,,,,,,,,,Pas de quantité indiquée,0
90,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Habillements divers,,1800,,,,,,,,,,Pas de quantité indiquée,0
91,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Horlogerie,,400,,,,,,,,,,Pas de quantité indiquée,0
92,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Huile de lin,,112,250,,,livres,,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Huile d'olive,,4669,4669,Italie,,livres,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Légumes en fèves,,1280,12400,Normandie,,livres,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Légumes en fèves,,5685,64900,Étranger,,livres,,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,66,Légumes pois,,1885,21250,Normandie,,livres,,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,66,Légumes pois,,130,1000,Normandie,,livres,,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Linge de corps chemises,,700,126,Aunis,,,,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Linge de table,,2300,,,,,,,,,,Pas de quantité indiquée,0
100,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Marchandises à la valeur,,4098,,,,,,,,,,Pas de quantité indiquée,0
101,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Marchandises à la valeur,,2448,,,,,,,,,,Pas de quantité indiquée,0
102,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Mercerie mêlée,,13532,,France,,,,,,,,Pas de quantité indiquée,0
103,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mercerie mêlée,,3405,,France,,,,,,,,Pas de quantité indiquée,0
104,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mercerie mêlée,,8090,,Étranger,,,,,,,,Pas de quantité indiquée,0
105,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Meubles,,1317,,,,,,,,,,Pas de quantité indiquée,0
106,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Meubles,,6420,,,,,,,,,,Pas de quantité indiquée,0
107,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Meules à taillandier,,1248,363,Angleterre,,en nombre,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de fil et coton,,2250,150,Étranger,,douzaines,,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de fil et coton,,5520,6000,Normandie,,en nombre,,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de coton,,12060,12060,Étranger,,en nombre,,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de coton,,1890,680,Cholet,,en nombre,,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de coton et soye,,12600,600,Bretagne,,douzaines,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de coton,,960,20,,,douzaines,,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Mouchoirs de fil et coton,,1104,92,Bretagne,,douzaines,,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ouvrages de charronnage,,646,,,,,,,,,,Pas de quantité indiquée,0
116,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Ouvrages de charronnage,,918,,,,,,,,,,Pas de quantité indiquée,0
117,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Ouvrages de cuir,,900,,Aunis,,,,,,,,Pas de quantité indiquée,0
118,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ouvrages de fer blanc,,400,,Étranger,,,,,,,,Pas de quantité indiquée,0
119,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ouvrages de terre cuite,,1100,,,,,,,,,,Pas de quantité indiquée,0
120,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ouvrages de carreaux et tuiles,,6254,,,,,,,,,,Pas de quantité indiquée,0
121,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Ouvrages de carreaux et tuiles,,3564,,,,,,,,,,Pas de quantité indiquée,0
122,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ouvrages pipes à fumer,,210,84,,,grosses,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Ouvrages pipes à fumer,,1450,717,,,grosses,,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Ouvrages poterie de grès,,290,,,,,,,,,,Pas de quantité indiquée,0
125,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Papier à écrire,,330,,Normandie,,,,,,,,Pas de quantité indiquée,0
126,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Papier à écrire,,150,,Normandie,,,,,,,,Pas de quantité indiquée,0
127,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Parasols,,576,48,Normandie,,en nombre,,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Parfumerie poudres,,1080,1816,Normandie,,livres,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Parfumerie poudres,,135,,Normandie,,douzaines,,,,,,Pas de quantité indiquée,0
130,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Peaux de chèvres apprêtées,,220,3,Normandie,,,,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Pierres à fusil,,120,,Touraine,,,,,,,,Pas de quantité indiquée,0
132,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Plomb à giboyer,,200,400,,,livres,,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Plomb en saumon,,1025,4770,Étranger,,livres,,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Poissons salé divers,,1698,,,,,,,,,,Pas de quantité indiquée,0
135,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Poissons salé divers,,790,,,,,,,,,,Pas de quantité indiquée,0
136,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Morue en saumure,,3900,1300,,,livres,,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Harengs saurs,,18200,,,,,,,,,,Pas de quantité indiquée,0
138,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Maquereaux,,3750,,,,,,,,,,Pas de quantité indiquée,0
139,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Poudre à canon,,32000,40000,Étranger,,livres,,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Poudre à canon,,1700,1100,France,,livres,,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Poudre à canon,,960,1200,France,,livres,,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Quincaillerie de cuivre,,28978,17115,Étranger,,livres,,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Quincaillerie de fer,,5910,,,,,,,,,,Pas de quantité indiquée,0
144,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Quincaillerie de fer,,13234,,,,,,,,,,Pas de quantité indiquée,0
145,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ruban de fil,,550,100,Normandie,,livres,,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Sacs à caffé,,4300,4845,Normandie,,en nombre,,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Savon,,130,250,Marseille,,livres,,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Sucre raffiné,,1143,1270,Étranger,,livres,,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Sucre terré,,282,420,,,livres,,,,,,Origine illisible,0
150,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Suif fondue,,1992,2320,Étranger,,livres,,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Suif en chandelles,,150,200,Normandie,,livres,,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Suif en chandelles,,981,890,Normandie,,livres,,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Tabac en poudre,,150,40,Normandie,,livres,,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Tabac en poudre,,150,50,Normandie,,livres,,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Tabac en poudre,,2400,4500,Normandie,,livres,,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Tabac en feuilles,,1457,4017,Étranger,,livres,,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Thé,,360,90,Étranger,,livres,,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile batiste,,1100,112,Valenciennes,,aunes,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile batiste,,162,27,Valenciennes,,aunes,,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de coton commune,,1132,1132,Bretagne,,aunes,,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de coton ,,112612,45045,Étranger,,aunes,,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de coton ,,16814,6137,Normandie,,aunes,,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de coton ,,864,412,Normandie,,aunes,,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de coton ,,20310,6770,Indes,,aunes,,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile indienne,,1940,938,Étranger,,aunes,,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile indienne,,600,250,Normandie,,aunes,,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile indienne,,700,350,Normandie,,aunes,,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile fil et coton,,812,798,Normandie,,aunes,,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de coton peinte,,1704,568,Bretagne,,aunes,,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de fil et coton,,31972,18270,Étranger,,aunes,,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de fil et coton,,4680,1560,Bretagne,,aunes,,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,5580,1000,Normandie,,aunes,,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,12300,6600,Bretagne,,aunes,,,,,,,0
174,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de lin,,1075,550,Bretagne,,aunes,,,,,,,0
175,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,2700,828,Champagne,,aunes,,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,1050,350,Levant,,aunes,,,,,,,0
