numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
93,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Canelle,Marseille,Pour l'Espagne,5185,Livres,"6,5",33702,"0,5",
94,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cantarides,Marseille,Pour l'Espagne,90,Livres,4,360,0,
95,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Capots,Marseille,Pour l'Espagne,50,Livres,9,450,0,
96,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Capots,Marseille,Pour l'Espagne,235,Livres,"0,5",117,"0,5",
97,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Capres,Marseille,Pour l'Espagne,680,Livres,"0,22",149,"0,6",
98,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cartes  a joüer,Marseille,Pour l'Espagne,1260,Grosses,18,22680,0,
99,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cartons,Marseille,Pour l'Espagne,700,Livres,"0,25",175,0,
100,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cendre gravelée,Marseille,Pour l'Espagne,142,Livres,"0,14",19,"0,88",
101,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cercles de bois,Marseille,Pour l'Espagne,3,Milliers,24,72,0,
102,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cercles de fer,Marseille,Pour l'Espagne,12000,Livres,"0,25",3000,0,
103,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Ceruze,Marseille,Pour l'Espagne,6146,Livres,"0,2",1229,"0,2",
104,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chair salée,Marseille,Pour l'Espagne,19050,Livres,"0,3",5715,0,
105,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chandelle,Marseille,Pour l'Espagne,978,Livres,"0,45",440,"0,1",
106,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chanvre peigné,Marseille,Pour l'Espagne,73750,Livres,"0,36",26550,0,
107,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chapeaux poil et laine,Marseille,Pour l'Espagne,4974,Douzaines,48,238752,0,
108,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chataignes,Marseille,Pour l'Espagne,2550,Livres,"0,055",140,"0,25",
109,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cheveux,Marseille,Pour l'Espagne,300,Livres,30,9000,0,
110,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Chocolat,Marseille,Pour l'Espagne,700,Livres,"3,5",2450,0,
111,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cire blanche,Marseille,Pour l'Espagne,25687,Livres,"1,8",46236,"0,6",
112,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Cire jaune,Marseille,Pour l'Espagne,300701,Livres,"1,4",420981,"0,4",
113,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,4,1749,Exports,Clous de fer,Marseille,Pour l'Espagne,29992,Livres,"0,25",7498,0,
114,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1749.csv,Local,5,1749,Exports,Cochon salé,Marseille,Pour l'Espagne,980,Livres,"0,45",441,0,
