numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,Direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
42,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Bas de filozelle,Marseille,Pour l'Espagne,"50,00",Livres,"17,000","850,00","0,00",
43,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Bas de laine fins,Marseille,Pour l'Espagne,"1040,00",Livres,"9,000","9 360,00","0,00",
44,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Bonnet de cotton,Marseille,Pour l'Espagne,"15,00",Livres,"1,400","21,00","0,00",
45,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Bazanes tannées,Marseille,Pour l'Espagne,"86,00",Douzaines,"9,000","774,00","0,00",
46,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Chair salée,Marseille,Pour l'Espagne,"1485,00",Livres,"0,180","267,30","0,00",
47,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Confitures,Marseille,Pour l'Espagne,"100,00",Livres,"0,800","80,00","0,00",
48,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Cadis,Marseille,Pour l'Espagne,"12,00",Pieces,"22,000","264,00","0,00",
49,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Couvertures de laine,Marseille,Pour l'Espagne,"60,00",Livres,"1,250","75,00","0,00",
50,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Couvertures de mulets,Marseille,Pour l'Espagne,"60,00",En nombre,"8,000","480,00","0,00",
51,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Chapeaux castor,Marseille,Pour l'Espagne,"391,00",En nombre,"18,000","7 038,00","0,00",
52,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Chapeaux demi castor,Marseille,Pour l'Espagne,"372,00",En nombre,"10,000","3 720,00","0,00",
53,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Chapeaux poil et laine,Marseille,Pour l'Espagne,"250,00",Douzaines,"60,000","15 000,00","0,00",
54,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Chapeaux de laine,Marseille,Pour l'Espagne,"125,00",Livres,"5,000","625,00","0,00",
55,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Cheveux,Marseille,Pour l'Espagne,"60,00",Livres,"22,000","1 320,00","0,00",
56,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,3,1729,Exports,Cuirs en poil,Marseille,Pour l'Espagne,"252,00",En nombre,"9,000","2 268,00","0,00",
57,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Cuirs tanné fort,Marseille,Pour l'Espagne,"41560,00",Livres,"0,500","20 780,00","0,00",
58,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Cartes a joüer,Marseille,Pour l'Espagne,"2910,00",Livres,"0,750","2 182,50","0,00",
59,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Cire blanche ouvrée,Marseille,Pour l'Espagne,"15865,00",Livres,"1,500","23 797,50","0,00",
60,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Cire jaune,Marseille,Pour l'Espagne,"8250,00",Livres,"1,300","10 725,00","0,00",
61,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Crasse de cire,Marseille,Pour l'Espagne,"2010,00",Livres,"0,300","603,00","0,00",
62,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Drogues d'apoticaire,Marseille,Pour l'Espagne,"84,00",Livres,"3,000","252,00","0,00",
63,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Drap escarlate,Marseille,Pour l'Espagne,"20,00",Livres,"12,000","240,00","0,00",
64,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Draperie fine de languedoc,Marseille,Pour l'Espagne,"1957,00",Livres,"6,000","11 742,00","0,00",
65,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Dorure fine,Marseille,Pour l'Espagne,"681,00",Livres,"120,000","81 720,00","0,00",
66,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Dentelle dupuy,Marseille,Pour l'Espagne,"12862,00",Livres,"50,000","643 100,00","0,00",
67,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,"Etoffe or, argent et soye",Marseille,Pour l'Espagne,"1590,00",Livres,"80,000","127 200,00","0,00",
68,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etoffe de Soye,Marseille,Pour l'Espagne,"8054,00",Livres,"40,000","322 160,00","0,00",
69,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etoffe Soye et laine,Marseille,Pour l'Espagne,"20395,00",Livres,"15,000","305 925,00","0,00",
70,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etoffe soye et coton,Marseille,Pour l'Espagne,"2846,00",Livres,"14,000","39 844,00","0,00",
71,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etoffe de filozelle,Marseille,Pour l'Espagne,"1192,00",Livres,"20,000","23 840,00","0,00",
72,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etamine du mans,Marseille,Pour l'Espagne,"1213,00",Livres,"5,000","6 065,00","0,00",
73,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Etain ouvré,Marseille,Pour l'Espagne,"120,00",Livres,"1,000","120,00","0,00",
74,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Eau de vie,Marseille,Pour l'Espagne,"2000,00",Livres,"0,200","400,00","0,00",
75,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Fromage de gruyere,Marseille,Pour l'Espagne,"18450,00",Livres,"0,300","5 535,00","0,00",
76,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Fil blanc,Marseille,Pour l'Espagne,"310,00",Livres,"1,500","465,00","0,00",
77,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Fil cru,Marseille,Pour l'Espagne,"7350,00",Livres,"1,000","7 350,00","0,00",
78,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Ficelle,Marseille,Pour l'Espagne,"200,00",Livres,"0,400","80,00","0,00",
79,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,4,1729,Exports,Fil de laton,Marseille,Pour l'Espagne,"900,00",Livres,"0,600","540,00","0,00",
80,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Fil de fer,Marseille,Pour l'Espagne,"2350,00",Livres,"0,280","658,00","0,00",
81,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Fer ouvré,Marseille,Pour l'Espagne,"1675,00",Livres,"0,240","402,00","0,00",
82,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Fayence,Marseille,Pour l'Espagne,"2740,00",Livres,"0,180","493,20","0,00",
83,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Galon d'argent,Marseille,Pour l'Espagne,"11,00",Livres,"112,000","1 232,00","0,00",
84,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Galon d'or faux,Marseille,Pour l'Espagne,"3,00",Livres,"20,000","60,00","0,00",
85,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Galon de filozelle,Marseille,Pour l'Espagne,"25,00",Livres,"18,000","450,00","0,00",
86,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Gans de castor,Marseille,Pour l'Espagne,"31,00",Douzaines,"18,000","558,00","0,00",
87,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Gans de peaux,Marseille,Pour l'Espagne,"146,00",Douzaines,"9,000","1 314,00","0,00",
88,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Gans de peaux,Marseille,Pour l'Espagne,"90,00",Livres,"20,000","1 800,00","0,00",
89,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Jayet ouvré,Marseille,Pour l'Espagne,"250,00",Livres,"1,400","350,00","0,00",
90,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Laine a tapisserie,Marseille,Pour l'Espagne,"4,00",Livres,"4,000","16,00","0,00",
91,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Mercerie fine,Marseille,Pour l'Espagne,"15826,00",Livres,"6,000","94 956,00","0,00",
92,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Marchandises meslées,Marseille,Pour l'Espagne,"1,00",Valeur,"10 622,000","10 622,00","0,00",
93,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Ouvrage or argent et soye,Marseille,Pour l'Espagne,"2776,00",Livres,"80,000","222 080,00","0,00",
94,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Ouvrage de soye,Marseille,Pour l'Espagne,"5563,00",Livres,"40,000","222 520,00","0,00",
95,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Ouvrage de peaux,Marseille,Pour l'Espagne,"435,00",Livres,"1,500","652,50","0,00",
96,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peaux de veau tannées,Marseille,Pour l'Espagne,"127,00",Douzaines,"20,000","2 540,00","0,00",
97,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peaux de mouton en couleur,Marseille,Pour l'Espagne,"48,00",Douzaines,"10,000","480,00","0,00",
98,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peaux blanches,Marseille,Pour l'Espagne,"3016,00",Livres,"0,750","3 262,00","0,00",
99,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peaux de mouton en laine,Marseille,Pour l'Espagne,"375,00",Livres,"0,200","75,00","0,00",
100,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peaux de chevre en poil,Marseille,Pour l'Espagne,"800,00",Livres,"0,250","200,00","0,00",
101,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Peignes de Buy,Marseille,Pour l'Espagne,"17825,00",Livres,"0,300","5 347,50","0,00",
102,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Pelles de bois,Marseille,Pour l'Espagne,"15,00",Douzaines,"4,000","60,00","0,00",
103,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,5,1729,Exports,Quincaille,Marseille,Pour l'Espagne,"5365,00",Livres,"1,000","5 365,00","0,00",
104,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,6,1729,Exports,Ruban d'argent,Marseille,Pour l'Espagne,"1,00",Valeur,"65,000","65,00","0,00",
105,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,6,1729,Exports,Ruban de Soye,Marseille,Pour l'Espagne,"218,00",Livres,"65,000","14 170,00","0,00",
106,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,6,1729,Exports,Ruban de filozelle,Marseille,Pour l'Espagne,"90,00",Livres,"25,000","2 250,00","0,00",
107,Requia,Archives de la CCI de Marseille - I 21 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1729,Local,6,1729,Exports,Rubarbe,Marseille,Pour l'Espagne,"90,00",Livres,"20,000","1 800,00","0,00",
