numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
18,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Prunes de brignoles,Marseille,La Hollande,8000,Livres,"0,15",1200,0,
19,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Pruneaux,Marseille,La Hollande,299750,Livres,"0,12",35970,0,
20,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Ris,Marseille,La Hollande,1225,Livres,"0,1","122,5",0,
21,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Raisin sec,Marseille,La Hollande,1400,Livres,"0,14",196,0,
22,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Safran,Marseille,La Hollande,315,Livres,16,5040,0,
23,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Ton mariné,Marseille,La Hollande,50,Livres,"1,2",60,0,
24,Loïc Charles,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Truffes seiches,Marseille,La Hollande,147,Livres,"1,5","220,5",0,
25,Loïc Charles,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Vin,Marseille,La Hollande,109,Charges,6,654,0,
26,Loïc Charles,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,1,1726,Exports,Vin,Marseille,La Hollande,2207,Milleroles,3,6621,0,
27,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Asnes,Marseille,La Hollande,2,Nombre,30,60,0,
28,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Aristoloche,Marseille,La Hollande,500,Livres,"0,2",100,0,
29,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Bazanes tannées,Marseille,La Hollande,"202,5",Douzaines,5,"1012,5",0,
30,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Cannes de Rozeau,Marseille,La Hollande,772,Faix,"0,5",386,0,
31,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Graine de jardin,Marseille,La Hollande,4400,Livres,"0,5",2200,0,
32,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Huille de Senteur,Marseille,La Hollande,3232,Livres,"0,8","2585,6",0,
33,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Huile de noix,Marseille,La Hollande,1000,Livres,"0,25",250,0,
34,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Jujubes,Marseille,La Hollande,2950,Livres,"0,07","206,5",0,
35,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Lieges,Marseille,La Hollande,22600,Livres,"0,12",2712,0,
36,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Marchandises mélées,Marseille,La Hollande,1,Valeur,85,85,0,En valeur
37,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Pinchina,Marseille,La Hollande,167,Livres,"1,75",292,"0,25",Arrondi
38,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Peaux de veau corroyés,Marseille,La Hollande,494,Douzaines,16,7904,0,
39,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Peaux d'agneau passées,Marseille,La Hollande,19,Douzaines,"4,5","85,5",0,
40,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Pelleterie aprestée,Marseille,La Hollande,88,Livres,"0,7","61,6",0,
41,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Pommades,Marseille,La Hollande,25,Livres,"1,25","32,5","-1,25",Arrondi
42,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Rubarbes,Marseille,La Hollande,60,Livres,85,5100,0,
43,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Savon,Marseille,La Hollande,2065,Livres,"0,2",413,0,
44,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Tartre,Marseille,La Hollande,24185,Livres,"0,16","3869,6",0,
45,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Verdet,Marseille,La Hollande,302,Livres,"0,9","271,8",0,
46,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Anguilles salées,Marseille,L'Espagne,100,Livres,"0,2",20,0,
47,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Chair salée,Marseille,L'Espagne,8360,Livres,"0,18","1504,8",0,
48,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Confitures,Marseille,L'Espagne,160,Livres,1,160,0,
49,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,champignons secs,Marseille,L'Espagne,255,Livres,"1,5","382,5",0,
50,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Capres,Marseille,L'Espagne,400,Livres,"0,15",60,0,
51,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Cacao,Marseille,L'Espagne,15200,Livres,"0,6",9120,0,
52,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Frommage d'auvergne,Marseille,L'Espagne,116750,Livres,"0,15","17512,5",0,
53,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Fromage de Gruyere,Marseille,L'Espagne,9275,Livres,"0,2",1855,0,
54,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Fideaux,Marseille,L'Espagne,200,Livres,"0,15",30,0,
55,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,2,1726,Exports,Drogues d'apotiquaire,Marseille,L'Espagne,666,Livres,1,666,0,
56,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Liqueurs à boire,Marseille,L'Espagne,200,Livres,1,200,0,
57,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Morue,Marseille,L'Espagne,5000,Livres,"0,2",1000,0,
58,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Noix,Marseille,L'Espagne,164,Sacs,6,984,0,
59,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Poivre,Marseille,L'Espagne,11490,Livres,"0,6",6894,0,
60,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Prunes brugnoles,Marseille,L'Espagne,80,Livres,"0,15",12,0,
61,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Ris,Marseille,L'Espagne,5100,Livres,"0,1",510,0,
62,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Sucre Blanc,Marseille,L'Espagne,93600,Livres,"0,6",56160,0,
63,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Sucre Cassonade,Marseille,L'Espagne,23300,Livres,"0,4",9320,0,
64,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Saffran,Marseille,L'Espagne,18,Livres,16,288,0,
65,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Acier,Marseille,L'Espagne,900,Livres,"0,25",225,0,
66,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Alun,Marseille,L'Espagne,1700,Livres,"0,15",255,0,
67,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Cuirs de bœuf en poil,Marseille,L'Espagne,2922,Nombre,12,35064,0,
68,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Cheveux,Marseille,L'Espagne,1401,Livres,12,16812,0,
69,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Chanvre peigné,Marseille,L'Espagne,640,Livres,"0,36","230,4",0,
70,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Cire jaune,Marseille,L'Espagne,10020,Livres,"1,15",11523,0,
71,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Crasse de cire,Marseille,L'Espagne,9130,Livres,"0,5",4565,0,
72,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Galles d'alep,Marseille,L'Espagne,300,Livres,"0,6",180,0,
73,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Huile terebantine,Marseille,L'Espagne,300,Livres,"0,12",36,0,
74,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Lin peigné,Marseille,L'Espagne,2600,Livres,"0,6",1560,0,
75,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Mine de plomb,Marseille,L'Espagne,2400,Livres,"0,16",384,0,
76,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Plomb en Saumon,Marseille,L'Espagne,1100,Livres,"0,18",198,0,
77,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Pelleterie crue en poil,Marseille,L'Espagne,14300,Livres,"0,5",7150,0,
78,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Plume doye,Marseille,L'Espagne,100,Livres,"0,4",40,0,
79,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Souffre,Marseille,L'Espagne,800,Livres,"0,1",80,0,
80,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Verdet,Marseille,L'Espagne,1605,Livres,"0,9","1444,5",0,Calcul
81,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Bijouterie,Marseille,L'Espagne,1,Valeur,2526,2526,0,
82,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Bas de soye,Marseille,L'Espagne,91,Livres,45,4095,0,
83,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Bas de filozelle,Marseille,L'Espagne,46,Livres,15,690,0,
84,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Bas de laine fin,Marseille,L'Espagne,190,Livres,6,1140,0,
85,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,3,1726,Exports,Bonnets de laine,Marseille,L'Espagne,7,Livres,4,28,0,
86,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Bours de Nismes,Marseille,L'Espagne,43,Livres,10,430,0,
87,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Bazanes tannées,Marseille,L'Espagne,27,Douzaines,12,324,0,
88,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Bouteilles de verre,Marseille,L'Espagne,7850,Livres,"0,3",2355,0,
89,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Barrils à saler sardines,Marseille,L'Espagne,700,Pieces,"0,5",350,0,
90,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Camelot,Marseille,L'Espagne,20,Pieces,25,500,0,
91,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Couvertures de laines,Marseille,L'Espagne,22,Nombre,3,66,0,
92,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Couvertures de laines,Marseille,L'Espagne,390,Livres,"0,5",195,0,
93,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Chapeaux Castor,Marseille,L'Espagne,506,Nombre,15,7590,0,
94,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Chapeaux demi castor,Marseille,L'Espagne,1104,Nombre,10,11040,0,
95,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Chapeaux de poil,Marseille,L'Espagne,300,Nombre,7,2100,0,
96,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Chapeaux poil et laine,Marseille,L'Espagne,156,Nombre,5,780,0,
97,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Cuir fort tanné,Marseille,L'Espagne,4665,Livres,"0,38","1772,7",0,
98,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Cartes a joüer,Marseille,L'Espagne,2450,Livres,"0,3",735,0,
99,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Coton filé,Marseille,L'Espagne,2600,Livres,"0,9",2340,0,
100,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Carton,Marseille,L'Espagne,1500,Livres,"0,21",315,0,
101,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Chaises de paille,Marseille,L'Espagne,36,Nombre,"0,5",18,0,
102,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Clouds de fer,Marseille,L'Espagne,175,Livres,"0,22","38,5",0,
103,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Draperie fine,Marseille,L'Espagne,50,Livres,6,300,0,
104,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Drap cordeillart,Marseille,L'Espagne,51,Pieces,24,1224,0,
105,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Dentelle Dupuy,Marseille,L'Espagne,16500,Livres,16,264000,0,
106,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,"Etoffe or, argent et soye",Marseille,L'Espagne,950,Livres,90,85500,0,
107,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Etoffe de soy,Marseille,L'Espagne,4018,Livres,40,160720,0,
108,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Etoffe soye et laine,Marseille,L'Espagne,5484,Livres,12,65808,0,
109,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Etamine,Marseille,L'Espagne,464,Livres,"6,5",3016,0,
110,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Fil crud,Marseille,L'Espagne,455,Livres,"0,8",364,0,
111,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Fil de fer,Marseille,L'Espagne,275,Livres,"0,36",99,0,
112,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Filet à pescher,Marseille,L'Espagne,100,Livres,"1,1",110,0,
113,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Fayence,Marseille,L'Espagne,1450,Livres,"0,15","217,5",0,
114,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Gans de peaux,Marseille,L'Espagne,70,Douzaines,10,700,0,
115,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Laines filée,Marseille,L'Espagne,480,Livres,2,960,0,
116,Requia,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille – Exports – 1726.csv,Local,4,1726,Exports,Mouchoirs,Marseille,L'Espagne,10,Douzaines,4,40,0,
