numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
22,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,avoine,Marseille,Espagne,302,charges,12,3624,0,
23,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,balais de palme,Marseille,Espagne,2805,douzaines,"0,9",2524,"-0,5",
24,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bas de coton,Marseille,Espagne,200,livres,5,1000,0,
25,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,beaume du Perou,Marseille,Espagne,500,livres,15,7500,0,
26,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,beurre,Marseille,Espagne,2700,livres,"0,4",1080,0,
27,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bled froment,Marseille,Espagne,2795,charges,24,67080,0,
28,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bois de Brezil,Marseille,Espagne,21800,livres,"0,25",5450,0,
29,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bois de campech,Marseille,Espagne,1193200,livres,"0,15",178980,0,
30,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bois a bruler,Marseille,Espagne,15000,livres,"0,009",135,0,
31,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bois de ste marthe,Marseille,Espagne,33206,livres,"0,3",9961,"-0,8",
32,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bonnets de laine,Marseille,Espagne,982,douzaines,30,29460,0,
33,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bouchons de liege,Marseille,Espagne,2550,livres,3,7650,0,
34,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bourde,Marseille,Espagne,8313925,livres,"0,08",665114,0,
35,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bourre d'etoupe,Marseille,Espagne,1700,livres,"0,1",170,0,
36,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,bray sec,Marseille,Espagne,20000,livres,"0,15",3000,0,
37,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,brun rouge,Marseille,Espagne,443550,livres,"0,025",11088,"-0,75",
38,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cacao,Marseille,Espagne,1435,livres,"1,3",1865,"-0,5",
39,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,capres,Marseille,Espagne,28414,livres,"0,22",6251,"-0,08",
40,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cedra,Marseille,Espagne,600,livres,"0,1",60,0,
41,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cendre commune,Marseille,Espagne,740000,livres,"0,08",59200,0,
42,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,chanvre cru,Marseille,Espagne,6000,livres,"0,2",1200,0,
43,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cheveux,Marseille,Espagne,110,livres,30,3300,0,
44,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,chocolat,Marseille,Espagne,412,livres,"2,5",1030,0,
45,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cire jaune,Marseille,Espagne,1200,livres,"1,5",1800,0,
46,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,citrons,Marseille,Espagne,15,milliers,15,225,0,
47,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cochenille,Marseille,Espagne,100290,livres,17,1704930,0,
48,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cochenille silvestre,Marseille,Espagne,12500,livres,3,37500,0,
49,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,colequinte,Marseille,Espagne,115,livres,"1,5",172,"-0,5",
50,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,corail,Marseille,Espagne,7998,livres,2,15996,0,
51,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cordages de chanvre,Marseille,Espagne,48200,livres,"0,3",14460,0,
52,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cordages d'espars,Marseille,Espagne,3747,douzaines,7,26229,0,
53,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cornes de mouton,Marseille,Espagne,161698,paires,"0,05",8234,"149,1",erreur de calcul
54,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,couffes a boulangers,Marseille,Espagne,135,douzaines,30,4050,0,
55,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,couperose,Marseille,Espagne,96945,livres,"0,11",10663,"-0,95",
56,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,couvertures fil et coton,Marseille,Espagne,1750,livres,2,3500,0,
57,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,couvertures de laine,Marseille,Espagne,30,en nombre,12,360,0,
58,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,cuirs en poil,Marseille,Espagne,3259,en nombre,14,45626,0,
59,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,droguerie,Marseille,Espagne,6040,livres,1,6040,0,
60,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,escayolle,Marseille,Espagne,194900,livres,"0,15",29235,0,
61,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,espars,Marseille,Espagne,672,milliers,40,26880,0,
62,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,etoffes de soye,Marseille,Espagne,670,livres,40,26800,0,
63,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,fayance,Marseille,Espagne,500,livres,"0,5",250,0,
64,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,fer vieux,Marseille,Espagne,1900,livres,"0,075",142,"-0,5",
65,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,feves,Marseille,Espagne,24,charges,10,240,0,
66,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,figues,Marseille,Espagne,99136,livres,"0,1",9913,"-0,6",
67,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,fil de chevre,Marseille,Espagne,45,livres,3,135,0,
68,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,filets d'espars,Marseille,Espagne,60,milliers,50,3000,0,
69,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,filets d'espars,Marseille,Espagne,7929,grosses,40,317160,0,
70,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,fondettes de corail,Marseille,Espagne,230,livres,"0,75",172,"-0,5",
71,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,fromage,Marseille,Espagne,16135,livres,"0,25",4033,"-0,75",
72,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,gaudron ,Marseille,Espagne,179300,livres,"0,15",26895,0,
73,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,gomme d'amandier,Marseille,Espagne,"4612,5",livres,"0,5",2306,"-0,25",
74,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,gomme arabique,Marseille,Espagne,11200,livres,1,11200,0,
75,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,Gomme Eleny,Marseille,Espagne,655,livres,2,1310,0,
76,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,grabeau de corail,Marseille,Espagne,2530,livres,"0,3",759,0,
77,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,graine jaune,Marseille,Espagne,920,livres,"0,25",230,0,
78,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,huille d'olive,Marseille,Espagne,13566,milleroles,40,542640,0,
79,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,huille de poisson,Marseille,Espagne,247950,livres,"0,35",86782,"-0,5",
80,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,jalap,Marseille,Espagne,15715,livres,"2,5",39287,"-0,5",
81,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,jambons,Marseille,Espagne,3500,livres,"0,5",1750,0,
82,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,indigo,Marseille,Espagne,13314,livres,6,79884,0,
83,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,joncs a voille,Marseille,Espagne,700,livres,"0,025",17,"-0,5",
84,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,laine de chevron,Marseille,Espagne,400,livres,3,1200,0,
85,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,laine lavée,Marseille,Espagne,93618,livres,"1,1",102979,"-0,8",
86,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,laine de sigovie,Marseille,Espagne,146670,livres,"1,6",234672,0,
87,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,laine surge,Marseille,Espagne,726265,livres,"0,4",290506,0,
88,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,2,1752,Imports,laine de vigogne,Marseille,Espagne,3940,livres,10,39400,0,
89,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,legumes,Marseille,Espagne,8500,livres,"0,15",1275,0,
90,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,librairie,Marseille,Espagne,356,livres,2,712,0,
91,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,liege,Marseille,Espagne,139457,livres,"0,15",20918,"-0,55",quantités illisibles
92,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,mane,Marseille,Espagne,60,livres,"1,5",90,0,
93,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,marbre brut,Marseille,Espagne,12,pierres,10,120,0,
94,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,marbre ouvré,Marseille,Espagne,6000,carreaux,"0,6",3600,0,
95,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,mercerie,Marseille,Espagne,500,livres,"3,5",1750,0,
96,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,millet,Marseille,Espagne,12700,livres,"0,135",1714,"-0,5",
97,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,mouchoirs de fil et coton,Marseille,Espagne,50,pieces,7,350,0,
98,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,mouchoirs de soye,Marseille,Espagne,2446,douzaines,28,68488,0,
99,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,nattes d'espars,Marseille,Espagne,2,balles,12,24,0,
100,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,olives,Marseille,Espagne,300,livres,"0,15",45,0,
101,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,peaux de chevre en poil,Marseille,Espagne,1000,livres,"0,4",400,0,
102,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,peaux de lapins,Marseille,Espagne,600,livres,1,600,0,
103,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,peaux de lievre,Marseille,Espagne,2378,livres,"0,55",1307,"-0,9",
104,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,peaux de marroquins,Marseille,Espagne,305,livres,"1,5",457,"-0,5",
105,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,peaux de veau en poil,Marseille,Espagne,52290,livres,"0,5",26145,0,
106,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,pignons d'epine,Marseille,Espagne,13500,livres,"0,3",4074,24,erreur de calcul
107,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,poil de lapin,Marseille,Espagne,4665,livres,4,18660,0,
108,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,poissons salés,Marseille,Espagne,287085,livres,"0,25",71771,"-0,25",
109,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,poivre,Marseille,Espagne,48785,livres,"1,1",53663,"-0,5",
110,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,porcelaine,Marseille,Espagne,900,livres,5,4500,0,
111,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,quinquina,Marseille,Espagne,2220,livres,4,8880,0,
112,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,?sse,Marseille,Espagne,127670,livres,"0,35",44684,"-0,5",nom de marchandse illisible
113,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,rhubarbe,Marseille,Espagne,542,livres,15,8130,0,
114,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,ris,Marseille,Espagne,2280,livres,"0,12",273,"-0,6",
115,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,saffranum,Marseille,Espagne,5175,livres,"0,6",3105,0,
116,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,salicor,Marseille,Espagne,546950,livres,"0,04",21878,0,
117,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,salsepareille,Marseille,Espagne,3300,livres,2,6600,0,
118,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,saucisson,Marseille,Espagne,162,livres,"1,25",202,"-0,5",
119,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1752.csv,Local,3,1752,Imports,saumure,Marseille,Espagne,6500,livres,"0,15",975,0,
