numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
35,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,sucre de tête,Nord,414228,livres tournois,,,,,1
36,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,Sucre brut,Nord,161094,livres tournois,,,,,1
37,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,Sucre terré,Nord,3082217,livres tournois,,,,,1
38,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,Sucre brut,Nord,144505,livres tournois,,,,,1
39,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,Sucre terré,Nord,1331310,livres tournois,,,,,1
40,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,sucre de tête,Nord,75840,livres tournois,,,,,1
41,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,Sucre brut,Danemark,398,livres tournois,,,,,1
42,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Genève,12035,livres tournois,,,,,1
43,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Genève,4452,livres tournois,,,,,1
44,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Genève,7683,livres tournois,,,,,1
45,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Genève,2400,livres tournois,,,,,1
46,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,café,Suisse,2601,livres tournois,,,,,1
47,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Suisse,25011,livres tournois,,,,,1
48,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,indigo,Suisse,13650,livres tournois,,,,,1
49,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Suisse,42157,livres tournois,,,,,1
50,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Suisse,10300,livres tournois,,,,,1
51,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Suisse,115955,livres tournois,,,,,1
52,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Russie,4544,livres tournois,,,,,1
53,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Russie,9530,livres tournois,,,,,1
54,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Russie,40153,livres tournois,,,,,1
55,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,indigo,Russie,9450,livres tournois,,,,,1
56,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,café,Suède,691,livres tournois,,,,,1
57,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,104,indigo,Suède,8384,livres tournois,,,,,1
58,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Suède,15856,livres tournois,,,,,1
59,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,indigo,Suède,10790,livres tournois,,,,,1
60,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Suède,80644,livres tournois,,,,,1
61,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Suède,2570,livres tournois,,,,,1
62,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Suède,71064,livres tournois,,,,,1
63,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,café,Allemagne,4057,livres tournois,,,,,1
64,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Allemagne,635004,livres tournois,,,,,1
65,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,indigo,Allemagne,32900,livres tournois,,,,,1
66,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Allemagne,45958,livres tournois,,,,,1
67,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Allemagne,9255,livres tournois,,,,,1
68,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Allemagne,69508,livres tournois,,,,,1
69,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,indigo,Allemagne,1125,livres tournois,,,,,1
70,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,café,Nord,2328858,livres tournois,,,,,1
71,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,indigo,Nord,94661,livres tournois,,,,,1
72,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,104,café,Nord,3240358,livres tournois,,,,,1
73,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,104,indigo,Nord,82482,livres tournois,,,,,1
74,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Nord,1444825,livres tournois,,,,,1
75,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,indigo,Nord,152710,livres tournois,,,,,1
76,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Nord,2644525,livres tournois,,,,,1
77,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,indigo,Nord,200610,livres tournois,,,,,1
78,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Nord,2392365,livres tournois,,,,,1
79,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,indigo,Nord,107690,livres tournois,,,,,1
80,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,104,café,Danemark,20457,livres tournois,,,,,1
81,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,104,café,Danemark,37543,livres tournois,,,,,1
82,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,café,Danemark,2900,livres tournois,,,,,1
83,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,104,indigo,Danemark,23500,livres tournois,,,,,1
84,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,café,Danemark,94303,livres tournois,,,,,1
85,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,café,Danemark,158907,livres tournois,,,,,1
86,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,104,Café,Levant,15151,livres tournois,,,,,1
87,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,104,Café,Portugal,471,livres tournois,,,,,1
88,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,Café,Portugal,130,livres tournois,,,,,1
89,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,104,indigo,Portugal,300,livres tournois,,,,,1
90,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,Sucre teste,Venise,222504,livres tournois,,,,,1
91,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,Sucre brut,Italie,53179,livres tournois,,,,,1
92,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,sucre de tête,Italie,37818,livres tournois,,,,,1
93,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,Sucre brut,Hollande,238511,livres tournois,,,,,1
94,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,sucre terré,Hollande,1231740,livres tournois,,,,,1
95,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,sucre de tête,Hollande,12591,livres tournois,,,,,1
96,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,Sucre brut,Hollande,297733,livres tournois,,,,,1
97,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,sucre terré,Hollande,908282,livres tournois,,,,,1
98,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,sucre de tête,Hollande,30646,livres tournois,,,,,1
99,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,Sucre brut,Hollande,267213,livres tournois,,,,,1
100,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,sucre terré,Hollande,1499270,livres tournois,,,,,1
101,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,sucre de tête,Hollande,209625,livres tournois,,,,,1
102,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,Sucre brut,Hollande,373391,livres tournois,,,,,1
103,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,sucre terré,Hollande,921561,livres tournois,,,,,1
104,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,sucre de tête,Hollande,109968,livres tournois,,,,,1
105,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,Sucre brut,Hollande,612617,livres tournois,,,,,1
106,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,sucre terré,Hollande,407637,livres tournois,,,,,1
107,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,sucre de tête,Hollande,1967,livres tournois,,,,,1
108,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,sucre en pain,Espagne,36,livres tournois,,,,,1
109,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,sucre en pain,Angleterre,15,livres tournois,,,,,1
110,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,café,Flandres,12450,livres tournois,,,,,1
111,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,café,Flandres,25202,livres tournois,,,,,1
112,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,café,Flandres,21872,livres tournois,,,,,1
113,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,indigo,Flandres,1000,livres tournois,,,,,1
114,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,Café ,Hollande,518724,livres tournois,,,,,1
115,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,indigo,Hollande,58163,livres tournois,,,,,1
116,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,Café ,Hollande,994903,livres tournois,,,,,1
117,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,indigo,Hollande,62510,livres tournois,,,,,1
118,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,Café ,Hollande,952491,livres tournois,,,,,1
119,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,indigo,Hollande,83342,livres tournois,,,,,1
120,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,Café ,Hollande,512091,livres tournois,,,,,1
121,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,indigo,Hollande,6620,livres tournois,,,,,1
122,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,Café ,Hollande,416018,livres tournois,,,,,1
123,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1776,Exports,Rouen,105,indigo,Hollande,33920,livres tournois,,,,,1
124,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,indigo,Espagne,5500,livres tournois,,,,,1
125,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,indigo,Espagne,370,livres tournois,,,,,1
126,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,café,Espagne,918,livres tournois,,,,,1
127,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1767,Exports,Rouen,105,indigo,Angleterre,149972,livres tournois,,,,,1
128,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1769,Exports,Rouen,105,indigo,Angleterre,408947,livres tournois,,,,,1
129,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,indigo,Angleterre,50680,livres tournois,,,,,1
130,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1771,Exports,Rouen,105,café,Angleterre,400,livres tournois,,,,,1
131,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1774,Exports,Rouen,105,indigo,Angleterre,42509,livres tournois,,,,,1
132,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,beurre,Allemagne Lorraine et pays de Liège,300,livres,,,,,1
133,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,confitures,Allemagne Lorraine et pays de Liège,50,livres,,,,,1
134,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,draps divers,Allemagne Lorraine et pays de Liège,675,aunes,,,,,1
135,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,eau de vie,Allemagne Lorraine et pays de Liège,1,muids,,,,,1
136,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,étoffe de soie,Allemagne Lorraine et pays de Liège,952,livres,,,,,1
137,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,indigo,Allemagne Lorraine et pays de Liège,25,livres,,,,,1
138,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,serges à doublet et draps,Allemagne Lorraine et pays de Liège,15,livres,,,,,1
139,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1738,Exports,Rouen,106,siamoises,Allemagne Lorraine et pays de Liège,11287,livres,,,,,1
140,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,café,Allemagne Lorraine et pays de Liège,10801,livres,,,,,1
141,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,couvertures de laine,Allemagne Lorraine et pays de Liège,60,livres,,,,,1
142,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,confitures,Allemagne Lorraine et pays de Liège,670,livres,,,,,1
143,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,draps d'Elbeuf,Allemagne Lorraine et pays de Liège,1213,aunes,,,,,1
144,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,draps de Louviers,Allemagne Lorraine et pays de Liège,446,aunes,,,,,1
145,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,Espagnolette croisée et simple,Allemagne Lorraine et pays de Liège,420,livres,,,,,1
146,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,"étoffe de soie, au 1/4 etc.",Allemagne Lorraine et pays de Liège,221,livres,,,,,1
147,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,Fromage,Allemagne Lorraine et pays de Liège,55,livres,,,,,1
148,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,Mercerie,Allemagne Lorraine et pays de Liège,9555,livres,,,,,1
149,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,serges à doublet et draps,Allemagne Lorraine et pays de Liège,60,livres,,,,,1
150,PaulMH,AD76 7F97 – via Dardel,Local/Rouen/Rouen - exportations - via Dardel.csv,Local,1750,Exports,Rouen,106,siamoises,Allemagne Lorraine et pays de Liège,28155,livres,,,,,1
