numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
49,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Garas bleu,Hollande,126,Pièce,13,,,
50,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée blanche,Hollande,2812,Pièce,,126540,,
51,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée blanche,Hollande,1143,Pièce,44,,,
52,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée bleue,Hollande,13480,Pièce,,245772,,
53,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guinée bleue,Hollande,450,Pièce,18,,,
54,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans divers,Hollande,7367,Pièce,,"69518,15",,
55,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans ,Hollande,1120,Pièce,8,,,
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de madras,Hollande,1440,Pièce,,"9784,8",,
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de madras,Hollande,220,Pièce,7,,,
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de Ponticherie,Hollande,640,Pièce,,4752,,
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Guingans de Ponticherie,Hollande,240,Pièce,7,,,
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Gomme du Senegal,Hollande,539150,Livre,"0,28",,,Prix unitaire en pourcentage
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Graine de fenouil,Hollande,2300,Livre,"0,24",,,Prix unitaire en pourcentage
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Huile d'olive,Hollande,470,Livre,"0,47",,,Prix unitaire en pourcentage
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Indienne,Hollande,1435,Pièce,17,,,
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Indigo,Hollande,133185,Livre,"4,25",,,
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Laine d'Espagne,Hollande,16430,Livre,1,,,Prix unitaire en pourcentage
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Miel,Hollande,528100,Livre,"0,15",,,
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Bengale,Hollande,31,Pièce,"10,5",,,
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs divers,Hollande,1038,Pièce,,23715,,
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs mazulipatan,Hollande,976,Pièce,,"20642,4",,
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs paliacate,Hollande,69,Pièce,,3105,,
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs peints,Hollande,88,Pièce,,"2235,25",,
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs peints,Hollande,14,Pièce,25,,,
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Pontichery,Hollande,700,Pièce,,11555,,
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Mouchoirs de Pontichery,Hollande,375,Pièce,17,,,
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Neganipau,Hollande,712,Pièce,,"11854,8",,
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Neganipau,Hollande,130,Pièce,17,,,
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Nelis,Hollande,407,Pièce,,"6593,4",,
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Ocre,Hollande,293,Barique,20,,,
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Peaux de veau corroyées,Hollande,75,Douzaine,30,,,
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pinasse,Hollande,199,Pièce,,"2874,1",,
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux d'Amont,Hollande,12100,Livre,"0,2",,,Prix unitaire en pourcentage
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux communs,Hollande,84250,Livre,"0,15",,,Prix unitaire en pourcentage
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux noirs,Hollande,18500,Livre,"0,16",,,Prix unitaire en pourcentage
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Pruneaux de Ste Catherine,Hollande,1125,Livre,"0,225",,,Prix unitaire en pourcentage
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Ris,Hollande,3500,Livre,"0,2",,,
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Rocou,Hollande,468,Livre,1,,,
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sang de dragon,Hollande,258,Livre,,420,,
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis blanc,Hollande,3520,Pièce,,52659,,
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis blanc,Hollande,64,Pièce,18,,,
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Salemporis bleu,Hollande,60,Pièce,14,,,
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,1743,Charge,26,,,
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,1202,Charge,25,,,
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,1340,Charge,24,,,
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,60,Charge,"23,5",,,
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,376,Charge,23,,,
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,1214,Charge,22,,,
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel de Bourgneuf,Hollande,732,Charge,21,,,
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,1149,Muid,26,,,
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,108,Muid,25,,,
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,629,Muid,20,,,
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,2088,Muid,19,,,
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Croisic,Hollande,276,Muid,14,,,
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,52,Muid,21,,,
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,35,Muid,12,,,
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sel du Bouliguen,Hollande,34,Muid,13,,,
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Senegre,Hollande,1500,Livre,,,,pas de prix unitaire
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sirop de sucre,Hollande,1080400,Livre,"0,09",,,Prix unitaire en pourcentage
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Soucis,Hollande,13,Pièce,,320,,
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,2,Sucre blanc,Hollande,24600,Livre,"0,6",,,Prix unitaire en pourcentage
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Sucre brut,Hollande,6959400,Livre,"0,34",,,Prix unitaire en pourcentage
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Sucre terré,Hollande,1585375,Livre,"0,48",,,Prix unitaire en pourcentage
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tabac filé,Hollande,5258,Livre,"0,75",,,
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tabac de St Domingue,Hollande,4963,Livre,"0,9",,,
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Tafetas foulas,Hollande,79,Pièce,,"1404,25",,
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Thé,Hollande,45560,Livre,"3,4",,,
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Toile de Bretagne,Hollande,1200,Livre,"5,25",,,
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Toile de coton des Indes,Hollande,4200,Livre,"5,5",,,
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin d'Amont,Hollande,"2659,75",Tonneau,150,,,
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin de Bordeaux,Hollande,17,Barique,75,,,
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin nantois,Hollande,401,Tonneau,70,,,
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vin de païs,Hollande,1,Barique,17,,,
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Vinaigre,Hollande,5,Quart,12,,,
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Armoisin,Nord,19,Pièce,35,,,
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de fil divers,Nord,384,Paire,"1,5",,,
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de fil a coton,Nord,139,Paire,"1,75",,,
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de laine,Nord,329,Paire,2,,,
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de soye pour hommes,Nord,13,Paire,14,,,Pour homme
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bas de soye pour femmes,Nord,13,Paire,9,,,Pour femme
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Basin,Nord,12,Pièce,25,,,
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bled seigle,Nord,86,Tonneau,45,,,
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois de Fernambourg,Nord,9075,Livre,"0,46",,,Prix unitaire en pourcentage
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois de gayac,Nord,1900,Livre,"0,1",,,Prix unitaire en pourcentage
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Bois rouge,Nord,3000,Livre,"0,3",,,Prix unitaire en pourcentage
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cacao,Nord,2000,Livre,1,,,
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé de Bourbon,Nord,350408,Livre,"1,05",,,
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé des Isles,Nord,406374,Livre,"0,85",,,
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Caffé de Moka,Nord,1033,Livre,"3,25",,,
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Camelot,Nord,"153,5",Aune,3,,,
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cassonade,Nord,150,Livre,"0,48",,,Prix unitaire en pourcentage
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Cendres d'orfevre,Nord,2,Barique,,,,pas de prix unitaire
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chagrin de soye,Nord,54,Aune,4,,,
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chalbeuf,Nord,136,Pièce,,"3182,4",,
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chapeaux de poil,Nord,3,Douzaine,18,,,
144,Loïc,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Citrons confits,Nord,180,Livre,"1,25",,,
145,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Chuquelas,Nord,32,Livre,2,,,
146,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Coiffure a dentelle,Nord,,,,100,,
147,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Couty,Nord,14,Pièce,20,,,
148,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Couty,Nord,7,Coupon,6,,,
149,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Couvertures de laine,Nord,13,Pièce,20,,,
150,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Damas,Nord,"25,5",Pièce,,"1984,7",,
151,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Drap de Carisey,Nord,9,Pièce,,,,pas de prix unitaire
152,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Draperie,Nord,72,Aune,15,,,
153,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Drogues de laine,Nord,11,Pièce,50,,,
154,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Drogues de laine,Nord,"183,75",Aune,"1,5",,,
155,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Drogues de soye et coton,Nord,41,Aune,"2,5",,,
156,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1744.csv,Local,1744,Exports,Nantes,3,Eau de vie,Nord,34686,Velte,2,,,
