numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
14,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,1,Cercles de bois,Danemark,"55,5",Milliers,19,,,
15,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,1,Eau de vie,Danemark,4554,Veltes,"4,5",,,
16,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,1,Indigo,Danemark,400,Livres,"4,6",,,
17,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,1,Marchandises melées,Danemark,,,,68,,
18,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Sel,Danemark,181,Muids,90,,,
19,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Vin de Bordeaux,Danemark,2,Barriques,90,,,
20,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Vinaigre,Danemark,1,Tonneaux,90,,,
21,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Amidon,Espagne,1150,Livres,"0,225",,,
22,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Ardoises,Espagne,275,Milliers,"12,5",,,
23,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bas de fil,Espagne,4303,Livres,5,,,
24,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bazin,Espagne,45,Livres,4,,,
25,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bœuf salé,Espagne,1350,Livres,"0,2",,,
26,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bœurre,Espagne,911,Livres,"0,4",,,
27,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bled mahy,Espagne,197700,Livres,"0,05",,,
28,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bois de Campeche,Espagne,20000,Livres,"0,088",,,
29,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Bougie,Espagne,800,Livres,"2,1",,,
30,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Cacao,Espagne,51536,Livres,"0,6",,,
31,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Caffé des isles,Espagne,4614,Livres,"0,675",,,
32,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Canelle,Espagne,66,Livres,8,,,
33,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Chandelles,Espagne,4453,Livres,"0,525",,,
34,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Chapeaux castors,Espagne,24,Nombre,15,,,
35,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Chapeaux mi castors,Espagne,324,Nombre,7,,,
36,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Chaussettes de fil,Espagne,11,Douzaines,24,,,
37,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Chemises brodées,Espagne,22,Douzaines,120,,,
38,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Compas de mer,Espagne,36,Nombre,"1,8",,,
39,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Confitures de France,Espagne,512,Livres,"1,2",,,
40,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Coton filé,Espagne,2025,Livres,2,,,
41,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Cuirs de beuf tannés,Espagne,6651,Livres,1,,,
42,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Drap d'Elbeuf,Espagne,54,Aunes,15,,,
43,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Drap de Sedan,Espagne,180,Aunes,20,,,
44,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Draperie,Espagne,160,Livres,"3,75",,,
45,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Drogueries,Espagne,4040,Livres,2,,,
46,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Eau de vie,Espagne,222,Veltes,"4,5",,,
47,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Echelles angloises,Espagne,13,Nombre,8,,,
48,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Estampes,Espagne,3110,Livres,10,,,
49,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Etain ouvré,Espagne,325,Livres,1,,,
50,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,2,Faulx à faucher,Espagne,350,Livres,"0,75",,,
51,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Fayence,Espagne,710,Douzaines,4,,,
52,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Fayaux,Espagne,32000,Livres,"0,075",,,
53,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Fer en chaudieres,Espagne,60,Nombre,2,,,
54,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Fer en marmites,Espagne,184,Nombre,"1,5",,,
55,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Feves,Espagne,1201600,Nombre,"0,05",,,
56,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Garas,Espagne,70,Pièces,16,,,
57,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Huile d'olive,Espagne,245,Livres,"0,6",,,
58,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Images,Espagne,200,Livres,8,,,
59,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Indienne,Espagne,2,Pièces,26,,,
60,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Lamproyes,Espagne,733,Boétes,3,,,
61,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Librairie,Espagne,3400,Livres,2,,,
62,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Lizieres de drap,Espagne,570,Livres,"0,9",,,
63,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Manchetes brodées,Espagne,26,Paires,4,,,
64,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Marchandises melées,Espagne,,,,394,,
65,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Mercerie et quincaille,Espagne,59355,Livres,2,,,
66,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Nattes,Espagne,80,Paquets,"0,25",,,
67,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Orge,Espagne,1347000,Livres,"0,038",,,
68,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Papier peint,Espagne,8484,Livres,2,,,
69,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Peaux de mouton apretées,Espagne,1550,Nombre,"0,6",,,
70,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Peaux de veau corroyées,Espagne,1845,Douzaines,31,,,
71,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Peintures à l'huile,Espagne,600,Livres,"0,3",,,
72,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Pierres à faulx,Espagne,5500,Nombre,"0,2",,,
73,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Pierres à fuzil,Espagne,1312,Milliers,"1,75",,,
74,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Plumes à ecrire,Espagne,20,Livres,4,,,
75,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Poix,Espagne,1036650,Livres,"0,05",,,
76,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Poivre,Espagne,1420,Livres,"1,6",,,
77,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Porcelaine,Espagne,126,Livres,3,,,
78,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Poudre à poudrer,Espagne,1040,Livres,"0,3",,,
79,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Prunes,Espagne,382,Livres,"0,45",,,
80,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Quarts de nanantes,Espagne,4,Nombre,18,,,
81,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Raves,Espagne,62,Barriques,35,,,
82,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Registres,Espagne,20,Nombre,"4,5",,,
83,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Rogues,Espagne,1200,Livres,"0,35",,,
84,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Rubans de soye,Espagne,45,Livres,60,,,
85,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Savon,Espagne,35780,Livres,"0,4",,,
86,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Sucre brut,Espagne,2300,Livres,"0,2",,,
87,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,3,Salsepareille,Espagne,80,Livres,"2,25",,,
88,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Sucre terré,Espagne,256610,Livres,"0,35",,,
89,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Tavelle (passement),Espagne,535,Livres,10,,,En soye : 40 Livres la Livres/En fil : 10 livres la Livres
90,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Thé,Espagne,36,Livres,"1,6",,,
91,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile baptiste,Espagne,40,Livres,38,,,
92,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile cholet,Espagne,534631,Livres,4,,,
93,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile coutil,Espagne,370,Pièces,25,,,
94,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile de coton,Espagne,97,Pièces,40,,,
95,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile gingas,Espagne,2,Pièces,24,,,
96,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Toile peinte,Espagne,9482,Livres,2,,,
97,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Verres communs,Espagne,325,Livres,"1,2",,,
98,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Vestes de toile,Espagne,42,Nombre,"3,5",,,
99,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Vin de Bordeaux de ville,Espagne,"1,25",Bariques,90,,,
100,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Vinaigre,Espagne,13,Tonneaux,90,,,
101,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Bois d'Acajou,Flandre autrichienne,15,Madriers,20,,,
102,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Cacao,Flandre autrichienne,15323,Livres,"0,6",,,
103,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Caffé des isles,Flandre autrichienne,360060,Livres,"0,675",,,
104,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Chataignes,Flandre autrichienne,1673,Boisseaux,1,,,
105,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Corots,Flandre autrichienne,120,Pièces,"9,5",,,
106,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Coton en laine,Flandre autrichienne,19644,Livres,1,,,
107,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Eau de vie,Flandre autrichienne,2688,Veltes,"4,5",,,
108,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Garas,Flandre autrichienne,700,Pièces,16,,,
109,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Guingan,Flandre autrichienne,1212,Pièces,9,,,
110,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Huile d'olive,Flandre autrichienne,382,Livres,"0,6",,,
111,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Indigo,Flandre autrichienne,3426,Livres,"4,6",,,
112,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Marchandises melées,Flandre autrichienne,,,,336,,
113,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Mercerie,Flandre autrichienne,380,Livres,2,,,
114,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Miel,Flandre autrichienne,15778,Livres,"0,15",,,
115,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Poix,Flandre autrichienne,2720,Livres,"0,05",,,
116,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Poivre,Flandre autrichienne,252,Livres,"1,6",,,
117,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Prunes,Flandre autrichienne,1247,Livres,"0,45",,,
118,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,4,Pruneaux,Flandre autrichienne,16400,Livres,"0,1",,,
119,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Sel amoniac,Flandre autrichienne,34,Livres,"1,3",,,
120,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Sirop melasse,Flandre autrichienne,954050,Livres,"0,09",,,Prix unitaire en pourcentage
121,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Sucre brut,Flandre autrichienne,2452340,Livres,"0,2",,,
122,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Sucre terré,Flandre autrichienne,1394383,Livres,"0,35",,,
123,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Thé,Flandre autrichienne,4238,Livres,"1,6",,,
124,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Vin d'Amont,Flandre autrichienne,"608,25",Tonneaux,220,,,
125,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Vin de Champagne,Flandre autrichienne,64,Bouteilles,"1,75",,,
126,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Vin nantois,Flandre autrichienne,544,Tonneaux,130,,,
127,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Vinaigre,Flandre autrichienne,"6,25",Bariques,"22,5",,,
128,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Baffetas ,Hollande,400,Pièces,28,,,
129,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Bajutapeaux,Hollande,55,Pièces,"22,5",,,
130,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Bois d'Acajou,Hollande,101,Madriers,20,,,
131,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Bois de Gayac,Hollande,12000,Livres,"0,038",,,
132,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Bougie,Hollande,442,Livres,"2,1",,,
133,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Cacao,Hollande,6500,Livres,"0,6",,,
134,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Caffé des isles,Hollande,933744,Livres,"0,675",,,
135,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Chataignes,Hollande,421,Boisseaux,1,,,
136,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Cassialignea,Hollande,600,Livres,4,,,
137,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Confitures,Hollande,196,Livres,"1,2",,,
138,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Cornes de bœuf,Hollande,1000,pièces,"0,4",,,
139,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Coton en laine,Hollande,8092,Livres,1,,,
140,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Dégras,Hollande,30,Veltes,5,,,1 barrique de 30 veltes
141,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Drogueries,Hollande,100,Livres,2,,,
142,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Eau de vie,Hollande,564,Veltes,"4,5",,,
143,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Fruit à l'eau de vie,Hollande,30,Livres,1,,,
144,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Fruit à l'eau de vie,Hollande,12,Flacons,3,,,
145,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Galles,Hollande,800,Livres,1,,,
146,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Garas,Hollande,420,Pièces,16,,,
147,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Gingembre,Hollande,6590,Livres,"0,2",,,
148,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Guinée,Hollande,100,Pièces,24,,,
149,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Huile d'olive,Hollande,670,Livres,"0,6",,,
150,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Indienne,Hollande,42,Pièces,26,,,
151,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,5,Indigo,Hollande,27084,Livres,"4,6",,,
152,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,6,Librairie,Hollande,350,Livres,2,,,
153,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,6,Manchettes brodées,Hollande,12,Paires,4,,,
154,Anthony Rebours,AD44 C717 n°14,Local/Nantes/Nantes - Exports – 1768.csv,Local,1768,Exports,Nantes,6,Marchandises melées,Hollande,,,,134,,
