numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,2,Capillaire,Flandre Impériale,55,Livre,"0,75","41,25",0,
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,2,Cottonades,Flandre Impériale,40,Aune,"2,75",110,0,
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,2,Cuirs de bœuf en poil,Flandre Impériale,901,Nombre,6,5406,0,
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Cotton en laine,Flandre Impériale,19315,Livre,"0,7",13520,"0,5",Prix unitaire en pourcentage
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Drap noir,Flandre Impériale,6,Aune,15,90,0,
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Estamine,Flandre Impériale,80,Aune,3,240,0,
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Eau de vie,Flandre Impériale,3222,Barrique,35,"123241,5","-10471,5","Plus droits à 65 sous la barrique = 10471,50 livres"
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Fruits cuits,Flandre Impériale,300,Livre,"0,25",75,0,Prix unitaire en pourcentage
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Fayance en vaisselles,Flandre Impériale,57,Douzaine,4,228,0,
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Huile d'olives,Flandre Impériale,400,Livre,"0,7",280,0,Prix unitaire en pourcentage
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Indigo,Flandre Impériale,3268,Livre,"2,375","7761,5",0,
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Librairie,Flandre Impériale,200,Livre,2,400,0,
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Mouchoirs des Indes,Flandre Impériale,80,Pièce,20,1600,0,
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Noix,Flandre Impériale,90,Millier,1,90,0,
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pommes crues,Flandre Impériale,2,Quart,12,24,0,
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pruneaux de Ste Catherine,Flandre Impériale,2050,Livre,"0,3",615,0,Prix unitaire en pourcentage
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pruneaux d'amont,Flandre Impériale,1775,Livre,"0,04",71,0,Prix unitaire en pourcentage
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pekins à grandes fleurs,Flandre Impériale,22,Pièce,70,1540,0,
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pekins ,Flandre Impériale,17,Pièce,70,1190,0,
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Papier a écrire,Flandre Impériale,13000,Livre,"0,5",6500,0,
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Pierres à fusil,Flandre Impériale,2,Millier,7,14,0,
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Safran,Flandre Impériale,25,Livre,32,800,0,
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sel,Flandre Impériale,58,Charge,30,1740,0,
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sel,Flandre Impériale,61,Muid,22,1342,0,
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sucre en pain,Flandre Impériale,9825,Livre,"0,6",5895,0,Prix unitaire en pourcentage
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sucre terré,Flandre Impériale,85950,Livre,"0,305","28793,25","-2578,5",erreur de calcul
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sucre testes de forme,Flandre Impériale,50000,Livre,"0,22",11000,0,Prix unitaire en pourcentage
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sucre brut,Flandre Impériale,436750,Livre,"0,15","65512,5",0,Prix unitaire en pourcentage
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Sirop de sucre,Flandre Impériale,1140450,Livre,"0,05","57022,5",0,Prix unitaire en pourcentage
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Soirie,Flandre Impériale,20,Livre,40,800,0,
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Soye tanée,Flandre Impériale,1711,Livre,8,13688,0,
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Thé bou,Flandre Impériale,5740,Livre,"2,5",14350,0,
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Thé vert,Flandre Impériale,948,Livre,"2,3","2180,4",0,
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Thé cambou,Flandre Impériale,380,Livre,4,1520,0,
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Thé savalo,Flandre Impériale,236,Livre,5,1180,0,
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Thé divers,Flandre Impériale,700,Livre,3,2100,0,
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Toile de Bretagne,Flandre Impériale,1171,Livre,4,4684,0,
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Vin d'Espagne,Flandre Impériale,2,Tonneau,500,1000,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Vin de Bordeaux,Flandre Impériale,2,Tonneau,300,600,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Vin d'amont,Flandre Impériale,3030,Tonneau,150,454500,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Vin nantois,Flandre Impériale,496,Tonneau,60,30752,-992,Plus droits à 40 sous la barrique = 992 livres
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,3,Vinaigre,Flandre Impériale,34,Tonneau,60,2108,-68,Plus droits à 40 sous la barrique = 68 livres
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Alibanis,Hollande,1556,Pièce,18,28008,0,
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Arbres fruitiers,Hollande,,,0,12,-12,
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Bois rouge des Indes,Hollande,174500,Livre,"0,18",31410,0,Prix unitaire en pourcentage
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Bois de buis,Hollande,6300,Livre,"0,05",315,0,Prix unitaire en pourcentage
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Bafetas,Hollande,20,Pièce,18,360,0,
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Bazin des Indes,Hollande,637,Pièce,30,19110,0,
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Bazin des Indes,Hollande,50,Aune,3,150,0,
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Confiture,Hollande,870,Livre,"0,7",604,5,erreur de calcul
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Chocolat,Hollande,4,Livre,3,12,0,
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cacao,Hollande,130,Livre,"2,4",312,0,
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Caffé,Hollande,2831,Livre,3,8493,0,
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Chataignes,Hollande,960,Boisseau,"0,5",480,0,
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Chittes,Hollande,125,Pièce,30,3750,0,
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cazin bazar,Hollande,2,Pièce,35,70,0,
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cotonade,Hollande,230,Aune,"2,75","632,5",0,
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cotton en laine,Hollande,7800,Livre,"0,7",5460,0,Prix unitaire en pourcentage
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cinabre,Hollande,1900,Livre,4,7600,0,
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cabarets vernis,Hollande,260,Nombre,8,2080,0,
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Cornes de belliers,Hollande,1500,Livre,0,0,0,
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Damas des Indes,Hollande,474,Pièce,90,42660,0,
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Drogueries,Hollande,,,0,300,-300,
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Eau de vie,Hollande,1437,Barrique,55,83705,-4670,Plus droits de 65 sous la barrique = 4670 livres
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Eau de citronelle,Hollande,83,Bouteille,4,332,0,
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Eau de la Reyne de Hongrie,Hollande,25,Livre,3,75,0,
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Etoffes diverses des Indes,Hollande,1131,Pièce,60,67860,0,
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Etofes a carreaux,Hollande,36,Pièce,70,2520,0,
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Eventails de la Chine,Hollande,433,Nombre,5,2165,0,
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Esquine,Hollande,3300,Livre,"0,75",2475,0,
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fleurs artificielles ,Hollande,1,Caisse,10,10,0,Accolade entre la caisse et les boîtes
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fleurs artificielles ,Hollande,4,Boites,10,40,0,Accolade entre la caisse et les boîtes
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fayance en vaisselles,Hollande,41,Douzaine,4,164,0,
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fil de laton,Hollande,200,Livre,"0,25",50,0,Prix unitaire en pourcentage
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fer en barres,Hollande,1000,Livre,"0,14",140,0,Prix unitaire en pourcentage
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fruits cuits,Hollande,985,Livre,"0,2",197,0,Prix unitaire en pourcentage
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Fruits cruds,Hollande,18,Barrique,20,360,0,
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Gingembre,Hollande,3300,Livre,"0,2",660,0,Prix unitaire en pourcentage
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Gourgouran,Hollande,608,Pièce,70,42560,0,
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Guingan,Hollande,2871,Pièce,7,20097,0,
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,4,Guinée blanche,Hollande,29,Pièce,60,1740,0,
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Grisettes,Hollande,38,Pièce,55,2090,0,
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Galanga des Indes,Hollande,3000,Livre,1,3000,0,
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Gomme laque,Hollande,256325,Livre,"0,29","74334,25",0,Prix unitaire en pourcentage
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Gomme du Senegal,Hollande,154125,Livre,"0,5","77062,5",0,Prix unitaire en pourcentage
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Graine de moutarde,Hollande,25,Livre,"0,15","3,75",0,Prix unitaire en pourcentage
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Huitres marinées,Hollande,400,Baril,5,2000,0,
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Indigo,Hollande,105210,Livre,"2,375","249873,75",0,
144,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Jupes peintes,Hollande,4,Nombre,70,280,0,
145,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Liqueurs à boire,Hollande,50,Livre,"0,6",30,0,
146,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1731.csv,Local,1731,Exports,Nantes,5,Limeneas,Hollande,205,Pièce,18,3090,600,erreur de calcul
