numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
32,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Sel du Croisic,Angleterre,24,Muid,47,1128,0,
33,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Sel du Croisic,Angleterre,12,Muid,50,600,0,
34,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Savon,Angleterre,6075,Livre,"0,35",2106,"20,25",arrondi
35,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Soyerie,Angleterre,440,Livre,40,13600,4000,erreur de calcul
36,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Thé divers,Angleterre,57325,Livre,"4,8",238456,36704,erreur de calcul
37,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Toile de Bretagne,Angleterre,6118,Livre,4,0,24472,
38,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Toile a voile,Angleterre,1000,Livre,"0,2",200,0,Prix unitaire en pourcentage
39,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Tuffeaux,Angleterre,200,Nombre,"0,14",28,0,Prix unitaire en pourcentage
40,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vin nantois,Angleterre,12,Tonneau,140,1680,0,
41,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vin de Bordeaux,Angleterre,"10,25",Tonneau,300,3075,0,
42,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vin d'Amont,Angleterre,6,Tonneau,300,1800,0,
43,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vin de haut,Angleterre,5,Tonneau,300,1500,0,
44,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vin d'Anjou,Angleterre,"2,5",Tonneau,280,560,140,
45,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,1,Vinaigre,Angleterre,"8,5",Tonneau,110,910,25,
46,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Alibanis,Flandre Imperiale,80,Pièce,"11,25",0,900,
47,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Alegeas,Flandre Imperiale,4,Pièce,20,0,80,
48,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Bray sec,Flandre Imperiale,200,Livre,"0,048",0,"9,6",Prix unitaire en millier
49,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Bajutapau,Flandre Imperiale,7,Pièce,"27,25",0,"190,75",
50,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Chocolat,Flandre Imperiale,43,Livre,3,0,129,
51,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Chataignes,Flandre Imperiale,3377,Boisseau,"0,6",0,"2026,2",
52,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Caffé des Isles,Flandre Imperiale,5500,Livre,"0,525",0,"2887,5",
53,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Caffé de Bourbon,Flandre Imperiale,64400,Livre,"0,7",0,45080,
54,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Caffé de Moka,Flandre Imperiale,275,Livre,"1,9",0,"522,5",
55,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Casse,Flandre Imperiale,100,Livre,"0,1",0,10,Prix unitaire en pourcentage
56,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Cacao,Flandre Imperiale,1100,Livre,"1,75",0,1925,
57,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Curcuma,Flandre Imperiale,4700,Livre,"0,4",0,1880,Prix unitaire en pourcentage
58,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Chitte,Flandre Imperiale,116,Pièce,30,0,3480,
59,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Coutty,Flandre Imperiale,50,Livre,"0,8",0,40,
60,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Cottonnade,Flandre Imperiale,20,Livre,"3,2",0,64,
61,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Cotton en laine,Flandre Imperiale,1582,Livre,"0,9",0,"1423,8",Prix unitaire en pourcentage
62,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Cartes a jouer,Flandre Imperiale,150,Livre,"0,01",0,"1,5",Prix unitaire en pourcentage
63,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Cuirs secs en poil,Flandre Imperiale,4627,Nombre,"5,9",0,"27299,3",
64,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Chaises de paille,Flandre Imperiale,40,Nombre,1,0,40,
65,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Damas,Flandre Imperiale,145,Pièce,120,0,17400,
66,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Doutis,Flandre Imperiale,6,Pièce,25,0,150,
67,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Eau de vie,Flandre Imperiale,"2364,5",Barique,112,0,264824,Droits à 3 livres et 5 sous la barique
68,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Etamine de laine,Flandre Imperiale,296,Aune,2,0,592,
69,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Ecorce d'arbre,Flandre Imperiale,123,Pièce,"15,5",0,"1906,5",
70,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Elatchas,Flandre Imperiale,150,Pièce,"20,75",0,"3112,5",
71,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Fruit cuit,Flandre Imperiale,50,Livre,"0,3",0,15,Prix unitaire en pourcentage
72,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Fayance,Flandre Imperiale,4,Douzaine,4,0,16,
73,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Fer en barres,Flandre Imperiale,1025,Livre,"1,4",0,1435,Prix unitaire en millier
74,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Graine de jardin,Flandre Imperiale,50,Livre,2,0,100,
75,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Gomme arabique,Flandre Imperiale,1250,Livre,"0,35",0,"437,5",Prix unitaire en pourcentage
76,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Guinée,Flandre Imperiale,2,Pièce,17,0,34,
77,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Gourgouran,Flandre Imperiale,49,Pièce,"81,5",0,"3993,5",
78,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Huile d'olive,Flandre Imperiale,12900,Livre,"0,7",0,9030,Prix unitaire en pourcentage
79,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Indigo,Flandre Imperiale,4581,Livre,"3,85",0,"17636,85",
80,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Mouchoirs des Indes,Flandre Imperiale,1,Douzaine,25,0,25,
81,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Mouchoirs de Pontichery,Flandre Imperiale,390,Pièce,"21,5",0,8385,
82,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Mouchoirs de Pontichery,Flandre Imperiale,71,Nombre,"1,35",0,"95,85",
83,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Merrain Ganivelle,Flandre Imperiale,2500,Douelle,"0,07",0,175,Prix unitaire en millier
84,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Noix,Flandre Imperiale,8,Millier,"1,75",0,14,
85,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Pruneaux de Ste Catherine,Flandre Imperiale,550,Livre,"0,35",0,"192,5",Prix unitaire en pourcentage
86,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Pruneaux communs,Flandre Imperiale,825,Livre,"0,15",0,"123,75",Prix unitaire en pourcentage
87,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Patissoye,Flandre Imperiale,20,Pièce,"93,5",0,1870,
88,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Papier blanc,Flandre Imperiale,300,Livre,"0,6",0,180,Prix unitaire en pourcentage
89,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,2,Peaux de lapin en poil,Flandre Imperiale,1,Millier,60,0,60,
90,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Saffran,Flandre Imperiale,144,Livre,18,0,2592,
91,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sucre blanc,Flandre Imperiale,14450,Livre,"0,381",0,"5505,45",Prix unitaire en pourcentage
92,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sucre terré,Flandre Imperiale,169625,Livre,"0,269",0,"45586,72",Prix unitaire en pourcentage
93,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sucre tête,Flandre Imperiale,28350,Livre,"0,205",0,"5811,75",Prix unitaire en pourcentage
94,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sucre brut,Flandre Imperiale,539350,Livre,"0,188",0,"101128,13",Prix unitaire en pourcentage
95,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sirop de sucre,Flandre Imperiale,740125,Livre,"0,066",0,"48848,25",Prix unitaire en pourcentage
96,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sel,Flandre Imperiale,15,Muid,75,0,1125,
97,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Savon,Flandre Imperiale,2900,Livre,"0,35",0,1015,Prix unitaire en pourcentage
98,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Soyerie,Flandre Imperiale,4,Livre,40,0,160,
99,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Soyetamis,Flandre Imperiale,442,Livre,12,0,5304,
100,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Salemporis bleu,Flandre Imperiale,204,Pièce,15,0,3060,
101,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Stinkerque,Flandre Imperiale,10,Pièce,100,0,1000,
102,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Satin brodé,Flandre Imperiale,5,Pièce,150,0,750,
103,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Satin uni,Flandre Imperiale,29,Pièce,95,0,2755,
104,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Soucy,Flandre Imperiale,150,Pièce,29,0,4350,
105,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Souchay,Flandre Imperiale,40,Pièce,"26,5",0,1060,"une erreur du transcripteur original, lire: dissouchay"
106,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Sevagagis,Flandre Imperiale,8,Pièce,0,0,0,
107,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Thé divers,Flandre Imperiale,116350,Livre,"4,8",0,558480,
108,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Toille batiste,Flandre Imperiale,30,Livre,8,0,240,
109,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Toille de Bretagne,Flandre Imperiale,1588,Livre,4,0,6352,
110,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Toille peinte,Flandre Imperiale,386,Pièce,20,0,7720,
111,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Vin nantois,Flandre Imperiale,703,Tonneau,150,0,105450,Droits sur le vin et le vinaigre à 49 sous le tonneau
112,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Vin d'Amont,Flandre Imperiale,1300,Tonneau,280,0,364000,Droits sur le vin et le vinaigre à 49 sous le tonneau
113,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Vin de Bordeaux,Flandre Imperiale,2,Tonneau,300,0,600,Droits sur le vin et le vinaigre à 49 sous le tonneau
114,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Vinaigre,Flandre Imperiale,"2,5",Tonneau,110,0,275,Droits sur le vin et le vinaigre à 49 sous le tonneau
115,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Beurre,Hollande,11850,Livre,"0,28",3318,0,Prix unitaire en pourcentage
116,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Baffetas,Hollande,100,Pièce,15,1500,0,
117,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Bas de soye,Hollande,9,Paire,12,108,0,
118,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Bonnets de cotton,Hollande,4,Douzaine,10,40,0,
119,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Bois rouge,Hollande,417000,Livre,"0,18",75060,0,Prix unitaire en pourcentage
120,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Bois de Fernambourg,Hollande,2000,Livre,"0,3",600,0,Prix unitaire en pourcentage
121,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Bouchons de liège,Hollande,5,Millier,11,121,-66,erreur de calcul
122,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Chataignes,Hollande,2712,Boisseau,"0,6",1627,"0,2",
123,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Confitures,Hollande,150,Livre,"0,538",79,"1,63",Prix unitaire en pourcentage
124,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Chocolat,Hollande,100,Livre,"2,25",225,0,
125,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Caffé des Isles,Hollande,1551850,Livre,"0,525",814674,"47,25",
126,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Caffé de Bourbon,Hollande,4300,Livre,"0,7",20100,-17090,erreur de calcul
127,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Caffé de Moka,Hollande,30475,Livre,2,60950,0,
128,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Cardamomum,Hollande,3450,Livre,"3,5",12125,-50,
129,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Cotton fillé,Hollande,7050,Livre,"3,5",24675,0,
130,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Cotton en laine,Hollande,21225,Livre,"0,9",19102,"0,5",Prix unitaire en pourcentage
131,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Cottonnade,Hollande,14,Pièce,40,560,0,
132,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Caladaris,Hollande,224,Pièce,"21,5",5136,-320,erreur de calcul
133,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Circaka,Hollande,19,Pièce,53,1007,0,
134,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Chitte,Hollande,172,Pièce,36,6190,2,
135,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Damas,Hollande,320,Pièce,90,28800,0,
136,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Doutis,Hollande,140,Pièce,6,840,0,
137,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,3,Dissouchaye,Hollande,73,Pièce,"26,5",1934,"0,5",
138,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Eau de vie,Hollande,"179,5",Barique,112,20048,56,Droits à 3 livres et 5 sous la barique
139,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Etoffe de soye,Hollande,217,Livre,40,8680,0,
140,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Etamine de laine,Hollande,86,Aune,2,172,0,
141,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Ecorce d'arbre,Hollande,100,Pièce,"17,5",1750,0,
142,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Fruit cuit,Hollande,125,Livre,"0,3",16,"21,5",
143,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1739.csv,Local,1739,Exports,Nantes,4,Fichus,Hollande,250,Nombre,8,0,2000,Pas de prix total indiqué
