numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
18,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Armes blanches sabres,,48240,21440,Hollande,,en nombre,,,,,,,0
19,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Armes blanches sabres,,275,,Angleterre,,en nombre,,,,,,Pas de quantité indiquée,0
20,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Armes blanches sabres,,660,,Angleterre,,en nombre,,,,,,Pas de quantité indiquée,0
21,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Beurre salé,,23016,27400,Angleterre,,livres,356034,,,,,,0
22,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Beurre salé,,269388,320700,Angleterre,,livres,356034,,,,,,0
23,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Beurre salé,,49602,59050,Angleterre,,livres,356034,,,,,,0
24,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Beurre salé,,14028,16700,Angleterre,,livres,356034,,,,,,0
25,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Beurre salé,,26532,31586,Angleterre,,livres,,,,,,,0
26,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Beurre salé,,166017,197640,Normandie,,livres,166038,,,,,,0
27,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Beurre salé,,21,25,Normandie,,livres,166038,,,,,,0
28,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Beurre salé,,6552,7800,Normandie,,livres,,,,,,,0
29,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bierre,,225,3,Le Havre,,muids,585,,,,,,1
30,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bierre,,225,216,Le Havre,,pintes,585,,,,,,2
31,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bierre,,360,6,Le Havre,,muids,585,,,,,,0
32,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bierre,,4099,60,Angleterre,,muids,7854,,,,,,1
33,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bierre,,4099,80,Angleterre,,pintes,7854,,,,,,2
34,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bierre,,3755,55,Angleterre,,muids,7854,,,,,,1
35,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bierre,,3755,64,Angleterre,,pintes,7854,,,,,,2
36,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bierre,,1553,22,Angleterre,,muids,,,,,,,1
37,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bierre,,1553,242,Angleterre,,pintes,,,,,,,2
38,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bijouterie,,18400,,Paris,,,33010,,,,,Pas de quantité indiquée,0
39,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bijouterie,,14360,,Paris,,,33010,,,,,Pas de quantité indiquée,0
40,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bijouterie,,250,,Paris,,,33010,,,,,Pas de quantité indiquée,0
41,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bijouterie,,2630,,Angleterre,,,,,,,,,0
42,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Biscuit,,15962,69400,Honfleur,,livres,48185,,,,,,0
43,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Biscuit,,19251,83700,Honfleur,,livres,48185,,,,,,0
44,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Biscuit,,9660,42000,Honfleur,,livres,48185,,,,,,0
45,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Biscuit,,3312,14400,Honfleur,,livres,48185,,,,,,0
46,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Biscuit,,72611,315700,Honfleur,,livres,,,,,,,0
47,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bœuf salé,,130317,355410,Angleterre,,livres,834999,,,,,,0
48,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bœuf salé,,643269,1754370,Angleterre,,livres,834999,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bœuf salé,,55671,151830,Angleterre,,livres,834999,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bœuf salé,,5742,15660,Angleterre,,livres,834999,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bœuf salé,,46068,125640,Angleterre,,livres,,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bœuf salé,,2405,6660,Etats-Unis,,livres,,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Lard salé,,1440,4235,Dunkerque,,livres,2953,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Lard salé,,1513,4450,Dunkerque,,livres,2953,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Lard salé,,68,200,Dunkerque,,livres,,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Lard salé,,5270,15500,Etats-Unis,,livres,,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Lard salé,,73270,215500,Angleterre,,livres,168784,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Lard salé,,64107,188550,Angleterre,,livres,168784,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Lard salé,,4071,11975,Angleterre,,livres,168784,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Lard salé,,27336,80400,Angleterre,,livres,168784,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Lard salé,,21189,62320,Angleterre,,livres,,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Jambon,,820,1025,Bayonne,,livres,1644,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Jambon,,480,600,Bayonne,,livres,1644,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Jambon,,344,430,Bayonne,,livres,1644,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Jambon,,1206,1508,Bayonne,,livres,,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Jambon,,3047,3585,Cherbourg,,livres,7471,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Jambon,,3319,3905,Cherbourg,,livres,7471,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Jambon,,1105,1300,Cherbourg,,livres,7471,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Cuisses d'oyes et autres chairs salées divers,,967,,,,,2702,,,,,Pas de quantité indiquée,0
70,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Cuisses d'oyes et autres chairs salées divers,,793,,,,,2702,,,,,Pas de quantité indiquée,0
71,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Cuisses d'oyes et autres chairs salées divers,,942,,,,,2702,,,,,Pas de quantité indiquée,0
72,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Cuisses d'oyes et autres chairs salées divers,,1530,,,,,,,,,,Pas de quantité indiquée,0
73,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bois en cercles,,25500,6000,Normandie,,paquets,39163,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bois en cercles,,7289,1715,Normandie,,paquets,39163,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bois en cercles,,4037,950,Normandie,,paquets,39163,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bois en cercles,,2337,550,Normandie,,paquets,39163,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bois ozier,,2595,865,Normandie,,bottes,3942,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bois ozier,,1347,449,Normandie,,bottes,3942,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bois de sapin en planches,,7848,4360,Norvège,,bottes,11376,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bois de sapin en planches,,2808,1560,Norvège,,bottes,11376,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bois de sapin en planches,,720,400,Norvège,,bottes,11376,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bonneterie de coton,,2643,,Angleterre,,,,,,,,Pas de quantité indiquée,0
83,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bonneterie de coton,,1600,,Angleterre,,,,,,,,Pas de quantité indiquée,0
84,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bonneterie de fil,,44832,,Bretagne,,,85286,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bonneterie de fil,,34608,,Bretagne,,,85286,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bonneterie de fil,,4896,,Bretagne,,,85286,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bonneterie de fil,,950,,Bretagne,,,85286,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bonneterie de fil,,3168,,Bretagne,,,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bonneterie de soye,,2244,"3,5",Paris,,livres,2853,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bonneterie de soye,,2244,226,Paris,,paires,2853,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bonneterie de soye,,54,6,Paris,,paires,2853,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,29,Bonneterie de soye,,270,"4,5",Paris,,livres,2853,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bonneterie de soye,,285,"4,75",Paris,,livres,2853,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bonneterie de soye,,120,2,Paris,,livres,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bonneterie de soye,,324,36,Lyon,,paires,,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Bonneterie de laine,,2880,,Abbeville,,,,,,,,Pas de quantité indiquée,0
97,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bonneterie de laine,,500,,Abbeville,,,,,,,,Pas de quantité indiquée,0
98,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bray et goudron,,300,4500,Suède,,livres,,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bray et goudron,,818,10400,Suède,,livres,,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,29,Bray sec,,3043,20290,Bayonne,,livres,3643,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Bray sec,,600,4000,Bayonne,,livres,3643,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Bray sec,,5100,34000,Bayonne,,livres,,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,29,Caffé,,2040,1700,Isles françaises,,livres,,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,29,Caractères d'imprimerie,,2400,800,Paris,,livres,2860,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,29,Caractères d'imprimerie,,460,370,Paris,,livres,2860,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Cordes à carder le coton,,890,328,Angleterre,,paires,,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Caves et canevette de 6 flacons,,19932,3322,Hollande,,en nombre,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Chapeaux de castor,,1440,72,Paris,,en nombre,,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Chapeaux 1/2 castor,,15216,1268,Paris,,en nombre,38040,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Chapeaux 1/2 castor,,16224,1352,Paris,,en nombre,38040,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,30,Chapeaux 1/2 castor,,6600,550,Paris,,en nombre,38040,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Chapeaux 1/2 castor,,2100,150,Lyon,,en nombre,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Chapeaux poil et laine,,630,105,Paris,,en nombre,5586,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Chapeaux poil et laine,,4956,826,Paris,,en nombre,5586,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Chapeaux communs,,6020,1204,Vitré,,en nombre,,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Chapeaux communs,,3900,650,Lisieux,,en nombre,5700,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Chapeaux communs,,1800,300,Lisieux,,en nombre,5700,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Chapeaux à nègres,,408,144,St Malo,,en nombre,3417,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Chapeaux à nègres,,3009,1063,St Malo,,en nombre,3417,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Chapeaux à nègres,,3519,1206,Normandie,,en nombre,,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Chapeaux à nègres,,1781,804,Normandie,,en nombre,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Charbon de terre,,5773,301200,Angleterre,,livres,9924,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Charbon de terre,,2300,120000,Angleterre,,livres,9924,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,30,Charbon de terre,,1679,87600,Angleterre,,livres,9924,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Charbon de terre,,172,9000,Angleterre,,livres,9924,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Charbon de terre,,7233,377400,Angleterre,,livres,,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Chaux,,2936,,Angleterre,,,,,,,,Pas de quantité indiquée,0
128,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Chevaux,,800,8,Angleterre,,en nombre,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cidre,,1285,32,Normandie,,muids,2121,,,,,,1
130,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cidre,,1285,36,Normandie,,pintes,2121,,,,,,2
131,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Cidre,,656,16,Normandie,,muids,2121,,,,,,1
132,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Cidre,,656,120,Normandie,,pintes,2121,,,,,,2
133,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,30,Cidre,,180,"4,5",Normandie,,muids,2121,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cire en bougie,,13450,5380,Mans,,livres,,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cire en bougie,,1250,500,Rouen,,livres,,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cire en bougie,,840,280,Paris,,livres,,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cire en pain,,1350,600,Rouen,,livres,,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Confiture,,3377,1930,Rouen,,livres,3464,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Confiture,,87,50,Rouen,,livres,3464,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Corail ouvré,,18717,196,Marseille,,livres,,,,,,,1
141,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Corail ouvré,,18717,9,Marseille,,onces,,,,,,,2
142,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Cordages,,10130,14472,Russie,,livres,,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Cordages,,560,560,Angleterre,,livres,,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Cordages,,2650,5753,Le Havre,,livres,,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Cordages,,9300,18600,Dieppe,,livres,,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Corde ficelle,,300,500,Le Havre,,livres,,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Coton filé,,1700,150,Angleterre,,livres,,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Coutellerie commune ,,390,,Angleterre,,,860,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Coutellerie commune ,,150,,Angleterre,,,860,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Coutellerie commune ,,320,,Angleterre,,,860,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Coutellerie commune ,,500,,Angleterre,,,,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Coutellerie de traite,,13358,,Hollande,,,,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Couverture de coton,,2722,107,Rouen,,en nombre,,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Couverture de laine,,2400,140,Angleterre,,en nombre,,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Couverture de laine,,1850,160,Angleterre,,en nombre,,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Couverture de laine,,360,12,Darnetal,,en nombre,,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Couverture de laine,,1200,120,Rouen,,en nombre,,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Couverture à nègres,,520,100,Bordeaux,,en nombre,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Couverture à nègres,,350,144,Rouen,,en nombre,,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Couverture à nègres,,1547,510,Angleterre,,en nombre,,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Couverture à nègres,,1836,612,Lisieux,,en nombre,,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,30,Couverture à nègres,,600,200,Lisieux,,en nombre,,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Crin frise,,600,600,Russie,,livres,2500,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Crin frise,,1700,1700,Russie,,livres,2500,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,30,Crin frise,,200,200,Russie,,livres,2500,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,30,Crin frise,,2600,2600,Le Havre,,livres,4200,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Crin frise,,1000,1000,Le Havre,,livres,4200,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,30,Crin frise,,600,600,Le Havre,,livres,4200,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,30,Cuir de bœufs corroyés,,1540,77,Paris,,en nombre,,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,31,Cuivre en batterie,,10815,5150,Hollande,,livres,,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,31,Cuivre en batterie,,7560,3360,Angleterre,,livres,,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,31,Cuivre en batterie,,1200,400,Paris,,livres,,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,31,Cuivre en planches et feuilles,,4370,2300,Angleterre,,livres,6612,,,,,,0
174,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,31,Cuivre en planches et feuilles,,2242,1180,Angleterre,,livres,6612,,,,,,0
175,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,31,Cuivre en planches et feuilles,,49286,25940,Angleterre,,livres,,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,31,Cuivre en planches et feuilles,,4180,2200,Romilly,,livres,5917,,,,,,0
