numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
51,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,18,Biscuit,,115,500,Bretagne,,livres,38971,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Biscuit,,83717,363973,Bretagne,,livres,,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois Merrain,,51825,172750,Anjou,,en nombre,53625,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bois Merrain,,1800,6000,Anjou,,en nombre,53625,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Bois Merrain,,1200,4000,Anjou,,en nombre,,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois feuillard,,227333,7008,Anjou,,fournitures,250529,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bois feuillard,,13350,373,Anjou,,fournitures,250529,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,18,Bois feuillard,,9702,294,Anjou,,fournitures,250529,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,18,Bois feuillard,,144,4,Anjou,,fournitures,250529,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Bois feuillard,,1908,53,Anjou,,fournitures,,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois de charpente,,3675,,,,,,,,,,Pas de quantité indiquée,0
62,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois de chêne en lattes,,167,8350,,,en nombre,,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois d'ozier,,10148,259,Bretagne,,fournitures,11004,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bois d'ozier,,856,23,Bretagne,,fournitures,11004,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bois de sapin en planches,,11830,9100,Étranger,,en nombre,12623,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bois de sapin en planches,,793,610,Étranger,,en nombre,12623,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Bois de sapin en planches,,1307,1082,Étranger,,en nombre,,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bonneterie de fil,,1870,187,Touraine,,livres,,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bas de fil,,31392,654,Bretagne,,douzaines,33312,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bas de fil,,1920,40,Bretagne,,douzaines,33312,,,,,,0
71,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bonneterie de laine fine,,3000,200,Isle de France,,livres,,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Bonet de grosse laine,,22430,2243,Étranger,,douzaines,,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,18,Bas de soye,,2132,29,Languedoc,,douzaines,,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bas de soye,,14940,1245,Isle de France,,paires,,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bas de soye,,750,75,Lyonnais,,paires,2190,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,18,Bas de soye,,1440,144,Lyonnais,,paires,2190,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Bray gras et goudron,,1440,18720,Étranger,,livres,1860,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,18,Bray gras et goudron,,420,5460,Étranger,,livres,1860,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Bray gras et goudron,,1000,13000,Étranger,,livres,,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,18,Brasserie,,70,885,Bretagne,,livres,,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,18,Caffé,,3410,3100,Isle de France,,livres,,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Caves de 6 flacons,,33858,5643,Étranger,,en nombre,,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Caves de 6 flacons,,27440,3920,Bretagne,,en nombre,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cauris,,501691,334461,Indes,,livres,,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cartes à jouer,,2057,1143,Touraine,,sizains,,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chairs salées diverses,,2329,,,,,,,,,,Pas de quantité indiquée,0
87,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chairs salées diverses,,1134,,,,,,,,,,Pas de quantité indiquée,0
88,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Bœuf salé,,69292,247472,Étranger,,livres,92400,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Bœuf salé,,17519,62569,Étranger,,livres,92400,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Bœuf salé,,5337,19061,Étranger,,livres,92400,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Bœuf salé,,252,900,Étranger,,livres,92400,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Bœuf salé,,61985,221374,Étranger,,livres,,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Bœuf salé,,3215,9214,Bretagne,,livres,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Bœuf salé,,1732,4950,Bretagne,,livres,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Bœuf salé,,2502,7150,Guyenne,,livres,,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Bœuf salé,,10342,29550,Guyenne,,livres,,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Jambon fumé,,3857,5934,Bretagne,,livres,4279,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Jambon fumé,,422,650,Bretagne,,livres,4279,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Jambon fumé,,195,300,Bretagne,,livres,,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Jambon fumé,,5886,8408,Pays des basques,,livres,7770,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Jambon fumé,,1470,2100,Pays des basques,,livres,7770,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Jambon fumé,,414,591,Pays des basques,,livres,7770,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Jambon fumé,,315,450,Pays des basques,,livres,,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Langues fourées,,547,730,Bretagne,,livres,,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Lard salé,,19776,56504,Étranger,,livres,33951,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Lard salé,,14175,40500,Étranger,,livres,33951,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Lard salé,,15354,43868,Étranger,,livres,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Lard salé,,3871,9678,Guyenne,,livres,,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Lard salé,,15779,37570,Bretagne,,livres,21176,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Lard salé,,1008,2400,Bretagne,,livres,21176,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Lard salé,,4389,10450,Bretagne,,livres,21176,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Lard salé,,5284,12580,Bretagne,,livres,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Lard à larder,,2582,3227,Bretagne,,livres,,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Lard à larder,,144,180,Bretagne,,livres,,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Petit salé,,26781,55794,Bretagne,,livres,27923,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Petit salé,,278,580,Bretagne,,livres,27923,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Petit salé,,864,1800,Bretagne,,livres,27923,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Petit salé,,5014,10503,Bretagne,,livres,,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chapeaux de laines pour nègres,,17539,974,Bretagne,,douzaines,24205,,,,,,1
120,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chapeaux de laines pour nègres,,17539,5,Bretagne,,en nombre,24205,,,,,,2
121,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Chapeaux de laines pour nègres,,5706,317,Bretagne,,douzaines,24205,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Chapeaux de laines pour nègres,,195,10,Bretagne,,douzaines,24205,,,,,,1
123,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Chapeaux de laines pour nègres,,195,10,Bretagne,,en nombre,24205,,,,,,2
124,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Chapeaux de laines pour nègres,,765,42,Bretagne,,douzaines,24205,,,,,,1
125,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Chapeaux de laines pour nègres,,765,6,Bretagne,,en nombre,24205,,,,,,2
126,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de laines pour nègres,,23772,1320,Bretagne,,douzaines,,,,,,,1
127,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de laines pour nègres,,23772,8,Bretagne,,en nombre,,,,,,,2
128,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chapeaux de poil et laine,,10908,151,Bretagne,,douzaines,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de poil et laine,,100,10,Bretagne,,en nombre,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chapeaux de poil et laine,,18816,2352,Isle de France,,en nombre,,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de poil et laine,,104,13,Isle de France,,en nombre,,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chapeaux de demi-castor,,8400,560,Lyonnais,,en nombre,8580,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Chapeaux de demi-castor,,180,12,Lyonnais,,en nombre,8580,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de demi-castor,,450,30,Lyonnais,,en nombre,,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chapeaux de demi-castor bords en or,,504,14,Isle de France,,en nombre,,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Charbon de terre,,6502,433500,Bretagne,,livres,7259,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Charbon de terre,,757,50500,Bretagne,,livres,7259,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Charbon de terre,,330,22000,Bretagne,,livres,,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Charbon de terre,,3945,263000,Anjou,,livres,4777,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,19,Charbon de terre,,607,40500,Anjou,,livres,4777,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Charbon de terre,,225,15000,Anjou,,livres,4777,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Chaux éteinte,,33358,7413,Anjou,,barriques,33781,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Chaux éteinte,,288,64,Anjou,,barriques,33781,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Chaux éteinte,,135,30,Anjou,,barriques,33781,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Chaux éteinte,,288,64,Anjou,,barriques,,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cire en bougie,,17365,6315,Mans,,livres,19358,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Cire en bougie,,1993,725,Mans,,livres,19358,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cire en bougie,,709,258,Mans,,livres,,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cire en bougie,,11975,6790,Bretagne,,livres,,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cire en bougie,,250,100,Bretagne,,livres,,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cire en bougie,,534,178,Isle de France,,livres,,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cire en bougie,,995,362,Anjou,,livres,,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cire en bougie,,247,90,Anjou,,livres,,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Confitures liquides,,7244,5174,Bretagne,,livres,7447,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Confitures liquides,,203,145,Bretagne,,livres,7447,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Confitures liquides,,778,556,Bretagne,,livres,,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Corail en filières,,14200,43,Indes,,livres,,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cordages blancs,,3300,6600,Bretagne,,livres,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cordages blancs,,500,1000,Bretagne,,livres,,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cordages goudronnés,,5170,11490,,,livres,,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cordages goudronnés,,2380,5290,,,livres,,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Coutellerie diverse,,3875,775,Isle de France,,livres,,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Couteaux à manches de bois,,67880,17411,Étranger,,douzaines,,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Couvertures grosses de laine,,6468,539,Bretagne,,en nombre,,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Couvertures grosses de laine,,2250,150,Champagne,,en nombre,,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Crin préparé,,2250,1250,Bretagne,,livres,2788,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Crin préparé,,538,299,Bretagne,,livres,2788,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cuirs de bœufs tannés,,1148,820,,,livres,9771,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,19,Cuirs de bœufs tannés,,8483,6059,,,livres,9771,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,19,Cuirs de bœufs tannés,,140,100,,,livres,9771,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,19,Cuivre en feuilles et en planche,,1012,750,Étranger,,livres,,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cuivre en feuilles et en planche,,1573,2124,Étranger,,livres,,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,19,Cuivre en barettes,,1057,705,Étranger,,livres,,,,,,,0
174,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Cuivre en batterie de cuisine,,5479,3131,Bretagne,,livres,5986,,,,,,0
