record_id;source_portic_fr;commodity_standardized_fr;commodity_standardized_en;nb_occurences_source;category_portic_fr;nb_commodity_id
00001565;Travaux du havre;Service du port;Harbor service;3;Action (hors pêche);1
00001565;Travaux de la rade;Service du port;Harbor service;153;Action (hors pêche);1
00001604;Poste royale;Poste royale;Royal post service;1;Action (hors pêche);1
00001604;Pour le service du Roy [Poste royale];Poste royale;Royal post service;13;Action (hors pêche);1
00001609;Service de gardecote;Gardecôte;Coastguard;3;Action (hors pêche);1
00001622;Finir son déchargement;Finir le déchargement;To complete unloading;1;Action (hors pêche);1
00001623;Finir son desarmement;Finir le désarmement;To complete laying up the ship;1;Action (hors pêche);1
00001623;Finir son désarmement;Finir le désarmement;To complete laying up the ship;1;Action (hors pêche);1
00001679;Service du roi;Service royale;Royal service;4;Action (hors pêche);1
00001686;Travaux de la rade du roi;Service royale de la rade;Royal Harbour service;5;Action (hors pêche);1
00001704;En caravane;En caravane;Tramping (Mediterranean);15;Action (hors pêche);1
00000001;cordouens;Cordouan;Corduane leather;1;Autres et divers;1
00000001;Corduans;Cordouan;Corduane leather;1;Autres et divers;1
00000001;Cordouan;Cordouan;Corduane leather;2;Autres et divers;1
00000001;cordouan;Cordouan;Corduane leather;3;Autres et divers;1
00000001;Cordouans;Cordouan;Corduane leather;3;Autres et divers;1
00000011;Divers effets et matériel de ménage;Effets de maison;Household goods;1;Autres et divers;1
00000011;Ménage;Effets de maison;Household goods;1;Autres et divers;1
00000011;Divers effets;Effets de maison;Household goods;2;Autres et divers;2
00000011;effets de maison;Effets de maison;Household goods;2;Autres et divers;1
00000011;Divers objets de menage;Effets de maison;Household goods;4;Autres et divers;1
00000013;agobilles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Agobilles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;autres;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;autres [marchandises];Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Autres [marchandises];Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Autres effets;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Autres marchandises de retour;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;autres marels;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;balles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Cargaison;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Denrées;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;différentes marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;divers articles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;diverses agobilles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;diverses denrées;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Diverses marchandises sèches;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;etc.;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Le reste de chargement;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Le reste de son chargement;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Machesie;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandises de foire;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Marchandises de foire;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Marchandises de l' inde;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Marchandises de l' Inde;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandises de Marseille;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandises de retour;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandises diverses;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandises provenant d' avarie de navire;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Marchandises susceptibles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Marchandiss;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;marchandses;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;moresque;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Pacotille;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Pacotilles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;petit reste de marchandise;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;petits articles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Pluieurs marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Quelques machandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Quelques marchandises de la vente;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Quelques marchandises de retour;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Quelques pacotilles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;queques marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restant de cargaison;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restant de chargement;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;restant de marchandise;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restant de marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;restant de sa cargaison;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restant de ses marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restant de son cargaison;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;restant de son chargement pris à Cette;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;restant de son chargement qu’il a apporté ici;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;reste de marchandise;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;reste de marchandises des isles;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;reste du chargement;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Restes de marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Sa cargaison;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;son reste de Marchandises;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;Surplus de son chargement;Divers, assortiment;Sundries;1;Autres et divers;1
00000013;autres effets;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;balloteries;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;Differentes marchandises;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;marchandises de retour de la foire;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;Marchandises des Indes;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;restant de son chargement;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;Reste de sa cargaison;Divers, assortiment;Sundries;2;Autres et divers;1
00000013;son reste [de cargaison];Divers, assortiment;Sundries;2;Autres et divers;1
00000013;autres articles;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;avec son reste [reste de marchandises];Divers, assortiment;Sundries;3;Autres et divers;1
00000013;Divers;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;machandises;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;Marchandise;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;Marchandises de retour;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;Plusieurs marchandises;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;Reste du chargement;Divers, assortiment;Sundries;3;Autres et divers;1
00000013;son reste [de marchandises];Divers, assortiment;Sundries;3;Autres et divers;1
00000013;divers effets;Divers, assortiment;Sundries;4;Autres et divers;1
00000013;Restant de sa cargaison;Divers, assortiment;Sundries;4;Autres et divers;1
00000013;Diverses Marchandises permises;Divers, assortiment;Sundries;5;Autres et divers;1
00000013;Autres Marchandises;Divers, assortiment;Sundries;6;Autres et divers;1
00000013;Ballots;Divers, assortiment;Sundries;6;Autres et divers;1
00000013;marchandise;Divers, assortiment;Sundries;6;Autres et divers;2
00000013;pacotille;Divers, assortiment;Sundries;6;Autres et divers;1
00000013;cargaison;Divers, assortiment;Sundries;8;Autres et divers;1
00000013;Reste de marchandise;Divers, assortiment;Sundries;8;Autres et divers;1
00000013;Restant de son chargement;Divers, assortiment;Sundries;9;Autres et divers;1
00000013;pacotilles;Divers, assortiment;Sundries;12;Autres et divers;1
00000013;Balloteries;Divers, assortiment;Sundries;13;Autres et divers;1
00000013;Différentes Marchandises;Divers, assortiment;Sundries;16;Autres et divers;1
00000013;diverses marchandises;Divers, assortiment;Sundries;18;Autres et divers;2
00000013;Reste de cargaison;Divers, assortiment;Sundries;21;Autres et divers;1
00000013;Différentes marchandises;Divers, assortiment;Sundries;23;Autres et divers;1
00000013;Autre (etc);Divers, assortiment;Sundries;26;Autres et divers;1
00000013;Reste de marchandises;Divers, assortiment;Sundries;26;Autres et divers;1
00000013;Autre (etc.);Divers, assortiment;Sundries;29;Autres et divers;1
00000013;Balloterie;Divers, assortiment;Sundries;50;Autres et divers;1
00000013;Marchandises diverses;Divers, assortiment;Sundries;61;Autres et divers;2
00000013;Diverses Marchandises;Divers, assortiment;Sundries;80;Autres et divers;1
00000013;autres marchandises;Divers, assortiment;Sundries;88;Autres et divers;1
00000013;Diverses marchandises;Divers, assortiment;Sundries;108;Autres et divers;1
00000013;Reste de son chargement;Divers, assortiment;Sundries;182;Autres et divers;1
00000013;Autres marchandises;Divers, assortiment;Sundries;425;Autres et divers;1
00000013;Autres;Divers, assortiment;Sundries;446;Autres et divers;1
00000013;Etc.;Divers, assortiment;Sundries;881;Autres et divers;1
00000013;marchandises;Divers, assortiment;Sundries;2 270;Autres et divers;3
00000013;Marchandises;Divers, assortiment;Sundries;2 545;Autres et divers;2
00000014;Cordouans en lest;Cuir;Leather;1;Autres et divers;1
00000014;cuir en lest;Cuir;Leather;1;Autres et divers;1
00000014;Cuirs de buffles en lest;Cuir;Leather;1;Autres et divers;1
00000014;Lest de cuirs;Cuir;Leather;1;Autres et divers;1
00000014;Têtes de cuirs;Cuir;Leather;1;Autres et divers;1
00000014;Cuir en lest;Cuir;Leather;2;Autres et divers;1
00000014;Cuir;Cuir;Leather;4;Autres et divers;1
00000014;Cuirs en lest;Cuir;Leather;6;Autres et divers;1
00000014;cuirs en lest;Cuir;Leather;31;Autres et divers;1
00000014;Cuirs;Cuir;Leather;50;Autres et divers;1
00000014;cuirs;Cuir;Leather;55;Autres et divers;1
00000018;Cochons;Cochons;Pig;1;Autres et divers;1
00000018;Porcs;Cochons;Pig;1;Autres et divers;1
00000034;Lesté en poudre;Poudre;Powder;1;Autres et divers;1
00000034;poudres;Poudre;Powder;1;Autres et divers;1
00000034;poudre;Poudre;Powder;3;Autres et divers;1
00000039;Others;Autre;Other;2;Autres et divers;1
00000052;Porcelaine;Porcelaine;Porcelain;18;Autres et divers;1
00000057;Moutons vivants;Mouton;Sheep;1;Autres et divers;1
00000057;Moutons;Mouton;Sheep;7;Autres et divers;1
00000091;hardes des passagers;Bagages des passagers;Passengers'  belongings;2;Autres et divers;1
00000116;poudre a poudrier;Poudre à poudrer;Hair powder;1;Autres et divers;1
00000139;grabeau de cire;Cire;Wax;1;Autres et divers;1
00000139;Cires;Cire;Wax;6;Autres et divers;1
00000139;cires;Cire;Wax;15;Autres et divers;1
00000139;cire;Cire;Wax;80;Autres et divers;1
00000139;Cire;Cire;Wax;99;Autres et divers;1
00000146;Bougie;Chandelle;Candle;1;Autres et divers;1
00000146;Bougies;Chandelle;Candle;1;Autres et divers;1
00000146;chandelle;Chandelle;Candle;1;Autres et divers;1
00000146;chandelles;Chandelle;Candle;2;Autres et divers;1
00000146;Chandelle;Chandelle;Candle;3;Autres et divers;1
00000146;Chandelles;Chandelle;Candle;97;Autres et divers;1
00000151;Meuble;Meubles;Furniture;2;Autres et divers;1
00000151;meubles de maison;Meubles;Furniture;2;Autres et divers;1
00000151;meubles;Meubles;Furniture;6;Autres et divers;1
00000151;Meubles;Meubles;Furniture;10;Autres et divers;1
00000158;divers effets militaires;Effets militaires;Implements (military);1;Autres et divers;1
00000158;effets d' artillerie;Effets militaires;Implements (military);1;Autres et divers;1
00000158;effets de la 11e 1/2 brigade d' infanterie;Effets militaires;Implements (military);1;Autres et divers;1
00000158;Effets du régiment de l' Isle de France;Effets militaires;Implements (military);1;Autres et divers;1
00000158;effets militaires;Effets militaires;Implements (military);3;Autres et divers;1
00000165;espart et autres esparteries;Sparterie, espart;Esparto goods;1;Autres et divers;1
00000165;esparteries;Sparterie, espart;Esparto goods;1;Autres et divers;1
00000165;sparteries;Sparterie, espart;Esparto goods;1;Autres et divers;1
00000165;esparterie;Sparterie, espart;Esparto goods;2;Autres et divers;1
00000165;Esparteries;Sparterie, espart;Esparto goods;2;Autres et divers;1
00000165;Espars;Sparterie, espart;Esparto goods;4;Autres et divers;1
00000165;Esparts;Sparterie, espart;Esparto goods;4;Autres et divers;1
00000165;esparts;Sparterie, espart;Esparto goods;14;Autres et divers;1
00000165;Espart;Sparterie, espart;Esparto goods;123;Autres et divers;1
00000165;espart;Sparterie, espart;Esparto goods;176;Autres et divers;1
00000169;Caisses;Caisse;Box;2;Autres et divers;1
00000182;balai;Balai;Broom;1;Autres et divers;1
00000182;Balets;Balai;Broom;1;Autres et divers;1
00000182;ballet;Balai;Broom;1;Autres et divers;1
00000182;Ballets;Balai;Broom;1;Autres et divers;1
00000182;balets;Balai;Broom;3;Autres et divers;1
00000182;ballets;Balai;Broom;3;Autres et divers;1
00000182;Balais;Balai;Broom;6;Autres et divers;1
00000182;balais;Balai;Broom;9;Autres et divers;1
00000182;Balais de Livourne;Balai;Broom;15;Autres et divers;1
00000184;Peaux vertes;Peau;Skin;1;Autres et divers;1
00000186;vache;Vache;Cow;1;Autres et divers;1
00000186;Vaches vivantes;Vache;Cow;1;Autres et divers;1
00000186;vaches;Vache;Cow;2;Autres et divers;1
00000186;Vaches;Vache;Cow;6;Autres et divers;1
00000189;bœuf;Boeuf;Ox;1;Autres et divers;1
00000189;Bœufs;Boeuf;Ox;5;Autres et divers;1
00000189;Boeuf;Boeuf;Ox;128;Autres et divers;2
00000192;Maroquins;Maroquin;Morroco leather;1;Autres et divers;1
00000192;Marroquin;Maroquin;Morroco leather;1;Autres et divers;1
00000204;corbeille;Panier;Basket;1;Autres et divers;1
00000204;coufins;Panier;Basket;1;Autres et divers;1
00000204;panier;Panier;Basket;1;Autres et divers;1
00000204;Panier;Panier;Basket;1;Autres et divers;1
00000204;Paniers;Panier;Basket;1;Autres et divers;1
00000216;Cuirs en poil;Cuirs en poil;Rawhides;2;Autres et divers;1
00000216;cuirs en poils;Cuirs en poil;Rawhides;2;Autres et divers;1
00000216;cuirs en poil;Cuirs en poil;Rawhides;3;Autres et divers;1
00000241;terre;Terre;Earth;2;Autres et divers;1
00000241;Terre;Terre;Earth;2;Autres et divers;1
00000242;Barils;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Bariques vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Barriques [vides];Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Barriques vuides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;feutaille [futaille];Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Futaille vuide;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;futailles vide;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Futs;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Fûts de Nantes;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Fûts merrains;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Futs Vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Lest en futailles vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;reste de futailles;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;reste en futaille;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Son reste [de futailles];Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;son reste de futailles;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;thonneaux vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Thonneaux Vuides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Tierçons vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;tonneau vuides [vides];Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Tonneaux vides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;tonneaux vuides;Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Viellies Futailles [vides];Tonneaux vides, futailles vides;Casks (empty);1;Autres et divers;1
00000242;Barrique [vide];Tonneaux vides, futailles vides;Casks (empty);2;Autres et divers;1
00000242;futaille vuide;Tonneaux vides, futailles vides;Casks (empty);2;Autres et divers;1
00000242;tonneaux vides;Tonneaux vides, futailles vides;Casks (empty);2;Autres et divers;1
00000242;barriques vides;Tonneaux vides, futailles vides;Casks (empty);3;Autres et divers;1
00000242;futaille;Tonneaux vides, futailles vides;Casks (empty);3;Autres et divers;1
00000242;Futs vide;Tonneaux vides, futailles vides;Casks (empty);3;Autres et divers;1
00000242;futailles vuide;Tonneaux vides, futailles vides;Casks (empty);4;Autres et divers;1
00000242;tonnes;Tonneaux vides, futailles vides;Casks (empty);4;Autres et divers;1
00000242;futs vides;Tonneaux vides, futailles vides;Casks (empty);6;Autres et divers;1
00000242;Fûts;Tonneaux vides, futailles vides;Casks (empty);7;Autres et divers;1
00000242;Barrique vide;Tonneaux vides, futailles vides;Casks (empty);8;Autres et divers;1
00000242;Fut vide;Tonneaux vides, futailles vides;Casks (empty);10;Autres et divers;1
00000242;Futaille;Tonneaux vides, futailles vides;Casks (empty);11;Autres et divers;1
00000242;futailles vuides;Tonneaux vides, futailles vides;Casks (empty);19;Autres et divers;1
00000242;Futs vides;Tonneaux vides, futailles vides;Casks (empty);20;Autres et divers;1
00000242;Futailles Vides;Tonneaux vides, futailles vides;Casks (empty);22;Autres et divers;1
00000242;futailles vides;Tonneaux vides, futailles vides;Casks (empty);24;Autres et divers;1
00000242;Futaille vide;Tonneaux vides, futailles vides;Casks (empty);29;Autres et divers;1
00000242;futailles;Tonneaux vides, futailles vides;Casks (empty);30;Autres et divers;1
00000242;Futailles vides;Tonneaux vides, futailles vides;Casks (empty);46;Autres et divers;1
00000242;Futailles;Tonneaux vides, futailles vides;Casks (empty);70;Autres et divers;1
00000242;Fûts vides;Tonneaux vides, futailles vides;Casks (empty);83;Autres et divers;1
00000242;Barriques vides;Tonneaux vides, futailles vides;Casks (empty);85;Autres et divers;1
00000250;Barbes de baleine;Fanon de baleine, barbes de baleine;Whalebone;1;Autres et divers;1
00000250;Fanon de balaine;Fanon de baleine, barbes de baleine;Whalebone;1;Autres et divers;1
00000250;Fanon de baleine;Fanon de baleine, barbes de baleine;Whalebone;1;Autres et divers;1
00000250;Fanons;Fanon de baleine, barbes de baleine;Whalebone;1;Autres et divers;1
00000279;Vieux meubles et effets;Meubles (vieux);Furniture (old);1;Autres et divers;1
00000282;Effets de nauffrage;Effets de naufrage;Shipwreck belongings;1;Autres et divers;1
00000282;Effets de naufrages;Effets de naufrage;Shipwreck belongings;1;Autres et divers;1
00000282;Effets provenant du navire naufragé;Effets de naufrage;Shipwreck belongings;1;Autres et divers;1
00000282;marchandises naufragé;Effets de naufrage;Shipwreck belongings;1;Autres et divers;1
00000282;marchandises provenant de nauffrage;Effets de naufrage;Shipwreck belongings;1;Autres et divers;1
00000283;Quelques effets;Effet;Bill;2;Autres et divers;1
00000314;fillet d' espart;Filets d' espart;Net (esparto);1;Autres et divers;1
00000314;Filets d' Espart;Filets d' espart;Net (esparto);2;Autres et divers;1
00000314;filet d' espart;Filets d' espart;Net (esparto);3;Autres et divers;1
00000314;filets d' esparts;Filets d' espart;Net (esparto);3;Autres et divers;1
00000314;Filet d' espart;Filets d' espart;Net (esparto);5;Autres et divers;1
00000314;Filets d' esparts;Filets d' espart;Net (esparto);5;Autres et divers;1
00000314;filets d' espart;Filets d' espart;Net (esparto);12;Autres et divers;1
00000314;Filets d' espart;Filets d' espart;Net (esparto);47;Autres et divers;1
00000341;Chevaux;Cheval;Horse;1;Autres et divers;1
00000341;chevaux;Cheval;Horse;3;Autres et divers;1
00000344;marc d' olive;Grignons, marc d' olive;Olive marcs;86;Autres et divers;1
00000344;Marc d' olive;Grignons, marc d' olive;Olive marcs;183;Autres et divers;1
00000356;diverses marchandises permises;Diverses marchandises autorisées;Sundries (allowed);1;Autres et divers;1
00000356;Marchandises permises;Diverses marchandises autorisées;Sundries (allowed);7;Autres et divers;1
00000356;marchandises permises;Diverses marchandises autorisées;Sundries (allowed);10;Autres et divers;1
00000356;autres marchandises permises;Diverses marchandises autorisées;Sundries (allowed);14;Autres et divers;1
00000356;Autres marchandises permises;Diverses marchandises autorisées;Sundries (allowed);14;Autres et divers;1
00000377;corne de mouton;Cornes de mouton;Sheep horns;1;Autres et divers;1
00000377;Cornes de Mouton;Cornes de mouton;Sheep horns;1;Autres et divers;1
00000377;cornes du moutons;Cornes de mouton;Sheep horns;1;Autres et divers;1
00000377;cornes de moutons;Cornes de mouton;Sheep horns;3;Autres et divers;1
00000377;Cornes de mouton;Cornes de mouton;Sheep horns;5;Autres et divers;1
00000377;Cornes de moutons;Cornes de mouton;Sheep horns;10;Autres et divers;1
00000377;cornes de mouton;Cornes de mouton;Sheep horns;46;Autres et divers;1
00000414;fagot;Fagots;Faggots;1;Autres et divers;1
00000414;Fagot;Fagots;Faggots;1;Autres et divers;1
00000414;Fayots [Fagots];Fagots;Faggots;1;Autres et divers;1
00000414;Fagots;Fagots;Faggots;81;Autres et divers;1
00000414;fagots;Fagots;Faggots;94;Autres et divers;1
00000451;Volailles;Volaille;Poultry;8;Autres et divers;1
00000464;Vesse;Vesces;Vetches;2;Autres et divers;1
00000464;vesses;Vesces;Vetches;11;Autres et divers;1
00000464;Vesses;Vesces;Vetches;27;Autres et divers;1
00000468;Charié;Chargé;Loaded;1;Autres et divers;1
00000468;Chargé;Chargé;Loaded;32;Autres et divers;1
00000483;Bestiaux;Bétail;Cattle;6;Autres et divers;1
00000489;rapure de Corne;Sciure de corne;Horn dust;1;Autres et divers;1
00000489;rature de cornes;Sciure de corne;Horn dust;1;Autres et divers;1
00000489;Scieures de corne;Sciure de corne;Horn dust;1;Autres et divers;1
00000489;raclures de cornes;Sciure de corne;Horn dust;2;Autres et divers;1
00000498;cornes de beufs;Cornes de boeuf;Oxen horns;1;Autres et divers;1
00000499;cornes;Cornes;Horns;2;Autres et divers;1
00000500;Cornes de cerf;Cornes de cerf;Red deer horns;1;Autres et divers;1
00000520;pierre pavé;Pavés de pierre;Paving stones;1;Autres et divers;1
00000520;Pierres à pavé;Pavés de pierre;Paving stones;1;Autres et divers;1
00000520;pierres de pavage;Pavés de pierre;Paving stones;1;Autres et divers;1
00000520;pavé;Pavés de pierre;Paving stones;2;Autres et divers;1
00000520;pierres à pavé;Pavés de pierre;Paving stones;2;Autres et divers;1
00000520;pierre à paver;Pavés de pierre;Paving stones;3;Autres et divers;1
00000520;pierres à paver;Pavés de pierre;Paving stones;6;Autres et divers;1
00000520;Pavés;Pavés de pierre;Paving stones;9;Autres et divers;1
00000520;pierres a pavé;Pavés de pierre;Paving stones;31;Autres et divers;1
00000531;Pelleteries;Peaux, pelleteries;Hides;2;Autres et divers;1
00000531;pelleteries;Peaux, pelleteries;Hides;3;Autres et divers;1
00000531;peaux;Peaux, pelleteries;Hides;10;Autres et divers;1
00000531;Peaux;Peaux, pelleteries;Hides;14;Autres et divers;1
00000540;Marchandises sèches;Produits secs;Dry goods;1;Autres et divers;1
00000543;Pierres à faire chaux;Pierre à chaux;Limestone;1;Autres et divers;1
00000543;Pierres calcaires;Pierre à chaux;Limestone;1;Autres et divers;1
00000543;Pierre à chaux;Pierre à chaux;Limestone;2;Autres et divers;1
00000543;Pierres de chaux;Pierre à chaux;Limestone;2;Autres et divers;1
00000543;Pierres à chaux;Pierre à chaux;Limestone;118;Autres et divers;1
00000546;Brique;Briques;Bricks;2;Autres et divers;1
00000546;Lest en briques;Briques;Bricks;2;Autres et divers;1
00000546;briques;Briques;Bricks;14;Autres et divers;1
00000546;Briques;Briques;Bricks;82;Autres et divers;1
00000548;fagots de fourage;Fourrage;Fodder;1;Autres et divers;1
00000548;fourage;Fourrage;Fodder;1;Autres et divers;1
00000548;Fourrage;Fourrage;Fodder;3;Autres et divers;1
00000548;fourages;Fourrage;Fodder;7;Autres et divers;1
00000548;Fourrages;Fourrage;Fodder;9;Autres et divers;1
00000548;fourrages;Fourrage;Fodder;15;Autres et divers;1
00000548;fourrage;Fourrage;Fodder;95;Autres et divers;1
00000553;Pierre a batisse;Pierre de construction;Building stone;1;Autres et divers;1
00000553;Pierre de taille;Pierre de construction;Building stone;1;Autres et divers;1
00000553;Pierre de tailles;Pierre de construction;Building stone;1;Autres et divers;1
00000553;pierres à batisse;Pierre de construction;Building stone;1;Autres et divers;1
00000553;pierres à bâtisse;Pierre de construction;Building stone;1;Autres et divers;1
00000553;pierres de taille;Pierre de construction;Building stone;1;Autres et divers;1
