numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
18,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Boutons poil de chevre,Grenoble,Etats du Roy de Sardaigne,"12,00",Douzaines,"2,500","30,00","0,00",
19,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Brustes ou Bruyere,Grenoble,Etats du Roy de Sardaigne,"27,50",Quintaux,"20,000","550,00","0,00",
20,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chandelles,Grenoble,Etats du Roy de Sardaigne,"8,80",Quintaux,"30,000","264,00","0,00","80 livres convertis en 0,80 quintaux"
21,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Charbon,Grenoble,Etats du Roy de Sardaigne,"26,00",Charges,"4,000","104,00","0,00",
22,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Cendre de bois,Grenoble,Etats du Roy de Sardaigne,"150,00",Quintaux,"0,500","75,00","0,00",
23,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chapons,Grenoble,Etats du Roy de Sardaigne,"29,00",Paires,"1,000","29,00","0,00",
24,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chevaux,Grenoble,Etats du Roy de Sardaigne,"10,00",Nombres,"100,000","1 000,00","0,00",
25,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chevaux,Grenoble,Etats du Roy de Sardaigne,"1,00",Nombres,"45,000","45,00","0,00",
26,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chanvre,Grenoble,Etats du Roy de Sardaigne,"272,40",Quintaux,"15,000","4 042,00","44,00",erreur de calcul
27,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,3,1727-1728,Chanvre,Grenoble,Etats du Roy de Sardaigne,"66,39",Quintaux,"20,000","1 323,80","4,00",erreur de calcul
28,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chanvre préparé,Grenoble,Etats du Roy de Sardaigne,"67,00",Quintaux,"30,000","2 010,00","0,00",
29,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chanvre préparé,Grenoble,Etats du Roy de Sardaigne,"3,50",Quintaux,"25,000","87,50","0,00",
30,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chanvre préparé,Grenoble,Etats du Roy de Sardaigne,"50,00",Livres,"0,500","25,00","0,00",
31,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chevillieres,Grenoble,Etats du Roy de Sardaigne,"23,58",Quintaux,"100,000","2 358,00","0,00","58 livres convertis en 0,58 quintaux"
32,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Cheveux,Grenoble,Etats du Roy de Sardaigne,"2,00",Livres,"15,000","30,00","0,00",
33,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chataignes,Grenoble,Etats du Roy de Sardaigne,"116,15",Quintaux,"8,000","928,95","0,25","15 livres convertis en 0,15 quintaux"
34,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Cire blanche,Grenoble,Etats du Roy de Sardaigne,"20,00",Livres,"1,500","30,00","0,00",
35,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Citrons,Grenoble,Etats du Roy de Sardaigne,"4,03",Quintaux,"25,000","167,00","-66,25",erreur de calcul
36,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Chocolat ,Grenoble,Etats du Roy de Sardaigne,"6,50",Quintaux,"300,000","1 950,00","0,00",
37,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,4,1727-1728,Cloux,Grenoble,Etats du Roy de Sardaigne,"12,00",Quintaux,"50,000","600,00","0,00",
38,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Chevres,Grenoble,Etats du Roy de Sardaigne,"342,00",Nombres,"4,000","1 368,00","0,00",
39,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Chevres,Grenoble,Etats du Roy de Sardaigne,"103,00",Nombres,"3,000","309,00","0,00",
40,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Chevres,Grenoble,Etats du Roy de Sardaigne,"29,00",Nombres,"2,500","72,50","0,00",
41,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Chevreaux,Grenoble,Etats du Roy de Sardaigne,"18,00",Nombres,"0,750","13,50","0,00",
42,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Cochons de lait,Grenoble,Etats du Roy de Sardaigne,"2,00",Nombres,"7,000","14,00","0,00",
43,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Confitures,Grenoble,Etats du Roy de Sardaigne,"3,50",Quintaux,"50,000","175,00","0,00","50 Livres convertis en 0,50 quintaux"
44,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Confitures,Grenoble,Etats du Roy de Sardaigne,"15,00",Livres,"2,500","37,50","0,00",
45,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Cornes de bœuf,Grenoble,Etats du Roy de Sardaigne,"30,00",Quintaux,"3,000","90,00","0,00",
46,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Cornes de cerf,Grenoble,Etats du Roy de Sardaigne,"50,00",Livres,"0,500","25,00","0,00",
47,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,5,1727-1728,Cotton filé,Grenoble,Etats du Roy de Sardaigne,"1,75",Quintaux,"80,000","140,00","0,00",
48,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Couvertures de laine,Grenoble,Etats du Roy de Sardaigne,"1,70",Quintaux,"50,000","85,00","0,00","70 livres convertis en 0,70 quintaux"
49,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Couvertures de laine,Grenoble,Etats du Roy de Sardaigne,"13,00",Nombres,"6,000","78,00","0,00",
50,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs de bœuf en poïl,Grenoble,Etats du Roy de Sardaigne,"138,00",Quintaux,"25,000","3 450,00","0,00",
51,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs de bœuf en poïl,Grenoble,Etats du Roy de Sardaigne,"8,00",Pièces,"50,000","400,00","0,00",
52,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs de bœuf en poïl,Grenoble,Etats du Roy de Sardaigne,"24,50",Pièces,"40,000","980,00","0,00",
53,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs en poïl,Grenoble,Etats du Roy de Sardaigne,"14,00",Pièces,"4,000","56,00","0,00",
54,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs tannés,Grenoble,Etats du Roy de Sardaigne,"25,00",Livres,"0,750","18,75","0,00",
55,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Cuirs tannés,Grenoble,Etats du Roy de Sardaigne,"4,00",Quintaux,"70,000","280,00","0,00",
56,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Dails ou faulx,Grenoble,Etats du Roy de Sardaigne,"22,00",Quintaux,"100,000","2 200,00","0,00",
57,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,6,1727-1728,Draperies en échantillon et lizieres,Grenoble,Etats du Roy de Sardaigne,"10,62",Quintaux,"20,000","212,40","0,00","62 livres convertis en 0,62 quintaux"
58,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Drogues comme agaric,Grenoble,Etats du Roy de Sardaigne,"8,08",Quintaux,"150,000","1 212,00","0,00","8 livres convertis en 0,08 quintaux"
59,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles,Grenoble,Etats du Roy de Sardaigne,"5,00",Quintaux,"500,000","2 500,00","0,00",
60,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles,Grenoble,Etats du Roy de Sardaigne,"0,50",Quintaux,"600,000","300,00","0,00",Mesure d'origine livre
61,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles,Grenoble,Etats du Roy de Sardaigne,"4,00",Quintaux,"100,000","400,00","0,00",
62,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles grossieres,Grenoble,Etats du Roy de Sardaigne,"195,00",Livres,"1,000","195,00","0,00",Mesure d'origine livre
63,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles moyennes,Grenoble,Etats du Roy de Sardaigne,"18,00",Livres,"10,000","180,00","0,00",
64,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Dentelles de pays,Grenoble,Etats du Roy de Sardaigne,"102,00",Livres,"1,500","153,00","0,00",1 quintal converti en 100 livres
65,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Eau de vie composée,Grenoble,Etats du Roy de Sardaigne,"20,00",Quintaux,"70,000","1 400,00","0,00",
66,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Eau de vie simple,Grenoble,Etats du Roy de Sardaigne,"4,33",Quintaux,"25,000","107,70","0,55","33 livres convertis en 0,33 quintaux"
67,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,7,1727-1728,Etain commun,Grenoble,Etats du Roy de Sardaigne,"40,00",Livres,"0,900","36,00","0,00",
68,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Etoffes de soye et filozelle,Grenoble,Etats du Roy de Sardaigne,"25,00",Quintaux,"400,000","10 000,00","0,00",
69,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Faude de cuir,Grenoble,Etats du Roy de Sardaigne,"25,00",Livres,"0,375","9,38","0,00",
70,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en bandes et en barres,Grenoble,Etats du Roy de Sardaigne,"955,00",Quintaux,"30,000","28 668,60","-18,60",erreur de calcul
71,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en bandes et en barres,Grenoble,Etats du Roy de Sardaigne,"4,00",Quintaux,"20,000","80,00","0,00",
72,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en bandes et en barres,Grenoble,Etats du Roy de Sardaigne,"55,00",Quintaux,"10,000","550,00","0,00",
73,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en bandes et en barres,Grenoble,Etats du Roy de Sardaigne,"100,28",Quintaux,"15,000","1 504,20","0,00","28 livres convertis en 0,28 quintaux"
74,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en quincailles,Grenoble,Etats du Roy de Sardaigne,"10,00",Livres,"0,500","5,00","0,00",
75,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en quincailles,Grenoble,Etats du Roy de Sardaigne,"18,00",Quintaux,"22,000","396,00","0,00",
76,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer en plaques,Grenoble,Etats du Roy de Sardaigne,"22,00",Quintaux,"18,000","396,00","0,00",
77,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,8,1727-1728,Fer ouvré grossier,Grenoble,Etats du Roy de Sardaigne,"6,89",Quintaux,"40,000","275,60","0,00","89 livres convertis 0,89 quintaux"
78,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fer en sol,Grenoble,Etats du Roy de Sardaigne,"4,50",Quintaux,"20,000","90,00","0,00",
79,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Faulx,Grenoble,Etats du Roy de Sardaigne,"20,14",Quintaux,"80,000","1 611,00","0,20","14 livres convertis 0,14 quintaux"
80,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Figues seiches,Grenoble,Etats du Roy de Sardaigne,"9,00",Quintaux,"3,750","33,75","0,00",
81,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fruits frais,Grenoble,Etats du Roy de Sardaigne,"1993,07",Quintaux,"12,000","23 916,85","-0,01","7 livres convertis 0,07 quintaux"
82,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fil de chanvre,Grenoble,Etats du Roy de Sardaigne,"37,20",Quintaux,"60,000","2 232,00","0,00","20 livres convertis 0,20 quintaux"
83,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fil d'etoupes,Grenoble,Etats du Roy de Sardaigne,"14,52",Quintaux,"45,000","653,40","0,00","52 livres convertis 0,52 quintaux"
84,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fruits secs,Grenoble,Etats du Roy de Sardaigne,"38,00",Quintaux,"25,000","950,00","0,00",
85,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fromages,Grenoble,Etats du Roy de Sardaigne,"98,17",Quintaux,"15,000","1 472,55","0,00","17 livres convertis 0,17 quintaux"
86,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fromages,Grenoble,Etats du Roy de Sardaigne,"80,00",Quintaux,"17,500","1 400,00","0,00",
87,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,9,1727-1728,Fromages,Grenoble,Etats du Roy de Sardaigne,"9,50",Quintaux,"20,000","190,00","0,00",
88,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Fromages,Grenoble,Etats du Roy de Sardaigne,"25,00",Quintaux,"25,000","625,00","0,00",
89,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Güeuses de fer,Grenoble,Etats du Roy de Sardaigne,"1300,00",Quintaux,"8,000","10 400,00","0,00",
90,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Galles de toutes sortes,Grenoble,Etats du Roy de Sardaigne,"35,00",Quintaux,"75,000","2 525,00","100,00",erreur de calcul
91,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Gibier,Grenoble,Etats du Roy de Sardaigne,"50,00",Livres,"0,750","37,50","0,00",
92,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Graine de jardin,Grenoble,Etats du Roy de Sardaigne,"41,07",Quintaux,"40,000","1 642,80","0,00","7 livres convertis 0,07 quintaux"
93,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Graine de pré,Grenoble,Etats du Roy de Sardaigne,"10,08",Quintaux,"15,000","156,20","-5,00",erreur de calcul
94,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Graisse de mouton ,Grenoble,Etats du Roy de Sardaigne,"90,00",Livres,"0,250","18,00","4,50",erreur de calcul
95,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Huille d'olive,Grenoble,Etats du Roy de Sardaigne,"55,00",Quintaux,"15,000","825,00","0,00",
96,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Huille d'olive,Grenoble,Etats du Roy de Sardaigne,"3,50",Quintaux,"45,000","157,50","0,00",
97,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,10,1727-1728,Huille de noix,Grenoble,Etats du Roy de Sardaigne,"2,00",Quintaux,"15,000","30,00","0,00",
98,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Hardes vieilles,Grenoble,Etats du Roy de Sardaigne,,,"0,000","273,20","-273,20",
99,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Laine pelade,Grenoble,Etats du Roy de Sardaigne,"24,80",Quintaux,"20,000","484,00","12,00",erreur de calcul
100,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Laine surge,Grenoble,Etats du Roy de Sardaigne,"81,00",Livres,"0,250","20,25","0,00",
101,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Laine surge,Grenoble,Etats du Roy de Sardaigne,"1,50",Quintaux,"16,000","24,00","0,00",
102,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Legumes,Grenoble,Etats du Roy de Sardaigne,"2,00",Quintaux,"6,000","12,00","0,00",
103,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Moutons,Grenoble,Etats du Roy de Sardaigne,"20,00",Pièces,"3,000","60,00","0,00",
104,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Moutons,Grenoble,Etats du Roy de Sardaigne,"3166,00",Pièces,"3,750","11 872,50","0,00",
105,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Moutons,Grenoble,Etats du Roy de Sardaigne,"695,00",Pièces,"4,000","2 780,00","0,00",
106,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Moutons,Grenoble,Etats du Roy de Sardaigne,"6000,00",Pièces,"5,000","30 000,00","0,00",
107,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,11,1727-1728,Moutons,Grenoble,Etats du Roy de Sardaigne,"910,00",Pièces,"5,400","4 914,00","0,00",
108,Anthony Rebours,2C635,"Local/Grenoble, Lyon & Valence/Grenoble – Entrées – 1727-1728.csv",Local,Imports,12,1727-1728,Moutons petits,Grenoble,Etats du Roy de Sardaigne,"41,00",Pièces,"2,500","102,50","0,00",
