numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
34,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Cotton filé,Marseille,Angleterre,547,livres,"1,1",601,"-0,7",
35,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Couffins de palme,Marseille,Angleterre,30,douzaines,4,120,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Couperose,Marseille,Angleterre,609,livres,"0,09",62,"7,19",
37,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Couvertures de laine,Marseille,Angleterre,200,livres,2,402,2,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Cuirs de beufs tannés,Marseille,Angleterre,1676,livres,"0,6",1005,"-0,6",
39,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Cuivre tangoul,Marseille,Angleterre,700,livres,"0,9",630,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Demittes,Marseille,Angleterre,100,pièces,3,300,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Draperie ordinaire,Marseille,Angleterre,2167,livres,6,13002,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Draperie petite,Marseille,Angleterre,715,livres,3,2545,400,erreur de calcul
43,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Drogueries,Marseille,Angleterre,1348,livres,1,1348,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Eau de lavande,Marseille,Angleterre,400,livres,1,400,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Eau de melice,Marseille,Angleterre,100,livres,1,100,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Eau de la Reine d'hongrie,Marseille,Angleterre,500,livres,"0,75",370,-5,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Eau de vie,Marseille,Angleterre,5700,livres,"0,15",855,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Epicerie,Marseille,Angleterre,300,livres,4,1200,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Essence,Marseille,Angleterre,50,livres,1,50,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Etoffe de soye,Marseille,Angleterre,180,livres,40,7200,0,
51,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fayance,Marseille,Angleterre,20900,livres,"0,5",10450,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fer en barres,Marseille,Angleterre,9600,livres,"0,15",1440,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fer ouvré,Marseille,Angleterre,200,livres,"0,25",50,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fil a coudre,Marseille,Angleterre,110,livres,2,220,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fil de chevre,Marseille,Angleterre,545,livres,4,2120,-60,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fleurs artificielles,Marseille,Angleterre,80,livres,50,4000,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fleurs d'aspic,Marseille,Angleterre,3511,livres,"0,1",351,"-0,1",
58,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Fruits a l'eau de vie,Marseille,Angleterre,2700,livres,"0,9",2430,0,
59,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Gaudron,Marseille,Angleterre,500,livres,"0,15",70,-5,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Geroffle,Marseille,Angleterre,177,livres,8,1416,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Gingembre,Marseille,Angleterre,884,livres,"0,4",353,"-0,6",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Grabeau d'encens,Marseille,Angleterre,200,livres,"0,2",400,360,erreur calcul
63,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Huille de lin,Marseille,Angleterre,250,livres,"0,3",700,625,erreur calcul
64,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Huille d'olive,Marseille,Angleterre,27025,livres,"0,4",10810,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Indienne,Marseille,Angleterre,824,pièces,12,9888,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Indigo,Marseille,Angleterre,5912,livres,8,47296,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Jus de reglisse,Marseille,Angleterre,21534,livres,"0,3",9460,"2999,8",erreur marquage
68,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Laine lavée,Marseille,Angleterre,50,livres,1,200,150,erreur calcul
69,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Liqueurs,Marseille,Angleterre,13190,livres,"0,75",9892,"-0,5",
70,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Lustres,Marseille,Angleterre,160,livres,"1,5",240,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Matures,Marseille,Angleterre,13,en nombre,1000,13000,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,2,1763,Exports,Gems,Marseille,Angleterre,30,douzaines,12,360,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Mercerie,Marseille,Angleterre,12639,livres,"3,5",43236,"-1000,5",erreur de calcul
74,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Miel,Marseille,Angleterre,5250,livres,"0,2",1100,50,erreur de calcul
75,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Morue seche,Marseille,Angleterre,3093,livres,"0,3",918,"-9,9",
76,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Mouchoirs de cotton,Marseille,Angleterre,180,pièces,8,1440,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Mouchoirs de soye,Marseille,Angleterre,340,douzaines,30,10200,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Mousseline,Marseille,Angleterre,19,pièces,80,1520,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Noizettes,Marseille,Angleterre,9358,livres,"0,05",467,"-0,9",
80,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Olives,Marseille,Angleterre,4120,livres,"0,05",2060,1854,erreur de calcul (dizaines)
81,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Ozier,Marseille,Angleterre,200,grosses,36,7200,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Papier blanc,Marseille,Angleterre,7371,rames,6,44226,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Parapluyes,Marseille,Angleterre,15,douzaines,50,750,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Peaux de marroquins,Marseille,Angleterre,250,livres,"1,5",370,-5,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Peaux de veau,Marseille,Angleterre,160,livres,"1,25",400,200,erreur de calcul
86,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Peigne de buis,Marseille,Angleterre,2500,livres,"1,5",3750,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Poivre geroflé,Marseille,Angleterre,120,livres,1,120,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Poissons salés,Marseille,Angleterre,3180,livres,"0,2",636,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Poivre ,Marseille,Angleterre,520,livres,"0,9",468,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Pommade,Marseille,Angleterre,760,livres,"1,5",1140,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Pommes,Marseille,Angleterre,1239,livres,"0,15",185,"-0,85",
92,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Pruneaux,Marseille,Angleterre,1130,livres,"0,2",226,0,
93,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Quincailleries de fer et acier,Marseille,Angleterre,530,livres,1,530,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Raizin sec,Marseille,Angleterre,292,livres,"0,2",49,"-9,4",
95,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Ris,Marseille,Angleterre,33250,livres,"0,15",4987,"-0,5",
96,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Rocou,Marseille,Angleterre,200,livres,"2,5",500,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Saucissons,Marseille,Angleterre,155,livres,"1,2",186,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Savon,Marseille,Angleterre,160585,livres,"0,25",40146,"-0,25",
99,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Savonettes,Marseille,Angleterre,100,livres,6,600,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Sirop de capilaire,Marseille,Angleterre,8480,livres,1,8480,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Souffre,Marseille,Angleterre,133146,livres,"0,06",7988,"-0,76",
102,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Soye apretée,Marseille,Angleterre,546,livres,20,546,-10374,erreur de calcul (confond livres et sols)
103,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Storax,Marseille,Angleterre,130,livres,"2,5",325,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Sucre blanc,Marseille,Angleterre,8720,livres,1,8720,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Sucre rafiné,Marseille,Angleterre,3885,livres,"1,1",4273,"-0,5",
106,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Sucre terré,Marseille,Angleterre,10259,livres,"0,45",23137,"18520,45",erreur de calcul (confond livres et sols)
107,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Tabatieres,Marseille,Angleterre,300,livres,2,600,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Tartre,Marseille,Angleterre,21469,livres,"0,24",5152,"-0,56",
109,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Terraille,Marseille,Angleterre,1231,livres,"0,07",86,"-0,17",
110,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Thé,Marseille,Angleterre,546,livres,3,1638,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Therebantine,Marseille,Angleterre,100,livres,"0,5",50,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 25,Local/Marseille/Archives_de_la_CCI_de_Marseille-I25/Marseille – Exports – 1763.csv,Local,3,1763,Exports,Toille d'antioche,Marseille,Angleterre,2998,pièces,12,35976,0,
