numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Plomb en saumon,Marseille,Angleterre,"1 303 960,00",livres,"0,2000000","260 792,00","0,00",
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Saumon salé,Marseille,Angleterre,"25,00",barils,"60,0000000","1 500,00","0,00",
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Saumon salé,Marseille,Angleterre,"600,00",livres,"0,2500000","150,00","0,00",
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Suif,Marseille,Angleterre,"2 400,00",livres,"0,2500000","600,00","0,00",
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Terebentine,Marseille,Angleterre,"5 600,00",livres,"0,5000000","2 800,00","0,00",
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Toille blanche,Marseille,Angleterre,"700,00",livres,"5,0000000","3 500,00","0,00",
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Toille d'emballage,Marseille,Angleterre,"168,00",livres,"1,0000000","168,00","0,00",
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Vin de malaga,Marseille,Angleterre,"20,00",milleroles,"60,0000000","1 200,00","0,00",
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Planches de sapin,Marseille,Danemarck,"96,00",douzaines,"9,0000000","864,00","0,00",
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Saumon salé,Marseille,Danemarck,"5,00",barils,"60,0000000","300,00","0,00",
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Alun ,Marseille,Espagne,"254 190,00",livres,"0,2000000","50 838,00","0,00",
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Amandes,Marseille,Espagne,"495 150,00",livres,"0,2000000","99 030,00","0,00",
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Anchoix,Marseille,Espagne,"66,00",barils,"6,0000000","396,00","0,00",
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Anis,Marseille,Espagne,"156 270,00",livres,"0,2000000","31 254,00","0,00",
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Arquifou,Marseille,Espagne,"172 990,00",livres,"0,1500000","25 948,00","-0,50",
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Balais de palme,Marseille,Espagne,"950,00",douzaines,"0,9000000","855,00","0,00",
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bas de cotton,Marseille,Espagne,"280,00",livres,"5,0000000","1 400,00","0,00",
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bas de fil,Marseille,Espagne,"100,00",livres,"5,0000000","500,00","0,00",
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Beurre,Marseille,Espagne,"5 750,00",livres,"0,3500000","2 012,00","-0,50",
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bled froment,Marseille,Espagne,"700,00",charges,"30,0000000","21 000,00","0,00",
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de campech,Marseille,Espagne,"63 940,00",livres,"0,1500000","9 591,00","0,00",
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de Sainte Marthe,Marseille,Espagne,"7 590,00",livres,"0,2000000","1 518,00","0,00",
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bois de sandal,Marseille,Espagne,"6 000,00",livres,"0,2500000","1 500,00","0,00",
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bouchons de liege,Marseille,Espagne,"9 400,00",livres,"3,0000000","28 200,00","0,00",
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourde,Marseille,Espagne,"2 687 690,00",livres,"0,0800000","215 015,00","-0,20",
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourre a batier,Marseille,Espagne,"575,00",livres,"0,1000000","57,00","-0,50",
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Bourre de soye,Marseille,Espagne,"3 305,00",livres,"1,5000000","4 957,00","-0,50",
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Brun rouge,Marseille,Espagne,"227 740,00",livres,"0,0250000","5 693,00","-0,50",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cacao,Marseille,Espagne,"110 957,00",livres,"1,3000000","144 244,00","-0,10",
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Caffé,Marseille,Espagne,"6 753,00",livres,"0,7500000","5 064,00","-0,75",
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Canelle,Marseille,Espagne,"25,00",livres,"12,0000000","300,00","0,00",
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Capres,Marseille,Espagne,"24 745,00",livres,"0,7500000","18 558,00","-0,75",
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Carreaux de fayance,Marseille,Espagne,"6 060,00",en nombre,"0,5000000","3 030,00","0,00",
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Carreaux de marbre,Marseille,Espagne,"10 000,00",en nombre,"1,0000000","10 000,00","0,00",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cartons,Marseille,Espagne,"1 100,00",livres,"0,5000000","550,00","0,00",
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cascarilles,Marseille,Espagne,"415,00",livres,"1,5000000","622,00","-0,50",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cendres communes,Marseille,Espagne,"4 650,00",livres,"0,0700000","325,00","-0,50",
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cercles de bois,Marseille,Espagne,"15,00",milliers,"40,0000000","600,00","0,00",
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Chanvre crû,Marseille,Espagne,"17 250,00",livres,"0,3000000","5 175,00","0,00",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Chocolat,Marseille,Espagne,"1 438,00",livres,"2,0000000","2 876,00","0,00",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cire jaune,Marseille,Espagne,"210,00",livres,"1,5000000","315,00","0,00",
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Citrons et oranges,Marseille,Espagne,"8,00",milliers,"15,0000000","120,00","0,00",
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Civadilles,Marseille,Espagne,"168,00",livres,"3,0000000","504,00","0,00",
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cochenille fine,Marseille,Espagne,"226 808,00",livres,"18,0000000","4 082 544,00","0,00",
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cochenille silvestre,Marseille,Espagne,"145,00",livres,"16,0000000","2 320,00","0,00",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cocons de soye,Marseille,Espagne,"1 294,00",livres,"1,5000000","1 941,00","0,00",
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Colombine,Marseille,Espagne,"88 900,00",livres,"0,0500000","4 445,00","0,00",
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Coloquinte,Marseille,Espagne,"2 410,00",livres,"1,0000000","2 410,00","0,00",
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Confitures,Marseille,Espagne,"1 120,00",livres,"1,0000000","1 120,00","0,00",
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cordages d'espars,Marseille,Espagne,"2 647,00",douzaines,"7,0000000","18 529,00","0,00",
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cordes a violon,Marseille,Espagne,"100,00",livres,"6,0000000","600,00","0,00",
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cornes de mouton,Marseille,Espagne,"119 150,00",paires,"0,1000000","11 915,00","0,00",
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cotton filé,Marseille,Espagne,"1 195,00",livres,"1,1000000","1 314,00","-0,50",
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cotton en laine,Marseille,Espagne,"40 524,00",livres,"1,0000000","40 524,00","0,00",
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Couperose,Marseille,Espagne,"68 770,00",livres,"0,0800000","5 501,00","-0,60",
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Couvertures de laine,Marseille,Espagne,"550,00",livres,"2,0000000","1 100,00","0,00",
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuirs de bœuf en poil,Marseille,Espagne,"4 669,00",en nombre,"14,0000000","65 366,00","0,00",
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuirs de bœuf tannés,Marseille,Espagne,"977,00",livres,"0,6000000","586,00","-0,20",
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cuivre tangoul,Marseille,Espagne,"156 668,00",livres,"1,0000000","156 668,00","0,00",
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Cumin,Marseille,Espagne,"16 900,00",livres,"0,1000000","1 690,00","0,00",
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Dents d'elephant,Marseille,Espagne,"231,00",livres,"8,0000000","1 848,00","0,00",
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Draperie petite,Marseille,Espagne,"560,00",livres,"3,0000000","1 680,00","0,00",
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Drogueries,Marseille,Espagne,"315,00",livres,"1,0000000","315,00","0,00",
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Eau de fleur d'orange,Marseille,Espagne,"1 000,00",livres,"0,6000000","600,00","0,00",
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,2,1768,Imports,Eau de vie,Marseille,Espagne,"12 920,00",livres,"0,2000000","2 584,00","0,00",
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Ecaille de tortue,Marseille,Espagne,"375,00",livres,"3,0000000","1 125,00","0,00",
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Escayolles,Marseille,Espagne,"22 000,00",livres,"0,1000000","2 200,00","0,00",
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Escortines à huille,Marseille,Espagne,"53,00",douzaines,"6,0000000","318,00","0,00",
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Espars,Marseille,Espagne,"797,00",milliers,"40,0000000","31 880,00","0,00",
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Etain en bloc,Marseille,Espagne,"6 000,00",livres,"0,7500000","4 500,00","0,00",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Etoffe de soye,Marseille,Espagne,"811,00",livres,"40,0000000","32 440,00","0,00",
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fayance,Marseille,Espagne,"740,00",livres,"0,5000000","370,00","0,00",
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fer en cercles,Marseille,Espagne,"33 350,00",livres,"0,2500000","8 337,00","-0,50",
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Figues,Marseille,Espagne,"770 175,00",livres,"0,2500000","192 543,00","-0,75",
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Filets d'espars,Marseille,Espagne,"442,00",milliers,"40,0000000","17 680,00","0,00",
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Fromage,Marseille,Espagne,"3 560,00",livres,"0,2500000","890,00","0,00",
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Garance,Marseille,Espagne,"5 800,00",livres,"0,4000000","2 320,00","0,00",
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Gingembre,Marseille,Espagne,"16 100,00",livres,"0,2000000","3 220,00","0,00",
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Gomme copale,Marseille,Espagne,"3 248,00",livres,"3,0000000","9 744,00","0,00",
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Grabeau de cochenille,Marseille,Espagne,"22 099,00",livres,"6,0000000","132 594,00","0,00",
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Graine jaune,Marseille,Espagne,"14 777,00",livres,"0,3000000","4 433,00","-0,10",
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1765.csv,Local,3,1768,Imports,Harangs blancs,Marseille,Espagne,"16,00",barils,"40,0000000","640,00","0,00",
