numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports,Gomme sandarac,Marseille,Angleterre,"1 800,00",livres,"1,5000","2 700,000","0,00",
12,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports, Huille de vitriol,Marseille,Angleterre,"81 000,00",livres,"4,0000","324 000,000","0,00",
13,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports,Legumes,Marseille,Angleterre,"260 000,00",livres,"0,1000","26 000,000","0,00",
14,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports,Mine de plomb,Marseille,Angleterre,"52 000,00",livres,"0,0500","2 600,000","0,00",
15,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports,Orge,Marseille,Angleterre,"41 670,00",livres,"0,1500","6 250,000","-0,50",
16,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,1,1775,Imports,Planches de sapin,Marseille,Angleterre,"135,00",douzaines,"9,0000","1 215,000","0,00",
17,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Plomb en saumon,Marseille,Angleterre,"2 510 700,00",livres,"0,2000","502 140,000","0,00",
18,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Porc salé,Marseille,Angleterre,"25 000,00",livres,"0,2500","6 250,000","0,00",
19,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Ris,Marseille,Angleterre,"756 400,00",livres,"0,2000","151 280,000","0,00",
20,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Saumon salé,Marseille,Angleterre,"132 000,00",livres,"0,2000","26 400,000","0,00",
21,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Souffre,Marseille,Angleterre,"12 000,00",livres,"0,1500","1 800,000","0,00",
22,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Tabac en feuilles,Marseille,Angleterre,"130 000,00",livres,"0,2500","32 500,000","0,00",
23,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Acier,Marseille,Espagne,"10 000,00",livres,"0,3500","3 500,000","0,00",
24,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Alun,Marseille,Espagne,"58 360,00",livres,"0,2000","11 672,000","0,00",
25,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Amandes,Marseille,Espagne,"103 170,00",livres,"0,2000","20 634,000","0,00",
26,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Anchoix,Marseille,Espagne,"114 740,00",livres,"0,5000","57 370,000","0,00",
27,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Anis,Marseille,Espagne,"100 290,00",livres,"0,2000","20 058,000","0,00",
28,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Antimoine,Marseille,Espagne,"8 800,00",livres,"0,1000","880,000","0,00",
29,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Arquifou,Marseille,Espagne,"699 750,00",livres,"0,1500","104 962,000","-0,50",
30,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Auf,Marseille,Espagne,"32 000,00",livres,"0,3500","11 200,000","0,00",
31,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Balais de palme,Marseille,Espagne,"7 512,00",douzaines,"0,9000","6 760,000","-0,80",
32,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bled froment,Marseille,Espagne,"688 330,00",livres,"0,1000","68 833,000","0,00",
33,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bois a bruler,Marseille,Espagne,"140 000,00",livres,"0,0090","1 260,000","0,00",
34,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bois de campeche,Marseille,Espagne,"360 500,00",livres,"0,1500","54 075,000","0,00",
35,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bois de fernambourg,Marseille,Espagne,"60 000,00",livres,"0,5000","30 000,000","0,00",
36,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bouchons de liege,Marseille,Espagne,"9 851,00",livres,"0,2000","1 970,000","-0,20",
37,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bourdes,Marseille,Espagne,"60 000,00",livres,"0,0800","4 800,000","0,00",
38,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bouteilles de verre,Marseille,Espagne,"10 635,00",livres,"0,2000","2 127,000","0,00",
39,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Bray,Marseille,Espagne,"210 000,00",livres,"0,0500","10 500,000","0,00",
40,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Brun rouge,Marseille,Espagne,"32 000,00",livres,"0,0250","800,000","0,00",
41,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cacao,Marseille,Espagne,"43 392,00",livres,"1,3000","56 409,000","-0,60",
42,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Capres,Marseille,Espagne,"2 000,00",livres,"0,5000","1 000,000","0,00",
43,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Charbon de bois,Marseille,Espagne,"60 000,00",livres,"0,0350","2 100,000","0,00",
44,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Chocolat,Marseille,Espagne,"852,00",livres,"2,0000","1 704,000","0,00",
45,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Citrons et oranges,Marseille,Espagne,"9,00",milliers,"15,0000","135,000","0,00",
46,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Civadilles,Marseille,Espagne,"8 000,00",livres,"0,5000","4 000,000","0,00",
47,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cochenille,Marseille,Espagne,"157 539,00",livres,"18,0000","2 835 702,000","0,00",
48,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Colombine,Marseille,Espagne,"363 110,00",livres,"0,0500","18 155,000","-0,50",
49,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Coloquinte,Marseille,Espagne,"2 970,00",livres,"1,0000","2 970,000","0,00",
50,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Corail brut,Marseille,Espagne,"1 000,00",livres,"0,5000","500,000","0,00",
51,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Corail ouvré,Marseille,Espagne,"25,00",livres,"1,0000","25,000","0,00",
52,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cornes de mouton,Marseille,Espagne,"42 960,00",paires,"0,1000","4 296,000","0,00",
53,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cuirs de bœuf en poil,Marseille,Espagne,"1 262 480,00",livres,"0,1500","189 372,000","0,00",
54,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cuivre brut,Marseille,Espagne,"46 818,00",livres,"0,5000","23 409,000","0,00",
55,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Cuivre tangoul,Marseille,Espagne,"150 556,00",livres,"0,9000","135 500,000","-0,40",
56,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Drogueries,Marseille,Espagne,"3 600,00",livres,"1,0000","3 600,000","0,00",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Espars,Marseille,Espagne,"184,00",milliers,"40,0000","7 360,000","0,00",
58,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Farine,Marseille,Espagne,"230 750,00",livres,"0,2000","46 150,000","0,00",
59,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Figues,Marseille,Espagne,"574 860,00",livres,"0,2000","114 972,000","0,00",
60,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Filets d'espars,Marseille,Espagne,"1 714,50",milliers,"40,0000","68 580,000","0,00",
61,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Galles,Marseille,Espagne,"4 700,00",livres,"0,4000","1 880,000","0,00",
62,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Gomme sandarac,Marseille,Espagne,"3 000,00",livres,"1,5000","4 500,000","0,00",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Grabeau de cochenille,Marseille,Espagne,"12 694,00",livres,"5,0000","63 470,000","0,00",
64,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Graine jaune,Marseille,Espagne,"15 085,00",livres,"0,3000","4 525,000","-0,50",
65,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Graine verte,Marseille,Espagne,"6 750,00",livres,"0,2500","1 687,000","-0,50",
66,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports, Huille de lin,Marseille,Espagne,"600,00",livres,"0,3000","180,000","0,00",
67,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports, Huille d'olive,Marseille,Espagne,"1 076,00",Milleroles,"40,0000","43 040,000","0,00",
68,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports, Huille de poisson,Marseille,Espagne,"60 280,00",livres,"0,2500","15 070,000","0,00",
69,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Jalap,Marseille,Espagne,"17 161,00",livres,"1,5000","25 741,000","-0,50",
70,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Indigo,Marseille,Espagne,"6 176,00",livres,"5,0000","30 880,000","0,00",
71,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Laine commune,Marseille,Espagne,"18 950,00",livres,"1,0000","18 950,000","0,00",
72,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Laine lavée,Marseille,Espagne,"166 183,00",livres,"1,1000","182 801,000","-0,30",
73,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Laine de Segovie,Marseille,Espagne,"23 963,00",livres,"1,6000","38 340,000","-0,80",
74,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Laine surge,Marseille,Espagne,"311 260,00",livres,"0,6000","186 756,000","0,00",
75,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Laine de vigogne,Marseille,Espagne,"127 517,00",livres,"10,0000","1 275 170,000","0,00",
76,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Liqueurs,Marseille,Espagne,"400,00",livres,"1,0000","400,000","0,00",
77,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Legumes,Marseille,Espagne,"255 000,00",livres,"0,1000","25 500,000","0,00",
78,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,2,1775,Imports,Liege,Marseille,Espagne,"107 100,00",livres,"0,1500","16 065,000","0,00",
79,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Manne,Marseille,Espagne,"100 000,00",livres,"1,7500","175 000,000","0,00",
80,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Marbre ouvré,Marseille,Espagne,"10 200,00",livres,"3,0000","30 600,000","0,00",
81,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Marchandises meslées,Marseille,Espagne,"1,00",valeur,"200,0000","200,000","0,00",
82,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Mercerie,Marseille,Espagne,"1 900,00",livres,"3,5000","6 650,000","0,00",
83,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Mouchoirs de soye,Marseille,Espagne,"14 470,00",livres,"9,0000","130 230,000","0,00",
84,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Peaux de chevre,Marseille,Espagne,"3 530,00",livres,"1,2500","4 412,000","-0,50",
85,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Peaux de liege,Marseille,Espagne,"2 315,00",livres,"1,5000","3 472,000","-0,50","erreur de transcription: lire ""lièvre"""
86,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Peaux de roussette,Marseille,Espagne,"1 800,00",livres,"1,7000","3 060,000","0,00",
87,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Pierres a eguiser,Marseille,Espagne,"5 000,00",livres,"0,2000","1 000,000","0,00",
88,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Plomb en saumon,Marseille,Espagne,"2 524 175,00",livres,"0,2000","504 835,000","0,00",
89,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Plumes a lit,Marseille,Espagne,"4 000,00",livres,"1,0000","4 000,000","0,00",
90,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Quincaille,Marseille,Espagne,"8 000,00",livres,"1,0000","8 000,000","0,00",
91,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Quinquina,Marseille,Espagne,"37 903,00",livres,"2,0000","75 806,000","0,00",
92,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Raclure de corne,Marseille,Espagne,"3 200,00",livres,"0,2000","640,000","0,00",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Raisins secs,Marseille,Espagne,"2 700,00",livres,"0,2000","540,000","0,00",
94,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Reglisse,Marseille,Espagne,"12 500,00",livres,"0,1000","1 250,000","0,00",
95,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Salsepareille,Marseille,Espagne,"1 173,00",livres,"3,0000","3 519,000","0,00",
96,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Saumon salé,Marseille,Espagne,"41 560,00",livres,"0,2500","10 390,000","0,00",
97,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Saumure,Marseille,Espagne,"4 900,00",livres,"0,2500","1 225,000","0,00",
98,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Son,Marseille,Espagne,"3 036 450,00",livres,"0,0500","151 822,000","-0,50",
99,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Soude,Marseille,Espagne,"13 652 320,00",livres,"0,0800","1 092 185,000","-0,60",
100,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Souffre,Marseille,Espagne,"1 100,00",livres,"0,1500","165,000","0,00",
101,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Soye crue,Marseille,Espagne,"2 361,00",livres,"12,0000","28 332,000","0,00",
102,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Suif,Marseille,Espagne,"8 200,00",livres,"0,2500","2 050,000","0,00",
103,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Tartre,Marseille,Espagne,"27 760,00",livres,"0,2500","6 940,000","0,00",
104,Pascal Fontaine,Archives de la CCI de Marseille - I 31,Local/Marseille/Archives_de_la_CCI_de_Marseille-I31/Marseille – Imports – 1775.csv,Local,3,1775,Imports,Vermillon,Marseille,Espagne,"8 450,00",livres,"5,0000","42 250,000","0,00",
