numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
56,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bonneterie de filozelle en bas,,210,,Nîmes,,,302,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bonneterie de filozelle en bas,,92,,Nîmes,,,302,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bonneterie de laine en bas,,144,72,Nîmes,,pièces,288,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bonneterie de laine en bas,,144,72,Nîmes,,pièces,288,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bonnet de laine,,20,10,Castres,,en nombre,164,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bonnet de laine,,144,72,Castres,,en nombre,164,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,52,Bonnet de laine,,5240,2670,Castres,,en nombre,,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bonneterie de soye (en bas),,144,12,Lyon,,pièces,,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bas de soye,,24566,2048,Marseille,,pièces,50426,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bas de soye,,23844,1987,Marseille,,pièces,50426,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Bas de soye,,288,24,Marseille,,pièces,50426,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,52,Bas de soye,,1728,144,Marseille,,pièces,50426,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Bas de soye,,4248,354,Marseille,,pièces,,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bas de soye,,40851,4529,Ganges,,pièces,,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bas de soye,,27416,2678,Ganges,,pièces,,,,,,,0
71,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Bas de soye,,2784,348,Ganges,,pièces,,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bas de soye,,4800,480,St Hypolite,,pièces,,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Bas de soye,,2940,294,St Hypolite,,pièces,,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bas de soye,,29200,3750,Nîmes,,pièces,59400,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bas de soye,,27416,3427,Nîmes,,pièces,59400,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Bas de soye,,2784,348,Nîmes,,pièces,59400,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,52,Bas de soye,,288,36,Nîmes,,pièces,,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Bas de soye,,9360,1170,Nîmes,,pièces,,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Gants de soye,,1220,305,Nîmes,,pièces,1316,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Gants de soye,,96,24,Nîmes,,pièces,1316,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bray,,1743,19370,Arles,,livres,1797,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,52,Bray,,54,600,Arles,,livres,1797,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Bray,,391,4350,Arles,,livres,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Bray,,726,8070,Provence,,livres,1604,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Bray,,878,9760,Provence,,livres,1604,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Goudron,,30,300,Suède,,livres,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Goudron,,566,5660,Suède,,livres,,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Cendres soude,,4557,15190,Espagne,,livres,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Cendres soude,,24,89,Espagne,,livres,,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux de castor,,150,6,Paris,,en nombre,180,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux de castor,,30,1,Paris,,en nombre,180,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux demi-castor,,2808,156,Marseille,,en nombre,4320,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux demi-castor,,1512,84,Marseille,,en nombre,4320,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Chapeaux demi-castor,,756,42,Marseille,,en nombre,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux demi-castor,,1836,102,Lyon,,en nombre,,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux de laine,,31020,5170,Marseille,,en nombre,41604,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux de laine,,10296,1716,Marseille,,en nombre,41604,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,52,Chapeaux de laine,,288,48,Marseille,,en nombre,41604,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,52,Chapeaux de laine,,2880,480,Marseille,,en nombre,,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Chapeaux de laine,,3864,644,Marseille,,en nombre,,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux de laine,,16776,2796,Lyon,,en nombre,,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux poil en laine,,931986,103554,Marseille,,en nombre,1322964,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux poil en laine,,332334,36296,Marseille,,en nombre,1322964,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Chapeaux poil en laine,,37692,4188,Marseille,,en nombre,1322964,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,52,Chapeaux poil en laine,,20952,2328,Marseille,,en nombre,1322964,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Chapeaux poil en laine,,15444,1716,Marseille,,en nombre,,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux poil en laine,,104211,11579,Lyon,,en nombre,132561,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux poil en laine,,24354,2706,Lyon,,en nombre,132561,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Chapeaux poil en laine,,3996,444,Lyon,,en nombre,132561,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,52,Chapeaux poil en laine,,8532,948,Lyon,,en nombre,,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Chapeaux poil en laine,,1944,216,Angleterre,,en nombre,,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux de paille,,310,155,Lyon,,en nombre,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,52,Chapeaux de paille,,2892,1446,Livourne,,en nombre,5798,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,52,Chapeaux de paille,,2472,1236,Livourne,,en nombre,5798,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,52,Chapeaux de paille,,434,217,Livourne,,en nombre,5798,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Chairs salées diverses,,240,,,,,940,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Chairs salées diverses,,700,,,,,940,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Boeuf salé,,46738,155799,Irlande,,livres,62311,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Boeuf salé,,13887,46293,Irlande,,livres,62311,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Boeuf salé,,1386,4620,Irlande,,livres,62311,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Boeuf salé,,300,1000,Irlande,,livres,62311,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,54,Boeuf salé,,7985,26617,Irlande,,livres,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Boeuf salé,,10134,33784,Irlande,,livres,,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cochon salé,,227,421,Marseille,,livres,,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cochon salé,,11020,20408,Irlande,,livres,19351,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Cochon salé,,6598,12218,Irlande,,livres,19351,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Cochon salé,,702,1300,Irlande,,livres,19351,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Cochon salé,,1031,1910,Irlande,,livres,19351,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,54,Cochon salé,,1269,2350,Irlande,,livres,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Cochon salé,,3874,7174,Irlande,,livres,,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Petit salé,,3631,6725,Marseille,,livres,5638,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Petit salé,,1737,3217,Marseille,,livres,5638,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Petit salé,,270,500,Marseille,,livres,5638,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Petit salé,,324,600,Marseille,,livres,,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Jambon,,3422,4753,Marseille,,livres,8108,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Jambon,,3667,5094,Marseille,,livres,8108,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Jambon,,694,963,Marseille,,livres,8108,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Jambon,,325,452,Marseille,,livres,8108,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Jambon,,2085,2896,Marseille,,livres,,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Lard,,16446,27416,Marseille,,livres,27558,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Lard,,8850,14755,Marseille,,livres,27558,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Lard,,1488,2485,Marseille,,livres,27558,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Lard,,774,1290,Marseille,,livres,27558,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Lard,,4818,8037,Marseille,,livres,,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Saucisson,,84336,56224,Marseille,,livres,127699,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Saucisson,,38170,25447,Marseille,,livres,127699,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Saucisson,,4056,2704,Marseille,,livres,127699,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Saucisson,,1137,758,Marseille,,livres,127699,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Saucisson,,9954,6636,Marseille,,livres,,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Chocolat,,17554,8777,Marseille,,livres,19970,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Chocolat,,1130,565,Marseille,,livres,19970,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Chocolat,,1200,600,Marseille,,livres,19970,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Chocolat,,86,43,Marseille,,livres,19970,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Chocolat,,540,270,Marseille,,livres,,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cire en bougie en cierges,,199589,72578,Marseille,,livres,327745,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Cire en bougie en cierges,,111850,40673,Marseille,,livres,327745,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Cire en bougie en cierges,,15600,5673,Marseille,,livres,327745,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Cire en bougie en cierges,,715,260,Marseille,,livres,327745,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Cire en bougie en cierges,,32986,11995,Marseille,,livres,,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cire jaune en pain,,2163,1350,Levant,,livres,,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cire jaune en pain,,1750,1000,Provence,,livres,,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Colle forte,,589,1308,Hollande,,livres,1010,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Colle forte,,318,707,Hollande,,livres,1010,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,54,Colle forte,,103,230,Hollande,,livres,1010,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Colle forte,,224,497,Hollande,,livres,,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Colle de poisson,,100,20,Hollande,,livres,,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Corail ouvré,,1012,48,Marseille,,livres,1612,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,54,Corail ouvré,,600,30,Marseille,,livres,1612,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal,,54,Corail ouvré,,17800,145,Marseille,,livres,,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Corail ouvré,,47000,533,Marseille,,livres,,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cordages,,3656,5897,Marseille,,livres,6292,,,,,,1
172,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cordages,,3656,1400,Marseille,,valeur,6292,,,,,,2
173,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Cordages,,2636,3592,Marseille,,livres,6292,,,,,,1
174,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Cordages,,2636,1200,Marseille,,valeur,6292,,,,,,2
175,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Cordages,,128,320,Marseille,,livres,,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,54,Cordes pour instruments,,770,,Marseille,,,914,,,,,,0
177,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,54,Cordes pour instruments,,144,,Marseille,,,914,,,,,,0
178,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Isle de France et de Bourbon,,54,Cordes pour instruments,,360,,Marseille,,,,,,,,,0
