numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
17,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bois feuillard,,956,9560,Dunkerque,,en nombre,2143,,,,,,0
18,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bois feuillard,,2020,20200,Le Havre,,cercles,2420,,,,,,0
19,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bois feuillard,,400,4000,Le Havre,,cercles,2420,,,,,,0
20,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Bois feuillard,,1970,19700,Flandres,,cercles,,,,,,,0
21,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Bois merrin en douves,,1675,16000,Dunkerque,,en nombre,,,,,,,0
22,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Bois en planche de sapin,,4510,4100,Suède,,en nombre,15290,,,,,,0
23,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Bois en planche de sapin,,9570,8700,Suède,,en nombre,15290,,,,,,0
24,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bois en planche de sapin,,990,900,Suède,,en nombre,15290,,,,,,0
25,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bois en planche de sapin,,220,200,Suède,,en nombre,15290,,,,,,0
26,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bois ouvré pour charpente,,400,,Dunkerque,,,,,,,,,0
27,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bonneterie de coton en bas,,2068,53,Angleterre,,douzaines,,,,,,,0
28,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Bonneterie de fil en bas,,424,106,Flandres,,pièces,2472,,,,,,0
29,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bonneterie de fil en bas,,2000,70,Flandres,,douzaines,2472,,,,,,0
30,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Bonneterie de fil en bas,,48,1,Flandres,,douzaines,2472,,,,,,0
31,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Bonneterie de fil et coton en bas,,72,1,Flandres,,douzaines,,,,,,,1
32,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bonneterie de soye,,1590,17,Lyon,,douzaines,,,,,,,2
33,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bonneterie de soye,,1590,9,Lyon,,pièces,,,,,,,0
34,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Bijouterie,,600,,Paris,,,,,,,,,0
35,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Boutons de métal,,226,31,Angleterre,,grosses,,,,,,,0
36,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Chairs salées bœuf,,32695,100600,Irlande,,livres,259047,,,,,,0
37,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Chairs salées bœuf,,198143,578900,Irlande,,livres,259047,,,,,,0
38,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Chairs salées bœuf,,9700,30000,Irlande,,livres,259047,,,,,,0
39,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chairs salées bœuf,,18509,56950,Irlande,,livres,259047,,,,,,0
40,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Chairs salées bœuf ,,28,65,Flandres,,livres,2031,,,,,,0
41,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chairs salées bœuf ,,2003,4500,Flandres,,livres,2031,,,,,,0
42,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chairs salées jambon,,1485,2970,Angleterre,,livres,,,,,,,0
43,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Chairs salées jambon,,300,600,Hollande,,livres,375,,,,,,0
44,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chairs salées jambon,,75,150,Hollande,,livres,375,,,,,,0
45,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Chairs salées lard,,15160,37900,Angleterre,,livres,84076,,,,,,0
46,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Chairs salées lard,,56100,140250,Angleterre,,livres,84076,,,,,,0
47,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chairs salées lard,,12816,32040,Angleterre,,livres,84076,,,,,,0
48,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Charbon de terre,,870,145,Angleterre,,razières,1140,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Charbon de terre,,210,35,Angleterre,,razières,1140,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Charbon de terre,,60,10,Angleterre,,razières,1140,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Chapeaux,,2160,30,Lyon,,douzaines,2688,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Chapeaux,,528,88,Lyon,,en nombre,2688,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chapeaux,,192,4,Artois,,douzaines,,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chaux vive,,39,26,Dunkerque,,razières,,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Chaux éteinte,,42,24,Dunkerque,,razières,,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Cires en bougie,,1100,650,Flandres,,livres,,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Cires à cacheter,,150,15,Paris,,livres,,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Cordage,,7420,20900,Dunkerque,,livres,,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Coutellerie,,60,30,Flandres,,livres,210,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Coutellerie,,150,75,Flandres,,livres,210,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Couvertures de coton,,1300,56,Lyon,,en nombre,,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Couvertures de laine pour nègre,,6161,940,Lyon,,en nombre,,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,25,Carreaux de pierre à paver,,1540,22000,Hollande,,en nombre,4830,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,25,Carreaux de pierre à paver,,2100,30000,Hollande,,en nombre,4830,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,25,Carreaux de pierre à paver,,700,10000,Hollande,,en nombre,4830,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,25,Carreaux de pierre à paver,,490,7000,Hollande,,en nombre,4830,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Cuivre doré,,1200,805,Dunkerque,,en nombre,1440,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Cuivre doré,,240,160,Dunkerque,,livres,1440,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Cuivre doré,,30,20,Angleterre,,livres,,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Dentelle,,2550,3,Flandres,,livres,,,,,,,1
71,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Dentelle,,2550,3,Flandres,,onces,11950,,,,,,2
72,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Dentelle,,1200,"1,5",Flandres,,livres,11950,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Dentelle,,1800,"2,25",Flandres,,livres,11950,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Dentelle,,6400,8,Flandres,,livres,11950,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Dentelle,,2470,6,Hainaut,,livres,,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Draps,,7808,1227,Angleterre,,aunes,,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Draps,,5080,222,Sedan,,aunes,9385,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Draps,,4305,155,Sedan,,aunes,9385,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Draps,,1120,50,Abbeville,,aunes,7220,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Draps,,6100,234,Abbeville,,aunes,7220,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Draperie petite,,2600,452,Abbeville,,aunes,,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Drogue médicinale en rhubarbe composée,,760,,Flandres,,,,,,,,Doute sur la marchandise,0
83,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Drogue médicinale en rhubarbe composée,,8010,6660,Angleterre,,livres,,,,,,Doute sur la marchandise,0
84,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Drogue médicinale en rhubarbe composée,,1820,1645,Dunkerque,,livres,,,,,,Doute sur la marchandise,0
85,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Drogue de peinture en ocre rouge,,280,6000,Hollande,,livres,,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Etoffes fil en laine,,488,122,Amiens,,aunes,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Etoffes en velours d'utrecht,,120,30,Flandres,,aunes,,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Etoffes de laine,,3000,10,Picardie,,pièces,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Etoffes de laine,,1020,331,Picardie,,aunes,,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Etoffes en flanelle,,245,128,Angleterre,,aunes,,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Etoffes en pluche pour nègres,,13600,7525,Angleterre,,aunes,,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Etoffes en étamine,,4000,1355,Reims,,aunes,,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Etoffes de soye,,1630,163,Lyon,,aunes,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Etoffes de soye et dorure,,300,"6,5",Lyon,,aunes,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Eaux de vie,,1960,13,Flandres,,muids,,,,,,,1
96,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Eaux de vie,,1960,176,Flandres,,pintes,,,,,,,2
97,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Eaux de vie,,400,2,Charente,,muids,,,,,,,1
98,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Eaux de vie,,400,224,Charente,,pintes,,,,,,,2
99,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Eaux de senteur,,150,18,Flandres,,muids,,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Farine de froment,,361,2066,Flandres,,livres,,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Farine de froment,,4183,23900,Flandres,,livres,,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Farine de froment,,4285,24494,Flandres,,livres,,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Farine de froment,,4183,23900,Artois,,livres,17203,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Farine de froment,,10675,61000,Artois,,livres,17203,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Farine de froment,,2275,13000,Artois,,livres,17203,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Farine de froment,,70,400,Artois,,livres,17203,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Farine de froment,,5950,34000,Le Havre,,livres,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Farine de froment,,1050,6000,Dunkerque,,livres,11043,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Farine de froment,,7875,45000,Dunkerque,,livres,11043,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Farine de froment,,1838,10500,Dunkerque,,livres,11043,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Farine de froment,,280,1600,Dunkerque,,livres,11043,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Farine d'avoine,,35,200,Dunkerque,,livres,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fer coulé en chaudière,,4540,22700,Hainaut,,livres,,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fer coulé en chaudière,,1546,5200,Angleterre,,livres,,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fer en barres,,300,1000,Flandres,,livres,,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Fer en barres,,218,1095,Suède,,livres,,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fer plat et quarré,,2479,12395,Suède,,livres,18022,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fer plat et quarré,,2260,11300,Suède,,livres,18022,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Fer plat et quarré,,1747,8735,Suède,,livres,18022,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fer plat et quarré,,11536,57680,Suède,,livres,18022,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fer battu,,180,900,Flandres,,livres,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fer blanc,,1310,1580,Angleterre,,livres,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fer ouvré,,360,,Dunkerque,,,,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fer ouvré,,225,,Dunkerque,,,,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fil blanc,,2475,825,Flandres,,,4080,,,,,Pas d'unité indiquée,0
126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fil blanc,,405,135,Flandres,,,4080,,,,,Pas d'unité indiquée,0
127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Fil blanc,,1200,400,Flandres,,,4080,,,,,Pas d'unité indiquée,0
128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fil divers,,2854,5481,Flandres,,paquets,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fil retord,,1152,120,Flandres,,livres,3452,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fil retord,,625,125,Flandres,,livres,3452,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Fil retord,,1675,335,Flandres,,livres,3452,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fil retord à coudre,,2460,340,Flandres,,livres,7960,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fil retord à coudre,,5500,1010,Flandres,,livres,7960,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fil à coudre,,235,140,Angleterre,,livres,,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fil à voile,,250,170,Artois,,livres,820,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fil à voile,,570,400,Artois,,livres,820,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,26,Fromage,,124,310,Flandres,,livres,720,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,26,Fromage,,200,500,Flandres,,livres,720,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fromage,,396,990,Flandres,,livres,720,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,26,Fromage,,580,1450,Hollande,,livres,964,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fromage,,384,965,Hollande,,livres,964,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,26,Fromage,,60,120,Angleterre,,,,,,,,Pas d'unité indiquée,0
143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,gaze de soye,,1020,12,Paris,,pièces,,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Grain comestible avoine,,468,58,Flandres,,razières,,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,27,Grain comestible avoine,,928,116,Flandres,,razières,,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Grain comestible avoine,,171,112,Flandres,,razières,,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Grain comestible gruau,,18,120,Angleterre,,livres,,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Grain comestible orge perlé,,150,3,,,razières,,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Graine de jardin,,20,3,Flandres,,livres,,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Habillements en soye,,840,,Flandres,,,,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Habillements de nègre en étoffe,,11580,,Angleterre,,,,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Habillements de toiles de chanvre,,5050,,Angleterre,,,,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Huiles de graines,,4500,10000,Neutre Kaire,,livres,10305,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Huiles de graines,,5085,11300,Neutre Kaire,,livres,10305,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,27,Huiles de graines,,360,800,Neutre Kaire,,livres,10305,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Huiles de graines,,360,800,Neutre Kaire,,livres,10305,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Huiles de poisson,,1263,3158,Neutre Kaire,,livres,,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Laiton filé,,20,10,Angleterre,,livres,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Légumes divers,,780,7800,Flandres,,livres,6395,,,,,,0
160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Légumes divers,,322,"7,5",Flandres,,razières,6395,,,,,,1
161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Légumes divers,,322,1725,Flandres,,livres,6395,,,,,,2
162,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,27,Légumes divers,,1720,40,Flandres,,razières,6395,,,,,,1
163,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,27,Légumes divers,,1720,9200,Flandres,,livres,6395,,,,,,2
164,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes divers,,3573,170,Flandres,,razières,6395,,,,,,1
165,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes divers,,3573,1735,Flandres,,livres,6395,,,,,,2
166,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes divers,,1980,74,Dunkerque,,razières,,,,,,,1
167,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes divers,,1980,5000,Dunkerque,,livres,,,,,,,2
168,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes marinés,,230,360,Dunkerque,,livres,,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes haricots,,50,2,Flandres,,razières,,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes pois verts,,225,15,Flandres,,razières,,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Légumes fèves,,600,50,Flandres,,razières,,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Liège en bouchons,,40,100,Flandres,,livres,140,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Liège en bouchons,,100,73,Flandres,,grosses,140,,,,,,0
174,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Lingerie chemise de lin,,2160,216,Laval,,en nombre,,,,,,,0
175,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Lingerie chemise de lin,,2973,404,Flandres,,en nombre,10913,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,27,Lingerie chemise de lin,,7940,2146,Flandres,,en nombre,10913,,,,,,0
177,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,27,Lingerie de toile gingas de lin,,350,115,Flandres,,en nombre,,,,,,,0
178,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Marbre travaillé,,300,900,Flandres,,,,,,,,Pas d'unité indiquée,0
179,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Marchandises à la valeur,,138,,,,livres,,,,,,,0
180,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,27,Mercerie mêlée,,984,656,Angleterre,,livres,,,,,,,0
