numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
18,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bois feuillard en cercles,,5000,,Rouen,,,5350,,,,,,0
19,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,78,Bois feuillard en cercles,,350,,Rouen,,,5350,,,,,,0
20,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bois feuillard en cercles,,300,,Rouen,,,,,,,,,0
21,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bois feuillard,,3142,,Bretagne,,,,,,,,,0
22,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bois ozier,,697,,Bretagne,,,,,,,,,0
23,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bois en aviron,,612,102,Nord,,en nombres,,,,,,,0
24,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bois de sapin en planches,,1295,790,Danemark,,en nombres,,,,,,,0
25,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bois de sapin en planches,,1950,970,Danemark,,en nombres,,,,,,,0
26,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bois en planches,,750,550,Prusse,,en nombres,,,,,,,0
27,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bonneterie de coton,,590,,Rouen,,,,,,,,,0
28,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bonneterie de laine,,390,,Chartres,,,,,,,,,0
29,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bonneterie de laine,,270,,Nantes,,,,,,,,,0
30,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bonneterie de laine,,280,,Rouen,,,,,,,,,0
31,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bonneterie de laine,,460,,Abbeville,,,,,,,,,0
32,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bonneterie de fil,,3000,,Lille,,,,,,,,,0
33,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bonneterie de fil,,1500,,Rennes,,,,,,,,,0
34,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,78,Bray gras goudron et résine,,180,1800,Rochefort,,livres,,,,,,,0
35,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bray gras goudron et résine,,300,3000,Suède,,livres,,,,,,,0
36,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bray gras goudron et résine,,5955,86160,Suède,,livres,,,,,,,0
37,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bray gras goudron et résine,,850,1500,Norvège,,livres,,,,,,,0
38,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bray gras goudron et résine,,780,9100,Hollande,,livres,,,,,,,0
39,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Bray gras goudron et résine,,520,5200,Bayonne,,livres,,,,,,,0
40,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Bray gras goudron et résine,,304,3045,Bayonne,,livres,,,,,,,0
41,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Cauris,,9578,1179,Indes,,livres,,,,,,,0
42,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Cauris,,360,360,Hollande,,livres,,,,,,,0
43,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Cauris,,2630,2120,L'Orient,,livres,,,,,,,0
44,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Caves de 6 flacons,,1800,300,Nantes,,en nombres,,,,,,,0
45,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Caves de 6 flacons,,6860,1372,Hollande,,en nombres,,,,,,,0
46,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Caffé,,257,225,Isles françaises,,livres,,,,,,,0
47,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Camion à garnier voiture,,700,8,Nantes,,en nombres,,,,,,,0
48,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Chapeaux de feutre communs,,22500,15000,Rouen,,livres,,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,78,Chapeaux de feutre communs,,320,240,St Hilaire,,en nombres,,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,78,Chapeaux de feutre communs,,906,723,Angleterre,,en nombres,,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Chapeaux de castor,,800,80,Paris,,en nombres,,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Chapeaux demi castor,,2700,"21,5",Paris,,douzaines,,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Chapeaux de laine,,3950,895,Honfleur,,en nombres,,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Chapeaux de laine,,600,200,Honfleur,,en nombres,,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Chapeaux de laine,,600,196,Paris,,en nombres,,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Chapeaux de laine,,1880,688,Le Havre,,en nombres,,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Chapeaux bordés en or faux,,370,,Rennes,,,,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Chapeaux à nègres,,128,108,St Malo,,en nombres,,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Charbon de terre,,850,60,Angleterre,,,,,,,,Problème pour connaître l'unité,1
60,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Charbon de terre,,850,8750,Angleterre,,livres,,,,,,,2
61,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Charbon de terre,,600,10,Angleterre,,tonneaux,,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Charbon de terre,,1402,81680,Angleterre,,livres,,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Cire en bougies,,340,150,Mans,,livres,,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Cire en bougies,,1744,775,Rouen,,livres,,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Cire en bougies,,2500,1000,Paris,,livres,,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Comestibles divers,,631,,,,,,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Comestibles divers,,448,,,,,,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Beurre salé,,14831,22050,Normandie,,livres,,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Beurre salé,,2996,3525,Irlande,,livres,8296,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Beurre salé,,5300,10500,Irlande,,livres,8296,,,,,,0
71,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Beurre salé,,5962,7014,Irlande,,livres,,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Beurre salé,,2391,3628,Bretagne,,livres,2541,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Beurre salé,,150,300,Bretagne,,livres,2541,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Beurre salé,,302,605,Bretagne,,livres,,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Beurre salé,,1660,2400,Cherboug,,livres,3652,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Beurre salé,,1992,3320,Cherboug,,livres,3652,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Biscuits,,168,1400,Dieppe,,livres,,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Biscuits,,144,2400,Rochefort,,livres,,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Biscuits,,8898,38700,Honfleur,,livres,,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Biscuits,,7794,43300,Honfleur,,livres,,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Biscuits,,1160,6600,Cherboug,,livres,,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Farine,,1800,12000,Dieppe,,livres,,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Farine,,880,4400,Bordeaux,,livres,,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Farine,,3000,20000,Picardie,,livres,,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Farine,,10810,70831,Le Havre,,livres,,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Farine,,1792,10194,Le Havre,,livres,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Farine,,80,400,Honfleur,,livres,,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Farine,,275,1460,Honfleur,,livres,,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Farine,,1200,6000,Granville,,livres,,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Fromages divers,,2140,,,,,2740,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Fromages divers,,600,,,,,2740,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Fromages divers,,180,,,,,,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Chairs salées diverses,,1512,4480,,,livres,,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Chairs salées diverses,,581,,,,,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Bœuf salé,,1350,5400,Nantes,,livres,,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Bœuf salé,,650,2600,Rochefort,,livres,,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Bœuf salé,,200,800,Rochefort,,livres,,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Bœuf salé,,7920,26400,Irlande,,livres,25220,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Bœuf salé,,17300,75400,Irlande,,livres,25220,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Bœuf salé,,18798,62660,Irlande,,livres,,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Porc salé,,300,600,Rochefort,,livres,354,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Porc salé,,54,,Rochefort,,,354,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Porc salé,,274,,Rochefort,,,,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Jambon,,1274,1820,Cherboug,,livres,2605,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Jambon,,941,1345,Cherboug,,livres,2605,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,79,Jambon,,390,513,Cherboug,,livres,2605,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Jambon,,824,1360,Bayonne,,livres,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Jambon,,340,380,Bayonne,,livres,,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Lard salé,,900,1500,Dieppe,,livres,,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Lard salé,,120,400,Rochefort,,livres,,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Lard salé,,120,400,Rochefort,,livres,,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Lard salé,,1654,3676,Irlande,,livres,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Lard salé,,6195,14763,Irlande,,livres,,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Lard salé,,996,1920,Cherboug,,livres,2138,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,79,Lard salé,,1142,3544,Cherboug,,livres,2138,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Lard salé,,900,1634,Bayonne,,livres,,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Lard salé,,1590,5300,Granville,,livres,,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Corail ouvré,,2900,6,Marseille,,livres,,,,,,,1
119,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Corail ouvré,,2900,12,Marseille,,onces,,,,,,,2
120,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Corail faux,,510,120,Angleterre,,livres,,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Corail faux,,1553,1323,Hollande,,livres,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Cordages divers,,3230,2500,Petites Isles,,livres,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Cordages,,300,360,Honfleur,,livres,,,,,,,0
124,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,79,Cordages,,1702,5061,Bordeaux,,livres,,,,,,,0
125,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,79,Cordages,,10375,28070,Bretagne,,livres,,,,,,,0
126,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Coutellerie,,600,,Hollande,,,,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Coutellerie,,7223,,,,,,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Couvertures de coton,,322,48,Rouen,,en nombres,,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Couvertures de laine,,440,87,Honfleur,,en nombres,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Couvertures dites pagnes,,945,235,Indes,,,,,,,,Pas d'unité indiquée,0
131,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Couvertures de ploc,,167,72,Le Havre,,en nombres,,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Couvertures à nègres,,1510,628,Lisieux,,,,,,,,Pas d'unité indiquée,0
133,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre ouvré,,3591,2394,Ostende,,livres,,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Cuivre ouvré,,120,80,Hollande,,livres,,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre ouvré,,4152,2861,Hollande,,livres,,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Cuivre potin en chaudières,,4413,5684,Honfleur,,livres,,,,,,Le pdf donne aussi la quantité en nombre,0
137,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre potin en chaudières,,265,200,Honfleur,,livres,,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Cuivre en planches,,234,187,Allemagne,,livres,,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre en planches,,360,300,Hambourg,,livres,,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre en planches,,13980,13424,Angleterre,,livres,,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre en planches,,18271,15226,Hollande,,livres,,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Cuivre en planches,,900,750,Rouen,,livres,,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Cuivre en planches,,265,200,Rouen,,livres,,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Crin frisé,,150,150,Le Havre,,livres,450,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,80,Crin frisé,,300,300,Le Havre,,livres,450,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Crin brut,,982,1310,Rouen,,livres,,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Dentelle de fil,,1600,3,Honfleur,,livres,,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Dentelle de fil,,4900,70,Bretagne,,livres,,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,80,Draperie,,650,270,Abbeville,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
150,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Drap,,28177,2645,Carcassonne,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
151,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Drap,,545,33,Elbeuf,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
152,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Drap,,2370,79,Sedan,,aunes,,,,,,Le pdf donne aussi la quantité en livres,0
153,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Drogues médicinales diverses,,450,,,,,,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Drogues médicinales diverses,,300,,,,,,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,80,Drogues pour la peinture et la teinture,,1479,,,,,,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie d'Andaye,,200,96,Bordeaux,,pintes,,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie double,,252,2,Cognac,,muids,,,,,,,1
158,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie double,,252,72,Cognac,,pintes,,,,,,,2
159,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie double,,1450,12,Cognac,,muids,,,,,,,1
160,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie double,,1450,272,Cognac,,pintes,,,,,,,2
161,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie de genièvre,,2000,4,Hollande,,muids,,,,,,,1
162,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie de genièvre,,2000,48,Hollande,,pintes,,,,,,,2
163,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie de genièvre,,1440,6,Dunkerque,,muids,,,,,,,1
164,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie de genièvre,,1440,192,Dunkerque,,pintes,,,,,,,2
165,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie simple,,547,3,Saintonge,,muids,,,,,,,1
166,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie simple,,547,64,Saintonge,,pintes,,,,,,,2
167,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,10647,12,Saintonge,,muids,,,,,,,1
168,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,10647,272,Saintonge,,pintes,,,,,,,2
169,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie simple,,531,3,Charente,,muids,,,,,,,1
170,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,80,Eau de vie simple,,531,132,Charente,,pintes,,,,,,,2
171,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,9545,64,Isle de Rhé,,muids,,,,,,,1
172,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,9545,66,Isle de Rhé,,pintes,,,,,,,2
173,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,13400,73,La Rochelle,,muids,,,,,,,1
174,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,13400,70,La Rochelle,,pintes,,,,,,,2
175,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,6655,45,Bordeaux,,muids,,,,,,,1
176,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,6655,132,Bordeaux,,pintes,,,,,,,2
177,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,7403,42,Pays d'Auge,,muids,,,,,,,1
178,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,80,Eau de vie simple,,7403,242,Pays d'Auge,,pintes,,,,,,,2
