numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
73,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,13,1757,charbon de terre,Rennes,d'Hollande,140,bariques,10,,,
74,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,13,1757,coëti,Rennes,d'Hollande,284,aunes,1,,,doute sur la marchandise
75,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,13,1757,colle forte,Rennes,d'Hollande,460,livres,"0,4",,,
76,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,colle de poisson,Rennes,d'Hollande,1956,livres,"0,6",,,
77,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,couperose,Rennes,d'Hollande,128376,livres,"0,1",,,10 L %
78,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,cuirs de boeuf en poil,Rennes,d'Hollande,411,en nombre,6,,,
79,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,cuivre en chaudron,Rennes,d'Hollande,18509,livres,"1,4",,,
80,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,cuivre rouge,Rennes,d'Hollande,2500,livres,"1,5",,,
81,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,drogueries,Rennes,d'Hollande,5790,livres,2,,,
82,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,etaim,Rennes,d'Hollande,1262,livres,"0,75",,,
83,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fayance,Rennes,d'Hollande,801,livres,"0,2",,,
84,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer battu,Rennes,d'Hollande,6743,livres,"0,125",,,12 L % 10 S
85,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer blanc,Rennes,d'Hollande,9,barils,90,,,
86,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer en cercles,Rennes,d'Hollande,4644,livres,"0,25",,,
87,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer en cuilleres,Rennes,d'Hollande,99,douzaines,6,,,
88,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer en feuillards,Rennes,d'Hollande,1300,livres,"0,18",,,18 L %
89,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer pour moulins à sucre,Rennes,d'Hollande,14225,livres,"0,3",,,
90,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer plat,Rennes,d'Hollande,23696,livres,"0,125",,,12 L %
91,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fer en poëles,Rennes,d'Hollande,4385,livres,"0,35",,,
92,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fil de carret,Rennes,d'Hollande,14104,livres,1,,,
93,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fil de fer,Rennes,d'Hollande,10034,livres,1,,,
94,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fil de leton,Rennes,d'Hollande,108,livres,"1,75",,,
95,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fleuret,Rennes,d'Hollande,19,douzaines,"2,25",,,
96,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,fromage,Rennes,d'Hollande,248088,livres,"0,25",,,
97,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,garance,Rennes,d'Hollande,30718,livres,"0,45",,,
98,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,goudron,Rennes,d'Hollande,120,barils,22,,,
99,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,goudron,Rennes,d'Hollande,30,bariques,44,,,unité monétaire absente
100,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,giroffle,Rennes,d'Hollande,1824,livres,15,,,
101,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,graine de lin,Rennes,d'Hollande,8000,livres,"0,5",,,
102,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,harangs sors,Rennes,d'Hollande,208,barils,40,,,
103,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,huile de lin,Rennes,d'Hollande,124644,livres,"0,25",,,
104,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,huile de poisson,Rennes,d'Hollande,109052,livres,"0,25",,,
105,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,jambons,Rennes,d'Hollande,4514,livres,"0,4",,,
106,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,laine,Rennes,d'Hollande,124895,livres,"1,25",,,
107,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,laine serge,Rennes,d'Hollande,1316,livres,"1,25",,,
108,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,lames d'épée,Rennes,d'Hollande,22,douzaines,"2,5",,,
109,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,14,1757,liens de fil,Rennes,d'Hollande,625,livres,2,,,
110,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,lin cru,Rennes,d'Hollande,30320,livres,"0,35",,,
111,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,lin peigné,Rennes,d'Hollande,804,livres,"0,6",,,
112,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,litarge,Rennes,d'Hollande,1870,livres,"0,35",,,
113,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,mats de 56 pieds,Rennes,d'Hollande,118,en nombre,80,,,60 L ou 100 L
114,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,mercerie,Rennes,d'Hollande,3440,livres,"3,5",,,
115,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,mines de plomb,Rennes,d'Hollande,16263,livres,"0,25",,,
116,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,moulins à caffé,Rennes,d'Hollande,50,en nombre,3,,,
117,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,muscades,Rennes,d'Hollande,396,livres,8,,,
118,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,orge mondée,Rennes,d'Hollande,1637,livres,"0,2",,,
119,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,papier,Rennes,d'Hollande,460,rames,20,,,
120,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,piment,Rennes,d'Hollande,9715,livres,"0,5",,,
121,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,pipes à fumer,Rennes,d'Hollande,849,grosses,"2,25",,,
122,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,planches de chêne de 10 pieds,Rennes,d'Hollande,962,en nombre,2,,,
123,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,planches de chêne de 11 pieds,Rennes,d'Hollande,143,en nombre,2,,,
124,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,planches de sapin de 24 à 36 pieds,Rennes,d'Hollande,372,en nombre,5,,,
125,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,planches de sapin de 8 à 10 pieds,Rennes,d'Hollande,500,en nombre,"0,75",,,
126,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,planches de sapin de 10 à 11 pieds,Rennes,d'Hollande,2520,en nombre,"0,875",,,À 20 à 15
127,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,plomb en saumon,Rennes,d'Hollande,19288,livres,"0,25",,,
128,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,poivre,Rennes,d'Hollande,32113,livres,"1,2",,,
129,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,pois de Bourgogne,Rennes,d'Hollande,1988,livres,"0,075",,,1 S ou 2 S
130,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,poussière de raisine,Rennes,d'Hollande,86807,livres,"0,075",,,
131,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,quinquaille de fer,Rennes,d'Hollande,17053,livres,1,,,
132,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,raisine,Rennes,d'Hollande,207189,livres,"0,575",,,
133,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,ris,Rennes,d'Hollande,454,livres,"0,175",,,
134,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,rogues de morues,Rennes,d'Hollande,185,barils,10,,,
135,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,sel geme,Rennes,d'Hollande,118,livres,"0,06",,,6 L %
136,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,souffre,Rennes,d'Hollande,31933,livres,"0,125",,,
137,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,15,1757,lin cru,Rennes,du Nord,160420,livres,"0,35",,,
138,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,bois de Brésil,Rennes,de Portugal,24330,livres,"0,28",,,28 L %
139,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,cocos,Rennes,de Portugal,10000,livres,"0,01",,,10 L %%
140,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,figues,Rennes,de Portugal,60291,livres,"0,15",,,
141,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,oranges,Rennes,de Portugal,3,caisses,10,,,
142,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,chanvre crû,Rennes,de Russie,323253,livres,"0,18",,,18 L %
143,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,acier,Rennes,de Suède,27355,livres,"0,25",,,unité monétaire absente
144,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,alun,Rennes,de Suède,21260,livres,"0,2",,,
145,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,bray gras,Rennes,de Suède,173,barils,22,,,
146,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,charbon de terre,Rennes,de Suède,480,bariques,10,,,
147,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,espars de sapin,Rennes,de Suède,420,en nombre,"2,5",,,
148,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,fer en barres,Rennes,de Suède,357882,livres,"0,15",,,
149,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,goudron,Rennes,de Suède,241,barils,22,,,
150,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,matreaux,Rennes,de Suède,3,matreaux,40,,,
151,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,planches de sapin de 10 à 12 pieds,Rennes,de Suède,24768,en nombre,1,,,
152,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,planches de sapin de 12 à 13 pieds,Rennes,de Suède,17463,en nombre,"1,2",,,
153,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,planches de sapin de 4 à 5 pieds,Rennes,de Suède,1584,en nombre,"0,4",,,À 6 S ou 10 S
154,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,planches de sapin de 5 pieds,Rennes,de Suède,1554,en nombre,"0,5",,,
155,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,planches de sapin,Rennes,de Suède,4616,en nombre,"0,5",,,
156,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,bois de Siramonbas,Rennes,des Isles françoises de l'Amérique,100,livres,"0,1",,,
157,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,cacao,Rennes,des Isles françoises de l'Amérique,34319,livres,"0,26",,,26 L %
158,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,caffé,Rennes,des Isles françoises de l'Amérique,59580,livres,"0,45",,,
159,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,16,1757,confitures,Rennes,des Isles françoises de l'Amérique,87,livres,"0,4",,,40 L %
160,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,17,1757,coton en laine,Rennes,des Isles françoises de l'Amérique,4733,livres,"0,69",,,69 L %
161,Cyril CANET,AD44 C716,Out/Rennes - Entrées - 1757 - bis.csv,Out,Imports,17,1757,cuirs de boeuf en poil,Rennes,des Isles françoises de l'Amérique,205,en nombre,6,,,
