numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
23,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,3,Chapons,Etats du Roy de Sardaigne,29,29,Paires,1,0,
24,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,3,Chevaux,Etats du Roy de Sardaigne,1000,10,Nombres,100,0,
25,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,3,Chevaux,Etats du Roy de Sardaigne,45,1,Nombres,45,0,
26,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,3,Chanvre,Etats du Roy de Sardaigne,4086,272.4,Quintaux,15,44,erreur de calcul
27,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,3,Chanvre,Etats du Roy de Sardaigne,1327.8,66.39,Quintaux,20,4,erreur de calcul
28,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chanvre préparé,Etats du Roy de Sardaigne,2010,67,Quintaux,30,0,
29,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chanvre préparé,Etats du Roy de Sardaigne,87.5,3.5,Quintaux,25,0,
30,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chanvre préparé,Etats du Roy de Sardaigne,25,50,Livres,.5,0,
31,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chevillieres,Etats du Roy de Sardaigne,2358,23.58,Quintaux,100,0,"58 livres convertis en 0,58 quintaux"
32,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Cheveux,Etats du Roy de Sardaigne,30,2,Livres,15,0,
33,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chataignes,Etats du Roy de Sardaigne,929.2,116.15,Quintaux,8,0.25,"15 livres convertis en 0,15 quintaux"
34,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Cire blanche,Etats du Roy de Sardaigne,30,20,Livres,1.5,0,
35,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Citrons,Etats du Roy de Sardaigne,100.75,4.03,Quintaux,25,-66.25,erreur de calcul
36,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Chocolat,Etats du Roy de Sardaigne,1950,6.5,Quintaux,300,0,
37,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,4,Cloux,Etats du Roy de Sardaigne,600,12,Quintaux,50,0,
38,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Chevres,Etats du Roy de Sardaigne,1368,342,Nombres,4,0,
39,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Chevres,Etats du Roy de Sardaigne,309,103,Nombres,3,0,
40,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Chevres,Etats du Roy de Sardaigne,72.5,29,Nombres,2.5,0,
41,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Chevreaux,Etats du Roy de Sardaigne,13.5,18,Nombres,.75,0,
42,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Cochons de lait,Etats du Roy de Sardaigne,14,2,Nombres,7,0,
43,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Confitures,Etats du Roy de Sardaigne,175,3.5,Quintaux,50,0,"50 Livres convertis en 0,50 quintaux"
44,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Confitures,Etats du Roy de Sardaigne,37.5,15,Livres,2.5,0,
45,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Cornes de bœuf,Etats du Roy de Sardaigne,90,30,Quintaux,3,0,
46,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Cornes de cerf,Etats du Roy de Sardaigne,25,50,Livres,.5,0,
47,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,5,Cotton filé,Etats du Roy de Sardaigne,140,1.75,Quintaux,80,0,
48,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Couvertures de laine,Etats du Roy de Sardaigne,85,1.7,Quintaux,50,0,"70 livres convertis en 0,70 quintaux"
49,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Couvertures de laine,Etats du Roy de Sardaigne,78,13,Nombres,6,0,
50,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs de bœuf en poïl,Etats du Roy de Sardaigne,3450,138,Quintaux,25,0,
51,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs de bœuf en poïl,Etats du Roy de Sardaigne,400,8,Pièces,50,0,
52,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs de bœuf en poïl,Etats du Roy de Sardaigne,980,24.5,Pièces,40,0,
53,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs en poïl,Etats du Roy de Sardaigne,56,14,Pièces,4,0,
54,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs tannés,Etats du Roy de Sardaigne,18.75,25,Livres,.75,0,
55,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Cuirs tannés,Etats du Roy de Sardaigne,280,4,Quintaux,70,0,
56,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Dails ou faulx,Etats du Roy de Sardaigne,2200,22,Quintaux,100,0,
57,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,6,Draperies en échantillon et lizieres,Etats du Roy de Sardaigne,212.4,10.62,Quintaux,20,0,"62 livres convertis en 0,62 quintaux"
58,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Drogues comme agaric,Etats du Roy de Sardaigne,1212,8.08,Quintaux,150,0,"8 livres convertis en 0,08 quintaux"
59,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles,Etats du Roy de Sardaigne,2500,5,Quintaux,500,0,
60,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles,Etats du Roy de Sardaigne,300,.5,Quintaux,600,0,Mesure d'origine livre
61,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles,Etats du Roy de Sardaigne,400,4,Quintaux,100,0,
62,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles grossieres,Etats du Roy de Sardaigne,195,195,Livres,1,0,Mesure d'origine livre
63,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles moyennes,Etats du Roy de Sardaigne,180,18,Livres,10,0,
64,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Dentelles de pays,Etats du Roy de Sardaigne,153,102,Livres,1.5,0,1 quintal converti en 100 livres
65,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Eau de vie composée,Etats du Roy de Sardaigne,1400,20,Quintaux,70,0,
66,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Eau de vie simple,Etats du Roy de Sardaigne,108.25,4.33,Quintaux,25,0.55,"33 livres convertis en 0,33 quintaux"
67,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,7,Etain commun,Etats du Roy de Sardaigne,36,40,Livres,.9,0,
68,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Etoffes de soye et filozelle,Etats du Roy de Sardaigne,10000,25,Quintaux,400,0,
69,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Faude de cuir,Etats du Roy de Sardaigne,9.375,25,Livres,.375,0,
70,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en bandes et en barres,Etats du Roy de Sardaigne,28650,955,Quintaux,30,-18.6,erreur de calcul
71,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en bandes et en barres,Etats du Roy de Sardaigne,80,4,Quintaux,20,0,
72,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en bandes et en barres,Etats du Roy de Sardaigne,550,55,Quintaux,10,0,
73,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en bandes et en barres,Etats du Roy de Sardaigne,1504.2,100.28,Quintaux,15,0,"28 livres convertis en 0,28 quintaux"
74,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en quincailles,Etats du Roy de Sardaigne,5,10,Livres,.5,0,
75,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en quincailles,Etats du Roy de Sardaigne,396,18,Quintaux,22,0,
76,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer en plaques,Etats du Roy de Sardaigne,396,22,Quintaux,18,0,
77,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,8,Fer ouvré grossier,Etats du Roy de Sardaigne,275.6,6.89,Quintaux,40,0,"89 livres convertis 0,89 quintaux"
78,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fer en sol,Etats du Roy de Sardaigne,90,4.5,Quintaux,20,0,
79,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Faulx,Etats du Roy de Sardaigne,1611.2,20.14,Quintaux,80,0.2,"14 livres convertis 0,14 quintaux"
80,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Figues seiches,Etats du Roy de Sardaigne,33.75,9,Quintaux,3.75,0,
81,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fruits frais,Etats du Roy de Sardaigne,23916.84,1993.07,Quintaux,12,-0.01,"7 livres convertis 0,07 quintaux"
82,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fil de chanvre,Etats du Roy de Sardaigne,2232,37.2,Quintaux,60,0,"20 livres convertis 0,20 quintaux"
83,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fil d'etoupes,Etats du Roy de Sardaigne,653.4,14.52,Quintaux,45,0,"52 livres convertis 0,52 quintaux"
84,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fruits secs,Etats du Roy de Sardaigne,950,38,Quintaux,25,0,
85,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fromages,Etats du Roy de Sardaigne,1472.55,98.17,Quintaux,15,0,"17 livres convertis 0,17 quintaux"
86,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fromages,Etats du Roy de Sardaigne,1400,80,Quintaux,17.5,0,
87,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,9,Fromages,Etats du Roy de Sardaigne,190,9.5,Quintaux,20,0,
88,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Fromages,Etats du Roy de Sardaigne,625,25,Quintaux,25,0,
89,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Güeuses de fer,Etats du Roy de Sardaigne,10400,1300,Quintaux,8,0,
90,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Galles de toutes sortes,Etats du Roy de Sardaigne,2625,35,Quintaux,75,100,erreur de calcul
91,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Gibier,Etats du Roy de Sardaigne,37.5,50,Livres,.75,0,
92,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Graine de jardin,Etats du Roy de Sardaigne,1642.8,41.07,Quintaux,40,0,"7 livres convertis 0,07 quintaux"
93,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Graine de pré,Etats du Roy de Sardaigne,151.2,10.08,Quintaux,15,-5,erreur de calcul
94,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Graisse de mouton,Etats du Roy de Sardaigne,22.5,90,Livres,.25,4.5,erreur de calcul
95,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Huille d'olive,Etats du Roy de Sardaigne,825,55,Quintaux,15,0,
96,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Huille d'olive,Etats du Roy de Sardaigne,157.5,3.5,Quintaux,45,0,
97,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,10,Huille de noix,Etats du Roy de Sardaigne,30,2,Quintaux,15,0,
98,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Hardes vieilles,Etats du Roy de Sardaigne,273.2,,,0,-273.2,
99,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Laine pelade,Etats du Roy de Sardaigne,496,24.8,Quintaux,20,12,erreur de calcul
100,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Laine surge,Etats du Roy de Sardaigne,20.25,81,Livres,.25,0,
101,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Laine surge,Etats du Roy de Sardaigne,24,1.5,Quintaux,16,0,
102,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Legumes,Etats du Roy de Sardaigne,12,2,Quintaux,6,0,
103,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Moutons,Etats du Roy de Sardaigne,60,20,Pièces,3,0,
104,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Moutons,Etats du Roy de Sardaigne,11872.5,3166,Pièces,3.75,0,
105,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Moutons,Etats du Roy de Sardaigne,2780,695,Pièces,4,0,
106,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Moutons,Etats du Roy de Sardaigne,30000,6000,Pièces,5,0,
107,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,11,Moutons,Etats du Roy de Sardaigne,4914,910,Pièces,5.4,0,
108,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Moutons petits,Etats du Roy de Sardaigne,102.5,41,Pièces,2.5,0,
109,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Merceries,Etats du Roy de Sardaigne,533,5.33,Quintaux,100,0,"33 livres convertis en 0,33 quintaux"
110,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Meulardes,Etats du Roy de Sardaigne,30,5,Quintaux,6,0,
111,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Meulardeaux,Etats du Roy de Sardaigne,15,15,Quintaux,1,0,
112,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Millet,Etats du Roy de Sardaigne,688.38,98.34,Quintaux,7,0.23,"34 livres convertis en 0,34 quintaux"
113,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Mulets ou juments,Etats du Roy de Sardaigne,48000,640,Pièces,75,0,
114,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Mules,Etats du Roy de Sardaigne,60,1,Pièces,60,0,
115,Anthony Rebours,2C635,Out/Grenoble - Entrées - 1725-1726.csv,Out,1728 - 1er octobre 1727 au 1er août 1728,Imports,Grenoble,12,Mules,Etats du Roy de Sardaigne,72,3,Pièces,24,0,
