numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
101,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Basin,Marseille,Espagne,1907,Livres,6,11442,0,
102,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Biscuit,Marseille,Espagne,1050,Livres,"0,2",210,0,
103,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bled froment,Marseille,Espagne,49904,Charges,32,1596928,0,
104,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bois à bruler,Marseille,Espagne,24,Quintaux,"0,75",18,0,Mesure d'origine livre
105,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bois Campeche,Marseille,Espagne,2234,Livres,"0,25",558,"0,5",
106,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bois fustel,Marseille,Espagne,13220,Livres,"0,1",1322,0,
107,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bois de noyer,Marseille,Espagne,50,Pièces,6,300,0,
108,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bonnets de coton,Marseille,Espagne,270,Livres,5,1350,0,
109,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bonnets de laine,Marseille,Espagne,293,Douzaines,15,4395,0,
110,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bouchons de liége,Marseille,Espagne,150,Livres,3,450,0,
111,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bours,Marseille,Espagne,50,Pièces,50,2500,0,
112,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Bray sec,Marseille,Espagne,57400,Livres,"0,15",8610,0,
113,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cacao,Marseille,Espagne,14330,Livres,"0,6",8598,0,
114,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Caffé des Iles,Marseille,Espagne,52782,Livres,"0,75",39586,"0,5",
115,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Callemande,Marseille,Espagne,175,Livres,3,525,0,
116,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Canelle,Marseille,Espagne,4132,Livres,12,49584,0,
117,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Canons de fer en nombre,Marseille,Espagne,171,Pièces,200,34200,0,
118,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Capres,Marseille,Espagne,1600,Livres,"0,25",400,0,
119,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Carreaux de terre,Marseille,Espagne,24,Milliers,20,480,0,
120,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cartes à jouer,Marseille,Espagne,1200,Livres,2,2400,0,
121,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cartons,Marseille,Espagne,1113,Livres,"0,5",556,"0,5",
122,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cendres de plomb,Marseille,Espagne,6200,Livres,"0,1",620,0,
123,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cercles de bois,Marseille,Espagne,4,Milliers,10,40,0,
124,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Ceruse,Marseille,Espagne,550,Livres,"0,25",137,"0,5",
125,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chaises de paille,Marseille,Espagne,223,Douzaines,10,2230,0,
126,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Champignons,Marseille,Espagne,60,Livres,2,120,0,
127,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chandelle,Marseille,Espagne,20372,Livres,"0,4",8148,"0,8",
128,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chanvre peigné,Marseille,Espagne,82191,Livres,"0,5",41095,"0,5",
129,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chapeaux poil et laine,Marseille,Espagne,4249,Douzaines,60,254940,0,
130,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chataignes,Marseille,Espagne,12700,Livres,"0,1",1270,0,
131,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cheveux,Marseille,Espagne,240,Livres,20,4800,0,
132,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Chocolat,Marseille,Espagne,60,Livres,2,120,0,
133,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cinamomum,Marseille,Espagne,200,Livres,10,2000,0,
134,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cire blanche,Marseille,Espagne,11828,Livres,2,23656,0,
135,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cire jaune,Marseille,Espagne,2894,Livres,"1,5",4341,0,
136,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Clous de fer,Marseille,Espagne,16870,Livres,"0,25",4217,"0,5",
137,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Cochon salé,Marseille,Espagne,49422,Livres,"0,35",17297,"0,7",
138,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Colle forte,Marseille,Espagne,8805,Livres,"0,4",3522,0,
139,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Confitures,Marseille,Espagne,25533,Livres,"0,75",19149,"0,75",
140,Anthony,Archives de la CCI de Marseille - I 24 ,Local/Marseille/Marseille – Sorties – 1768.csv,Local,Exports,3,1768,Conterie,Marseille,Espagne,1840,Livres,3,5520,0,
