numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
105,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Quincaille,Hollande,"2380,00","17,00",balles,"140,0000000","0,00",
106,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Quincaille,Hollande,"4480,00","5 600,00",livres,"0,8000000","0,00",
107,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Saumon ; salé,Hollande,"2750,00","50,00",barils,"55,0000000","0,00",
108,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Souffre,Hollande,"2295,00","13 500,00",livres,"0,1700000","0,00",
109,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Sucre ; en pain,Hollande,"3652,00","4 565,00",livres,"0,8000000","0,00",
110,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Tabac ; de Brezil,Hollande,"5620,00","5 620,00",livres,"1,0000000","0,00",
111,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Tabac ; briquet,Hollande,"3542,00","10 120,00",livres,"0,3500000","0,00",
112,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Tabac ; en carotte,Hollande,"4350,00","5 800,00",livres,"0,7500000","0,00",
113,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Tabac ; en feuilles,Hollande,"4848,00","16 160,00",livres,"0,3000000","0,00",
114,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Tabac ; en poudre,Hollande,"1095,00","730,00",livres,"1,5000000","0,00",
115,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Thé,Hollande,"340,00","85,00",livres,"4,0000000","0,00",
116,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; blanche,Hollande,"1080,00","18,00",pièces,"60,0000000","0,00",
117,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; commune,Hollande,"38860,00","19 430,00",livres,"2,0000000","0,00",
118,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; cottray,Hollande,"2760,00","69,00",pièces,"40,0000000","0,00",
119,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; diverse,Hollande,"29168,00","29 168,00",livres,"1,0000000","0,00",
120,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; d'embalage,Hollande,"6168,00","514,00",pièces,"12,0000000","0,00",
121,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Toile ; à voile,Hollande,"43728,00","911,00",pièces,"48,0000000","0,00",
122,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Verres ; de cristal,Hollande,"1064,00","608,00",douzaines,"1,7500000","0,00",
123,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Acier,Nord,"3187,50","12 750,00",livres,"0,2500000","0,00",
124,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Amidon,Nord,"2806,00","12 200,00",livres,"0,2300000","0,00",
125,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Bazin,Nord,"19656,00","1 092,00",pièces,"18,0000000","0,00",
126,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Bouteille ; de verre,Nord,"23740,00","118 700,00",pièces,"0,2000000","0,00",
127,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Cacao ; de Caraque,Nord,"6095,00","5 300,00",livres,"1,1500000","0,00",
128,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,5,Cire ; jeaune,Nord,"60732,00","33 740,00",livres,"1,8000000","0,00",
129,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,6,Cuivre ; ouvré,Nord,"1800,00","900,00",livres,"2,0000000","0,00",
130,Pascal Fontaine,AD64 2 ETP 104,Local/Bayonne/Bayonne-entrées_1.csv,Local,1749,Imports,Bayonne,6,Fer ; blanc,Nord,"1100,00","11,00",barils,"100,0000000","0,00",
