numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
47,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fayence,,4596,,,,,4696,,,,,,0
48,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,34,Fayence,,100,,,,,4696,,,,,,0
49,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Fayence,,578,,,,,,,,,,,0
50,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fer en ancre,,475,1056,,,livres,565,,,,,,0
51,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,34,Fer en ancre,,90,200,,,livres,565,,,,,,0
52,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Fer en ancre,,2334,5187,,,livres,,,,,,,0
53,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fer en barre,,315,1500,,,livres,,,,,,,0
54,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Fer en barre,,10177,50888,,,livres,,,,,,,0
55,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fer en clous,,9624,24080,,,livres,9984,,,,,,0
56,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,34,Fer en clous,,360,1200,,,livres,9984,,,,,,0
57,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Fer en clous,,2860,8800,,,livres,,,,,,,0
58,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fer ouvré en marmites,,10549,22568,,,livres,10604,,,,,,0
59,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,34,Fer ouvré en marmites,,55,325,,,livres,10604,,,,,,0
60,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Fer ouvré en marmites,,1598,9400,,,livres,,,,,,,0
61,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fil à coudre,,5200,620,,,livres,,,,,,,0
62,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,34,Fruits secs en amandes,,3700,,,,,,,,,,,0
63,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,34,Hardes diverses,,30000,,,,,,,,,,,0
64,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,34,Hardes diverses,,1945,,,,,,,,,,,0
65,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Huile d'olive,,20157,29770,,,livres,20637,,,,,,0
66,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Huile d'olive,,480,600,,,livres,20637,,,,,,0
67,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Huile d'olive,,756,946,,,livres,,,,,,,0
68,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Légumes divers,,930,,,,,,,,,,,0
69,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Légumes divers,,7845,,,,,,,,,,,0
70,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Lingerie en chemise,,9750,1300,,,en nombre,,,,,,,0
71,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Liqueurs de sirops,,3545,6,,,muids,,,,,,,1
72,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Liqueurs de sirops,,3545,44,,,pintes,,,,,,,2
73,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Liqueurs de sirops,,4131,3,,,muids,,,,,,,1
74,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Liqueurs de sirops,,4131,240,,,pintes,,,,,,,2
75,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Liqueurs de sirops,,4131,1282,,,bouteilles,,,,,,,2
76,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Marchandises à la valeur,,27112,,,,,31373,,,,,,0
77,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Marchandises à la valeur,,4261,,,,,31373,,,,,,0
78,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Marchandises à la valeur,,18662,,,,,,,,,,,0
79,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Mercerie mêlée,,4900,,,,,6400,,,,,,0
80,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Mercerie mêlée,,1500,,,,,6400,,,,,,0
81,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Mercerie mêlée,,974,,,,,,,,,,,0
82,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Mouchoirs des Indes,,5680,1524,,,en nombre,,,,,,,0
83,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Mouchoirs des Indes,,10903,143,,,en nombre,,,,,,,0
84,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Mouchoirs fabriqués en France,,16,1,,,douzaines,,,,,,,0
85,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Mouchoirs fabriqués en France,,17756,1054,,,douzaines,,,,,,,0
86,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Mousseline de l'Inde,,4700,235,,,aunes,,,,,,,0
87,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Mousseline de l'Inde,,3000,,,,,,,,,,,0
88,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Ouvrages en terre cuite,,5294,,,,,,,,,,,0
89,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Ouvrages en terre cuite,,36300,,,,,,,,,,,0
90,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Papier blanc,,2482,3310,,,livres,,,,,,,0
91,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Poissons salé en harengs saurs,,7026,,,,,,,,,,,0
92,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Quincaillerie,,2157,1235,,,livres,2277,,,,,,0
93,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Quincaillerie,,120,160,,,livres,2277,,,,,,0
94,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Quincaillerie,,937,1250,,,livres,,,,,,,0
95,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Sacs à caffé,,12401,90000,,,en nombre,,,,,,,0
96,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Sacs à caffé,,410,400,,,en nombre,,,,,,,0
97,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Savon,,20272,40545,,,livres,,,,,,,0
98,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Sel,,76,20460,,,livres,,,,,,,0
99,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Sel,,4722,377220,,,livres,,,,,,,0
100,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Souliers divers en cuir,,8411,2516,,,paires,,,,,,,0
101,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Souliers divers en cuir,,600,200,,,paires,,,,,,,0
102,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Suif en chandelles,,14340,23550,,,livres,,,,,,,0
103,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Suif en chandelles,,832,1040,,,livres,,,,,,,0
104,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Tabac de la ferme,,1260,350,,,livres,,,,,,,0
105,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles diverses,,2320,1934,,,aunes,,,,,,,0
106,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles diverses,,1616,832,,,aunes,,,,,,,0
107,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles blanches,,3685,9004,,,aunes,,,,,,,0
108,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles blanches,,11904,3880,,,aunes,,,,,,,0
109,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles rousses,,3310,2207,,,aunes,,,,,,,0
110,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles de lin blanches fines,,39873,5746,,,aunes,49773,,,,,,0
111,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Toiles de lin blanches fines,,9900,3000,,,aunes,49773,,,,,,0
112,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles de lin blanches fines,,9509,2882,,,aunes,,,,,,,0
113,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toile de lin écrus,,39546,21970,,,aunes,,,,,,,0
114,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toile de lin écrus,,840,467,,,aunes,,,,,,Doute sur la marchandise,0
115,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles sacs à boîte,,8260,7660,,,aunes,,,,,,,0
116,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles de coton de ???,,10075,3605,,,aunes,,,,,,Marchandise illisible,0
117,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles de coton de ???,,155709,61990,,,aunes,,,,,,Marchandise illisible,0
118,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles de fil de ???,,1712,685,,,aunes,,,,,,Marchandise illisible,0
119,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles linon de St Quentin,,2400,312,,,aunes,,,,,,Marchandise illisible,0
120,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles indienne de France,,2300,800,,,aunes,,,,,,,0
121,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles indienne de France,,33618,13907,,,aunes,,,,,,,0
122,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles de l'Inde en f ??? français,,2674,1590,,,aunes,,,,,,Marchandise illisible,1
123,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles de l'Inde en f ??? français,,2674,76,,,pièces,,,,,,Marchandise illisible,2
124,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Toiles ralette d'Hambourg,,36200,22880,,,aunes,,,,,,Doute sur la marchandise,0
125,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Toiles nankin,,1176,168,,,pièces,,,,,,,0
126,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Verroterie,,3277,3277,,,livres,,,,,,,0
127,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Vins divers,,,,,,muids,,,,,,,1
128,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Vins divers,,,,,,pintes,,,,,,,2
129,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,35,Vins divers,,,,,,bouteilles,,,,,,,2
130,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Vins divers,,,,,,muids,,,,,,,1
131,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,35,Vins divers,,,,,,pintes,,,,,,,2
132,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Vins divers,,23985,171,,,muids,,,,,,,1
133,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,35,Vins divers,,23985,133,,,pintes,,,,,,,2
