numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
68,Elisa Tirindelli,F12_252,,,1792,Imports,France,,112,Pelleterie mèlées,,25588,,Etats Unis,,quintaux,,,,,,,0
69,Elisa Tirindelli,F12_252,,,1792,Imports,France,,112,Riz,,,"25924,17",Etats Unis,,quintaux,,,,,,,0
70,Elisa Tirindelli,F12_252,,,1792,Imports,France,,112,"Sucre en pain, entré par le Havré",,,"2617,77",Etats Unis,,quintaux,,,,,,,0
71,Elisa Tirindelli,F12_252,,,1792,Imports,France,,112,Tabac en en feuilles,,,"84747,7",Etats Unis,,quintaux,,,,,,,0
72,Elisa Tirindelli,F12_252,,,1792,Imports,France,,112,Marchandises diverses ; mêlées en une infinité d'articles,,103796,,Etats Unis,,quintaux,,,,,,,0
73,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Bonneteries de soie,,,3080,France,,paires,,,,,,,0
74,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Bonneteries de soie,,,"4,23",France,,quintaux,,,,,,,0
75,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Dentelle de fil,,,20,France,,quintaux,,,,,,,0
76,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Dentelle de fil,,,"1,77",France,,quintaux,,,,,,,0
77,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Draperie de toutes sortes,,47580,,France,,quintaux,,,,,,,0
78,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Etoffe de soie,,,"19,2",France,,quintaux,,,,,,,0
79,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Eventails,,18420,,France,,quintaux,,,,,,,0
80,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Fers divers,,,1110,France,,quintaux,,,,,,,0
81,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Gants de peaux,,,3967,France,,douzaines,,,,,,,0
82,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Glaces,,234384,,France,,quintaux,,,,,,,0
83,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Papier peint et de couleur,,44000,,France,,quintaux,,,,,,,0
84,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Parasols,,,6600,France,,en nombre,,,,,,,0
85,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Parfumerie ,,37600,,France,,,,,,,,,0
86,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Rubans de soie,,,55920,France,,aunes,,,,,,,0
87,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Rubans de soie,,,"14,431",France,,quintaux,,,,,,,0
88,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Toiles de lin et de chanvre mêlée,,42760,,France,,,,,,,,,0
89,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Toiles de coton peintes et indienne,,10395,,France,,,,,,,,,0
90,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Toiles de lin batiste et linon,,81924,,France,,,,,,,,,0
91,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Verres à vitre,,103608,,France,,,,,,,,,0
92,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Vins de Bordeaux,,,900,France,,bouteilles,,,,,,,1
93,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Vins de Bordeaux,,,550,France,,muids,,,,,,,2
94,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Vins de la ci-devant province de Languedoc,,,415,France,,muids,,,,,,,0
95,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,113,Marchandises diverses ; mêlées en une infinité d'articles,,202740,,France,,,,,,,,,0
96,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Argent monnoyé en talaris,,8425,,Etats Unis,,,,,,,,,0
97,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Blé froment,,,153921,Etats Unis,,quintaux,,,,,,,0
98,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Blé orges,,,7900,Etats Unis,,quintaux,,,,,,,0
99,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Bourre de soie,,,"21,47",Etats Unis,,quintaux,,,,,,,0
100,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Café du levant,,,"168,2",Etats Unis,,quintaux,,,,,,,0
101,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Cendre soude,,,15963,Etats Unis,,quintaux,,,,,,,0
102,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Cire jaune,,,"2366,64",Etats Unis,,quintaux,,,,,,,0
103,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Coton en laine,,,"53834,8",Etats Unis,,quintaux,,,,,,,0
104,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Coton filé,,,4229,Etats Unis,,quintaux,,,,,,,0
105,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,"Cuirs apprêtés, de bœufs",,,"4441,7",Etats Unis,,quintaux,,,,,,,0
106,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Cuivre divers,,,"6594,7",Etats Unis,,quintaux,,,,,,,0
107,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Dattes,,,"589,9",Etats Unis,,quintaux,,,,,,,0
108,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Drogueries mèlées,,25310,,Etats Unis,,,,,,,,,0
109,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Drogueries medicinales,,161874,,Etats Unis,,,,,,,,,0
110,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Drogueries pour peintures et teinture,,670392,,Etats Unis,,,,,,,,,0
111,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,"Eau-de-vie, par Marseille",,,595,Etats Unis,,muids,,,,,,,1
112,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,"Eau-de-vie, par Marseille",,,72,Etats Unis,,pintes,,,,,,,2
113,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Eau spiritueuses et essences,,8432,,Etats Unis,,quintaux,,,,,,,0
114,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Encens,,,"117,6",Etats Unis,,quintaux,,,,,,,0
115,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Eponges,,,"551,12",Etats Unis,,quintaux,,,,,,,0
116,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Etoffe de soie,,,"80,17",Etats Unis,,quintaux,,,,,,,0
117,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Fils divers,,,"141,72",Etats Unis,,quintaux,,,,,,,0
118,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Garence,,,"2482,73",Etats Unis,,quintaux,,,,,,,0
119,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Gommes diverses,,78046,,Etats Unis,,,,,,,,,0
120,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Gommes diverses ; adragante,,,"6166,45",Etats Unis,,quintaux,,,,,,,0
121,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Gommes diverses ; arabique,,,1626,Etats Unis,,quintaux,,,,,,,0
122,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Grains diverses,,24397,,Etats Unis,,,,,,,,,0
123,Elisa Tirindelli,F12_252,,,1792,Imports,France,,114,Huile d'olive,,,"88701,34",Etats Unis,,quintaux,,,,,,,0
124,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Amandes,,,"184,1",France,,quintaux,,,,,,,0
125,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Argent monnoyé en piastres ; par le Pont de Beauvoisin,,1109655,,France,,,,,,,,,0
126,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Anchois,,,"370,1",France,,quintaux,,,,,,,0
127,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Bois divers ,,21710,,France,,,,,,,,,0
128,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Bois des Isles et des Indes,,39064,,France,,,,,,,,,0
129,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Bonneterie de laine en bonnets,,946657,,France,,,,,,,,,0
130,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Cannelle,,,"8,11",France,,quintaux,,,,,,,0
131,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Chapeaux divers,,18552,,France,,,,,,,,,0
132,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Cochenille,,,"794,1",France,,quintaux,,,,,,,0
133,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Cordages,,,"160,67",France,,quintaux,,,,,,,0
134,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Cuirs divers,,50625,,France,,,,,,,,,0
135,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Dorure fine,,48580,,France,,,,,,,,,0
136,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Draperie fines diverses ,,253050,,France,,,,,,,,,0
137,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,"Draperie fines diverses ; dites Londrin, de Languedoc, de Carcassonne et Lodève",,6216480,3993,France,,quintaux,,,,,,,0
138,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Draperie fines diverses ; ordinaires et petites,,51370,,France,,,,,,,,,0
139,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Drogues mêlées,,51370,,France,,,,,,,,,0
140,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Eau spiritueuses,,18820,,France,,,,,,,,,0
141,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Eau de vie simple ,,,75,France,,muids,,,,,,,1
142,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Eau de vie simple ,,,72,France,,bouteilles,,,,,,,2
143,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Etain,,,"319,6",France,,quintaux,,,,,,,0
144,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Etoffes de laine diverses ,,16734,,France,,,,,,,,,0
145,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Etoffes de laine diverses ; riches,,595620,,France,,,,,,,,,0
146,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Etoffes de laine diverses ; de soie,,,44,France,,quintaux,,,,,,,0
147,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,115,Faïance,,93486,,France,,,,,,,,,0
148,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Laines divers,,,"13760,58",Etats Unis,,quintaux,,,,,,,0
149,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Laines divers ; fines,,,"3924,28",Etats Unis,,quintaux,,,,,,,0
150,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Légumes,,,"10429,6",Etats Unis,,quintaux,,,,,,,0
151,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Millet,,,1029,Etats Unis,,quintaux,,,,,,,0
152,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Noix de galle,,,"2889,98",Etats Unis,,quintaux,,,,,,,0
153,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,"Or en lames, par Marseill",,,300,Etats Unis,,lames,,,,,,,0
154,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,"Or monnoyé en sequins, par Marseille",,67672,,Etats Unis,,,,,,,,,0
155,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Opium,,,"12,85",Etats Unis,,quintaux,,,,,,,0
156,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Orange de Malte,,56310,,Etats Unis,,,,,,,,,0
157,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,"Peaux de boucs et chèvre, en poil",,,"215,8",Etats Unis,,livres,,,,,,,0
158,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Peaux de chèvre apprêtées,,55834,,Etats Unis,,,,,,,,,0
159,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Peaux de maroquin,,45060,,Etats Unis,,,,,,,,,0
160,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Peaux de veau en poil,,,"300,5",Etats Unis,,quintaux,,,,,,,0
161,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Peaux de veau apprêtées,,76251,,Etats Unis,,,,,,,,,0
162,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Pelleterie en peaux de lièvre et lapin ,,112528,,Etats Unis,,,,,,,,,0
163,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Poil de chèvre filé ,,,"872,32",Etats Unis,,quintaux,,,,,,,0
164,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Poil de chèvre non filé,,,"418,47",Etats Unis,,quintaux,,,,,,,0
165,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Saffranum,,,"1297,56",Etats Unis,,quintaux,,,,,,,0
166,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Séné,,,"579,58",Etats Unis,,quintaux,,,,,,,0
167,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Soie diverse ,,,"299,78",Etats Unis,,quintaux,,,,,,,0
168,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Soie diverse ; en strasse,,,"119,43",Etats Unis,,quintaux,,,,,,,0
169,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Tabac,,,"1317,67",Etats Unis,,,,,,,,,0
170,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Toiles mêlées diverses,,11100,,Etats Unis,,,,,,,,,0
171,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Toiles mêlées diverses ; de coton,,605389,,Etats Unis,,,,,,,,,0
172,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Toiles mêlées diverses ; peinte,,61566,,Etats Unis,,,,,,,,,0
173,Elisa Tirindelli,F12_252,,,1792,Imports,France,,116,Marchandises diverses ; mêlées en une infinité d'articles,,122276,,Etats Unis,,,,,,,,,0
174,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Fers divers,,,"7432,75",France,,quintaux,,,,,,,0
175,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Fers divers ; blanc,,,"255,1",France,,quintaux,,,,,,,0
176,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Fromage,,,"638,2",France,,quintaux,,,,,,,0
177,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Girofle,,,"638,2",France,,quintaux,,,,,,,0
178,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Glaces,,10285,,France,,,,,,,,,0
179,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Huile d'olive,,,"216,23",France,,quintaux,,,,,,,0
180,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Laines fines,,,"236,9",France,,quintaux,,,,,,,0
181,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Liqueurs en sirops,,146135,,France,,,,,,,,,0
182,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Mercerie mêlées,,71760,,France,,,,,,,,,0
183,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Morue,,,"1253,34",France,,quintaux,,,,,,,0
184,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Mouchoirs de soie,,127010,,France,,,,,,,,,0
185,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Or monnoyé en sequins,,252717,,France,,,,,,,,,0
186,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Papier à écrire,,,13297,France,,rames,,,,,,,0
187,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Papier à écrire,,,118,France,,quintaux,,,,,,,0
188,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Papier à écrire,,,70,France,,quintaux,,,,,,,0
189,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Peaux diverses,,39936,,France,,,,,,,,,0
190,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Plomb,,,604,France,,quintaux,,,,,,,0
191,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Poivre,,,"131,63",France,,quintaux,,,,,,,0
192,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Quincaillerie,,97120,,France,,,,,,,,,0
193,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Riz,,,"6373,6",France,,quintaux,,,,,,,0
194,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Rubans de soie,,,"1,64",France,,quintaux,,,,,,,0
195,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Soufre,,,"1169,4",France,,quintaux,,,,,,,0
196,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Soie diverse ,,,"32,17",France,,quintaux,,,,,,,0
197,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Tartre,,,"825,65",France,,quintaux,,,,,,,0
198,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Toiles de chanvre ; diverses,,27107,,France,,,,,,,,,0
199,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,"Toiles de coton, diverses",,207275,,France,,,,,,,,,0
200,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Vermillon,,,"10,41",France,,quintaux,,,,,,,0
201,Elisa Tirindelli,F12_252,,,1792,Exports,Etats Unis,,117,Verreries,,23967,,France,,,,,,,,,0
