numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
30,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bois feuillard,,34293,342931,Étranger,,en nombre,56880,,,,,,0
31,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bois feuillard,,13927,139270,Étranger,,en nombre,56880,,,,,,0
32,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bois feuillard,,7860,78600,Étranger,,en nombre,56880,,,,,,0
33,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Bois feuillard,,800,8000,Étranger,,en nombre,56880,,,,,,0
34,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bois ouvré,,6557,,Marseille,,,8640,,,,,Pas de quantité indiquée,0
35,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bois ouvré,,1334,,Marseille,,,8640,,,,,Pas de quantité indiquée,0
36,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bois ouvré,,749,,Marseille,,,8640,,,,,Pas de quantité indiquée,0
37,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Bois ouvré,,400,,Marseille,,,,,,,,Pas de quantité indiquée,0
38,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bois d'ozier,,2204,11025,Provence,,livres,4028,,,,,,0
39,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bois d'ozier,,1266,6925,Provence,,livres,4028,,,,,,0
40,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bois d'ozier,,558,2300,Provence,,livres,4028,,,,,,0
41,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de fil en bas,,13734,3924,Dauphiné,,paires,,,,,,,0
42,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de fil en bas,,189,42,Marseille,,paires,,,,,,,0
43,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de fil en bas,,2297,919,Étranger,,paires,4277,,,,,,0
44,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de fil en bas,,1980,792,Étranger,,paires,4277,,,,,,0
45,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de fil en gants,,680,34,Dauphiné,,livres,,,,,,,0
46,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de laine en bas,,288,144,Isle de France,,paires,,,,,,,0
47,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de laine en bas,,144,72,Languedoc,,bonnets,,,,,,,0
48,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de coton en bas,,1380,92,Marseille,,livres,1800,,,,,,0
49,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de coton en bas,,300,20,Marseille,,livres,1800,,,,,,0
50,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bonneterie de coton en bas,,120,8,Marseille,,livres,1800,,,,,,0
51,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Bonneterie de coton en bas,,880,100,Provence,,livres,,,,,,,0
52,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de coton en bas,,7120,890,Languedoc,,livres,8056,,,,,,0
53,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de coton en bas,,936,6732,Languedoc,,livres,8056,,,,,,0
54,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de soye en bas,,9680,176,Marseille,,livres,26510,,,,,,0
55,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de soye en bas,,11550,210,Marseille,,livres,26510,,,,,,0
56,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bonneterie de soye en bas,,5280,96,Marseille,,livres,26510,,,,,,0
57,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bonneterie de soye en bas,,103712,"2074,25",Languedoc,,livres,111462,,,,,,0
58,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bonneterie de soye en bas,,5000,100,Languedoc,,livres,111462,,,,,,0
59,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Bonneterie de soye en bas,,2750,55,Languedoc,,livres,111462,,,,,,0
60,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bray,,112,1250,Provence,,livres,,,,,,,0
61,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Bray goudron,,1700,17000,Étranger,,livres,2373,,,,,,0
62,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Bray goudron,,673,6732,Étranger,,livres,2373,,,,,,0
63,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Carreaux de marbre,,25842,43070,Marseille,,en nombre,46230,,,,,,0
64,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Carreaux de marbre,,10992,18320,Marseille,,en nombre,46230,,,,,,0
65,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Carreaux de marbre,,6396,10660,Marseille,,en nombre,46230,,,,,,0
66,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Carreaux de marbre,,3000,5000,Marseille,,en nombre,46230,,,,,,0
67,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux mi castor,,2394,133,Marseille,,en nombre,4986,,,,,,0
68,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux mi castor,,1512,84,Marseille,,en nombre,4986,,,,,,0
69,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux mi castor,,1080,60,Marseille,,en nombre,4986,,,,,,0
70,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux mi castor,,2034,113,Lyonnais,,en nombre,7650,,,,,,0
71,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux mi castor,,3456,192,Lyonnais,,en nombre,7650,,,,,,0
72,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux mi castor,,2160,120,Lyonnais,,en nombre,7650,,,,,,0
73,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux garnis,,168,2,Marseille,,caissons,,,,,,,0
74,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux de laine,,23112,3852,Lyonnais,,en nombre,34668,,,,,,0
75,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux de laine,,8208,1368,Lyonnais,,en nombre,34668,,,,,,0
76,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux de laine,,3348,258,Lyonnais,,en nombre,34668,,,,,,0
77,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux de laine,,8856,1476,Marseille,,en nombre,14688,,,,,,0
78,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux de laine,,1512,252,Marseille,,en nombre,14688,,,,,,0
79,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux de laine,,4320,720,Marseille,,en nombre,14688,,,,,,0
80,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Chapeaux de laine,,5400,900,Marseille,,en nombre,,,,,,,0
81,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux de poil et laine,,607464,69496,Marseille,,en nombre,985671,,,,,,0
82,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux de poil et laine,,248796,27644,Marseille,,en nombre,985671,,,,,,0
83,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux de poil et laine,,97443,10827,Marseille,,en nombre,985671,,,,,,0
84,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Chapeaux de poil et laine,,7776,864,Marseille,,en nombre,985671,,,,,,0
85,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Tabago,,40,Chapeaux de poil et laine,,24192,2688,Marseille,,en nombre,985671,,,,,,0
86,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux de poil et laine,,2916,324,Lyonnais,,en nombre,,,,,,,0
87,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chapeaux de paille,,1596,798,Étranger,,en nombre,4356,,,,,,0
88,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chapeaux de paille,,2088,1044,Étranger,,en nombre,4356,,,,,,0
89,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chapeaux de paille,,672,336,Étranger,,en nombre,4356,,,,,,0
90,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chairs salées de bœuf,,32394,107980,Étranger,,livres,55654,,,,,,0
91,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chairs salées de bœuf,,19191,63969,Étranger,,livres,55654,,,,,,0
92,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chairs salées de bœuf,,1951,6504,Étranger,,livres,55654,,,,,,0
93,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Chairs salées de bœuf,,2118,7060,Étranger,,livres,55654,,,,,,0
94,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Chairs salées de bœuf,,4799,15998,Étranger,,livres,,,,,,,0
95,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chairs de porc,,6724,12452,Étranger,,livres,9360,,,,,,0
96,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chairs de porc,,956,1770,Étranger,,livres,9360,,,,,,0
97,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chairs de porc,,1680,3112,Étranger,,livres,9360,,,,,,0
98,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chairs de porc en jambons,,5268,7317,Marseille,,livres,14684,,,,,,0
99,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chairs de porc en jambons,,5668,7873,Marseille,,livres,14684,,,,,,0
100,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chairs de porc en jambons,,3748,5205,Marseille,,livres,14684,,,,,,0
101,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Chairs de porc en lard,,14590,24317,Marseille,,livres,24610,,,,,,0
102,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Chairs de porc en lard,,6662,11104,Marseille,,livres,24610,,,,,,0
103,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Chairs de porc en lard,,2231,3719,Marseille,,livres,24610,,,,,,0
104,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Chairs de porc en lard,,1127,1879,Marseille,,livres,24610,,,,,,0
105,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Salaisons,,378,378,Marseille,,livres,642,,,,,,0
106,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Salaisons,,264,264,Marseille,,livres,642,,,,,,0
107,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Salaisons,,1200,1200,Marseille,,livres,,,,,,,0
108,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,40,Saucissons,,81685,54457,Marseille,,livres,138897,,,,,,0
109,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,40,Saucissons,,45625,30417,Marseille,,livres,138897,,,,,,0
110,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,40,Saucissons,,9567,6378,Marseille,,livres,138897,,,,,,0
111,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,40,Saucissons,,2020,1347,Marseille,,livres,138897,,,,,,0
112,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,40,Saucissons,,120,80,Marseille,,livres,,,,,,,0
113,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Chocolat,,11574,5787,Marseille,,livres,14630,,,,,,0
114,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Chocolat,,920,460,Marseille,,livres,14630,,,,,,0
115,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Chocolat,,2136,1068,Marseille,,livres,14630,,,,,,0
116,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Cire en bougie et cierge ,,83338,30305,Marseille,,livres,176062,,,,,,0
117,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Cire en bougie et cierge ,,66465,24242,Marseille,,livres,176062,,,,,,0
118,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Cire en bougie et cierge ,,25764,9369,Marseille,,livres,176062,,,,,,0
119,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Cire en bougie et cierge ,,495,180,Marseille,,livres,176062,,,,,,0
120,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Cire blanche en pain,,640,320,Marseille,,livres,,,,,,,0
121,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Colle de poisson,,250,50,Étranger,,livres,,,,,,,0
122,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Colle forte,,146,324,Étranger,,livres,,,,,,,0
123,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Corail ouvré,,556,,Marseille,,,856,,,,,Pas de quantité indiquée,0
124,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Corail ouvré,,300,,Marseille,,,856,,,,,Pas de quantité indiquée,0
125,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,41,Corail ouvré,,13700,,Marseille,,,,,,,,Pas de quantité indiquée,0
126,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Cordage de chanvre,,5967,14918,Marseille,,livres,33583,,,,,,0
127,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Cordage de chanvre,,23670,59174,Marseille,,livres,33583,,,,,,0
128,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Cordage de chanvre,,3946,9864,Marseille,,livres,33583,,,,,,0
129,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Coton filé,,1764,294,Levant,,livres,,,,,,,0
130,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Couvertures diverses,,2400,1200,Languedoc,,livres,,,,,,,0
131,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Couvertures de coton,,264,12,Languedoc,,en nombre,464,,,,,,0
132,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Couvertures de coton,,200,4,Languedoc,,en nombre,464,,,,,,0
133,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Couvertures de fil et coton,,936,78,Étranger,,en nombre,3741,,,,,,0
134,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Couvertures de fil et coton,,2160,144,Étranger,,en nombre,3741,,,,,,0
135,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Couvertures de fil et coton,,645,43,Étranger,,en nombre,3741,,,,,,0
136,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Couvertures de laine,,75410,7406,Languedoc,,en nombre,,,,,,,0
137,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Crin,,39144,39144,Levant,,livres,40169,,,,,,0
138,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Crin,,325,325,Levant,,livres,40169,,,,,,0
139,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Crin,,100,100,Levant,,livres,40169,,,,,,0
140,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Crin,,600,600,Levant,,livres,40169,,,,,,0
141,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Cuirs tannés de vaches,,1050,600,Marseille,,livres,34004,,,,,,0
142,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Cuirs tannés de vaches,,22732,34,Marseille,,en nombre,34004,,,,,,0
143,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Cuirs tannés de vaches,,22732,12601,Marseille,,livres,34004,,,,,,0
144,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Cuirs tannés de vaches,,10222,78,Marseille,,en nombre,34004,,,,,,0
145,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Cuirs tannés de vaches,,10222,4950,Marseille,,livres,34004,,,,,,0
146,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Cuivre ouvré,,10117,5785,Marseille,,livres,12962,,,,,,0
147,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Cuivre ouvré,,1195,620,Marseille,,livres,12962,,,,,,0
148,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Cuivre ouvré,,1650,900,Marseille,,livres,12962,,,,,,0
149,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,41,Cuivre ouvré,,13292,7670,Marseille,,livres,,,,,,,0
150,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Dentelle de fil,,900,6,Flandres,,livres,,,,,,,0
151,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Dentelle de soye,,900,300,Lyonnais,,aunes,,,,,,,0
152,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Draperie,,21810,2181,Isle de France,,livres,30290,,,,,,0
153,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Draperie,,8480,848,Isle de France,,livres,30290,,,,,,0
154,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Draps divers,,73550,7355,France,,livres,109470,,,,,,0
155,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Draps divers,,23270,2327,France,,livres,109470,,,,,,0
156,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Draps divers,,12350,1235,France,,livres,109470,,,,,,0
157,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Draps divers,,300,30,France,,livres,109470,,,,,,0
158,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,41,Draps divers,,20520,2052,France,,livres,,,,,,,0
159,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,,,41,Draps de louvier,,360,30,Louviers,,livres,,,,,,Pas de direction,0
160,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Draps de sedan,,12276,1023,Sedan,,livres,17796,,,,,,0
161,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Draps de sedan,,5520,460,Sedan,,livres,17796,,,,,,0
162,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Draps d'elbeuf,,1650,165,Elbeuf,,livres,,,,,,,0
163,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Draps du languedoc,,2400,300,Languedoc,,livres,,,,,,,0
164,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Drogueries diverses,,1338,1338,Étranger,,livres,3517,,,,,,0
165,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Drogueries diverses,,903,903,Étranger,,livres,3517,,,,,,0
166,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Drogueries diverses,,1128,1128,Étranger,,livres,3517,,,,,,0
167,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Drogueries diverses,,148,148,Étranger,,livres,3517,,,,,,0
168,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Drogueries gomme arabique,,651,434,Indes commerce français,,livres,1432,,,,,,0
169,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Drogueries gomme arabique,,331,221,Indes commerce français,,livres,1432,,,,,,0
170,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,41,Drogueries gomme arabique,,450,300,Indes commerce français,,livres,1432,,,,,,0
171,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,41,Drogueries gomme gutte,,200,50,Indes commerce français,,livres,780,,,,,,0
172,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,41,Drogueries gomme gutte,,312,78,Indes commerce français,,livres,780,,,,,,0
173,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,41,Drogueries gomme gutte,,268,67,Indes commerce français,,livres,780,,,,,,0
