numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
12,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,1,1753,cheveux,Rennes,pour l'Angleterre,30,livres,6,0,-180,
13,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,1,1753,cidre,Rennes,pour l'Angleterre,459,bariques,20,0,-9180,
14,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,1,1753,confitures,Rennes,pour l'Angleterre,200,livres,1,0,-200,
15,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,1,1753,cordages,Rennes,pour l'Angleterre,200,livres,"0,25",0,-50,oubli de la division par 100 dans la source
16,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,couty,Rennes,pour l'Angleterre,100,aunes,"2,25",0,-225,
17,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuivre ouvré,Rennes,pour l'Angleterre,40,livres,"1,5",0,-60,
18,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuirs de boeuf en poil,Rennes,pour l'Angleterre,241,en nombre,14,0,-3374,
19,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuirs de boeuf tannés,Rennes,pour l'Angleterre,69,en nombre,26,0,-1794,
20,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuirs de boeuf tannés,Rennes,pour l'Angleterre,530,livres,"0,5",0,-265,
21,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuirs de génisses corroyés,Rennes,pour l'Angleterre,30,en nombre,20,0,-600,
22,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,cuirs de vaches corroyés,Rennes,pour l'Angleterre,29,en nombre,24,0,-696,
23,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,eau de vie,Rennes,pour l'Angleterre,"34607,5",veltes,5,0,"-173037,5",
24,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,epicerie,Rennes,pour l'Angleterre,,,0,150,150,valeur de 150 L cy
25,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,figues,Rennes,pour l'Angleterre,4,barils,12,0,-48,
26,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,figues,Rennes,pour l'Angleterre,2,cabas,3,0,-6,
27,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,figues,Rennes,pour l'Angleterre,50,livres,"0,25",0,"-12,5",
28,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,fil de Rennes,Rennes,pour l'Angleterre,16,livres,"1,25",0,-20,
29,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,filain,Rennes,pour l'Angleterre,14165,livres,"0,25",0,"-3541,25",
30,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,fruits crus,Rennes,pour l'Angleterre,112,paniers,4,0,-448,
31,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,fruits crus,Rennes,pour l'Angleterre,,,0,2046,2046,valeur de 2046 L cy
32,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,fruits secs,Rennes,pour l'Angleterre,23,barils,6,0,-138,
33,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,fruits secs,Rennes,pour l'Angleterre,16675,livres,"0,25",0,"-4168,75",
34,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,furrain,Rennes,pour l'Angleterre,1600,livres,"0,4",0,-640,marchandise non identifiée
35,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,gaudron,Rennes,pour l'Angleterre,2,barils,22,0,-44,
36,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,graisse,Rennes,pour l'Angleterre,7290,livres,"0,3",0,-2187,
37,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,huille d'olive,Rennes,pour l'Angleterre,3,bariques,300,0,-900,
38,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,huille d'olive,Rennes,pour l'Angleterre,677,pots,"2,5",0,"-1692,5",
39,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,indigo,Rennes,pour l'Angleterre,10,livres,5,0,-50,
40,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,marchandises meslées,Rennes,pour l'Angleterre,,,0,512,512,valeur de 512 L cy
41,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,mercerie,Rennes,pour l'Angleterre,,,0,70,70,valeur de 70 L cy
42,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,miel,Rennes,pour l'Angleterre,1,bariques,50,0,-50,
43,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,2,1753,miel,Rennes,pour l'Angleterre,18700,livres,"0,4",0,-7480,
44,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,morue sèche,Rennes,pour l'Angleterre,8350,livres,"0,3",0,-2505,
45,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,noix,Rennes,pour l'Angleterre,22000,en nombre,"0,0015",0,-33,30 S le millier
46,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,papier blanc,Rennes,pour l'Angleterre,430,rames,6,0,-2580,
47,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,papier gris,Rennes,pour l'Angleterre,18,rames,4,0,-72,
48,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,peaux de veaux corroyées,Rennes,pour l'Angleterre,38,douzaines,28,0,-1064,
49,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,poivre,Rennes,pour l'Angleterre,137,livres,"1,2",0,"-164,4",
50,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,porcelaine,Rennes,pour l'Angleterre,1,caisse,120,0,-120,
51,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,porcelaine,Rennes,pour l'Angleterre,12,jattes,8,0,-96,
52,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,potterie de terre,Rennes,pour l'Angleterre,34,douzaines,"1,5",0,-51,
53,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,poudre à poudrer,Rennes,pour l'Angleterre,60,livres,"0,4",0,-24,
54,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,pruneaux,Rennes,pour l'Angleterre,3,barils,30,0,-90,
55,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,pruneaux,Rennes,pour l'Angleterre,700,livres,"0,5",0,-350,
56,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,raisin sec,Rennes,pour l'Angleterre,3,barils,20,0,-60,
57,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,raisin sec,Rennes,pour l'Angleterre,800,livres,"0,2",0,-160,
58,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sabots,Rennes,pour l'Angleterre,36,paires,"0,3",0,"-10,8",
59,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,savon,Rennes,pour l'Angleterre,125,caisses,120,0,-15000,
60,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,savon,Rennes,pour l'Angleterre,307,livres,"0,45",0,"-138,15",
61,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sel,Rennes,pour l'Angleterre,133,muids,70,0,-9310,
62,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,siamoise,Rennes,pour l'Angleterre,,,0,200,200,valeur de 200 L cy
63,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sirop de mélasse,Rennes,pour l'Angleterre,10,barils,0,0,0,7 L %
64,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sirop de mélasse,Rennes,pour l'Angleterre,4,tiercons,0,0,0,7 L %
64,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sirop de mélasse,Rennes,pour l'Angleterre,6050,livres,"0,08",0,-484,
65,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sucre en pain,Rennes,pour l'Angleterre,303,livres,"0,7",0,"-212,1",
66,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,sucre teré,Rennes,pour l'Angleterre,130009,livres,"0,35",0,"-45503,15",35 L %
67,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,suif,Rennes,pour l'Angleterre,1300,livres,"0,4",0,-520,
68,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,taffia,Rennes,pour l'Angleterre,"743,5",veltes,"2,5",0,"-1858,75",
69,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,thé,Rennes,pour l'Angleterre,39360,livres,"3,75",0,-147600,
70,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,3,1753,toille baptiste,Rennes,pour l'Angleterre,54,aunes,9,0,-486,
71,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne blanche,Rennes,pour l'Angleterre,60,aunes,2,0,-120,
72,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne diverse,Rennes,pour l'Angleterre,150,aunes,"2,25",0,"-337,5",
73,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne cirée,Rennes,pour l'Angleterre,92,pièces,"4,5",0,-414,
74,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de cotton,Rennes,pour l'Angleterre,333,aunes,"2,5",0,"-832,5",
75,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne cottonade,Rennes,pour l'Angleterre,691,aunes,"1,5",0,"-1036,5",
76,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne ecrue,Rennes,pour l'Angleterre,50,aunes,"0,85",0,"-42,5",
77,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne d'étoupe,Rennes,pour l'Angleterre,20,aunes,"0,15",0,-3,
78,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de halle,Rennes,pour l'Angleterre,38420,aunes,"1,5",0,-57630,
79,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de Langerneau,Rennes,pour l'Angleterre,11230,aunes,"0,9",0,-10107,
80,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de Laval,Rennes,pour l'Angleterre,18,aunes,"2,5",0,-45,
81,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de menage,Rennes,pour l'Angleterre,98,aunes,"1,5",0,-147,
82,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de Morlaix,Rennes,pour l'Angleterre,1908,aunes,"1,5",0,-2862,
83,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne de Pouldavi,Rennes,pour l'Angleterre,5463,aunes,"1,25",0,"-6828,75",
84,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne rondelette,Rennes,pour l'Angleterre,112,aunes,"0,9",0,"-100,8",
85,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne serpillière,Rennes,pour l'Angleterre,5930,aunes,"0,5",0,-2965,
86,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,toille de Bretagne à voile,Rennes,pour l'Angleterre,280,aunes,"2,5",0,-700,
87,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,vin de Bordeaux,Rennes,pour l'Angleterre,15,bariques,90,0,-1350,
88,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,vin rouge,Rennes,pour l'Angleterre,51,bariques,20,0,-1020,
89,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,vin rouge,Rennes,pour l'Angleterre,"1,67",tonneau,80,0,"-133,33",
90,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,vin rouge,Rennes,pour l'Angleterre,1,tiercon,10,0,-10,
91,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,vinaigre,Rennes,pour l'Angleterre,1,quart,8,0,-8,
92,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,caffé des isles,Rennes,pour le Danemark,2470,livres,"0,9",0,-2223,
93,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,confitures,Rennes,pour le Danemark,50,livres,1,0,-50,
94,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,4,1753,drap de varolais,Rennes,pour le Danemark,9,aunes,21,0,-189,
95,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,sel,Rennes,pour le Danemark,126,muids,70,0,-8820,
96,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,serge,Rennes,pour le Danemark,11,aunes,6,0,-66,"""6 L l'aune si elle est de soye si elle est de laine 28 S"""
97,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,toille de Beauvais,Rennes,pour le Danemark,2,pièces,72,0,-144,
98,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,velour,Rennes,pour le Danemark,5,aunes,28,0,-140,
99,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,azur,Rennes,pour l'Espagne,417,livres,1,0,-417,
100,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,bas de soye,Rennes,pour l'Espagne,476,paires,12,0,-5712,
101,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,beure,Rennes,pour l'Espagne,323,livres,"0,5",0,"-161,5",
102,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,bougie,Rennes,pour l'Espagne,300,livres,"2,25",0,-675,
103,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,caffé de Bourbon,Rennes,pour l'Espagne,600,livres,"1,25",0,-750,
104,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,caffé des isles,Rennes,pour l'Espagne,453,livres,"0,9",0,"-407,7",
105,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,chandelles,Rennes,pour l'Espagne,1600,livres,"0,45",0,-720,
106,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,chapeaux castors,Rennes,pour l'Espagne,120,en nombre,18,0,-2160,
107,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,chaussettes de fil,Rennes,pour l'Espagne,344,douzaines,20,0,-6880,
108,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,chemises de Bretagne,Rennes,pour l'Espagne,6972,en nombre,"5,5",0,-38346,
109,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,chemises grosses,Rennes,pour l'Espagne,1500,en nombre,"1,5",0,-2250,
110,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,collier de verres,Rennes,pour l'Espagne,100,livres,0,0,0,6 S pièce
111,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,confitures,Rennes,pour l'Espagne,1022,livres,1,0,-1022,
112,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,cuirs de boeuf tannés,Rennes,pour l'Espagne,2352,en nombre,26,0,-61152,
113,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,cuirs de génisses corroyés,Rennes,pour l'Espagne,369,en nombre,6,0,-2214,
114,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,culottes de soye,Rennes,pour l'Espagne,4,en nombre,15,0,-60,
115,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,eau de vie,Rennes,pour l'Espagne,150,veltes,5,0,-750,
116,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,etamine de laine,Rennes,pour l'Espagne,44,balles,450,0,-19800,
117,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,etamine de nogens,Rennes,pour l'Espagne,692,livres,6,0,-4152,
118,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,5,1753,feves,Rennes,pour l'Espagne,24,tonneaux,100,0,-2400,
119,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,fil de couture,Rennes,pour l'Espagne,104,livres,"2,25",0,-234,
120,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,furrain,Rennes,pour l'Espagne,4000,livres,"0,4",0,-1600,marchandise non identifiée
121,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,gaze de soye,Rennes,pour l'Espagne,400,aunes,"0,5",0,-200,
122,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,gaze de soye et d'or en argent faux,Rennes,pour l'Espagne,600,aunes,"1,75",0,-1050,
123,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,graisse,Rennes,pour l'Espagne,1225,livres,"0,3",0,"-367,5",
124,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,mercerie,Rennes,pour l'Espagne,200,livres,4,0,-800,
125,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,morue seche,Rennes,pour l'Espagne,1200,livres,"0,3",0,-360,
126,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,mouchoirs de toille Bretagne,Rennes,pour l'Espagne,600,pièces,12,0,-7200,
127,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,papier batard fin,Rennes,pour l'Espagne,282,rames,12,0,-3384,
128,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,papier batard commun,Rennes,pour l'Espagne,3276,rames,"2,5",0,-8190,
129,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,papier bulle blanche,Rennes,pour l'Espagne,120,rames,4,0,-480,
130,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,peaux de veaux corroyées,Rennes,pour l'Espagne,228,douzaines,28,0,-6384,
131,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,porcelaine,Rennes,pour l'Espagne,3,urnes,30,0,-90,
132,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,rogues de poisson,Rennes,pour l'Espagne,8,bariques,80,0,-640,
133,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,sel,Rennes,pour l'Espagne,169,muids,70,0,-11830,
134,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,sucre terré,Rennes,pour l'Espagne,37858,livres,"0,35",0,"-13250,3",35 L %
135,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,suif,Rennes,pour l'Espagne,850,livres,"0,4",0,-340,
136,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,tabac de la ferme,Rennes,pour l'Espagne,54,livres,"2,6",0,"-140,4",
137,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne de bas brin,Rennes,pour l'Espagne,9000,aunes,1,0,-9000,
138,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne diverses,Rennes,pour l'Espagne,30850,aunes,"2,25",0,"-69412,5",
139,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne à carreaux,Rennes,pour l'Espagne,7,pièces,30,0,-210,
140,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne à carreaux,Rennes,pour l'Espagne,8974,aunes,"1,5",0,-13461,
141,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne crée large,Rennes,pour l'Espagne,2,pièces,40,0,-80,
142,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne crée large,Rennes,pour l'Espagne,597310,aunes,"1,3",0,-776503,
143,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne entre large,Rennes,pour l'Espagne,42306,aunes,"0,75",0,"-31729,5",
144,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne etroite,Rennes,pour l'Espagne,250280,pièces,20,0,-5005600,
145,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,6,1753,toille de Bretagne etroite,Rennes,pour l'Espagne,218495,aunes,"1,5",0,"-327742,5",
146,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,7,1753,toille de Bretagne gratienne,Rennes,pour l'Espagne,1919966,aunes,"1,5",0,-2879949,
147,Cyril CANET,AD44 C716,Local/Rennes/Rennes – Sorties – 1753.csv,Local,Exports,7,1753,toille de Bretagne de halle,Rennes,pour l'Espagne,26584,aunes,"1,5",0,-39876,
