numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
12,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,1,Graine de lin,Angleterre,"780,00",Boisseaux,,,,,1
13,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Huile de poisson,Angleterre,"10,00",Bariques,,,,,1
14,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Laine,Angleterre,"10,00",Livres,,,,,1
15,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Laine,Angleterre,"350,00",Livres,,,,,1
16,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Merain a baril,Angleterre,"400,00",Douelles,,,,,1
17,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Orge mondée,Angleterre,"100,00",Livres,,,,,1
18,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Oranges,Angleterre,"1000,00",Livres,,,,,1
19,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Plomb en saumon,Angleterre,"960,00",Livres,,,,,1
20,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Planches de sapin,Angleterre,"300,00",Nombres,,,,,1
21,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Tabac en feuilles ,Angleterre,"268009,00",Livres,,,,,1
22,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Braj gras,Hollande,"10,00",Barils,"15,000","150,00","0,00",,1
23,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Balance,Hollande,"1,00",Nombres,,"50,00",,,1
24,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Cuirs de beuf tannés,Hollande,"600,00",Nombres,,"0,00",,,1
25,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Chaise roulante,Hollande,"2,00",Nombres,,"400,00",,,1
26,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Fil a voile,Hollande,"100,00",Livres,,"50,00",,,1
27,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Fromage,Hollande,"2500,00",Livres,"0,250","625,00","0,00",,1
28,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Fil de caret,Hollande,"50000,00",Livres,"0,200","10 000,00","0,00",,1
29,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Gaudron,Hollande,"50,00",Barils,"15,000","756,00","-6,00",,1
30,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Harans blancs,Hollande,"12,00",Barils,"8,000","96,00","0,00",,1
31,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Huile de lin,Hollande,"69,00",Pots,"1,500","103,50","0,00",,1
32,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Lin peigné,Hollande,"100,00",Livres,"0,750","75,00","0,00",,1
33,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Mats de sapin,Hollande,,Valeur,,"6 000,00",,,1
34,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Peinture,Hollande,"50,00",Livres,"0,500","25,00","0,00",,1
35,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Pipes a fumer,Hollande,"20,00",Grosses,"4,000","80,00","0,00",,1
36,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Planches de sapin,Hollande,"205,00",Pièces,"3,000","615,00","0,00",,1
37,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Planches de sapin,Hollande,"2144,00",Pièces,"0,700","1 500,90","-0,10",,1
38,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Tables de bois,Hollande,"12,00",Livres,"10,000","120,00","0,00",,1
39,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Aucline,Hollande,"800,00",Livres,,,,,1
40,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Avirons,Hollande,"50,00",Traques,"9,000","450,00","0,00",,1
41,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Chocolat,Hollande,"118,00",Livres,,,,,1
42,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Citrons,Hollande,"47,00",Caisses,,,,,1
43,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Citrons,Hollande,"3000,00",Nombres,,,,,1
44,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Cochenille,Hollande,"10,00",Barils,,,,,1
45,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Figues,Hollande,"3800,00",Livres,,,,,1
46,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Fougons,Hollande,"10,00",Nombres,,,,,1
47,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,2,Fer en barres,Hollande,"53349,00",Livres,,,,,1
48,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Huiles d'olive,Hollande,"6,00",Pipes,,,,,1
49,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Jambon,Hollande,"150,00",Livres,,,,,1
50,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Laine seuine,Hollande,"5850,00",Livres,,,,,1
51,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Marbre en mortiers,Hollande,"1,00",Caisses,,,,,1
52,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Nate,Hollande,"1,00",Balots,,,,1 balot = 200 livres,1
53,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Oranges ,Hollande,"400,00",Nombres,,,,,1
54,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Olives,Hollande,"12500,00",Livres,,,,,1
55,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Patates,Hollande,"2,00",Bariques,,,,,1
56,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Peaux de maroquin,Hollande,"39,00",Livres,,,,,1
57,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Peaux de boue apretées,Hollande,"1,00",Paquet,,,,,1
58,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Planche de noyer,Hollande,"68,00",Pièces,"4,000","272,00","0,00",,1
59,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Raisiné,Hollande,"4,00",Pots,,,,,1
60,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Raisin,Hollande,"46460,00",Livres,,,,,1
61,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Reglisse,Hollande,"38,00",Bales,,,,38 bales = 7600 livres,1
62,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Sel,Hollande,"119,50",Tonneaux,,,,,1
63,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Tabac en poudre,Hollande,"46,00",Livres,,,,,1
64,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Vin,Hollande,"38,50",Tonneaux,,,,,1
65,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Citrons,Hollande,"10,00",Caisses,"25,000","25,00","225,00",,1
66,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Figues,Hollande,"20,00",Pièces,"7,000","140,00","0,00",,1
67,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Oranges,Hollande,"80,00",Caisses,"20,000","1 600,00","0,00",,1
68,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Raisin,Hollande,"20,00",Pièces,"9,000","180,00","0,00",,1
69,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Huile de poisson,Isles françoises de l'amerique,"251,00",Livres,,,,,1
70,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Moruës seche,Isles françoises de l'amerique,"34800,00",Livres,,,,,1
71,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Janvier 1714,Imports,Rennes,3,Moruës verte,Isles françoises de l'amerique,"6975,00",Livres,,,,,1
72,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Blé froment,Angleterre,"220,00",Boisseaux,,,,,1
73,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Beuf salé,Angleterre,"5500,00",Livres,,,,,1
74,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Beure,Angleterre,"100,00",Livres,"0,300","30,00","0,00",,1
75,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Chandelles de suif,Angleterre,"400,00",Livres,,,,,1
76,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Charbon de terre,Angleterre,"35750,00",Livres,,,,,1
77,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,3,Fromage,Angleterre,"1861,00",Livres,"0,200","372,20","0,00",,1
78,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Graisse de porcs,Angleterre,"500,00",Livres,,,,,1
79,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Graine de lin,Angleterre,"102,00",Boisseaux,,,,,1
80,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Graine de lin,Angleterre,"168,00",Barils,"48,000","8 064,00","0,00",,1
81,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Harans sorés,Angleterre,"49,00",Barils,,,,,1
82,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Huile de poisson,Angleterre,"2,50",Bariques,,,,,1
83,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Lard,Angleterre,"2200,00",Livres,,,,,1
84,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Lame peignée,Angleterre,"140,00",Livres,,,,,1
85,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Merain a barique,Angleterre,"400,00",Douelles,,,,,1
86,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Pipes a fumer,Angleterre,"7,00",Grosses,,,,,1
87,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Sardines,Angleterre,"627,00",Barils,,,,,1
88,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Sel,Angleterre,"14,00",Muids,,,,,1
89,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Suif,Angleterre,"1080,00",Livres,,,,,1
90,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Savon,Angleterre,"114,00",Livres,,,,,1
91,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Tabac en feuilles ,Angleterre,"280421,00",Livres,,,,,1
92,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Amidon,Hollande,"16256,00",Livres,,,,,1
93,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Azur,Hollande,"729,00",Livres,,,,,1
94,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Acier,Hollande,"3400,00",Livres,,,,,1
95,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Blé seigle,Hollande,"46,00",Tonneaux,,,,,1
96,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Biere,Hollande,"1,00",Bariques,,,,,1
97,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Borax,Hollande,"50,00",Livres,,,,,1
98,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Brosserie,Hollande,"159,00",Livres,,,,,1
99,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Baleine coupée,Hollande,"100,00",Livres,,,,,1
100,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Bois de campeche,Hollande,"6555,00",Livres,,,,,1
101,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Colle de poisson,Hollande,"100,00",Livres,,,,,1
102,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Couteaux communs,Hollande,"2885,00",Livres,,,,,1
103,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Cuivre en mitraille,Hollande,"620,00",Livres,,,,,1
104,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Cuirs de beuf tannés,Hollande,"18,00",Nombres,,,,,1
105,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Cuir de vache,Hollande,"18,00",Nombres,,,,,1
106,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Cuir de roussy,Hollande,"59,00",Livres,,,,,1
107,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Cables,Hollande,"6,00",Nombres,,,,,1
108,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Epicerie,Hollande,"255,00",Livres,,,,,1
109,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Echelles,Hollande,"2,00",Nombres,,,,,1
110,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fromage,Hollande,"18118,00",Livres,,,,,1
111,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fil blanc,Hollande,"1800,00",Livres,,,,,1
112,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fayence,Hollande,"51,00",Livres,,,,,1
113,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer blanc,Hollande,"14,00",Barils,,,,,1
114,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer ouvré,Hollande,"14978,00",Livres,,,,,1
115,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer en feuilles,Hollande,"12327,00",Livres,,,,,1
116,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer en barres,Hollande,"15170,00",Livres,,,,,1
117,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer en verge,Hollande,"2700,00",Livres,,,,,1
118,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,4,Fer en plaques,Hollande,"782,00",Livres,,,,,1
119,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Gerofle,Hollande,"155,00",Livres,,,,,1
120,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Graine de jardin,Hollande,"312,00",Livres,,,,,1
121,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Graine de choux,Hollande,"105,00",Livres,,,,,1
122,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Graine de lin,Hollande,"5736,00",Boisseaux,,,,,1
123,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Graine de lin,Hollande,"3486,00",Barils,"48,000","167 328,00","0,00",,1
124,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Gaudron,Hollande,"33,00",Barils,,,,,1
125,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Gueridons peints,Hollande,"12,00",Nombres,,,,,1
126,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Gaules de sapin,Hollande,"30,00",Brins,,,,,1
127,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Harans blancs,Hollande,"45,50",Barils,,,,,1
128,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Harans sorés,Hollande,"1,00",Barils,,,,,1
129,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Huile de lin,Hollande,"4,75",Bariques,,,,,1
130,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Liqueur,Hollande,"2,00",Canevettes,,,,,1
131,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Noir de fumée,Hollande,"200,00",Barils,,,,,1
132,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Noir de fumée,Hollande,"30,00",Livres,,,,,1
133,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Muscade,Hollande,"30,00",Livres,,,,,1
134,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Moulin a caffé,Hollande,"44,00",Nombres,,,,,1
135,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Mine de plomb,Hollande,"34,00",Livres,,,,,1
136,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Merain a barique,Hollande,"700,00",Douelles,,,,,1
137,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Mats de sapin,Hollande,"4,00",Nombres,,,,,1
138,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Mats de sapin,Hollande,"72,00",Pièces,,,,,1
139,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Mature de vaisseaux,Hollande,"2,00",Nombres,,,,,1
140,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Poivre,Hollande,"800,00",Livres,,,,,1
141,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Peinture,Hollande,"1200,00",Livres,,,,,1
142,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Planches de sapin,Hollande,"294,00",Nombres,,,,,1
143,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Planches de sapin,Hollande,"1000,00",Nombres,,,,,1
144,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Planches de sapin,Hollande,"1426,00",Nombres,,,,,1
145,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Fevrier 1714,Imports,Rennes,5,Planches de chêne,Hollande,"27,00",Nombres,,,,,1
