numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
13,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,1,1775,drogueries,Rennes,pour l'Angleterre,,,0,600,600,valeur de 600 L cy
14,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,eau de vie,Rennes,pour l'Angleterre,976,veltes,"4,5",0,-4392,
15,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,etoffe de soie,Rennes,pour l'Angleterre,,,0,1956,1956,valeur de 1956 L cy
16,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,fruits crus,Rennes,pour l'Angleterre,,,0,350,350,valeur de 350 L cy
17,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,fruits secs,Rennes,pour l'Angleterre,45510,livres,"0,3",0,-13653,
18,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,huile d'olive,Rennes,pour l'Angleterre,1402,pots,"1,5",0,-2103,
19,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,marchandises meslées,Rennes,pour l'Angleterre,,,0,176,176,valeur de 176 L cy
20,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,mercerie,Rennes,pour l'Angleterre,,,0,2032,2032,valeur de 2032 L cy
21,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,miel,Rennes,pour l'Angleterre,21550,livres,"0,175",0,"-3771,25",
22,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,morüe seche,Rennes,pour l'Angleterre,600,livres,"0,25",0,-150,
23,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,noix,Rennes,pour l'Angleterre,198,milliers,"1,75",0,"-346,5",35 S L%%
24,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,papier blanc,Rennes,pour l'Angleterre,299,rames,8,0,-2392,
25,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,peaux de veaux corroyées,Rennes,pour l'Angleterre,6,douzaines,45,0,-270,
26,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,poix raisine,Rennes,pour l'Angleterre,1760,livres,"0,075",0,-132,
27,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,sardines salées,Rennes,pour l'Angleterre,7,barils,40,0,-280,
28,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,savon,Rennes,pour l'Angleterre,267,caisses,90,0,-24030,
29,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,souffre,Rennes,pour l'Angleterre,1760,livres,"0,125",0,-220,
30,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,sucre terré,Rennes,pour l'Angleterre,124890,livres,"0,43",0,"-53702,7",43 L %
31,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,suif,Rennes,pour l'Angleterre,2000,livres,"0,45",0,-900,
32,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,thé,Rennes,pour l'Angleterre,798200,livres,"1,75",0,-1396850,
33,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile cirée,Rennes,pour l'Angleterre,9890,aunes,"1,25",0,"-12362,5",
34,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile de Bretagne de halle,Rennes,pour l'Angleterre,52248,aunes,1,0,-52248,
35,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile de Bretagne de Languenan,Rennes,pour l'Angleterre,200,aunes,"0,95",0,-190,
36,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile de Bretagne de ménage,Rennes,pour l'Angleterre,378,aunes,2,0,-756,
37,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile serpilliere,Rennes,pour l'Angleterre,1120,aunes,"0,6",0,-672,
38,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,toile siamoise,Rennes,pour l'Angleterre,712,aunes,2,0,-1424,
39,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,vin de Bordeaux,Rennes,pour l'Angleterre,39,bariques,100,0,-3900,
40,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,vinaigre,Rennes,pour l'Angleterre,30,quarts,25,0,-750,
41,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,caffé des Isles,Rennes,pour le Danemark,3980,livres,"0,375",0,"-1492,5",
42,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,canelle,Rennes,pour le Danemark,120,livres,"4,25",0,-510,
43,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,etoffe de soye,Rennes,pour le Danemark,,,0,300,300,
44,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,2,1775,miel,Rennes,pour le Danemark,14000,livres,"0,175",0,-2450,
45,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,noix,Rennes,pour le Danemark,"101,5",milliers,"1,75",0,"-177,63",
46,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,salpêtre,Rennes,pour le Danemark,22530,livres,"0,5",0,-11265,
47,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,sel,Rennes,pour le Danemark,"117,5",muids,84,0,-9870,
48,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,thé,Rennes,pour le Danemark,1557,livres,"1,75",0,"-2724,75",
49,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,vin de Bordeaux,Rennes,pour le Danemark,10,bariques,100,0,-1000,
50,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,bas de fil,Rennes,pour l'Espagne,173,douzaines,36,0,-6228,
51,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,bas de soye,Rennes,pour l'Espagne,300,paires,10,0,-3000,
52,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,beurre,Rennes,pour l'Espagne,27632,livres,"0,5",0,-13816,
53,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,bougie,Rennes,pour l'Espagne,200,livres,"2,7",0,-540,
54,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,chapeaux communs,Rennes,pour l'Espagne,54,douzaines,50,0,-2700,
55,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,chemises bretonnes,Rennes,pour l'Espagne,14,douzaines,24,0,-336,
56,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,chemises garnies,Rennes,pour l'Espagne,17722,en nombre,10,0,-177220,
57,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,chemises unies,Rennes,pour l'Espagne,742,en nombre,6,0,-4452,
58,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,cuirs de génisses corroyées,Rennes,pour l'Espagne,452,en nombre,18,0,-8136,
59,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,filain,Rennes,pour l'Espagne,334726,livres,"0,8",0,"-267780,8",
60,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,lard,Rennes,pour l'Espagne,450,livres,"0,3",0,-135,
61,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,lustrine,Rennes,pour l'Espagne,11,pièces,80,0,-880,
62,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,marchandises meslées,Rennes,pour l'Espagne,,,0,2414,2414,2414 L en valeur cy
63,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,mercerie,Rennes,pour l'Espagne,,,0,13270,13270,valeur de 13270 L cy
64,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,mouchoirs peints,Rennes,pour l'Espagne,197,pièces,12,0,-2364,
65,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,papier batard commun,Rennes,pour l'Espagne,1356,rames,"4,5",0,-6102,
66,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,papier à bulle blanc,Rennes,pour l'Espagne,13888,rames,"1,1",0,"-15276,8",
67,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,papier à l'écu fin,Rennes,pour l'Espagne,80,rames,9,0,-720,
68,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,peaux de veaux corroyées,Rennes,pour l'Espagne,"262,5",douzaines,45,0,"-11812,5",
69,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,salaison,Rennes,pour l'Espagne,57400,livres,"0,25",0,-14350,
70,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,sistresay,Rennes,pour l'Espagne,4,pièces,40,0,-160,
71,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,tabac rapé,Rennes,pour l'Espagne,173,livres,"3,5",0,"-605,5",
72,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,thé,Rennes,pour l'Espagne,1131,livres,"1,75",0,"-1979,25",
73,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,toile de Bretagne,Rennes,pour l'Espagne,6325,balles,750,0,-4743750,
74,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,3,1775,toile de Bretagne,Rennes,pour l'Espagne,507503,aunes,"1,5",0,"-761254,5",
75,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne blanche,Rennes,pour l'Espagne,2550,aunes,3,0,-7650,
76,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne large,Rennes,pour l'Espagne,838,balles,500,0,-419000,
77,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne large,Rennes,pour l'Espagne,137507,aunes,"2,5",0,"-343767,5",
78,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne à carreaux,Rennes,pour l'Espagne,14079,aunes,"1,1",0,"-15486,9",
79,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne crée large,Rennes,pour l'Espagne,385700,aunes,"1,5",0,-578550,
80,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne crue,Rennes,pour l'Espagne,1500,aunes,1,0,-1500,
81,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne entre large,Rennes,pour l'Espagne,11400,aunes,"1,8",0,-20520,
82,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne gracienne,Rennes,pour l'Espagne,1967600,aunes,"1,3",0,-2557880,
83,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne de halle,Rennes,pour l'Espagne,595,aunes,1,0,-595,
84,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne de Morlaix,Rennes,pour l'Espagne,258,aunes,"1,5",0,-387,
85,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne d'Olonne,Rennes,pour l'Espagne,2340,aunes,"1,25",0,-2925,
86,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne Rosconne,Rennes,pour l'Espagne,55560,aunes,"1,2",0,-66672,
87,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Bretagne à voile,Rennes,pour l'Espagne,13590,aunes,1,0,-13590,
88,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Chateau gontier,Rennes,pour l'Espagne,1200,aunes,2,0,-2400,
89,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Laval,Rennes,pour l'Espagne,10,balles,600,0,-6000,
90,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,toile de Laval,Rennes,pour l'Espagne,12800,aunes,"1,3",0,-16640,
91,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,vin de Bordeaux,Rennes,pour l'Espagne,16,bariques,100,0,-1600,
92,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,caffé de Bourbon,Rennes,pour la Flandre autrichienne,452980,livres,"0,75",0,-339735,
93,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,caffé de Moka,Rennes,pour la Flandre autrichienne,2995,livres,"1,65",0,"-4941,75",
94,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,canelle,Rennes,pour la Flandre autrichienne,58,livres,"4,25",0,"-246,5",
95,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,chille,Rennes,pour la Flandre autrichienne,595,pièces,50,0,-29750,
96,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,damas,Rennes,pour la Flandre autrichienne,58,pièces,150,0,-8700,
97,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,gaze peinte,Rennes,pour la Flandre autrichienne,10,pièces,80,0,-800,
98,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,gourgourans,Rennes,pour la Flandre autrichienne,13,pièces,160,0,-2080,
99,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,guinguan,Rennes,pour la Flandre autrichienne,118,pièces,10,0,-1180,
100,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,limes,Rennes,pour la Flandre autrichienne,18,pièces,36,0,-648,
101,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,nankin,Rennes,pour la Flandre autrichienne,1120,pièces,5,0,-5600,
102,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,patissoye,Rennes,pour la Flandre autrichienne,53,pièces,160,0,-8480,
103,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,4,1775,pekin,Rennes,pour la Flandre autrichienne,153,pièces,90,0,-13770,
104,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,pinape,Rennes,pour la Flandre autrichienne,20,pièces,7,0,-140,marchandise non identifiée
105,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,porcelaine,Rennes,pour la Flandre autrichienne,3555,livres,1,0,-3555,
106,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,salemporis,Rennes,pour la Flandre autrichienne,80,pièces,30,0,-2400,
107,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,satin,Rennes,pour la Flandre autrichienne,23,pièces,130,0,-2990,
108,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,thé,Rennes,pour la Flandre autrichienne,137200,livres,"1,75",0,-240100,
109,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,caffé de Moka,Rennes,pour Genève,21708,livres,"1,65",0,"-35818,2",
110,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,canelle ordinaire,Rennes,pour Genève,929,livres,"4,25",0,"-3948,25",
111,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,canelle sauvage,Rennes,pour Genève,932,livres,3,0,-2796,
112,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,nacres de perles,Rennes,pour Genève,118,livres,1,0,-118,
113,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,porcelaine,Rennes,pour Genève,1802,livres,1,0,-1802,
114,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,thé,Rennes,pour Genève,2057,livres,"1,75",0,"-3599,75",
115,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,beurre,Rennes,pour la Hollande,382310,livres,"0,5",0,-191155,
116,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,boeslans,Rennes,pour la Hollande,354,pièces,"7,5",0,-2655,
117,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,bois d'ebenne,Rennes,pour la Hollande,4000,livres,"0,0875",0,-350,
118,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,bois rouge,Rennes,pour la Hollande,141830,livres,"0,2",0,-28366,
119,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,borax,Rennes,pour la Hollande,38424,livres,3,0,-115272,
120,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,cacao,Rennes,pour la Hollande,1200,livres,"0,52",0,-624,52 L%
121,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,caffé de Bourbon,Rennes,pour la Hollande,454881,livres,"0,75",0,"-341160,75",
122,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,caffé des Isles,Rennes,pour la Hollande,440242,livres,"0,375",0,"-165090,75",
123,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,caffé de Moka,Rennes,pour la Hollande,7974,livres,"1,65",0,"-13157,1",
124,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,canelle,Rennes,pour la Hollande,2853,livres,"4,25",0,"-12125,25",
125,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,damas,Rennes,pour la Hollande,154,pièces,150,0,-23100,
126,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,graisse,Rennes,pour la Hollande,3220,livres,"0,45",0,-1449,
127,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,gourgourans,Rennes,pour la Hollande,81,pièces,160,0,-12960,
128,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,guinée bleu,Rennes,pour la Hollande,752,pièces,25,0,-18800,
129,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,guinguans,Rennes,pour la Hollande,744,pièces,10,0,-7440,
130,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,5,1775,huitres daubées,Rennes,pour la Hollande,300,barils,20,0,-6000,
131,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,lampas,Rennes,pour la Hollande,41,pièces,200,0,-8200,
132,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,lustrine,Rennes,pour la Hollande,120,pièces,80,0,-9600,
133,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,indigo,Rennes,pour la Hollande,2581,livres,"7,25",0,"-18712,25",
134,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,miel,Rennes,pour la Hollande,817,bariques,75,0,-61275,
135,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,miel,Rennes,pour la Hollande,1368950,livres,"0,175",0,"-239566,25",
136,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,nacres de perles,Rennes,pour la Hollande,114662,livres,1,0,-114662,
137,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,nankin,Rennes,pour la Hollande,602,pièces,5,0,-3010,
138,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier batard commun,Rennes,pour la Hollande,56,rames,"4,5",0,-252,
139,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier batard fin,Rennes,pour la Hollande,6830,rames,8,0,-54640,
140,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier à bulle blanc,Rennes,pour la Hollande,128,rames,"1,1",0,"-140,8",
141,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier gene fin,Rennes,pour la Hollande,22992,rames,"7,5",0,-172440,
142,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier à l'écu commun,Rennes,pour la Hollande,211,rames,5,0,-1055,
143,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier à l'écu fin,Rennes,pour la Hollande,11605,rames,9,0,-104445,
144,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,papier à l'étoile fin,Rennes,pour la Hollande,8714,rames,"9,5",0,-82783,
145,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,pekin,Rennes,pour la Hollande,153,pièces,90,0,-13770,
146,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,pierres en quartiers,Rennes,pour la Hollande,1194,tonneaux,10,0,-11940,
147,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1775.csv,Local,Exports,6,1775,porcelaine,Rennes,pour la Hollande,40,caisses,250,0,-10000,
