numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
54,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,sel,Rennes,pour l'Angleterre,"74,00",tonneaux,"50,00000",0,-3700,
55,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,siamoise,Rennes,pour l'Angleterre,"5,00",pièces,"0,00000",0,0,aucune indication de prix
56,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,siamoise,Rennes,pour l'Angleterre,"1 240,00",livres,"3,00000",0,-3720,
57,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,sirop melasse,Rennes,pour l'Angleterre,"2 900,00",livres,"0,07000",0,-203,7 L %
58,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,sucre brut,Rennes,pour l'Angleterre,"38 060,00",livres,"0,24000",0,"-9134,4",À 24 L la % 18
59,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,suif,Rennes,pour l'Angleterre,"1 200,00",livres,"0,30000",0,-360,
60,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,taffia,Rennes,pour l'Angleterre,"1 332,00",veltes,"2,50000",0,-3330,
61,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,thé,Rennes,pour l'Angleterre,"122 345,00",livres,"3,00000",0,-367035,
62,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toille batiste,Rennes,pour l'Angleterre,"184,00",aunes,"8,00000",0,-1472,
63,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; blanche,Rennes,pour l'Angleterre,"40,00",aunes,"2,00000",0,-80,
64,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne,Rennes,pour l'Angleterre,"1 500,00",aunes,"1,25000",0,-1875,
65,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; de chanvre,Rennes,pour l'Angleterre,"1 395,00",aunes,"0,75000",0,"-1046,25",
66,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; écrue,Rennes,pour l'Angleterre,"500,00",aunes,"0,85000",0,-425,
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; de halle,Rennes,pour l'Angleterre,"29 748,00",aunes,"0,80000",0,"-23798,4",
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; Landerneau,Rennes,pour l'Angleterre,"7 224,00",aunes,"0,90000",0,"-6501,6",
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; Morlaix,Rennes,pour l'Angleterre,"432,00",aunes,"1,50000",0,-648,
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; Pouldavie,Rennes,pour l'Angleterre,"3 330,00",aunes,"1,25000",0,"-4162,5",
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; de Quintin,Rennes,pour l'Angleterre,"130,00",aunes,"2,00000",0,-260,
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; de Savigny,Rennes,pour l'Angleterre,"300,00",aunes,"0,00000",0,0,aucune indication de prix
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; de serpillière,Rennes,pour l'Angleterre,"5 752,00",aunes,"0,50000",0,-2876,
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toile de Bretagne ; à voille,Rennes,pour l'Angleterre,"700,00",aunes,"0,75000",0,-525,
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toille cirée,Rennes,pour l'Angleterre,"156,00",pièces,"4,50000",0,-702,
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toille cirée,Rennes,pour l'Angleterre,,,"0,00000",600,600,valeur de 600 L
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toille ecrue,Rennes,pour l'Angleterre,"500,00",aunes,"0,90000",0,-450,
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,toille d'Holande,Rennes,pour l'Angleterre,"20,00",aunes,"5,00000",0,-100,
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,vaisselle de bois,Rennes,pour l'Angleterre,"25,00",douzaines,"0,50000",0,"-12,5",
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,3,1751,vaisselle de terre,Rennes,pour l'Angleterre,"158,00",douzaines,"1,80000",0,"-284,4",
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,vin d'aubagne,Rennes,pour l'Angleterre,"1,00",barique,"70,00000",0,-70,
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,vin de Bordeaux,Rennes,pour l'Angleterre,"86,00",bariques,"240,00000",0,-20640,
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,vin de champagne,Rennes,pour l'Angleterre,"108,00",bouteilles,"1,75000",0,-189,
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,vinaigre,Rennes,pour l'Angleterre,"6,00",barils,"6,00000",0,-36,
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,miel,Rennes,pour le Danemark,"1 000,00",livres,"0,11000",0,-110,11 L %
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,sucre terré,Rennes,pour le Danemark,"150,00",livres,"0,34000",0,-51,pas d'indication de l'unité monétaire
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,toille de Bretagne,Rennes,pour le Danemark,"1 728,00",aunes,"1,25000",0,-2160,
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,bas de coton,Rennes,pour l'Espagne,"100,00",douzaines,"40,00000",0,-4000,
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,beure,Rennes,pour l'Espagne,"4 200,00",livres,"0,40000",0,-1680,
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,bougie,Rennes,pour l'Espagne,"255,00",livres,"2,25000",0,"-573,75",
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,chaudière de fer,Rennes,pour l'Espagne,"1 800,00",livres,"0,35000",0,-630,35 L %
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,chaussette de fil,Rennes,pour l'Espagne,"240,00",douzaines,"20,00000",0,-4800,
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,chemises de toille de Bretagne,Rennes,pour l'Espagne,"3 820,00",pièces,"6,00000",0,-22920,
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,cuirs de boeuf,Rennes,pour l'Espagne,"27,00",en nombre,"18,00000",0,-486,pas d'indication de l'unité monétaire
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,cuirs de génisses,Rennes,pour l'Espagne,"144,00",en nombre,"6,00000",0,-864,
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,draps de Caracassonne,Rennes,pour l'Espagne,"3,00",balles,"1200,00000",0,-3600,
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,etamine de laine,Rennes,pour l'Espagne,"8,00",balles,"700,00000",0,-5600,
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,feves,Rennes,pour l'Espagne,"79,00",tonneaux,"80,00000",0,-6320,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,graisse,Rennes,pour l'Espagne,"24 654,00",livres,"0,30000",0,"-7396,2",
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,4,1751,papier batard,Rennes,pour l'Espagne,"864,00",rames,"2,50000",0,-2160,
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,papier divers,Rennes,pour l'Espagne,"77,00",rames,"2,00000",0,-154,
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,peaux de veaux corroyées,Rennes,pour l'Espagne,"441,00",douzaines,"28,00000",0,-12348,
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,savon,Rennes,pour l'Espagne,"126,00",livres,"0,45000",0,"-56,7",
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,soufflets,Rennes,pour l'Espagne,"30,00",en nombre,"1,75000",0,"-52,5",
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,thé,Rennes,pour l'Espagne,"2 880,00",livres,"3,00000",0,-8640,
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; large,Rennes,pour l'Espagne,"31 454,00",aunes,"2,25000",0,"-70771,5",
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; étroite,Rennes,pour l'Espagne,"97 625,00",pièces,"20,00000",0,-1952500,
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; étroite,Rennes,pour l'Espagne,"161 590,00",aunes,"1,50000",0,-242385,
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; blanche,Rennes,pour l'Espagne,"147,00",aunes,"1,00000",0,-147,
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; crée large,Rennes,pour l'Espagne,"41 742,00",aunes,"26,00000",0,-1085292,
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; entre large,Rennes,pour l'Espagne,"2 352,00",aunes,"0,75000",0,-1764,
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; à carreaux,Rennes,pour l'Espagne,"14 422,00",aunes,"1,50000",0,-21633,
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; gratienne,Rennes,pour l'Espagne,"52 704,00",aunes,"1,50000",0,-79056,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; Landerneau,Rennes,pour l'Espagne,"700,00",aunes,"0,90000",0,-630,
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; Royalle,Rennes,pour l'Espagne,"5 004,00",aunes,"2,00000",0,-10008,pas d'indication de l'unité monétaire
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; de ménage,Rennes,pour l'Espagne,"2 250,00",aunes,"0,90000",0,-2025,
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; d'Olonne,Rennes,pour l'Espagne,"31,00",pièces,"20,00000",0,-620,
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; de Pontivy,Rennes,pour l'Espagne,"3 615,00",aunes,"2,00000",0,-7230,
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; de Pouldavie,Rennes,pour l'Espagne,"7 110,00",aunes,"1,20000",0,-8532,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; rayées,Rennes,pour l'Espagne,"6 315,00",aunes,"0,75000",0,"-4736,25",
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; Rosconne,Rennes,pour l'Espagne,"37 350,00",aunes,"0,90000",0,-33615,
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; à voile,Rennes,pour l'Espagne,"2,00",pièces,"26,00000",0,-52,
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toilles de Bretagne ; de Vitré,Rennes,pour l'Espagne,"1 530,00",aunes,"0,50000",0,-765,pas d'indication de l'unité monétaire
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toile de Laval,Rennes,pour l'Espagne,"83,00",balles,"700,00000",0,-58100,
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toile de Laval,Rennes,pour l'Espagne,"10 800,00",aunes,"2,50000",0,-27000,
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,5,1751,toile de Laval,Rennes,pour l'Espagne,"1 320,00",livres,"0,00000",0,0,
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,bazin,Rennes,pour la Flandre autrichienne,"130,00",en nombre,"0,00000",0,0,aucune indication de prix
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,caffé de Bourbon,Rennes,pour la Flandre autrichienne,"141 308,00",livres,"1,25000",0,-176635,prix incertain
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,caffé de Moka,Rennes,pour la Flandre autrichienne,"2 991,00",livres,"2,50000",0,"-7477,5",
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,casses,Rennes,pour la Flandre autrichienne,"80,00",pièces,"40,00000",0,-3200,pas d'indication de l'unité monétaire
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,chitte,Rennes,pour la Flandre autrichienne,"18,00",pièces,"40,00000",0,-720,pas d'indication de l'unité monétaire
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,cirkaca,Rennes,pour la Flandre autrichienne,"295,00",pièces,"60,00000",0,-17700,pas d'indication de l'unité monétaire
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,coupis,Rennes,pour la Flandre autrichienne,"200,00",pièces,"12,75000",0,-2550,
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,damas uny,Rennes,pour la Flandre autrichienne,"44,00",pièces,"120,00000",0,-5280,
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1751.csv,Local,Exports,6,1751,darins,Rennes,pour la Flandre autrichienne,"270,00",pièces,"40,00000",0,-10800,pas d'indication de l'unité monétaire
