numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,fruits secs,Rennes,pour l'Angleterre,43110,livres,"0,3",0,-12933,
12,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,huile d'olive,Rennes,pour l'Angleterre,1040,pots,2,0,-2080,
13,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,marchandises meslées,Rennes,pour l'Angleterre,,,0,196,196,valeur de 196 L cy
14,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,mélasse,Rennes,pour l'Angleterre,6432,livres,"0,096",0,"-617,47",9 L 12 S L%
15,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,mercerie,Rennes,pour l'Angleterre,,,0,2410,2410,valeur de 2410 L cy
16,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,miel,Rennes,pour l'Angleterre,17990,livres,"0,175",0,"-3148,25",
17,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,papier blanc,Rennes,pour l'Angleterre,114,rames,8,0,-912,
18,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,1,1773,peaux de veau corroyées,Rennes,pour l'Angleterre,7,douzaines,36,0,-252,
19,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,raisins secs,Rennes,pour l'Angleterre,1000,livres,"0,2",0,-200,
20,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,savon,Rennes,pour l'Angleterre,547,demi caisses,45,0,-24615,
21,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,souffre,Rennes,pour l'Angleterre,2406,livres,"0,1",0,"-240,6",
22,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,sucre terré,Rennes,pour l'Angleterre,127039,livres,"0,42",0,"-53356,38",42 L %
23,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,suif,Rennes,pour l'Angleterre,10859,livres,"0,45",0,"-4886,55",
24,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,taffia,Rennes,pour l'Angleterre,380,veltes,3,0,-1140,
25,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,thé,Rennes,pour l'Angleterre,475961,livres,"2,25",0,"-1070912,25",
26,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile de batiste,Rennes,pour l'Angleterre,180,aunes,6,0,-1080,
27,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile cirée,Rennes,pour l'Angleterre,3870,aunes,"1,25",0,"-4837,5",
28,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile de halle,Rennes,pour l'Angleterre,27256,aunes,"0,95",0,"-25893,2",
29,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile Languenan,Rennes,pour l'Angleterre,253,aunes,"0,9",0,"-227,7",
30,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile serpilliere,Rennes,pour l'Angleterre,3887,aunes,"0,5",0,"-1943,5",
31,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,toile siamoise,Rennes,pour l'Angleterre,1800,aunes,"1,75",0,-3150,
32,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vaches,Rennes,pour l'Angleterre,24,en nombre,45,0,-1080,
33,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vin d'Aubagne,Rennes,pour l'Angleterre,6,bariques,50,0,-300,
34,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vin de Bordeaux,Rennes,pour l'Angleterre,86,bariques,100,0,-8600,
35,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vin d'Espagne,Rennes,pour l'Angleterre,180,pots,"1,5",0,-270,
36,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vin de la Rochelle,Rennes,pour l'Angleterre,7,bariques,30,0,-210,
37,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vinaigre,Rennes,pour l'Angleterre,19,quarts,15,0,-285,
38,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,vinaigre,Rennes,pour l'Angleterre,56,barils,10,0,-560,
39,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,miel,Rennes,pour le Danemark,148600,livres,"0,175",0,-26005,
40,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,sel,Rennes,pour le Danemark,57,muids,160,0,-9120,
41,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,acier,Rennes,pour l'Espagne,10000,livres,"0,35",0,-3500,
42,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,bas de fil,Rennes,pour l'Espagne,"61,5",douzaines,24,0,-1476,
43,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,bas de fil,Rennes,pour l'Espagne,174,paires,2,0,-348,
44,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,beurre,Rennes,pour l'Espagne,28774,livres,"0,55",0,"-15825,7",
45,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,bougie,Rennes,pour l'Espagne,200,livres,"2,4",0,-480,
46,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,caffé,Rennes,pour l'Espagne,4479,livres,"0,55",0,"-2463,45",
47,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,2,1773,cercles de bois,Rennes,pour l'Espagne,442,paquets,"2,5",0,-1105,
48,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,chemises bretonnes,Rennes,pour l'Espagne,3082,en nombre,2,0,-6164,
49,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,chemises garnies,Rennes,pour l'Espagne,7262,en nombre,10,0,-72620,
50,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,cire brute,Rennes,pour l'Espagne,402,livres,"1,75",0,"-703,5",
51,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,confitures,Rennes,pour l'Espagne,670,livres,1,0,-670,
52,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,couvertures de laine,Rennes,pour l'Espagne,146,en nombre,12,0,-1752,
53,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,cuirs de boeuf tanés,Rennes,pour l'Espagne,26980,en nombre,36,0,-971280,
54,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,cuirs de genisse coroyées,Rennes,pour l'Espagne,2768,en nombre,18,0,-49824,
55,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,graisse,Rennes,pour l'Espagne,28897,livres,"0,45",0,"-13003,65",
56,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,manchettes,Rennes,pour l'Espagne,12,paires,6,0,-72,
57,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,marchandises meslées,Rennes,pour l'Espagne,,,0,303,303,valeur de 303 L
58,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,papier batard commun,Rennes,pour l'Espagne,5076,rames,4,0,-20304,
59,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,papier batard fin,Rennes,pour l'Espagne,240,rames,8,0,-1920,
60,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,papier gêne fin commun,Rennes,pour l'Espagne,168,rames,7,0,-1176,
61,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,peaux de veau corroyées,Rennes,pour l'Espagne,"310,5",douzaines,36,0,-11178,
62,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,porc salé,Rennes,pour l'Espagne,3554,livres,"0,25",0,"-888,5",
63,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile diverses,Rennes,pour l'Espagne,111567,aunes,1,0,-111567,
64,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne etroite,Rennes,pour l'Espagne,366769,aunes,"1,5",0,"-550153,5",
65,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne etroite,Rennes,pour l'Espagne,264100,pièces,9,0,-2376900,
66,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne large,Rennes,pour l'Espagne,69020,aunes,"2,5",0,-172550,
67,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne large,Rennes,pour l'Espagne,177,balles,500,0,-88500,
68,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne large,Rennes,pour l'Espagne,49370,pièces,12,0,-592440,
69,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne à carreaux,Rennes,pour l'Espagne,16097,aunes,1,0,-16097,
70,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne de couleur,Rennes,pour l'Espagne,4062,aunes,1,0,-4062,
71,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne crée large,Rennes,pour l'Espagne,275555,aunes,"1,5",0,"-413332,5",
72,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne gracienne,Rennes,pour l'Espagne,1742600,aunes,"1,4",0,-2439640,
73,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne entre large,Rennes,pour l'Espagne,4800,aunes,"1,25",0,-6000,
74,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne de halle,Rennes,pour l'Espagne,1930,aunes,"0,95",0,"-1833,5",???
75,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne d'Hollande,Rennes,pour l'Espagne,132,aunes,"3,5",0,-462,???
76,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne de ménage,Rennes,pour l'Espagne,344,aunes,2,0,-688,
77,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne d'Olonne,Rennes,pour l'Espagne,1590,aunes,"1,25",0,"-1987,5",
78,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne ouvré,Rennes,pour l'Espagne,88,aunes,"2,5",0,-220,
79,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne rosconne,Rennes,pour l'Espagne,22400,aunes,"1,05",0,-23520,
80,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne rousse,Rennes,pour l'Espagne,2277,aunes,"1,5",0,"-3415,5",
81,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Bretagne à voile,Rennes,pour l'Espagne,3629,aunes,1,0,-3629,
82,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile gingas,Rennes,pour l'Espagne,743,aunes,"0,9",0,"-668,7",
83,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,toile de Laval,Rennes,pour l'Espagne,3200,aunes,"1,3",0,-4160,
84,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,3,1773,vin de Bordeaux,Rennes,pour l'Espagne,5,bariques,100,0,-500,
85,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,acier,Rennes,pour la Hollande,1610,livres,"0,35",0,"-563,5",
86,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,beurre,Rennes,pour la Hollande,35164,livres,"0,55",0,"-19340,2",
87,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,bois rouge,Rennes,pour la Hollande,40420,livres,"0,0875",0,"-3536,75",
88,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,bray,Rennes,pour la Hollande,12,barils,17,0,-204,
89,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,cacao,Rennes,pour la Hollande,9100,livres,"0,576",0,"-5241,6",57 L 12 S L%
90,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,caffé,Rennes,pour la Hollande,1098270,livres,"0,55",0,"-604048,5",
91,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,coquillages,Rennes,pour la Hollande,2,caisses,100,0,-200,
92,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,etoffe de soye,Rennes,pour la Hollande,60,pièces,150,0,-9000,
93,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,graisse,Rennes,pour la Hollande,2765,pièces,"0,45",0,"-1244,25",
94,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,huitres à la daube,Rennes,pour la Hollande,1225,barils,20,0,-24500,
95,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,marchandises meslées,Rennes,pour la Hollande,,,0,177,177,valeur de 177 L cy
96,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,miel,Rennes,pour la Hollande,1470647,livres,"0,175",0,"-257363,23",
97,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier batard commun,Rennes,pour la Hollande,10550,rames,4,0,-42200,
98,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier batard fin,Rennes,pour la Hollande,896,rames,8,0,-7168,prix incertain
99,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier bulle blanc,Rennes,pour la Hollande,640,rames,3,0,-1920,
100,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier gêne fin,Rennes,pour la Hollande,12556,rames,7,0,-87892,
101,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier à l'ecu commun,Rennes,pour la Hollande,164,rames,6,0,-984,
102,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier à l'ecu fin,Rennes,pour la Hollande,16938,rames,9,0,-152442,
103,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,papier à l'etoile fin,Rennes,pour la Hollande,5094,rames,9,0,-45846,
104,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,pierres en quartier,Rennes,pour la Hollande,535,tonneaux,15,0,-8025,unité de quantité incertaine
105,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,porcelaine,Rennes,pour la Hollande,14,caisses,250,0,-3500,
106,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,sel,Rennes,pour la Hollande,88,muids,160,0,-14080,
107,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,sucre brut,Rennes,pour la Hollande,224200,livres,"0,186",0,"-41701,2",18 L 12 S L%
108,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,sucre terré,Rennes,pour la Hollande,23815,livres,"0,42",0,"-10002,3",42 L %
109,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,suif,Rennes,pour la Hollande,116287,livres,"0,45",0,"-52329,15",
110,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,toile peinte,Rennes,pour la Hollande,522,aunes,"1,5",0,-783,
111,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,baffetas,Rennes,pour le Levant,60,pièces,19,0,-1140,
112,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,chpeaux mi castor,Rennes,pour le Levant,48,en nombre,8,0,-384,
113,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,4,1773,chille,Rennes,pour le Levant,300,pièces,150,0,-45000,
114,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,couteaux,Rennes,pour le Levant,419,en nombre,1,0,-419,
115,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,dentelles de soye,Rennes,pour le Levant,1,livre,60,0,-60,
116,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,eau de vie,Rennes,pour le Levant,6,bariques,150,0,-900,
117,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,eau de vie,Rennes,pour le Levant,12,veltes,"5,5",0,-66,
118,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,garas,Rennes,pour le Levant,200,pièces,18,0,-3600,
119,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,gaze,Rennes,pour le Levant,13,livres,60,0,-780,
120,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,guinée,Rennes,pour le Levant,17,pièces,32,0,-544,
121,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,guingamp,Rennes,pour le Levant,38,pièces,10,0,-380,
122,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,mercerie,Rennes,pour le Levant,300,livres,2,0,-600,
123,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,mouchoirs majutipatan,Rennes,pour le Levant,12,pièces,24,0,-288,
124,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,mouchoirs ordinaires,Rennes,pour le Levant,20,pièces,18,0,-360,
125,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,rubans de soye,Rennes,pour le Levant,8,livres,60,0,-480,
126,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,vin de ville,Rennes,pour le Levant,27,tonneaux,400,0,-10800,
127,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,cacao,Rennes,pour le Nord,12730,livres,"0,576",0,"-7332,48",57 L 12 S L%
128,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,caffé,Rennes,pour le Nord,426922,livres,"0,55",0,"-234807,1",
129,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,rocou,Rennes,pour le Nord,6804,livres,"0,68",0,"-4626,72",68 L %
130,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,sucre terré,Rennes,pour le Nord,917122,livres,"0,42",0,"-385191,24",42 L %
131,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,toile de Bretagne,Rennes,pour le Nord,500,aunes,"1,5",0,-750,
132,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,amidon,Rennes,pour le Portugal,452,livres,"0,25",0,-113,
133,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,beurre,Rennes,pour le Portugal,4756,livres,"0,55",0,"-2615,8",
134,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,bougie,Rennes,pour le Portugal,88,livres,"2,4",0,"-211,2",
135,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,bouteilles de verre,Rennes,pour le Portugal,340,en nombre,"0,2",0,-68,
136,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,cuirs de genisse coroyées,Rennes,pour le Portugal,9340,en nombre,18,0,-168120,
137,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,papier batard commun,Rennes,pour le Portugal,1122,rames,4,0,-4488,
138,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,5,1773,papier batard fin,Rennes,pour le Portugal,5462,rames,8,0,-43696,
139,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,papier bulle blanc,Rennes,pour le Portugal,49345,rames,"3,5",0,"-172707,5",
140,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,papier gêne fin,Rennes,pour le Portugal,10193,rames,7,0,-71351,
141,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,papier de Lambale,Rennes,pour le Portugal,114,rames,"3,5",0,-399,
142,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,peaux de veau corroyées,Rennes,pour le Portugal,"4825,5",douzaines,36,0,-173718,
143,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne etroite,Rennes,pour le Portugal,11500,aunes,"1,5",0,-17250,
144,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne large,Rennes,pour le Portugal,4500,aunes,"2,5",0,-11250,
145,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne de couleur,Rennes,pour le Portugal,342,aunes,1,0,-342,
146,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne crée etroite,Rennes,pour le Portugal,1000,aunes,"1,5",0,-1500,
147,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne large,Rennes,pour le Portugal,300,aunes,"1,5",0,-450,
148,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne de Dinan,Rennes,pour le Portugal,1825,aunes,"1,45",0,"-2646,25",
149,Cyril CANET,AD44 C717,Local/Rennes/Rennes – Sorties – 1773.csv,Local,Exports,6,1773,toile de Bretagne gracienne,Rennes,pour le Portugal,800,aunes,"1,4",0,-1120,
