numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
20,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Café,Royaume d'Espagne,3300,0
21,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sucre,Royaume d'Espagne,299509,0
22,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Epiceries,Royaume d'Espagne,254410,0
23,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cannelle,Royaume d'Espagne,339570,0
24,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Girofle,Royaume d'Espagne,129079,0
25,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Coton,Royaume d'Espagne,999222,0
26,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fil,Royaume d'Espagne,1023706,0
27,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Laine,Royaume d'Espagne,12630,0
28,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Soie,Royaume d'Espagne,2018,0
29,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Brai, goudron et résine",Royaume d'Espagne,443423,0
30,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Bois divers,Royaume d'Espagne,210231,0
31,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cires jaune et blanche,Royaume d'Espagne,626567,0
32,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cuirs apprêtés,Royaume d'Espagne,433621,0
33,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de jardin,Royaume d'Espagne,6524,0
34,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines diverses,Royaume d'Espagne,4022,0
35,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile de graine,Royaume d'Espagne,13162,0
36,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Charbons,Royaume d'Espagne,11761,0
37,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Tabacs,Royaume d'Espagne,229114,0
38,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Articles réunis,Royaume d'Espagne,72002,0
39,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Alun,Royaume d'Espagne,13850,0
40,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cochenille,Royaume d'Espagne,43680,0
41,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Garance,Royaume d'Espagne,10290,0
42,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Indigo,Royaume d'Espagne,7200,0
43,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Rocou,Royaume d'Espagne,15650,0
44,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Verdet,Royaume d'Espagne,101175,0
45,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Drogues réunies,Royaume d'Espagne,149955,0
46,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Eaux-de-vie,Royaume de Hollande,763509,0
47,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins divers,Royaume de Hollande,1833495,0
48,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de Bordeaux,Royaume de Hollande,6961761,0
49,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de liqueurs,Royaume de Hollande,198684,0
50,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile d'olive,Royaume de Hollande,132018,0
51,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Hollande,1239070,0
52,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Chairs salées,Royaume de Hollande,59951,0
53,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fromages,Royaume de Hollande,24624,0
54,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Légumes,Royaume de Hollande,14316,0
55,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fuits divers,Royaume de Hollande,471566,0
56,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Poissons de toute sorte,Royaume de Hollande,52126,0
57,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Miel,Royaume de Hollande,518938,0
58,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sel,Royaume de Hollande,303810,0
59,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Provisions de bouche réunies,Royaume de Hollande,701060,0
60,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Chocolat,Royaume de Hollande,525,0
61,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Liqueurs,Royaume de Hollande,14137,0
62,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Thé,Royaume de Hollande,349165,0
63,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cacao,Royaume de Hollande,3300,0
64,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sucre,Royaume de Hollande,10361,0
65,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Epiceries,Royaume de Hollande,1162,0
66,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cannelle,Royaume de Hollande,1000,0
67,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Coton,Royaume de Hollande,37044,0
68,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fil,Royaume de Hollande,284499,0
69,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Laine,Royaume de Hollande,52432,0
70,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Brai, goudron et résine",Royaume de Hollande,1345,0
71,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Bois divers,Royaume de Hollande,573274,0
72,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cires jaune et blanche,Royaume de Hollande,12928,0
73,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cuirs apprêtés,Royaume de Hollande,270496,0
74,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de trèfle,Royaume de Hollande,752467,0
75,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de jardin,Royaume de Hollande,85138,0
76,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines diverses,Royaume de Hollande,39913,0
77,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile de graine,Royaume de Hollande,656424,0
78,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Pain de navette,Royaume de Hollande,30708,0
79,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Charbons,Royaume de Hollande,561464,0
80,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Tabacs,Royaume de Hollande,17390,0
81,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Articles réunis,Royaume de Hollande,422683,0
82,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Alun,Royaume de Hollande,6752,0
83,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cochenille,Royaume de Hollande,123552,0
84,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Garance,Royaume de Hollande,98070,0
85,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Indigo,Royaume de Hollande,61140,0
86,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Rocou,Royaume de Hollande,6700,0
87,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Verdet,Royaume de Hollande,148272,0
88,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Drogues réunies,Royaume de Hollande,146207,0
89,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Eaux-de-vie,Royaume de Prusse,1024297,0
90,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins divers,Royaume de Prusse,791195,0
91,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de Bordeaux,Royaume de Prusse,1074782,0
92,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de liqueurs,Royaume de Prusse,50026,0
93,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile d'olive,Royaume de Prusse,134340,0
94,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Prusse,108985,0
95,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Chairs salées,Royaume de Prusse,15871,0
96,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fromages,Royaume de Prusse,10332,0
97,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Légumes,Royaume de Prusse,90018,0
98,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fuits divers,Royaume de Prusse,198048,0
99,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Poissons de toute sorte,Royaume de Prusse,12684,0
100,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Miel,Royaume de Prusse,48569,0
101,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sel,Royaume de Prusse,66833,0
102,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Provisions de bouche réunies,Royaume de Prusse,469269,0
103,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Liqueurs,Royaume de Prusse,4048,0
104,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sirops,Royaume de Prusse,63780,0
105,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Thé,Royaume de Prusse,11842,0
106,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cacao,Royaume de Prusse,924,0
107,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Epiceries,Royaume de Prusse,2344,0
108,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fil,Royaume de Prusse,6600,0
109,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Laine,Royaume de Prusse,1710,0
110,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Soie,Royaume de Prusse,824,0
111,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Brai, goudron et résine",Royaume de Prusse,1850,0
112,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Bois divers,Royaume de Prusse,15773,0
113,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cires jaune et blanche,Royaume de Prusse,7744,0
114,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cuirs apprêtés,Royaume de Prusse,195905,0
115,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de trèfle,Royaume de Prusse,747806,0
116,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de jardin,Royaume de Prusse,9228,0
117,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines diverses,Royaume de Prusse,3410,0
118,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile de graine,Royaume de Prusse,27600,0
119,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Pain de navette,Royaume de Prusse,5694,0
120,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Tabacs,Royaume de Prusse,1723,0
121,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Articles réunis,Royaume de Prusse,46001,0
122,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Alun,Royaume de Prusse,2100,0
123,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cochenille,Royaume de Prusse,13070,0
124,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Garance,Royaume de Prusse,7700,0
125,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Indigo,Royaume de Prusse,34124,0
126,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Rocou,Royaume de Prusse,15560,0
127,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Verdet,Royaume de Prusse,70275,0
128,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Drogues réunies,Royaume de Prusse,45123,0
129,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Eaux-de-vie,Etats de l'Allemagne,1396496,0
130,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins divers,Etats de l'Allemagne,6205926,0
131,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de liqueurs,Etats de l'Allemagne,9614,0
132,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile d'olive,Etats de l'Allemagne,138264,0
133,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Etats de l'Allemagne,1982400,0
134,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Chairs salées,Etats de l'Allemagne,77091,0
135,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fromages,Etats de l'Allemagne,821940,0
136,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Légumes,Etats de l'Allemagne,64975,0
137,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fuits divers,Etats de l'Allemagne,460671,0
138,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Poissons de toute sorte,Etats de l'Allemagne,32980,0
139,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Miel,Etats de l'Allemagne,63907,0
140,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sel,Etats de l'Allemagne,1119328,0
141,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Provisions de bouche réunies,Etats de l'Allemagne,581846,0
142,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Chocolat,Etats de l'Allemagne,11485,0
143,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Liqueurs,Etats de l'Allemagne,35529,0
144,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sirops,Etats de l'Allemagne,6597,0
145,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Thé,Etats de l'Allemagne,977,0
146,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Sucre,Etats de l'Allemagne,1049,0
147,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Epiceries,Etats de l'Allemagne,1348,0
148,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Girofle,Etats de l'Allemagne,150,0
149,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Coton,Etats de l'Allemagne,12740,0
150,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Fil,Etats de l'Allemagne,518111,0
151,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Laine,Etats de l'Allemagne,14621,0
152,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Soie,Etats de l'Allemagne,975,0
153,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Bois divers,Etats de l'Allemagne,161986,0
154,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cires jaune et blanche,Etats de l'Allemagne,12548,0
155,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cuirs apprêtés,Etats de l'Allemagne,4694959,0
156,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de trèfle,Etats de l'Allemagne,771940,0
157,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines de jardin,Etats de l'Allemagne,24650,0
158,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Graines diverses,Etats de l'Allemagne,42025,0
159,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile de graine,Etats de l'Allemagne,1687026,0
160,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Pain de navette,Etats de l'Allemagne,22058,0
161,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Charbons,Etats de l'Allemagne,17255,0
162,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Tabacs,Etats de l'Allemagne,2014083,0
163,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Articles réunis,Etats de l'Allemagne,43860,0
164,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Alun,Etats de l'Allemagne,350569,0
165,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Cochenille,Etats de l'Allemagne,621270,0
166,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Garance,Etats de l'Allemagne,398739,0
167,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Indigo,Etats de l'Allemagne,58060,0
168,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Rocou,Etats de l'Allemagne,150,0
169,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Verdet,Etats de l'Allemagne,48633,0
170,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Drogues réunies,Etats de l'Allemagne,230324,0
171,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Eaux-de-vie,République de Suisse,1163118,0
172,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins divers,République de Suisse,3242067,0
173,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Vins de liqueurs,République de Suisse,71831,0
174,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,Huile d'olive,République de Suisse,298900,0
175,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An10.csv,Résumé,An 10,Exportations,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",République de Suisse,3150500,0
