numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
39,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Alun,Royaume d'Espagne,9881,0
40,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cochenille,Royaume d'Espagne,26000,0
41,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Garance,Royaume d'Espagne,400,0
42,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Indigo,Royaume d'Espagne,4000,0
43,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Rocou,Royaume d'Espagne,10885,0
44,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Verdet,Royaume d'Espagne,129313,0
45,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Drogues réunies,Royaume d'Espagne,198699,0
46,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Eaux-de-vie,Royaume de Hollande,1017136,0
47,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins divers,Royaume de Hollande,3608317,0
48,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins de Bordeaux,Royaume de Hollande,7638563,0
49,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile d'olive,Royaume de Hollande,197664,0
50,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Hollande,966510,0
51,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chairs salées,Royaume de Hollande,15278,0
52,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fromages,Royaume de Hollande,4152,0
53,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Légumes,Royaume de Hollande,3531,0
54,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fruits divers,Royaume de Hollande,730977,0
55,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Poissons de toute sorte,Royaume de Hollande,21282,0
56,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Miel,Royaume de Hollande,345916,0
57,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sel,Royaume de Hollande,156437,0
58,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Provisions de bouche réunie,Royaume de Hollande,540279,0
59,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chocolat,Royaume de Hollande,1920,0
60,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Liqueurs,Royaume de Hollande,2665,0
61,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sirops,Royaume de Hollande,45480,0
62,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Thé,Royaume de Hollande,640651,0
63,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cacao,Royaume de Hollande,4480,0
64,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Café,Royaume de Hollande,868640,0
65,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sucre,Royaume de Hollande,427084,0
66,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Coton,Royaume de Hollande,37930,0
67,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fil,Royaume de Hollande,436515,0
68,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Laine,Royaume de Hollande,57680,0
69,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Soie,Royaume de Hollande,2500,0
70,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Articles réunis,Royaume de Hollande,8000,0
71,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Brai, goudron et résine",Royaume de Hollande,10840,0
72,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Bois divers,Royaume de Hollande,531791,0
73,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cires jaune et blanche,Royaume de Hollande,15008,0
74,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cuirs apprêtés,Royaume de Hollande,436496,0
75,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de trèfle,Royaume de Hollande,1143286,0
76,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de jardin,Royaume de Hollande,63637,0
77,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines diverses,Royaume de Hollande,18629,0
78,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile de graine,Royaume de Hollande,1438728,0
79,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Charbons,Royaume de Hollande,829981,0
80,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Tabacs,Royaume de Hollande,95332,0
81,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Articles réunis,Royaume de Hollande,386367,0
82,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cochenille,Royaume de Hollande,340184,0
83,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Garance,Royaume de Hollande,154656,0
84,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Indigo,Royaume de Hollande,29311,0
85,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Rocou,Royaume de Hollande,2100,0
86,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Verdet,Royaume de Hollande,211912,0
87,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Drogues réunies,Royaume de Hollande,182220,0
88,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Eaux-de-vie,Royaume de Prusse,3292676,0
89,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins divers,Royaume de Prusse,1149018,0
90,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins de Bordeaux,Royaume de Prusse,4692896,0
91,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile d'olive,Royaume de Prusse,108137,0
92,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Prusse,57880,0
93,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chairs salées,Royaume de Prusse,21567,0
94,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fromages,Royaume de Prusse,2206,0
95,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Légumes,Royaume de Prusse,59563,0
96,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fruits divers,Royaume de Prusse,411999,0
97,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Poissons de toute sorte,Royaume de Prusse,4236,0
98,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Miel,Royaume de Prusse,2101,0
99,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sel,Royaume de Prusse,183816,0
100,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Provisions de bouche réunie,Royaume de Prusse,274052,0
101,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chocolat,Royaume de Prusse,1090,0
102,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Liqueurs,Royaume de Prusse,1050,0
103,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sirops,Royaume de Prusse,80315,0
104,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Thé,Royaume de Prusse,18670,0
105,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Café,Royaume de Prusse,40916,0
106,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Epiceries,Royaume de Prusse,430,0
107,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Coton,Royaume de Prusse,264,0
108,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fil,Royaume de Prusse,5305,0
109,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Laine,Royaume de Prusse,830,0
110,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Soie,Royaume de Prusse,22625,0
111,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Brai, goudron et résine",Royaume de Prusse,16890,0
112,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Bois divers,Royaume de Prusse,10626,0
113,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cires jaune et blanche,Royaume de Prusse,6374,0
114,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cuirs apprêtés,Royaume de Prusse,233300,0
115,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de trèfle,Royaume de Prusse,456646,0
116,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de jardin,Royaume de Prusse,4168,0
117,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines diverses,Royaume de Prusse,7450,0
118,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile de graine,Royaume de Prusse,19800,0
119,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Charbons,Royaume de Prusse,4202,0
120,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Tabacs,Royaume de Prusse,90149,0
121,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Articles réunis,Royaume de Prusse,48255,0
122,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cochenille,Royaume de Prusse,22360,0
123,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Garance,Royaume de Prusse,15200,0
124,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Indigo,Royaume de Prusse,1600,0
125,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Rocou,Royaume de Prusse,5400,0
126,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Verdet,Royaume de Prusse,21389,0
127,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Drogues réunies,Royaume de Prusse,33947,0
128,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Eaux-de-vie,Etats de l'Allemagne,719486,0
129,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins divers,Etats de l'Allemagne,5551350,0
130,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile d'olive,Etats de l'Allemagne,139557,0
131,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Etats de l'Allemagne,1081535,0
132,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chairs salées,Etats de l'Allemagne,136897,0
133,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fromages,Etats de l'Allemagne,799932,0
134,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Légumes,Etats de l'Allemagne,45500,0
135,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fruits divers,Etats de l'Allemagne,750278,0
136,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Poissons de toute sorte,Etats de l'Allemagne,7130,0
137,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Miel,Etats de l'Allemagne,28090,0
138,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sel,Etats de l'Allemagne,898625,0
139,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Provisions de bouche réunie,Etats de l'Allemagne,598711,0
140,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chocolat,Etats de l'Allemagne,5850,0
141,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Liqueurs,Etats de l'Allemagne,19271,0
142,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sirops,Etats de l'Allemagne,2614,0
143,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Thé,Etats de l'Allemagne,18330,0
144,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cacao,Etats de l'Allemagne,361,0
145,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Café,Etats de l'Allemagne,22756,0
146,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Sucre,Etats de l'Allemagne,3305,0
147,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Coton,Etats de l'Allemagne,10621,0
148,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fil,Etats de l'Allemagne,238021,0
149,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Laine,Etats de l'Allemagne,13999,0
150,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Soie,Etats de l'Allemagne,896730,0
151,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Articles réunis,Etats de l'Allemagne,416766,0
152,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Brai, goudron et résine",Etats de l'Allemagne,1251,0
153,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Bois divers,Etats de l'Allemagne,130511,0
154,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cires jaune et blanche,Etats de l'Allemagne,8513,0
155,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cuirs apprêtés,Etats de l'Allemagne,3929932,0
156,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de trèfle,Etats de l'Allemagne,784800,0
157,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines de jardin,Etats de l'Allemagne,18000,0
158,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Graines diverses,Etats de l'Allemagne,33775,0
159,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile de graine,Etats de l'Allemagne,2158716,0
160,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Charbons,Etats de l'Allemagne,32058,0
161,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Tabacs,Etats de l'Allemagne,1182403,0
162,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Articles réunis,Etats de l'Allemagne,59940,0
163,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Alun,Etats de l'Allemagne,303167,0
164,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Cochenille,Etats de l'Allemagne,801632,0
165,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Garance,Etats de l'Allemagne,692019,0
166,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Indigo,Etats de l'Allemagne,193248,0
167,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Verdet,Etats de l'Allemagne,51160,0
168,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Drogues réunies,Etats de l'Allemagne,167908,0
169,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Eaux-de-vie,République de Suisse,1051100,0
170,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins divers,République de Suisse,2108800,0
171,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Vins de liqueurs,République de Suisse,54231,0
172,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Huile d'olive,République de Suisse,411475,0
173,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",République de Suisse,2254280,0
174,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Chairs salées,République de Suisse,23605,0
175,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fromages,République de Suisse,184303,0
176,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Légumes,République de Suisse,34737,0
177,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Fruits divers,République de Suisse,320463,0
178,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An11.csv,Résumé,An 11,Exports,Poissons de toute sorte,République de Suisse,19975,0
