numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
30,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cuirs apprêtés,Royaume d'Espagne,174000,0
31,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de trèfle,Royaume d'Espagne,19000,0
32,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de jardin,Royaume d'Espagne,5000,0
33,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liège en planche,Royaume d'Espagne,13000,0
34,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile de graine,Royaume d'Espagne,13000,0
35,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Charbons,Royaume d'Espagne,12000,0
36,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Tabacs,Royaume d'Espagne,203000,0
37,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Articles réunis,Royaume d'Espagne,137000,0
38,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cochenille,Royaume d'Espagne,4000,0
39,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Verdet,Royaume d'Espagne,44000,0
40,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Drogues réunies,Royaume d'Espagne,80000,0
41,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Eaux-de-vie,Royaume de Hollande,10000,0
42,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins divers,Royaume de Hollande,234000,0
43,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile d'olive,Royaume de Hollande,2000,0
44,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Hollande,618000,0
45,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Blé et riz,Royaume de Hollande,37000,0
46,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chairs salées,Royaume de Hollande,6000,0
47,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fromage,Royaume de Hollande,42000,0
48,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Légumes,Royaume de Hollande,109000,0
49,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fruits divers,Royaume de Hollande,31000,0
50,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Poissons de toute sorte,Royaume de Hollande,5000,0
51,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Miel,Royaume de Hollande,7000,0
52,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sel,Royaume de Hollande,108000,0
53,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Beurre,Royaume de Hollande,135000,0
54,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Provisions de bouche réunies,Royaume de Hollande,177000,0
55,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chocolat,Royaume de Hollande,1000,0
56,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liqueurs,Royaume de Hollande,2000,0
57,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Thé,Royaume de Hollande,49000,0
58,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Epiceries,Royaume de Hollande,3000,0
59,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cannelle,Royaume de Hollande,3000,0
60,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Coton,Royaume de Hollande,10000,0
61,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fil,Royaume de Hollande,599000,0
62,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Laine,Royaume de Hollande,30000,0
63,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,"Brai, goudron et résine",Royaume de Hollande,35000,0
64,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Bois divers,Royaume de Hollande,314000,0
65,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cires jaune et blanche,Royaume de Hollande,14000,0
66,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cuirs apprêtés,Royaume de Hollande,136000,0
67,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de trèfle,Royaume de Hollande,152000,0
68,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de jardin,Royaume de Hollande,10000,0
69,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liège en planche,Royaume de Hollande,15000,0
70,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile de graine,Royaume de Hollande,120000,0
71,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Houblon,Royaume de Hollande,185000,0
72,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Charbons,Royaume de Hollande,908000,0
73,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Tabacs,Royaume de Hollande,149000,0
74,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Articles réunis,Royaume de Hollande,635000,0
75,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cochenille,Royaume de Hollande,43000,0
76,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Garance,Royaume de Hollande,12000,0
77,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Verdet,Royaume de Hollande,59000,0
78,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Drogues réunies,Royaume de Hollande,52000,0
79,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Eaux-de-vie,Royaume de Prusse,217000,0
80,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins divers,Royaume de Prusse,529000,0
81,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins de Bordeaux,Royaume de Prusse,1950000,0
82,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile d'olive,Royaume de Prusse,6000,0
83,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Royaume de Prusse,1000,0
84,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chairs salées,Royaume de Prusse,1000,0
85,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fromage,Royaume de Prusse,7000,0
86,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Légumes,Royaume de Prusse,1000,0
87,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fruits divers,Royaume de Prusse,26000,0
88,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Miel,Royaume de Prusse,17000,0
89,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sel,Royaume de Prusse,292000,0
90,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Beurre,Royaume de Prusse,89000,0
91,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Provisions de bouche réunies,Royaume de Prusse,338000,0
92,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liqueurs,Royaume de Prusse,1000,0
93,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Epiceries,Royaume de Prusse,1000,0
94,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fil,Royaume de Prusse,4000,0
95,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cuirs apprêtés,Royaume de Prusse,155000,0
96,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de trèfle,Royaume de Prusse,20000,0
97,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liège en planche,Royaume de Prusse,25000,0
98,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Charbons,Royaume de Prusse,22000,0
99,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Tabacs,Royaume de Prusse,30000,0
100,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Articles réunis,Royaume de Prusse,70000,0
101,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Verdet,Royaume de Prusse,7000,0
102,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Drogues réunies,Royaume de Prusse,7000,0
103,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Eaux-de-vie,Etats de l'Allemagne,739000,0
104,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins divers,Etats de l'Allemagne,1217000,0
105,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile d'olive,Etats de l'Allemagne,80000,0
106,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",Etats de l'Allemagne,1004000,0
107,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chairs salées,Etats de l'Allemagne,30000,0
108,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fromage,Etats de l'Allemagne,552000,0
109,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Légumes,Etats de l'Allemagne,120000,0
110,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fruits divers,Etats de l'Allemagne,111000,0
111,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Poissons de toute sorte,Etats de l'Allemagne,63000,0
112,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sel,Etats de l'Allemagne,111000,0
113,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Beurre,Etats de l'Allemagne,67000,0
114,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Provisions de bouche réunies,Etats de l'Allemagne,99000,0
115,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chocolat,Etats de l'Allemagne,5000,0
116,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liqueurs,Etats de l'Allemagne,12000,0
117,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Café,Etats de l'Allemagne,10000,0
118,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sucre,Etats de l'Allemagne,22000,0
119,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Epiceries,Etats de l'Allemagne,15000,0
120,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cannelle,Etats de l'Allemagne,3000,0
121,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Girofle,Etats de l'Allemagne,2000,0
122,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fil,Etats de l'Allemagne,503000,0
123,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Bois divers,Etats de l'Allemagne,303000,0
124,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cuirs apprêtés,Etats de l'Allemagne,2822000,0
125,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile de graine,Etats de l'Allemagne,351000,0
126,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Charbons,Etats de l'Allemagne,291000,0
127,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Tabacs,Etats de l'Allemagne,194000,0
128,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Articles réunis,Etats de l'Allemagne,130000,0
129,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Alun,Etats de l'Allemagne,31000,0
130,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cochenille,Etats de l'Allemagne,10000,0
131,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Garance,Etats de l'Allemagne,100000,0
132,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Indigo,Etats de l'Allemagne,9000,0
133,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Verdet,Etats de l'Allemagne,25000,0
134,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Drogues réunies,Etats de l'Allemagne,252000,0
135,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Eaux-de-vie,République de Suisse,479000,0
136,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins divers,République de Suisse,4477000,0
137,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins de liqueurs,République de Suisse,49000,0
138,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile d'olive,République de Suisse,34000,0
139,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",République de Suisse,2971000,0
140,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Blé et riz,République de Suisse,2000,0
141,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Farine,République de Suisse,49000,0
142,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chairs salées,République de Suisse,64000,0
143,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fromage,République de Suisse,222000,0
144,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Légumes,République de Suisse,146000,0
145,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fruits divers,République de Suisse,114000,0
146,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Poissons de toute sorte,République de Suisse,13000,0
147,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Miel,République de Suisse,56000,0
148,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sel,République de Suisse,1592000,0
149,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Beurre,République de Suisse,361000,0
150,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Provisions de bouche réunies,République de Suisse,128000,0
151,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Chocolat,République de Suisse,3000,0
152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liqueurs,République de Suisse,44000,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sirops,République de Suisse,24000,0
154,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Thé,République de Suisse,3000,0
155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cacao,République de Suisse,36000,0
156,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Café,République de Suisse,646000,0
157,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Sucre,République de Suisse,145000,0
158,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Epiceries,République de Suisse,52000,0
159,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Coton,République de Suisse,52000,0
160,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Fil,République de Suisse,190000,0
161,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Laine,République de Suisse,116000,0
162,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Soie,République de Suisse,10000,0
163,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Bois divers,République de Suisse,362000,0
164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cires jaune et blanche,République de Suisse,200000,0
165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cuirs apprêtés,République de Suisse,336000,0
166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de trèfle,République de Suisse,220000,0
167,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Graines de jardin,République de Suisse,2000,0
168,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Liège en planche,République de Suisse,3000,0
169,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Huile de graine,République de Suisse,1235000,0
170,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Charbons,République de Suisse,38000,0
171,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Tabacs,République de Suisse,1907000,0
172,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Articles réunis,République de Suisse,578000,0
173,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Alun,République de Suisse,82000,0
174,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Cochenille,République de Suisse,13000,0
175,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Garance,République de Suisse,646000,0
176,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Indigo,République de Suisse,22000,0
177,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Verdet,République de Suisse,53000,0
178,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Drogues réunies,République de Suisse,233000,0
179,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Eaux-de-vie,Etats-Unis d'Amérique,5686000,0
180,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins divers,Etats-Unis d'Amérique,152000,0
181,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins de Bordeaux,Etats-Unis d'Amérique,2424000,0
182,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An5.csv,Résumé,An 5,Exports,Vins de liqueurs,Etats-Unis d'Amérique,35000,0
