numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
81,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Soies,Royaume de Portugal,11800,0
82,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bois divers,Royaume de Portugal,2800,0
83,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bois des iles et des Indes,Royaume de Portugal,800,0
84,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Brai, goudron et résine",Royaume de Portugal,190100,0
85,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Charbon de bois et de terre,Royaume de Portugal,2700,0
86,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Chaux, plâtre et ciment",Royaume de Portugal,1100,0
87,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cire blanche et jaune,Royaume de Portugal,10500,0
88,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cuirs apprêtés,Royaume de Portugal,206300,0
89,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de genièvre,Royaume de Portugal,400,0
90,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de jardin,Royaume de Portugal,300,0
91,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Huiles de graines et de noix,Royaume de Portugal,3200,0
92,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Liège en planche,Royaume de Portugal,600,0
93,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Herbes à teindre,Royaume de Portugal,200,0
94,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Verdet,Royaume de Portugal,54100,0
95,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Articles réunis,Royaume de Portugal,14600,0
96,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bestiaux,Royaume d'Italie,389200,0
97,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Blé,Royaume d'Italie,174400,0
98,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Capres, cornichons et olives",Royaume d'Italie,39600,0
99,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Chairs salées et fraîches,Royaume d'Italie,5600,0
100,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Eaux-de-vie,Royaume d'Italie,1790200,0
101,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Farine, biscuit et pâtes",Royaume d'Italie,19600,0
102,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fromage,Royaume d'Italie,59300,0
103,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fruits divers,Royaume d'Italie,61400,0
104,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fruits secs,Royaume d'Italie,104200,0
105,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fruits amandes,Royaume d'Italie,199600,0
106,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Huile d'olive,Royaume d'Italie,244300,0
107,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Légumes,Royaume d'Italie,24800,0
108,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Miel,Royaume d'Italie,13100,0
109,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Moutarde,Royaume d'Italie,1700,0
110,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Poissons divers,Royaume d'Italie,148300,0
111,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Provisions de bouche,Royaume d'Italie,20000,0
112,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Riz,Royaume d'Italie,5100,0
113,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Sel,Royaume d'Italie,141300,0
114,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Vins divers,Royaume d'Italie,5586200,0
115,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Vins de liqueur,Royaume d'Italie,71400,0
116,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Vinaigre,Royaume d'Italie,21100,0
117,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Volailles et gibier,Royaume d'Italie,6100,0
118,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cacao et chocolat,Royaume d'Italie,1800,0
119,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Café,Royaume d'Italie,8700,0
120,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Liqueurs,Royaume d'Italie,9000,0
121,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Sucres et sirops,Royaume d'Italie,1700,0
122,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Girofle,Royaume d'Italie,37200,0
123,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Epiceries mélées,Royaume d'Italie,15500,0
124,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Mulets,Royaume d'Italie,1100,0
125,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Coton filé et en laine,Royaume d'Italie,280800,0
126,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fil de lin et de chanvre,Royaume d'Italie,18500,0
127,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Laines,Royaume d'Italie,37700,0
128,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Soies,Royaume d'Italie,1532900,0
129,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bois divers,Royaume d'Italie,900,0
130,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bois des iles et des Indes,Royaume d'Italie,11100,0
131,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Brai, goudron et résine",Royaume d'Italie,87900,0
132,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Charbon de bois et de terre,Royaume d'Italie,1700,0
133,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Chaux, plâtre et ciment",Royaume d'Italie,1500,0
134,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cire blanche et jaune,Royaume d'Italie,46400,0
135,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cuirs apprêtés,Royaume d'Italie,1844700,0
136,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Ecorce de bois,Royaume d'Italie,600,0
137,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines diverses,Royaume d'Italie,9400,0
138,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de jardin,Royaume d'Italie,7500,0
139,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de trèfle et luzerne,Royaume d'Italie,12700,0
140,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Huiles de graines et de noix,Royaume d'Italie,85100,0
141,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Huiles de poisson,Royaume d'Italie,3000,0
142,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Liège en planche,Royaume d'Italie,2000,0
143,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Soufre,Royaume d'Italie,3700,0
144,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Tabacs,Royaume d'Italie,12500,0
145,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Articles réunis,Royaume d'Italie,30200,0
146,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cochenille,Royaume d'Italie,28500,0
147,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Garance,Royaume d'Italie,42000,0
148,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graine jaune,Royaume d'Italie,2500,0
149,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Herbes à teindre,Royaume d'Italie,1200,0
150,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Indigo,Royaume d'Italie,206500,0
151,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Tartre,Royaume d'Italie,1100,0
152,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Verdet,Royaume d'Italie,111700,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Articles réunis,Royaume d'Italie,42200,0
154,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Blé,Royaume de Naples,1600,0
155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Eaux-de-vie,Royaume de Naples,1200,0
156,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Farine, biscuit et pâtes",Royaume de Naples,900,0
157,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fromage,Royaume de Naples,25100,0
158,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Fruits amandes,Royaume de Naples,1200,0
159,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Huile d'olive,Royaume de Naples,400,0
160,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Légumes,Royaume de Naples,1600,0
161,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Moutarde,Royaume de Naples,300,0
162,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Poissons divers,Royaume de Naples,1200,0
163,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Provisions de bouche,Royaume de Naples,2000,0
164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Sel,Royaume de Naples,28600,0
165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Vins divers,Royaume de Naples,33900,0
166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Vins de liqueur,Royaume de Naples,1700,0
167,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Liqueurs,Royaume de Naples,3500,0
168,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Bois des iles et des Indes,Royaume de Naples,1000,0
169,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,"Brai, goudron et résine",Royaume de Naples,165100,0
170,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cire blanche et jaune,Royaume de Naples,30300,0
171,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Cuirs apprêtés,Royaume de Naples,2051400,0
172,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Ecorce de bois,Royaume de Naples,7600,0
173,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de jardin,Royaume de Naples,900,0
174,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Graines de trèfle et luzerne,Royaume de Naples,5000,0
175,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Soufre,Royaume de Naples,400,0
176,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Tabacs,Royaume de Naples,2100,0
177,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Articles réunis,Royaume de Naples,500,0
178,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Alun,Royaume de Naples,2400,0
179,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Garance,Royaume de Naples,18100,0
180,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Herbes à teindre,Royaume de Naples,200,0
181,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Verdet,Royaume de Naples,23700,0
182,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1814.csv,Résumé,1814,Exports,Articles réunis,Royaume de Naples,8300,0
