numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
118,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Rubans de soie,,,"68,1",France,,quintaux,,,,,,,0
119,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Savon,,,894,France,,quintaux,,,,,,,0
120,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Sel de Saturne,,,"178,38",France,,quintaux,,,,,,,0
121,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Soie par Marseille,,,"9,25",France,,quintaux,,,,,,,0
122,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Tabac en feuilles par Bayonnne,,,"517,6",France,,quintaux,,,,,,,0
123,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,42,Tabac râpé par Dunkerque,,,1209,France,,quintaux,,,,,,,0
124,Cyril Mouton,F12_252,,,1792,Imports,France,,43,Marchandises diverses ; mêlées en une infinité d'articles,,364646,,Espagne,,,,,,,,,0
125,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles mêlées de lin et de chanvre,,510831,,France,,,,,,,,,0
126,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles de chanvre diverses,,925210,,France,,,,,,,,,0
127,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles de coton diverses,,76868,,France,,,,,,,,,0
128,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles de coton peintes,,51452,,France,,,,,,,,,0
129,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles mousseline,,350528,,France,,,,,,,,,0
130,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles de fil et coton diverses,,33273,,France,,,,,,,,,0
131,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles de lin ; diverses,,3777473,,France,,,,,,,,,0
132,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Toiles batiste et linon,,985932,,France,,,,,,,,,0
133,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Verdet,,,"504,06",France,,quintaux,,,,,,,0
134,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Verrerie,,28149,,France,,,,,,,,,0
135,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins divers de France,,,326,France,,muids,,,,,,,1
136,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins divers de France,,,46,France,,pintes,,,,,,,2
137,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins de Bordeaux,,,1877,France,,muids,,,,,,,1
138,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins de Bordeaux,,,106,France,,pintes,,,,,,,2
139,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins du Languedoc,,,777,France,,muids,,,,,,,1
140,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins du Languedoc,,,75,France,,pintes,,,,,,,2
141,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Vins de liqueurs,,,109,France,,muids,,,,,,,0
142,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Marchandises diverses ; mêlées en une infinité d'articles,,1206168,,France,,,,,,,,,0
143,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Café,,,"28,37",France,,quintaux,,,,,,,0
144,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Sucre brut,,,"2644,65",France,,quintaux,,,,,,,0
145,Cyril Mouton,F12_252,,,1792,Exports,Espagne,,43,Sucre terré,,,"979,65",France,,quintaux,,,,,,,0
146,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Bois des Indes de teinture et de marqueterie,,67661,,Portugal,,,,,,,,,0
147,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Cacao,,,"1052,3",Portugal,,quintaux,,,,,,,0
148,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Citrons et oranges,,268147,,Portugal,,,,,,,,,0
149,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Coton en laine,,,"1822,4",Portugal,,quintaux,,,,,,,0
150,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Cuirs de bœuf en poil,,,110,Portugal,,quintaux,,,,,,,1
151,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Cuirs de bœuf en poil,,,14740,Portugal,,en nombre,,,,,,,2
152,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Figues,,,"1260,12",Portugal,,quintaux,,,,,,,0
153,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Indigo,,,"43,5",Portugal,,quintaux,,,,,,,0
154,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Laines fines,,,142,Portugal,,quintaux,,,,,,,0
155,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Peaux de maroquins,,55930,,Portugal,,,,,,,,,0
156,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Poivre,,,"1116,86",Portugal,,quintaux,,,,,,,0
157,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Tabac en carottes ; par Bayonne,,,721,Portugal,,quintaux,,,,,,,0
158,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Toiles de coton diverses,,17400,,Portugal,,,,,,,,,0
159,Cyril Mouton,F12_252,,,1792,Imports,France,,45,Marchandises diverses ; mêlées en une infinité d'articles,,38887,,Portugal,,,,,,,,,0
160,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Beurre,,,"498,55",France,,quintaux,,,,,,,0
161,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Bray et goudron,,,"11119,6",France,,quintaux,,,,,,,0
162,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Chairs salées de toutes sortes,,,862,France,,quintaux,,,,,,,0
163,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Cuirs divers,,75437,,France,,,,,,,,,0
164,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Draperies de toutes sortes,,429452,,France,,,,,,,,,0
165,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Eau-de-vie simple,,,44,France,,muids,,,,,,,1
166,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Eau-de-vie simple,,,138,France,,pintes,,,,,,,2
167,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Eau-de-vie de genièvre,,,279,France,,muids,,,,,,,1
168,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Eau-de-vie de genièvre,,,132,France,,pintes,,,,,,,2
169,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Etoffes de laine ; poil et laine,,241659,,France,,,,,,,,,0
170,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Etoffes de soie,,,35,France,,quintaux,,,,,,,0
171,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Fers divers,,,770,France,,quintaux,,,,,,,0
172,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Garence,,,92,France,,quintaux,,,,,,,0
173,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Gaze de soie,,,75,France,,livres,,,,,,,0
174,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Herbes à teindre,,35828,,France,,,,,,,,,0
175,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Librairie,,56712,,France,,,,,,,,,0
176,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Liqueurs,,18000,,France,,,,,,,,,0
177,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Merceries,,57664,,France,,,,,,,,,0
178,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Papiers à écrire,,,"1268,67",France,,quintaux,,,,,,,0
179,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Papiers à écrire,,,7136,France,,rames,,,,,,,0
180,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Papier peint et de couleur,,11550,,France,,,,,,,,,0
181,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Peaux de toutes sortes ; apprêtées,,720048,,France,,,,,,,,,0
182,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Quincaillerie de toutes sortes,,33101,,France,,,,,,,,,0
183,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Rubans de soie,,,"25,75",France,,quintaux,,,,,,,0
184,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Taffia et rhum étranger,,33764,,France,,pintes,,,,,,,0
185,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,46,Tabac râpé,,,"33764,52",France,,quintaux,,,,,,,0
186,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Thé étranger,,,45,France,,quintaux,,,,,,,0
187,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Toiles de chanvre ; diverses,,60192,,France,,,,,,,,,0
188,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Toiles de coton ; peintes,,4000,,France,,,,,,,,,0
189,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Toiles de lin ; diverses,,74781,,France,,,,,,,,,0
190,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Toiles batiste et linon,,95660,,France,,,,,,,,,0
191,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Verrerie diverses,,9745,,France,,,,,,,,,0
192,Cyril Mouton,F12_252,,,1792,Exports,Portugal,,47,Marchandises diverses ; mêlées en une infinité d'articles,,210825,,France,,,,,,,,,0
193,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Bestiaux et bêtes de sommes divers,,30834,,Etats du Roi de Sardaigne,,,,,,,,,0
194,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Bestiaux ; moutons,,,3937,Etats du Roi de Sardaigne,,en nombre,,,,,,,0
195,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Bestiaux ; mules et mulets,,,94,Etats du Roi de Sardaigne,,en nombre,,,,,,,0
196,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Blés froment,,,84555,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
197,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Chanvre divers,,,1614,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
198,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Châtaignes,,,2114,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
199,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Citrons et oranges,,146569,,Etats du Roi de Sardaigne,,,,,,,,,0
200,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Cuirs de bœuf en poil,,,"520,4",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
201,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Essences,,16376,,Etats du Roi de Sardaigne,,,,,,,,,0
202,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Farine,,,"906,86",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
203,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Fil de lin et de chanvre,,,"225,92",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
204,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Fromage,,,"2678,35",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
205,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Gaze de soie,,,44,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
206,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Huile d'olive,,,"20331,65",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
207,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Légumes divers,,,"2300,37",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
208,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Librairie,,101326,,Etats du Roi de Sardaigne,,,,,,,,,0
209,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Noix de galle,,,"333,1",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
210,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Parfumerie diverse,,14178,,Etats du Roi de Sardaigne,,,,,,,,,0
211,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Peaux de chèvre en poil,,,"345,34",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
212,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Pelleterie diverse,,92750,,Etats du Roi de Sardaigne,,,,,,,,,0
213,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Plumes d'autruche brutes,,,"12,15",Etats du Roi de Sardaigne,,quintaux,,,,,,,0
214,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Riz,,,20360,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
215,Cyril Mouton,F12_252,,,1792,Imports,France,,49,Sardines,,,586,Etats du Roi de Sardaigne,,quintaux,,,,,,,0
